20400   , -2328.09    , array([ 0.103745   ,  0.373376   ,  2.30174e-10,  0.000272144])
20401   , -2328.09    , array([ 0.103849   ,  0.373376   ,  2.30174e-10,  0.000272144])
20402   , -2328.1     , array([ 0.103745   ,  0.373749   ,  2.30174e-10,  0.000272144])
20403   , -2328.09    , array([ 0.103745   ,  0.373376   ,  2.30405e-10,  0.000272144])
20404   , -2328.08    , array([ 0.103745   ,  0.373376   ,  2.30174e-10,  0.000272416])
20405   , -2328.09    , array([ 0.103745   ,  0.373376   ,  2.30174e-10,  0.000272144])
20406   , -2291.12    , array([ 0.103745   ,  0.158702   ,  2.30175e-10,  0.000465495])
20407   , -2291.12    , array([ 0.103745   ,  0.158702   ,  2.30175e-10,  0.000465495])
20408   , -2291.12    , array([ 0.103849   ,  0.158702   ,  2.30175e-10,  0.000465495])
20409   , -2291.17    , array([ 0.103745   ,  0.158861   ,  2.30175e-10,  0.000465495])
20410   , -2291.12    , array([ 0.103745   ,  0.158702   ,  2.30405e-10,  0.000465495])
20411   , -2291.07    , array([ 0.103745   ,  0.158702   ,  2.30175e-10,  0.00046596 ])
20412   , -5763.61    , array([ 0.103744   ,  0.00517994 ,  2.30177e-10,  0.00398453 ])
20413   , -5763.61    , array([ 0.103744   ,  0.00517994 ,  2.30177e-10,  0.00398453 ])
20414   , -5763.61    , array([ 0.103848   ,  0.00517994 ,  2.30177e-10,  0.00398453 ])
20415   , -5759.58    , array([ 0.103744   ,  0.00518513 ,  2.30177e-10,  0.00398453 ])
20416   , -5763.61    , array([ 0.103744   ,  0.00517994 ,  2.30407e-10,  0.00398453 ])
20417   , -5767.31    , array([ 0.103744   ,  0.00517994 ,  2.30177e-10,  0.00398851 ])
20418   , -2136.23    , array([ 0.103745   ,  0.0625831  ,  2.30175e-10,  0.000834561])
20419   , -2136.23    , array([ 0.103745   ,  0.0625831  ,  2.30175e-10,  0.000834561])
20420   , -2136.23    , array([ 0.103849   ,  0.0625831  ,  2.30175e-10,  0.000834561])
20421   , -2136.41    , array([ 0.103745   ,  0.0626458  ,  2.30175e-10,  0.000834561])
20422   , -2136.23    , array([ 0.103745   ,  0.0625831  ,  2.30406e-10,  0.000834561])
20423   , -2136.07    , array([ 0.103745   ,  0.0625831  ,  2.30175e-10,  0.000835396])
20424   , -1804.29    , array([ 0.103745   ,  0.0243379  ,  2.30176e-10,  0.00150938 ])
20425   , -1804.29    , array([ 0.103745   ,  0.0243379  ,  2.30176e-10,  0.00150938 ])
20426   , -1804.29    , array([ 0.103848   ,  0.0243379  ,  2.30176e-10,  0.00150938 ])
20427   , -1804.43    , array([ 0.103745   ,  0.0243622  ,  2.30176e-10,  0.00150938 ])
20428   , -1804.29    , array([ 0.103745   ,  0.0243379  ,  2.30406e-10,  0.00150938 ])
20429   , -1804.13    , array([ 0.103745   ,  0.0243379  ,  2.30176e-10,  0.00151089 ])
20430   , -1793.26    , array([ 0.103744   ,  0.0178248  ,  2.30176e-10,  0.00183509 ])
20431   , -1793.26    , array([ 0.103744   ,  0.0178248  ,  2.30176e-10,  0.00183509 ])
20432   , -1793.26    , array([ 0.103848   ,  0.0178248  ,  2.30176e-10,  0.00183509 ])
20433   , -1793.1     , array([ 0.103744   ,  0.0178427  ,  2.30176e-10,  0.00183509 ])
20434   , -1793.26    , array([ 0.103744   ,  0.0178248  ,  2.30406e-10,  0.00183509 ])
20435   , -1793.4     , array([ 0.103744   ,  0.0178248  ,  2.30176e-10,  0.00183692 ])
20436   , -1779.82    , array([ 0.103745   ,  0.0208517  ,  2.30176e-10,  0.00166311 ])
20437   , -1779.82    , array([ 0.103745   ,  0.0208517  ,  2.30176e-10,  0.00166311 ])
20438   , -1779.82    , array([ 0.103848   ,  0.0208517  ,  2.30176e-10,  0.00166311 ])
20439   , -1779.84    , array([ 0.103745   ,  0.0208725  ,  2.30176e-10,  0.00166311 ])
