303300  , -32746      , array([ 2.88724    ,  0.0132217  ,  3.12738e-08,  5.21356e-71,  0.0177245  ])
303301  , -32746.2    , array([ 2.89013    ,  0.0132217  ,  3.12738e-08,  5.21356e-71,  0.0177245  ])
303302  , -32695.7    , array([ 2.88724    ,  0.0132349  ,  3.12738e-08,  5.21356e-71,  0.0177245  ])
303303  , -32746      , array([ 2.88724    ,  0.0132217  ,  3.13051e-08,  5.21356e-71,  0.0177245  ])
303304  , -32746      , array([ 2.88724    ,  0.0132217  ,  3.12738e-08,  5.21878e-71,  0.0177245  ])
303305  , -32794.4    , array([ 2.88724    ,  0.0132217  ,  3.12738e-08,  5.21356e-71,  0.0177423  ])
303306  , -32746      , array([ 2.88724    ,  0.0132217  ,  3.12738e-08,  5.21356e-71,  0.0177245  ])
303307  , -2173.99    , array([ 2.88129    ,  0.0273918  ,  3.12738e-08,  5.21356e-71,  0.00880457 ])
303308  , -2173.99    , array([ 2.88129    ,  0.0273918  ,  3.12738e-08,  5.21356e-71,  0.00880457 ])
303309  , -2174.05    , array([ 2.88417    ,  0.0273918  ,  3.12738e-08,  5.21356e-71,  0.00880457 ])
303310  , -2176.82    , array([ 2.88129    ,  0.0274192  ,  3.12738e-08,  5.21356e-71,  0.00880457 ])
303311  , -2173.99    , array([ 2.88129    ,  0.0273918  ,  3.13051e-08,  5.21356e-71,  0.00880457 ])
303312  , -2173.99    , array([ 2.88129    ,  0.0273918  ,  3.12738e-08,  5.21878e-71,  0.00880457 ])
303313  , -2170.8     , array([ 2.88129    ,  0.0273918  ,  3.12738e-08,  5.21356e-71,  0.00881338 ])
303321  , -2167.22    , array([ 2.86883    ,  0.0277537  ,  3.12738e-08,  5.21356e-71,  0.00892467 ])
303322  , -2167.22    , array([ 2.86883    ,  0.0277537  ,  3.12738e-08,  5.21356e-71,  0.00892467 ])
303323  , -2167.29    , array([ 2.8717     ,  0.0277537  ,  3.12738e-08,  5.21356e-71,  0.00892467 ])
303324  , -2170.05    , array([ 2.86883    ,  0.0277814  ,  3.12738e-08,  5.21356e-71,  0.00892467 ])
303325  , -2167.22    , array([ 2.86883    ,  0.0277537  ,  3.13051e-08,  5.21356e-71,  0.00892467 ])
303326  , -2167.22    , array([ 2.86883    ,  0.0277537  ,  3.12738e-08,  5.21878e-71,  0.00892467 ])
303327  , -2164.04    , array([ 2.86883    ,  0.0277537  ,  3.12738e-08,  5.21356e-71,  0.0089336  ])
303328  , -2160.44    , array([ 2.8564     ,  0.028121   ,  3.12738e-08,  5.21356e-71,  0.00904664 ])
303329  , -2160.44    , array([ 2.8564     ,  0.028121   ,  3.12738e-08,  5.21356e-71,  0.00904664 ])
303330  , -2160.51    , array([ 2.85926    ,  0.028121   ,  3.12738e-08,  5.21356e-71,  0.00904664 ])
303331  , -2163.26    , array([ 2.8564     ,  0.0281491  ,  3.12738e-08,  5.21356e-71,  0.00904664 ])
303332  , -2160.44    , array([ 2.8564     ,  0.028121   ,  3.13051e-08,  5.21356e-71,  0.00904664 ])
303333  , -2160.44    , array([ 2.8564     ,  0.028121   ,  3.12738e-08,  5.21878e-71,  0.00904664 ])
303334  , -2157.26    , array([ 2.8564     ,  0.028121   ,  3.12738e-08,  5.21356e-71,  0.00905569 ])
303342  , -2158.74    , array([ 2.8533     ,  0.0282137  ,  3.12738e-08,  5.21356e-71,  0.00907745 ])
303343  , -2158.74    , array([ 2.8533     ,  0.0282137  ,  3.12738e-08,  5.21356e-71,  0.00907745 ])
303344  , -2158.81    , array([ 2.85615    ,  0.0282137  ,  3.12738e-08,  5.21356e-71,  0.00907745 ])
303345  , -2161.55    , array([ 2.8533     ,  0.028242   ,  3.12738e-08,  5.21356e-71,  0.00907745 ])
303346  , -2158.74    , array([ 2.8533     ,  0.0282137  ,  3.13051e-08,  5.21356e-71,  0.00907745 ])
303347  , -2158.74    , array([ 2.8533     ,  0.0282137  ,  3.12738e-08,  5.21878e-71,  0.00907745 ])
303348  , -2155.56    , array([ 2.8533     ,  0.0282137  ,  3.12738e-08,  5.21356e-71,  0.00908653 ])
303349  , -2157.03    , array([ 2.85019    ,  0.0283069  ,  3.12738e-08,  5.21356e-71,  0.00910838 ])
303350  , -2157.03    , array([ 2.85019    ,  0.0283069  ,  3.12738e-08,  5.21356e-71,  0.00910838 ])
303351  , -2157.1     , array([ 2.85305    ,  0.0283069  ,  3.12738e-08,  5.21356e-71,  0.00910838 ])
303352  , -2159.85    , array([ 2.85019    ,  0.0283352  ,  3.12738e-08,  5.21356e-71,  0.00910838 ])
303353  , -2157.03    , array([ 2.85019    ,  0.0283069  ,  3.13051e-08,  5.21356e-71,  0.00910838 ])
303354  , -2157.03    , array([ 2.85019    ,  0.0283069  ,  3.12738e-08,  5.21878e-71,  0.00910838 ])
303355  , -2153.86    , array([ 2.85019    ,  0.0283069  ,  3.12738e-08,  5.21356e-71,  0.00911749 ])
303363  , -2156.61    , array([ 2.84942    ,  0.0283302  ,  3.12738e-08,  5.21356e-71,  0.00911613 ])
303364  , -2156.61    , array([ 2.84942    ,  0.0283302  ,  3.12738e-08,  5.21356e-71,  0.00911613 ])
303365  , -2156.68    , array([ 2.85227    ,  0.0283302  ,  3.12738e-08,  5.21356e-71,  0.00911613 ])
303366  , -2159.42    , array([ 2.84942    ,  0.0283585  ,  3.12738e-08,  5.21356e-71,  0.00911613 ])
303367  , -2156.61    , array([ 2.84942    ,  0.0283302  ,  3.13051e-08,  5.21356e-71,  0.00911613 ])
303368  , -2156.61    , array([ 2.84942    ,  0.0283302  ,  3.12738e-08,  5.21878e-71,  0.00911613 ])
303369  , -2153.43    , array([ 2.84942    ,  0.0283302  ,  3.12738e-08,  5.21356e-71,  0.00912525 ])
303370  , -2156.18    , array([ 2.84864    ,  0.0283535  ,  3.12738e-08,  5.21356e-71,  0.00912389 ])
303371  , -2156.18    , array([ 2.84864    ,  0.0283535  ,  3.12738e-08,  5.21356e-71,  0.00912389 ])
303372  , -2156.25    , array([ 2.85149    ,  0.0283535  ,  3.12738e-08,  5.21356e-71,  0.00912389 ])
303373  , -2158.99    , array([ 2.84864    ,  0.0283819  ,  3.12738e-08,  5.21356e-71,  0.00912389 ])
303374  , -2156.18    , array([ 2.84864    ,  0.0283535  ,  3.13051e-08,  5.21356e-71,  0.00912389 ])
303375  , -2156.18    , array([ 2.84864    ,  0.0283535  ,  3.12738e-08,  5.21878e-71,  0.00912389 ])
303376  , -2153.01    , array([ 2.84864    ,  0.0283535  ,  3.12738e-08,  5.21356e-71,  0.00913302 ])
303384  , -2156.07    , array([ 2.84845    ,  0.0283594  ,  3.12738e-08,  5.21356e-71,  0.00912583 ])
303385  , -2156.07    , array([ 2.84845    ,  0.0283594  ,  3.12738e-08,  5.21356e-71,  0.00912583 ])
303386  , -2156.15    , array([ 2.8513     ,  0.0283594  ,  3.12738e-08,  5.21356e-71,  0.00912583 ])
303387  , -2158.89    , array([ 2.84845    ,  0.0283878  ,  3.12738e-08,  5.21356e-71,  0.00912583 ])
303388  , -2156.07    , array([ 2.84845    ,  0.0283594  ,  3.13051e-08,  5.21356e-71,  0.00912583 ])
303389  , -2156.07    , array([ 2.84845    ,  0.0283594  ,  3.12738e-08,  5.21878e-71,  0.00912583 ])
303390  , -2152.9     , array([ 2.84845    ,  0.0283594  ,  3.12738e-08,  5.21356e-71,  0.00913496 ])
303391  , -2155.97    , array([ 2.84826    ,  0.0283652  ,  3.12738e-08,  5.21356e-71,  0.00912777 ])
303392  , -2155.97    , array([ 2.84826    ,  0.0283652  ,  3.12738e-08,  5.21356e-71,  0.00912777 ])
303393  , -2156.04    , array([ 2.85111    ,  0.0283652  ,  3.12738e-08,  5.21356e-71,  0.00912777 ])
303394  , -2158.78    , array([ 2.84826    ,  0.0283936  ,  3.12738e-08,  5.21356e-71,  0.00912777 ])
303395  , -2155.97    , array([ 2.84826    ,  0.0283652  ,  3.13051e-08,  5.21356e-71,  0.00912777 ])
303396  , -2155.97    , array([ 2.84826    ,  0.0283652  ,  3.12738e-08,  5.21878e-71,  0.00912777 ])
303397  , -2152.79    , array([ 2.84826    ,  0.0283652  ,  3.12738e-08,  5.21356e-71,  0.0091369  ])
303405  , -2155.94    , array([ 2.84821    ,  0.0283667  ,  3.12738e-08,  5.21356e-71,  0.00912826 ])
303406  , -2155.94    , array([ 2.84821    ,  0.0283667  ,  3.12738e-08,  5.21356e-71,  0.00912826 ])
303407  , -2156.01    , array([ 2.85106    ,  0.0283667  ,  3.12738e-08,  5.21356e-71,  0.00912826 ])
303408  , -2158.75    , array([ 2.84821    ,  0.0283951  ,  3.12738e-08,  5.21356e-71,  0.00912826 ])
