43850   , -2336.8     , array([ 6.15446    ,  0.178392   ,  1.03048e-40,  2.1478e-08 ])
43851   , -2336.8     , array([ 6.16062    ,  0.178392   ,  1.03048e-40,  2.1478e-08 ])
43852   , -2336.8     , array([ 6.15446    ,  0.17857    ,  1.03048e-40,  2.1478e-08 ])
43853   , -2336.8     , array([ 6.15446    ,  0.178392   ,  1.03151e-40,  2.1478e-08 ])
43854   , -2336.8     , array([ 6.15446    ,  0.178392   ,  1.03048e-40,  2.14994e-08])
43855   , -2336.8     , array([ 6.15446    ,  0.178392   ,  1.03048e-40,  2.1478e-08 ])
43856   , -2336.8     , array([ 6.15446    ,  0.17798    ,  1.03048e-40,  2.15188e-08])
43857   , -2336.8     , array([ 6.15446    ,  0.17798    ,  1.03048e-40,  2.15188e-08])
43858   , -2336.8     , array([ 6.16062    ,  0.17798    ,  1.03048e-40,  2.15188e-08])
43859   , -2336.8     , array([ 6.15446    ,  0.178158   ,  1.03048e-40,  2.15188e-08])
43860   , -2336.8     , array([ 6.15446    ,  0.17798    ,  1.03151e-40,  2.15188e-08])
43861   , -2336.8     , array([ 6.15446    ,  0.17798    ,  1.03048e-40,  2.15404e-08])
43862   , -2336.8     , array([ 6.15446    ,  0.176341   ,  1.03048e-40,  2.16831e-08])
43863   , -2336.8     , array([ 6.15446    ,  0.176341   ,  1.03048e-40,  2.16831e-08])
43864   , -2336.8     , array([ 6.16062    ,  0.176341   ,  1.03048e-40,  2.16831e-08])
43865   , -2336.8     , array([ 6.15446    ,  0.176518   ,  1.03048e-40,  2.16831e-08])
43866   , -2336.8     , array([ 6.15446    ,  0.176341   ,  1.03151e-40,  2.16831e-08])
43867   , -2336.8     , array([ 6.15446    ,  0.176341   ,  1.03048e-40,  2.17048e-08])
43868   , -2336.8     , array([ 6.15446    ,  0.169937   ,  1.03048e-40,  2.2353e-08 ])
43869   , -2336.8     , array([ 6.15446    ,  0.169937   ,  1.03048e-40,  2.2353e-08 ])
43870   , -2336.8     , array([ 6.16062    ,  0.169937   ,  1.03048e-40,  2.2353e-08 ])
43871   , -2336.8     , array([ 6.15446    ,  0.170107   ,  1.03048e-40,  2.2353e-08 ])
43872   , -2336.8     , array([ 6.15446    ,  0.169937   ,  1.03151e-40,  2.2353e-08 ])
43873   , -2336.8     , array([ 6.15446    ,  0.169937   ,  1.03048e-40,  2.23753e-08])
