224901  , -128013     , array([ 0.813268   ,  0.00755959 ,  3.13979e-34,  1.25065e-47,  0.0301092  ])
224902  , -128013     , array([ 0.814081   ,  0.00755959 ,  3.13979e-34,  1.25065e-47,  0.0301092  ])
224903  , -127869     , array([ 0.813268   ,  0.00756716 ,  3.13979e-34,  1.25065e-47,  0.0301092  ])
224904  , -128013     , array([ 0.813268   ,  0.00755959 ,  3.14293e-34,  1.25065e-47,  0.0301092  ])
224905  , -128013     , array([ 0.813268   ,  0.00755959 ,  3.13979e-34,  1.2519e-47 ,  0.0301092  ])
224906  , -128153     , array([ 0.813268   ,  0.00755959 ,  3.13979e-34,  1.25065e-47,  0.0301393  ])
224907  , -128013     , array([ 0.813268   ,  0.00755959 ,  3.13979e-34,  1.25065e-47,  0.0301092  ])
224908  , -18478.8    , array([ 0.814452   ,  0.0155772  ,  3.13979e-34,  1.25065e-47,  0.0148735  ])
224909  , -18478.8    , array([ 0.814452   ,  0.0155772  ,  3.13979e-34,  1.25065e-47,  0.0148735  ])
224910  , -18478.7    , array([ 0.815267   ,  0.0155772  ,  3.13979e-34,  1.25065e-47,  0.0148735  ])
224911  , -18443.6    , array([ 0.814452   ,  0.0155928  ,  3.13979e-34,  1.25065e-47,  0.0148735  ])
224912  , -18478.8    , array([ 0.814452   ,  0.0155772  ,  3.14293e-34,  1.25065e-47,  0.0148735  ])
224913  , -18478.8    , array([ 0.814452   ,  0.0155772  ,  3.13979e-34,  1.2519e-47 ,  0.0148735  ])
224914  , -18512.5    , array([ 0.814452   ,  0.0155772  ,  3.13979e-34,  1.25065e-47,  0.0148884  ])
224922  , -18395.5    , array([ 0.803357   ,  0.0172544  ,  3.13979e-34,  1.25065e-47,  0.0165057  ])
224923  , -18395.5    , array([ 0.803357   ,  0.0172544  ,  3.13979e-34,  1.25065e-47,  0.0165057  ])
224924  , -18395.4    , array([ 0.80416    ,  0.0172544  ,  3.13979e-34,  1.25065e-47,  0.0165057  ])
