Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2715.8	5441.6	2628.01	3791.52	4.5605,0.8935,0.5702,0.867,30.0
our_model	Round_1_Replicate_2	-1367.83	2745.66	116.24	19949.11	1.0112,0.1079,5.2327,0.7306,0.0461
our_model	Round_1_Replicate_3	-2000.15	4010.3	1320.67	11413.59	1.7225,0.1448,1.7337,5.8697,30.0
our_model	Round_1_Replicate_4	-2244.98	4499.96	1791.64	3830.94	4.8142,0.6496,0.5671,1.2505,30.0
our_model	Round_1_Replicate_5	-2211.33	4432.66	1729.23	4344.38	4.2656,0.5546,0.6432,1.4703,30.0
our_model	Round_1_Replicate_6	-2028.31	4066.62	1378.9	6894.47	2.8134,0.2635,1.0368,3.1946,30.0
our_model	Round_1_Replicate_7	-1328.08	2666.16	33.81	19950.68	1.0051,0.1003,4.8562,3.4616,0.0541
our_model	Round_1_Replicate_8	-1636.89	3283.78	650.19	19413.13	1.0214,0.1718,5.271,0.1908,0.0732
our_model	Round_1_Replicate_9	-2583.58	5177.16	2397.25	4012.24	4.3748,0.7891,0.5998,0.9933,30.0
our_model	Round_1_Replicate_10	-1463.16	2936.32	318.11	19714.09	1.1037,0.1278,5.5718,0.0643,0.0528
our_model	Round_2_Replicate_1	-1312.05	2634.1	2.23	19958.78	1.0031,0.1041,4.9693,2.3021,0.0519
our_model	Round_2_Replicate_2	-1489.79	2989.58	378.73	20154.75	1.1265,0.0538,3.5141,4.1025,0.0232
our_model	Round_2_Replicate_3	-1317.91	2645.82	14.01	20167.01	0.9405,0.092,5.1321,2.8338,0.0458
our_model	Round_2_Replicate_4	-1448.35	2906.7	281.38	20185.1	1.0499,0.0565,3.7749,6.4147,0.0282
our_model	Round_2_Replicate_5	-1351.41	2712.82	81.78	20086.71	1.029,0.0757,4.3221,3.8295,0.037
our_model	Round_2_Replicate_6	-1315.43	2640.86	9.0	19883.25	1.0499,0.1033,4.9388,2.6443,0.0526
our_model	Round_2_Replicate_7	-1519.15	3048.3	435.54	19859.77	1.6074,0.0525,2.8852,5.8157,0.0241
our_model	Round_2_Replicate_8	-2061.79	4133.58	1434.53	24835.09	0.7399,0.0802,4.0341,10.4142,1.1953
our_model	Round_2_Replicate_9	-1320.8	2651.6	19.8	20150.34	0.9592,0.0887,5.0429,3.191,0.0448
our_model	Round_2_Replicate_10	-1397.26	2804.52	172.85	20146.6	1.0328,0.067,4.4103,5.9031,0.0355
our_model	Round_3_Replicate_1	-1311.13	2632.26	0.4	20013.91	0.998,0.0983,4.9804,2.595,0.0492
our_model	Round_3_Replicate_2	-1325.27	2660.54	28.37	19934.17	1.0343,0.0937,4.3427,2.1793,0.0437
our_model	Round_3_Replicate_3	-1311.18	2632.36	0.49	19989.53	0.9988,0.1015,4.9901,2.4968,0.0511
our_model	Round_3_Replicate_4	-1325.08	2660.16	28.64	20154.97	0.9659,0.0887,5.1622,2.4251,0.042
our_model	Round_3_Replicate_5	-1311.32	2632.64	0.77	20005.9	0.9953,0.1005,5.019,2.6003,0.051
our_model	Round_3_Replicate_6	-1345.03	2700.06	69.64	20075.95	1.0349,0.0813,4.7229,2.5116,0.0371
our_model	Round_3_Replicate_7	-1323.99	2657.98	26.34	19901.68	1.0181,0.1095,5.0366,1.6334,0.0515
our_model	Round_3_Replicate_8	-1311.9	2633.8	1.93	20042.9	0.9928,0.0963,5.0286,2.7176,0.0485
our_model	Round_3_Replicate_9	-1315.14	2640.28	8.47	20047.19	1.0009,0.092,4.8944,2.7885,0.0453
our_model	Round_3_Replicate_10	-1314.86	2639.72	7.86	20078.49	0.9511,0.105,5.2454,2.1687,0.0526
our_model	Round_3_Replicate_11	-1319.04	2648.08	16.46	20096.74	0.9945,0.0898,5.0508,2.6303,0.0437
our_model	Round_3_Replicate_12	-1314.79	2639.58	7.75	20052.06	0.9973,0.0923,4.9123,2.8244,0.0457
our_model	Round_3_Replicate_13	-1312.57	2635.14	3.27	19981.6	0.9949,0.1046,5.0707,2.4303,0.0532
our_model	Round_3_Replicate_14	-1324.61	2659.22	27.59	20067.96	1.0154,0.0857,4.7748,3.3022,0.0432
our_model	Round_3_Replicate_15	-1353.41	2716.82	86.65	20112.79	1.0259,0.0749,4.4815,3.7486,0.0362
our_model	Round_3_Replicate_16	-1313.29	2636.58	4.72	19920.33	1.0262,0.1043,4.9956,2.4,0.052
our_model	Round_3_Replicate_17	-1312.6	2635.2	3.32	19927.26	1.0152,0.1027,4.7707,2.3502,0.0509
our_model	Round_3_Replicate_18	-1336.56	2683.12	52.32	20028.81	1.0617,0.0826,4.6942,2.8056,0.0388
our_model	Round_3_Replicate_19	-1311.02	2632.04	0.17	19994.55	1.004,0.0995,4.9721,2.5749,0.05
our_model	Round_3_Replicate_20	-1338.91	2687.82	56.49	20035.03	1.054,0.0799,4.4928,3.7326,0.04
