25442   , -10290.8    , array([ 0.973626   ,  5.99421    ,  0.12883    ,  0.373663   ])
25443   , -10291.9    , array([ 0.9746     ,  5.99421    ,  0.12883    ,  0.373663   ])
25444   , -10294.8    , array([ 0.973626   ,  6.0002     ,  0.12883    ,  0.373663   ])
25445   , -10290.8    , array([ 0.973626   ,  5.99421    ,  0.128959   ,  0.373663   ])
25446   , -10296.2    , array([ 0.973626   ,  5.99421    ,  0.12883    ,  0.374037   ])
25447   , -10290.8    , array([ 0.973626   ,  5.99421    ,  0.12883    ,  0.373663   ])
25448   , -5010.8     , array([ 0.824622   ,  3.32145    ,  0.129013   ,  0.167485   ])
25449   , -5010.8     , array([ 0.824622   ,  3.32145    ,  0.129013   ,  0.167485   ])
25450   , -5012.5     , array([ 0.825447   ,  3.32145    ,  0.129013   ,  0.167485   ])
25451   , -5012.9     , array([ 0.824622   ,  3.32477    ,  0.129013   ,  0.167485   ])
25452   , -5010.65    , array([ 0.824622   ,  3.32145    ,  0.129142   ,  0.167485   ])
25453   , -5013.6     , array([ 0.824622   ,  3.32145    ,  0.129013   ,  0.167653   ])
25454   , -69408.5    , array([ 0.00927294 ,  1.83301    ,  0.223859   ,  0.0915903  ])
25455   , -69408.5    , array([ 0.00927294 ,  1.83301    ,  0.223859   ,  0.0915903  ])
25456   , -69387.6    , array([ 0.00928221 ,  1.83301    ,  0.223859   ,  0.0915903  ])
25457   , -69422.1    , array([ 0.00927294 ,  1.83484    ,  0.223859   ,  0.0915903  ])
25458   , -69408.5    , array([ 0.00927294 ,  1.83301    ,  0.224083   ,  0.0915903  ])
25459   , -69415.8    , array([ 0.00927294 ,  1.83301    ,  0.223859   ,  0.0916819  ])
25460   , -4575.19    , array([ 0.6855     ,  3.24114    ,  0.131974   ,  0.163374   ])
25461   , -4575.19    , array([ 0.6855     ,  3.24114    ,  0.131974   ,  0.163374   ])
25462   , -4576.84    , array([ 0.686186   ,  3.24114    ,  0.131974   ,  0.163374   ])
25463   , -4577.16    , array([ 0.6855     ,  3.24439    ,  0.131974   ,  0.163374   ])
25464   , -4574.97    , array([ 0.6855     ,  3.24114    ,  0.132106   ,  0.163374   ])
25465   , -4578.09    , array([ 0.6855     ,  3.24114    ,  0.131974   ,  0.163538   ])
25466   , -3465.22    , array([ 0.234564   ,  2.81195    ,  0.15055    ,  0.141431   ])
25467   , -3465.22    , array([ 0.234564   ,  2.81195    ,  0.15055    ,  0.141431   ])
25468   , -3463.18    , array([ 0.234799   ,  2.81195    ,  0.15055    ,  0.141431   ])
25469   , -3467.12    , array([ 0.234564   ,  2.81476    ,  0.15055    ,  0.141431   ])
25470   , -3467.44    , array([ 0.234564   ,  2.81195    ,  0.150701   ,  0.141431   ])
25471   , -3469.22    , array([ 0.234564   ,  2.81195    ,  0.15055    ,  0.141573   ])
25472   , -856.255    , array([ 0.0459194  ,  5.27217    ,  0.0170488  ,  0.0697832  ])
25473   , -856.255    , array([ 0.0459194  ,  5.27217    ,  0.0170488  ,  0.0697832  ])
