160467  , -46080.3    , array([ 0.1771     ,  0.0195964  ,  2.78335e-14,  0.0146729  ,  0.0312818  ])
160606  , -1632.54    , array([ 1.43606    ,  0.0676286  ,  2.78335e-14,  3.26537e-05,  0.0242434  ])
160607  , -1632.54    , array([ 1.43652    ,  0.0676466  ,  2.78335e-14,  3.26356e-05,  0.0242251  ])
160608  , -1632.54    , array([ 1.43652    ,  0.0676466  ,  2.78335e-14,  3.26356e-05,  0.0242251  ])
160609  , -1632.54    , array([ 1.43795    ,  0.0676466  ,  2.78335e-14,  3.26356e-05,  0.0242251  ])
160610  , -1632.54    , array([ 1.43652    ,  0.0677143  ,  2.78335e-14,  3.26356e-05,  0.0242251  ])
160611  , -1632.54    , array([ 1.43652    ,  0.0676466  ,  2.78613e-14,  3.26356e-05,  0.0242251  ])
160612  , -1632.54    , array([ 1.43652    ,  0.0676466  ,  2.78335e-14,  3.26683e-05,  0.0242251  ])
160613  , -1632.54    , array([ 1.43652    ,  0.0676466  ,  2.78335e-14,  3.26356e-05,  0.0242493  ])
160614  , -1632.53    , array([ 1.43652    ,  0.0676506  ,  2.78335e-14,  3.26722e-05,  0.0242264  ])
160615  , -1632.53    , array([ 1.43652    ,  0.0676506  ,  2.78335e-14,  3.26722e-05,  0.0242264  ])
160616  , -1632.53    , array([ 1.43796    ,  0.0676506  ,  2.78335e-14,  3.26722e-05,  0.0242264  ])
160617  , -1632.53    , array([ 1.43652    ,  0.0677183  ,  2.78335e-14,  3.26722e-05,  0.0242264  ])
160618  , -1632.53    , array([ 1.43652    ,  0.0676506  ,  2.78613e-14,  3.26722e-05,  0.0242264  ])
160619  , -1632.53    , array([ 1.43652    ,  0.0676506  ,  2.78335e-14,  3.27048e-05,  0.0242264  ])
160620  , -1632.53    , array([ 1.43652    ,  0.0676506  ,  2.78335e-14,  3.26722e-05,  0.0242506  ])
160621  , -1632.53    , array([ 1.43651    ,  0.0676522  ,  2.78335e-14,  3.27394e-05,  0.0242269  ])
160622  , -1632.53    , array([ 1.43651    ,  0.0676522  ,  2.78335e-14,  3.27394e-05,  0.0242269  ])
160623  , -1632.53    , array([ 1.43795    ,  0.0676522  ,  2.78335e-14,  3.27394e-05,  0.0242269  ])
160624  , -1632.53    , array([ 1.43651    ,  0.0677199  ,  2.78335e-14,  3.27394e-05,  0.0242269  ])
160625  , -1632.53    , array([ 1.43651    ,  0.0676522  ,  2.78613e-14,  3.27394e-05,  0.0242269  ])
160626  , -1632.53    , array([ 1.43651    ,  0.0676522  ,  2.78335e-14,  3.27722e-05,  0.0242269  ])
160627  , -1632.53    , array([ 1.43651    ,  0.0676522  ,  2.78335e-14,  3.27394e-05,  0.0242511  ])
160628  , -1632.53    , array([ 1.43648    ,  0.0676563  ,  2.78335e-14,  3.31131e-05,  0.0242283  ])
160629  , -1632.53    , array([ 1.43648    ,  0.0676563  ,  2.78335e-14,  3.31131e-05,  0.0242283  ])
160630  , -1632.53    , array([ 1.43791    ,  0.0676563  ,  2.78335e-14,  3.31131e-05,  0.0242283  ])
160631  , -1632.53    , array([ 1.43648    ,  0.067724   ,  2.78335e-14,  3.31131e-05,  0.0242283  ])
160632  , -1632.53    , array([ 1.43648    ,  0.0676563  ,  2.78613e-14,  3.31131e-05,  0.0242283  ])
160633  , -1632.53    , array([ 1.43648    ,  0.0676563  ,  2.78335e-14,  3.31462e-05,  0.0242283  ])
160634  , -1632.53    , array([ 1.43648    ,  0.0676563  ,  2.78335e-14,  3.31131e-05,  0.0242525  ])
160635  , -1632.53    , array([ 1.43643    ,  0.0676622  ,  2.78335e-14,  3.41248e-05,  0.0242302  ])
160636  , -1632.53    , array([ 1.43643    ,  0.0676622  ,  2.78335e-14,  3.41248e-05,  0.0242302  ])
160637  , -1632.53    , array([ 1.43787    ,  0.0676622  ,  2.78335e-14,  3.41248e-05,  0.0242302  ])
160638  , -1632.53    , array([ 1.43643    ,  0.0677299  ,  2.78335e-14,  3.41248e-05,  0.0242302  ])
160639  , -1632.53    , array([ 1.43643    ,  0.0676622  ,  2.78613e-14,  3.41248e-05,  0.0242302  ])
160640  , -1632.53    , array([ 1.43643    ,  0.0676622  ,  2.78335e-14,  3.4159e-05 ,  0.0242302  ])
160641  , -1632.53    , array([ 1.43643    ,  0.0676622  ,  2.78335e-14,  3.41248e-05,  0.0242544  ])
160642  , -1632.52    , array([ 1.43634    ,  0.0676738  ,  2.78335e-14,  3.76305e-05,  0.024234   ])
160643  , -1632.52    , array([ 1.43634    ,  0.0676738  ,  2.78335e-14,  3.76305e-05,  0.024234   ])
160644  , -1632.52    , array([ 1.43777    ,  0.0676738  ,  2.78335e-14,  3.76305e-05,  0.024234   ])
160645  , -1632.53    , array([ 1.43634    ,  0.0677415  ,  2.78335e-14,  3.76305e-05,  0.024234   ])
160646  , -1632.52    , array([ 1.43634    ,  0.0676738  ,  2.78613e-14,  3.76305e-05,  0.024234   ])
160647  , -1632.52    , array([ 1.43634    ,  0.0676738  ,  2.78335e-14,  3.76682e-05,  0.024234   ])
160648  , -1632.52    , array([ 1.43634    ,  0.0676738  ,  2.78335e-14,  3.76305e-05,  0.0242583  ])
160649  , -1632.51    , array([ 1.43612    ,  0.0677009  ,  2.78335e-14,  5.25725e-05,  0.024243   ])
160650  , -1632.51    , array([ 1.43612    ,  0.0677009  ,  2.78335e-14,  5.25725e-05,  0.024243   ])
160651  , -1632.51    , array([ 1.43756    ,  0.0677009  ,  2.78335e-14,  5.25725e-05,  0.024243   ])
160652  , -1632.51    , array([ 1.43612    ,  0.0677687  ,  2.78335e-14,  5.25725e-05,  0.024243   ])
160653  , -1632.51    , array([ 1.43612    ,  0.0677009  ,  2.78613e-14,  5.25725e-05,  0.024243   ])
160654  , -1632.51    , array([ 1.43612    ,  0.0677009  ,  2.78335e-14,  5.26251e-05,  0.024243   ])
160655  , -1632.51    , array([ 1.43612    ,  0.0677009  ,  2.78335e-14,  5.25725e-05,  0.0242673  ])
160656  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160657  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160658  , -1632.18    , array([ 1.43498    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160659  , -1632.21    , array([ 1.43355    ,  0.0680991  ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160660  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78613e-14,  0.00517417 ,  0.0243523  ])
160661  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517935 ,  0.0243523  ])
160662  , -1632.17    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243766  ])
160670  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160671  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160672  , -1632.18    , array([ 1.43498    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160673  , -1632.21    , array([ 1.43355    ,  0.0680991  ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160674  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78613e-14,  0.00517417 ,  0.0243523  ])
160675  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517935 ,  0.0243523  ])
160676  , -1632.17    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243766  ])
160677  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160678  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160679  , -1632.18    , array([ 1.43498    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160680  , -1632.21    , array([ 1.43355    ,  0.0680991  ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160681  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78613e-14,  0.00517417 ,  0.0243523  ])
160682  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517935 ,  0.0243523  ])
160683  , -1632.17    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243766  ])
160691  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160692  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160693  , -1632.18    , array([ 1.43498    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160694  , -1632.21    , array([ 1.43355    ,  0.0680991  ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160695  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78613e-14,  0.00517417 ,  0.0243523  ])
160696  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517935 ,  0.0243523  ])
160697  , -1632.17    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243766  ])
160698  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160699  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160700  , -1632.18    , array([ 1.43498    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160701  , -1632.21    , array([ 1.43355    ,  0.0680991  ,  2.78335e-14,  0.00517417 ,  0.0243523  ])
160702  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78613e-14,  0.00517417 ,  0.0243523  ])
160703  , -1632.19    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517935 ,  0.0243523  ])
160704  , -1632.17    , array([ 1.43355    ,  0.068031   ,  2.78335e-14,  0.00517417 ,  0.0243766  ])
160705  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160706  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160707  , -1619.22    , array([ 1.43241    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160708  , -1619.84    , array([ 1.43098    ,  0.0684311  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160709  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78613e-14,  0.50924    ,  0.024462   ])
160710  , -1619.21    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50975    ,  0.024462   ])
160711  , -1618.61    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.0244865  ])
160712  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160713  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160714  , -1619.22    , array([ 1.43241    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160715  , -1619.84    , array([ 1.43098    ,  0.0684311  ,  2.78335e-14,  0.50924    ,  0.024462   ])
160716  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78613e-14,  0.50924    ,  0.024462   ])
160717  , -1619.21    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50975    ,  0.024462   ])
160718  , -1618.61    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50924    ,  0.0244865  ])
160719  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.509241   ,  0.024462   ])
160720  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.509241   ,  0.024462   ])
160721  , -1619.22    , array([ 1.43241    ,  0.0683627  ,  2.78335e-14,  0.509241   ,  0.024462   ])
160722  , -1619.84    , array([ 1.43098    ,  0.0684311  ,  2.78335e-14,  0.509241   ,  0.024462   ])
160723  , -1619.22    , array([ 1.43098    ,  0.0683627  ,  2.78613e-14,  0.509241   ,  0.024462   ])
160724  , -1619.21    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.50975    ,  0.024462   ])
160725  , -1618.61    , array([ 1.43098    ,  0.0683627  ,  2.78335e-14,  0.509241   ,  0.0244865  ])
160726  , -2019.9     , array([ 1.4297     ,  0.0685291  ,  2.78335e-14,  5.052      ,  0.0245171  ])
160727  , -2019.9     , array([ 1.4297     ,  0.0685291  ,  2.78335e-14,  5.052      ,  0.0245171  ])
160728  , -2019.95    , array([ 1.43113    ,  0.0685291  ,  2.78335e-14,  5.052      ,  0.0245171  ])
160729  , -2024.85    , array([ 1.4297     ,  0.0685977  ,  2.78335e-14,  5.052      ,  0.0245171  ])
160730  , -2019.9     , array([ 1.4297     ,  0.0685291  ,  2.78613e-14,  5.052      ,  0.0245171  ])
160731  , -2020.74    , array([ 1.4297     ,  0.0685291  ,  2.78335e-14,  5.05706    ,  0.0245171  ])
160732  , -2015.85    , array([ 1.4297     ,  0.0685291  ,  2.78335e-14,  5.052      ,  0.0245416  ])
