42131   , -1332.53    , array([ 0.348404   ,  0.106401   ,  1.13364    ,  0.302647   ])
42132   , -1331.41    , array([ 0.348753   ,  0.106401   ,  1.13364    ,  0.302647   ])
42133   , -1331.5     , array([ 0.348404   ,  0.106508   ,  1.13364    ,  0.302647   ])
42134   , -1332.75    , array([ 0.348404   ,  0.106401   ,  1.13478    ,  0.302647   ])
42135   , -1334.57    , array([ 0.348404   ,  0.106401   ,  1.13364    ,  0.30295    ])
42136   , -1332.53    , array([ 0.348404   ,  0.106401   ,  1.13364    ,  0.302647   ])
42137   , -571.937    , array([ 0.543439   ,  0.159857   ,  1.03868    ,  0.135218   ])
42138   , -571.937    , array([ 0.543439   ,  0.159857   ,  1.03868    ,  0.135218   ])
42139   , -572.753    , array([ 0.543982   ,  0.159857   ,  1.03868    ,  0.135218   ])
42140   , -571.58     , array([ 0.543439   ,  0.160017   ,  1.03868    ,  0.135218   ])
42141   , -571.752    , array([ 0.543439   ,  0.159857   ,  1.03972    ,  0.135218   ])
42142   , -571.453    , array([ 0.543439   ,  0.159857   ,  1.03868    ,  0.135354   ])
42143   , -13173.9    , array([ 0.154362   ,  1.11208    ,  1.42515    ,  0.0818323  ])
42144   , -13173.9    , array([ 0.154362   ,  1.11208    ,  1.42515    ,  0.0818323  ])
42145   , -13162.5    , array([ 0.154516   ,  1.11208    ,  1.42515    ,  0.0818323  ])
42146   , -13179.1    , array([ 0.154362   ,  1.11319    ,  1.42515    ,  0.0818323  ])
42147   , -13174      , array([ 0.154362   ,  1.11208    ,  1.42657    ,  0.0818323  ])
42148   , -13180      , array([ 0.154362   ,  1.11208    ,  1.42515    ,  0.0819142  ])
42149   , -520.999    , array([ 0.516789   ,  0.172738   ,  1.05189    ,  0.132532   ])
42150   , -520.999    , array([ 0.516789   ,  0.172738   ,  1.05189    ,  0.132532   ])
42151   , -521.574    , array([ 0.517306   ,  0.172738   ,  1.05189    ,  0.132532   ])
42152   , -520.793    , array([ 0.516789   ,  0.17291    ,  1.05189    ,  0.132532   ])
42153   , -520.883    , array([ 0.516789   ,  0.172738   ,  1.05294    ,  0.132532   ])
42154   , -520.629    , array([ 0.516789   ,  0.172738   ,  1.05189    ,  0.132665   ])
42155   , -1044.54    , array([ 0.169781   ,  0.116832   ,  0.161469   ,  0.0689431  ])
42156   , -1044.54    , array([ 0.169781   ,  0.116832   ,  0.161469   ,  0.0689431  ])
42157   , -1045.89    , array([ 0.169951   ,  0.116832   ,  0.161469   ,  0.0689431  ])
