15911   , -2167.29    , array([ 10.4887    ,  0.0672379  ,  1.04682e-23,  0.000738232])
15912   , -2167.29    , array([ 10.4992    ,  0.0672379  ,  1.04682e-23,  0.000738232])
15913   , -2167.44    , array([ 10.4887    ,  0.0673052  ,  1.04682e-23,  0.000738232])
15914   , -2167.29    , array([ 10.4887    ,  0.0672379  ,  1.04787e-23,  0.000738232])
15915   , -2167.14    , array([ 10.4887    ,  0.0672379  ,  1.04682e-23,  0.000738971])
15916   , -2167.29    , array([ 10.4887    ,  0.0672379  ,  1.04682e-23,  0.000738232])
15917   , -1862.46    , array([ 10.4887    ,  0.0321671  ,  1.04682e-23,  0.00147225 ])
15918   , -1862.46    , array([ 10.4887    ,  0.0321671  ,  1.04682e-23,  0.00147225 ])
15919   , -1862.46    , array([ 10.4992    ,  0.0321671  ,  1.04682e-23,  0.00147225 ])
15920   , -1862.68    , array([ 10.4887    ,  0.0321993  ,  1.04682e-23,  0.00147225 ])
15921   , -1862.46    , array([ 10.4887    ,  0.0321671  ,  1.04787e-23,  0.00147225 ])
15922   , -1862.23    , array([ 10.4887    ,  0.0321671  ,  1.04682e-23,  0.00147372 ])
15923   , -2331.55    , array([ 10.4887    ,  0.00168501 ,  1.04682e-23,  0.0232882  ])
15924   , -2331.55    , array([ 10.4887    ,  0.00168501 ,  1.04682e-23,  0.0232882  ])
15925   , -2331.55    , array([ 10.4992    ,  0.00168501 ,  1.04682e-23,  0.0232882  ])
15926   , -2331.48    , array([ 10.4887    ,  0.00168669 ,  1.04682e-23,  0.0232882  ])
15927   , -2331.55    , array([ 10.4887    ,  0.00168501 ,  1.04787e-23,  0.0232882  ])
15928   , -2331.62    , array([ 10.4887    ,  0.00168501 ,  1.04682e-23,  0.0233115  ])
15929   , -1937.23    , array([ 10.4887    ,  0.0170739  ,  1.04682e-23,  0.00266394 ])
15930   , -1937.23    , array([ 10.4887    ,  0.0170739  ,  1.04682e-23,  0.00266394 ])
15931   , -1937.23    , array([ 10.4992    ,  0.0170739  ,  1.04682e-23,  0.00266394 ])
15932   , -1936.57    , array([ 10.4887    ,  0.0170909  ,  1.04682e-23,  0.00266394 ])
15933   , -1937.23    , array([ 10.4887    ,  0.0170739  ,  1.04787e-23,  0.00266394 ])
15934   , -1937.82    , array([ 10.4887    ,  0.0170739  ,  1.04682e-23,  0.00266661 ])
15935   , -1777.09    , array([ 10.4887    ,  0.0241668  ,  1.04682e-23,  0.00192423 ])
15936   , -1777.09    , array([ 10.4887    ,  0.0241668  ,  1.04682e-23,  0.00192423 ])
15937   , -1777.09    , array([ 10.4992    ,  0.0241668  ,  1.04682e-23,  0.00192423 ])
15938   , -1777.12    , array([ 10.4887    ,  0.024191   ,  1.04682e-23,  0.00192423 ])
15939   , -1777.09    , array([ 10.4887    ,  0.0241668  ,  1.04787e-23,  0.00192423 ])
15940   , -1777.03    , array([ 10.4887    ,  0.0241668  ,  1.04682e-23,  0.00192615 ])
15947   , -1777.09    , array([ 10.4887    ,  0.0241671  ,  1.04682e-23,  0.00192426 ])
15948   , -1777.09    , array([ 10.4887    ,  0.0241671  ,  1.04682e-23,  0.00192426 ])
15949   , -1777.09    , array([ 10.4992    ,  0.0241671  ,  1.04682e-23,  0.00192426 ])
15950   , -1777.12    , array([ 10.4887    ,  0.0241913  ,  1.04682e-23,  0.00192426 ])
15951   , -1777.09    , array([ 10.4887    ,  0.0241671  ,  1.04787e-23,  0.00192426 ])
15952   , -1777.03    , array([ 10.4887    ,  0.0241671  ,  1.04682e-23,  0.00192618 ])
15953   , -1777.09    , array([ 10.4887    ,  0.0241679  ,  1.04682e-23,  0.00192435 ])
15954   , -1777.09    , array([ 10.4887    ,  0.0241679  ,  1.04682e-23,  0.00192435 ])
15955   , -1777.09    , array([ 10.4992    ,  0.0241679  ,  1.04682e-23,  0.00192435 ])
15956   , -1777.12    , array([ 10.4887    ,  0.0241921  ,  1.04682e-23,  0.00192435 ])
15957   , -1777.09    , array([ 10.4887    ,  0.0241679  ,  1.04787e-23,  0.00192435 ])
15958   , -1777.03    , array([ 10.4887    ,  0.0241679  ,  1.04682e-23,  0.00192627 ])
15965   , -1777.09    , array([ 10.4887    ,  0.024168   ,  1.04682e-23,  0.00192436 ])
15966   , -1777.09    , array([ 10.4887    ,  0.024168   ,  1.04682e-23,  0.00192436 ])
15967   , -1777.09    , array([ 10.4992    ,  0.024168   ,  1.04682e-23,  0.00192436 ])
15968   , -1777.12    , array([ 10.4887    ,  0.0241922  ,  1.04682e-23,  0.00192436 ])
