14601   , -2313.41    , array([ 10.4987    ,  0.063427   ,  5.33844e-08,  8.40444e-05])
14602   , -2313.41    , array([ 10.5092    ,  0.063427   ,  5.33844e-08,  8.40444e-05])
14603   , -2313.43    , array([ 10.4987    ,  0.0634904  ,  5.33844e-08,  8.40444e-05])
14604   , -2313.41    , array([ 10.4987    ,  0.063427   ,  5.34378e-08,  8.40444e-05])
14605   , -2313.39    , array([ 10.4987    ,  0.063427   ,  5.33844e-08,  8.41285e-05])
14606   , -2313.41    , array([ 10.4987    ,  0.063427   ,  5.33844e-08,  8.40444e-05])
14607   , -2241.85    , array([ 10.4986    ,  0.0303586  ,  5.33829e-08,  0.000167696])
14608   , -2241.85    , array([ 10.4986    ,  0.0303586  ,  5.33829e-08,  0.000167696])
14609   , -2241.85    , array([ 10.5091    ,  0.0303586  ,  5.33829e-08,  0.000167696])
14610   , -2241.95    , array([ 10.4986    ,  0.030389   ,  5.33829e-08,  0.000167696])
14611   , -2241.85    , array([ 10.4986    ,  0.0303586  ,  5.34364e-08,  0.000167696])
14612   , -2241.77    , array([ 10.4986    ,  0.0303586  ,  5.33829e-08,  0.000167864])
14613   , -8389.67    , array([ 10.4985    ,  0.00159336 ,  5.33772e-08,  0.00265812 ])
14614   , -8389.67    , array([ 10.4985    ,  0.00159336 ,  5.33772e-08,  0.00265812 ])
14615   , -8389.67    , array([ 10.509     ,  0.00159336 ,  5.33772e-08,  0.00265812 ])
14616   , -8387.98    , array([ 10.4985    ,  0.00159495 ,  5.33772e-08,  0.00265812 ])
14617   , -8389.67    , array([ 10.4985    ,  0.00159336 ,  5.34306e-08,  0.00265812 ])
14618   , -8390.97    , array([ 10.4985    ,  0.00159336 ,  5.33772e-08,  0.00266078 ])
14619   , -2229.13    , array([ 10.4986    ,  0.028313   ,  5.33828e-08,  0.00017903 ])
14620   , -2229.13    , array([ 10.4986    ,  0.028313   ,  5.33828e-08,  0.00017903 ])
14621   , -2229.13    , array([ 10.5091    ,  0.028313   ,  5.33828e-08,  0.00017903 ])
14622   , -2229.23    , array([ 10.4986    ,  0.0283414  ,  5.33828e-08,  0.00017903 ])
14623   , -2229.13    , array([ 10.4986    ,  0.028313   ,  5.34362e-08,  0.00017903 ])
14624   , -2229.04    , array([ 10.4986    ,  0.028313   ,  5.33828e-08,  0.000179209])
14625   , -2214.37    , array([ 10.4986    ,  0.0263385  ,  5.33827e-08,  0.000191585])
14626   , -2214.37    , array([ 10.4986    ,  0.0263385  ,  5.33827e-08,  0.000191585])
