13342   , -2331.33    , array([ 0.0117411  ,  0.198104   ,  5.36399e-52,  7.0654e-05 ])
13343   , -2331.33    , array([ 0.0117529  ,  0.198104   ,  5.36399e-52,  7.0654e-05 ])
13344   , -2331.34    , array([ 0.0117411  ,  0.198302   ,  5.36399e-52,  7.0654e-05 ])
13345   , -2331.33    , array([ 0.0117411  ,  0.198104   ,  5.36936e-52,  7.0654e-05 ])
13346   , -2331.33    , array([ 0.0117411  ,  0.198104   ,  5.36399e-52,  7.07247e-05])
13347   , -2331.33    , array([ 0.0117411  ,  0.198104   ,  5.36399e-52,  7.0654e-05 ])
13348   , -2311.54    , array([ 0.0117411  ,  0.0901224  ,  5.36399e-52,  0.00013296 ])
13349   , -2311.54    , array([ 0.0117411  ,  0.0901224  ,  5.36399e-52,  0.00013296 ])
13350   , -2311.54    , array([ 0.0117529  ,  0.0901224  ,  5.36399e-52,  0.00013296 ])
13351   , -2311.56    , array([ 0.0117411  ,  0.0902126  ,  5.36399e-52,  0.00013296 ])
13352   , -2311.54    , array([ 0.0117411  ,  0.0901224  ,  5.36936e-52,  0.00013296 ])
13353   , -2311.51    , array([ 0.0117411  ,  0.0901224  ,  5.36399e-52,  0.000133093])
13354   , -3786.44    , array([ 0.0117411  ,  0.00386001 ,  5.36399e-52,  0.00166749 ])
13355   , -3786.44    , array([ 0.0117411  ,  0.00386001 ,  5.36399e-52,  0.00166749 ])
13356   , -3786.44    , array([ 0.0117529  ,  0.00386001 ,  5.36399e-52,  0.00166749 ])
13357   , -3783.31    , array([ 0.0117411  ,  0.00386388 ,  5.36399e-52,  0.00166749 ])
13358   , -3786.44    , array([ 0.0117411  ,  0.00386001 ,  5.36936e-52,  0.00166749 ])
13359   , -3789.46    , array([ 0.0117411  ,  0.00386001 ,  5.36399e-52,  0.00166916 ])
13360   , -2187.51    , array([ 0.0117411  ,  0.0327357  ,  5.36399e-52,  0.000299761])
13361   , -2187.51    , array([ 0.0117411  ,  0.0327357  ,  5.36399e-52,  0.000299761])
13362   , -2187.51    , array([ 0.0117529  ,  0.0327357  ,  5.36399e-52,  0.000299761])
13363   , -2187.64    , array([ 0.0117411  ,  0.0327684  ,  5.36399e-52,  0.000299761])
13364   , -2187.51    , array([ 0.0117411  ,  0.0327357  ,  5.36936e-52,  0.000299761])
13365   , -2187.38    , array([ 0.0117411  ,  0.0327357  ,  5.36399e-52,  0.000300061])
13366   , -1794.29    , array([ 0.0117411  ,  0.0104679  ,  5.36399e-52,  0.00074862 ])
13367   , -1794.29    , array([ 0.0117411  ,  0.0104679  ,  5.36399e-52,  0.00074862 ])
13368   , -1794.29    , array([ 0.0117529  ,  0.0104679  ,  5.36399e-52,  0.00074862 ])
13369   , -1794.36    , array([ 0.0117411  ,  0.0104784  ,  5.36399e-52,  0.00074862 ])
13370   , -1794.29    , array([ 0.0117411  ,  0.0104679  ,  5.36936e-52,  0.00074862 ])
13371   , -1794.22    , array([ 0.0117411  ,  0.0104679  ,  5.36399e-52,  0.000749369])
13372   , -1792.73    , array([ 0.0117411  ,  0.0092213  ,  5.36399e-52,  0.00082883 ])
13373   , -1792.73    , array([ 0.0117411  ,  0.0092213  ,  5.36399e-52,  0.00082883 ])
13374   , -1792.73    , array([ 0.0117529  ,  0.0092213  ,  5.36399e-52,  0.00082883 ])
13375   , -1792.65    , array([ 0.0117411  ,  0.00923052 ,  5.36399e-52,  0.00082883 ])
13376   , -1792.73    , array([ 0.0117411  ,  0.0092213  ,  5.36936e-52,  0.00082883 ])
13377   , -1792.79    , array([ 0.0117411  ,  0.0092213  ,  5.36399e-52,  0.000829659])
13378   , -1789.47    , array([ 0.0117411  ,  0.00980566 ,  5.36399e-52,  0.000788941])
13379   , -1789.47    , array([ 0.0117411  ,  0.00980566 ,  5.36399e-52,  0.000788941])
13380   , -1789.47    , array([ 0.0117529  ,  0.00980566 ,  5.36399e-52,  0.000788941])
13381   , -1789.47    , array([ 0.0117411  ,  0.00981547 ,  5.36399e-52,  0.000788941])
13382   , -1789.47    , array([ 0.0117411  ,  0.00980566 ,  5.36936e-52,  0.000788941])
13383   , -1789.46    , array([ 0.0117411  ,  0.00980566 ,  5.36399e-52,  0.00078973 ])
13384   , -1789.43    , array([ 0.0117411  ,  0.0097439  ,  5.36399e-52,  0.000792953])
13385   , -1789.43    , array([ 0.0117411  ,  0.0097439  ,  5.36399e-52,  0.000792953])
13386   , -1789.43    , array([ 0.0117529  ,  0.0097439  ,  5.36399e-52,  0.000792953])
13387   , -1789.43    , array([ 0.0117411  ,  0.00975365 ,  5.36399e-52,  0.000792953])
13388   , -1789.43    , array([ 0.0117411  ,  0.0097439  ,  5.36936e-52,  0.000792953])
13389   , -1789.43    , array([ 0.0117411  ,  0.0097439  ,  5.36399e-52,  0.000793746])
13390   , -2336.8     , array([ 0.0117411  ,  0.0144253  ,  5.36399e-52,  1.80751    ])
