76205   , -54672.8    , array([ 0.0975602  ,  5.60266    ,  3.60152e-16,  4.07597e-64,  0.0207131  ])
76206   , -54653.1    , array([ 0.0976578  ,  5.60266    ,  3.60152e-16,  4.07597e-64,  0.0207131  ])
76207   , -54674.3    , array([ 0.0975602  ,  5.60826    ,  3.60152e-16,  4.07597e-64,  0.0207131  ])
76208   , -54672.8    , array([ 0.0975602  ,  5.60266    ,  3.60512e-16,  4.07597e-64,  0.0207131  ])
76209   , -54672.8    , array([ 0.0975602  ,  5.60266    ,  3.60152e-16,  4.08005e-64,  0.0207131  ])
76210   , -54685.6    , array([ 0.0975602  ,  5.60266    ,  3.60152e-16,  4.07597e-64,  0.0207338  ])
76211   , -54672.8    , array([ 0.0975602  ,  5.60266    ,  3.60152e-16,  4.07597e-64,  0.0207131  ])
76212   , -54506.5    , array([ 0.227175   ,  5.25709    ,  3.60152e-16,  4.07597e-64,  0.0119602  ])
76213   , -54506.5    , array([ 0.227175   ,  5.25709    ,  3.60152e-16,  4.07597e-64,  0.0119602  ])
76214   , -54516      , array([ 0.227402   ,  5.25709    ,  3.60152e-16,  4.07597e-64,  0.0119602  ])
76215   , -54508      , array([ 0.227175   ,  5.26235    ,  3.60152e-16,  4.07597e-64,  0.0119602  ])
76216   , -54506.5    , array([ 0.227175   ,  5.25709    ,  3.60512e-16,  4.07597e-64,  0.0119602  ])
76217   , -54506.5    , array([ 0.227175   ,  5.25709    ,  3.60152e-16,  4.08005e-64,  0.0119602  ])
76218   , -54494.4    , array([ 0.227175   ,  5.25709    ,  3.60152e-16,  4.07597e-64,  0.0119722  ])
76219   , -54160.9    , array([ 0.240549   ,  5.03928    ,  3.60152e-16,  4.07597e-64,  0.0127865  ])
76220   , -54160.9    , array([ 0.240549   ,  5.03928    ,  3.60152e-16,  4.07597e-64,  0.0127865  ])
76221   , -54170.3    , array([ 0.24079    ,  5.03928    ,  3.60152e-16,  4.07597e-64,  0.0127865  ])
76222   , -54162.5    , array([ 0.240549   ,  5.04433    ,  3.60152e-16,  4.07597e-64,  0.0127865  ])
76223   , -54160.9    , array([ 0.240549   ,  5.03928    ,  3.60512e-16,  4.07597e-64,  0.0127865  ])
76224   , -54160.9    , array([ 0.240549   ,  5.03928    ,  3.60152e-16,  4.08005e-64,  0.0127865  ])
76225   , -54148.6    , array([ 0.240549   ,  5.03928    ,  3.60152e-16,  4.07597e-64,  0.0127993  ])
76226   , -52563.2    , array([ 0.302395   ,  4.25463    ,  3.60152e-16,  4.07597e-64,  0.0167034  ])
76227   , -52563.2    , array([ 0.302395   ,  4.25463    ,  3.60152e-16,  4.07597e-64,  0.0167034  ])
76228   , -52572.5    , array([ 0.302697   ,  4.25463    ,  3.60152e-16,  4.07597e-64,  0.0167034  ])
76229   , -52565.7    , array([ 0.302395   ,  4.25888    ,  3.60152e-16,  4.07597e-64,  0.0167034  ])
76230   , -52563.2    , array([ 0.302395   ,  4.25463    ,  3.60512e-16,  4.07597e-64,  0.0167034  ])
