2167    , -2113.8     , array([ 0.046917   ,  0.0746628  ,  8.07633e-15,  0.00114658 ])
2168    , -2113.8     , array([ 0.0469639  ,  0.0746628  ,  8.07633e-15,  0.00114658 ])
2169    , -2113.99    , array([ 0.046917   ,  0.0747375  ,  8.07633e-15,  0.00114658 ])
2170    , -2113.8     , array([ 0.046917   ,  0.0746628  ,  8.08441e-15,  0.00114658 ])
2171    , -2113.62    , array([ 0.046917   ,  0.0746628  ,  8.07633e-15,  0.00114772 ])
2172    , -2113.8     , array([ 0.046917   ,  0.0746628  ,  8.07633e-15,  0.00114658 ])
2173    , -1795.11    , array([ 0.046917   ,  0.0356598  ,  8.07633e-15,  0.00228253 ])
2174    , -1795.11    , array([ 0.046917   ,  0.0356598  ,  8.07633e-15,  0.00228253 ])
2175    , -1795.11    , array([ 0.0469639  ,  0.0356598  ,  8.07633e-15,  0.00228253 ])
2176    , -1795.26    , array([ 0.046917   ,  0.0356954  ,  8.07633e-15,  0.00228253 ])
2177    , -1795.11    , array([ 0.046917   ,  0.0356598  ,  8.08441e-15,  0.00228253 ])
2178    , -1794.95    , array([ 0.046917   ,  0.0356598  ,  8.07633e-15,  0.00228482 ])
2179    , -1370.45    , array([ 0.046917   ,  0.301836   ,  8.07633e-15,  0.849699   ])
2180    , -1370.45    , array([ 0.046917   ,  0.301836   ,  8.07633e-15,  0.849699   ])
2181    , -1370.45    , array([ 0.0469639  ,  0.301836   ,  8.07633e-15,  0.849699   ])
2182    , -1369.49    , array([ 0.046917   ,  0.302138   ,  8.07633e-15,  0.849699   ])
2183    , -1370.45    , array([ 0.046917   ,  0.301836   ,  8.08441e-15,  0.849699   ])
2184    , -1372.42    , array([ 0.046917   ,  0.301836   ,  8.07633e-15,  0.850549   ])
2185    , -1762.12    , array([ 0.046917   ,  0.0407715  ,  8.07633e-15,  0.00330873 ])
2186    , -1762.12    , array([ 0.046917   ,  0.0407715  ,  8.07633e-15,  0.00330873 ])
2187    , -1762.12    , array([ 0.0469639  ,  0.0407715  ,  8.07633e-15,  0.00330873 ])
2188    , -1762.17    , array([ 0.046917   ,  0.0408123  ,  8.07633e-15,  0.00330873 ])
2189    , -1762.12    , array([ 0.046917   ,  0.0407715  ,  8.08441e-15,  0.00330873 ])
2190    , -1762.04    , array([ 0.046917   ,  0.0407715  ,  8.07633e-15,  0.00331204 ])
2191    , -1632.34    , array([ 0.046917   ,  0.125644   ,  8.07633e-15,  0.0145886  ])
2192    , -1632.34    , array([ 0.046917   ,  0.125644   ,  8.07633e-15,  0.0145886  ])
2193    , -1632.34    , array([ 0.0469639  ,  0.125644   ,  8.07633e-15,  0.0145886  ])
2194    , -1632.37    , array([ 0.046917   ,  0.125769   ,  8.07633e-15,  0.0145886  ])
2195    , -1632.34    , array([ 0.046917   ,  0.125644   ,  8.08441e-15,  0.0145886  ])
2196    , -1632.17    , array([ 0.046917   ,  0.125644   ,  8.07633e-15,  0.0146032  ])
2203    , -1632.34    , array([ 0.046917   ,  0.125644   ,  8.07633e-15,  0.0145888  ])
2204    , -1632.34    , array([ 0.046917   ,  0.125644   ,  8.07633e-15,  0.0145888  ])
2205    , -1632.34    , array([ 0.0469639  ,  0.125644   ,  8.07633e-15,  0.0145888  ])
2206    , -1632.37    , array([ 0.046917   ,  0.12577    ,  8.07633e-15,  0.0145888  ])
2207    , -1632.34    , array([ 0.046917   ,  0.125644   ,  8.08441e-15,  0.0145888  ])
2208    , -1632.17    , array([ 0.046917   ,  0.125644   ,  8.07633e-15,  0.0146034  ])
2209    , -1632.34    , array([ 0.046917   ,  0.125645   ,  8.07633e-15,  0.0145889  ])
2210    , -1632.34    , array([ 0.046917   ,  0.125645   ,  8.07633e-15,  0.0145889  ])
2211    , -1632.34    , array([ 0.0469639  ,  0.125645   ,  8.07633e-15,  0.0145889  ])
2212    , -1632.37    , array([ 0.046917   ,  0.125771   ,  8.07633e-15,  0.0145889  ])
2213    , -1632.34    , array([ 0.046917   ,  0.125645   ,  8.08441e-15,  0.0145889  ])
2214    , -1632.16    , array([ 0.046917   ,  0.125645   ,  8.07633e-15,  0.0146035  ])
2215    , -2937.49    , array([ 0.046917   ,  1.19319    ,  8.07633e-15,  0.283613   ])
2216    , -2937.49    , array([ 0.046917   ,  1.19319    ,  8.07633e-15,  0.283613   ])
2217    , -2937.49    , array([ 0.0469639  ,  1.19319    ,  8.07633e-15,  0.283613   ])
2218    , -2941.05    , array([ 0.046917   ,  1.19438    ,  8.07633e-15,  0.283613   ])
2219    , -2937.49    , array([ 0.046917   ,  1.19319    ,  8.08441e-15,  0.283613   ])
2220    , -2937.76    , array([ 0.046917   ,  1.19319    ,  8.07633e-15,  0.283896   ])
2221    , -1430.22    , array([ 0.046917   ,  0.25971    ,  8.07633e-15,  0.0379956  ])
2222    , -1430.22    , array([ 0.046917   ,  0.25971    ,  8.07633e-15,  0.0379956  ])
2223    , -1430.22    , array([ 0.0469639  ,  0.25971    ,  8.07633e-15,  0.0379956  ])
2224    , -1430.53    , array([ 0.046917   ,  0.25997    ,  8.07633e-15,  0.0379956  ])
2225    , -1430.22    , array([ 0.046917   ,  0.25971    ,  8.08441e-15,  0.0379956  ])
2226    , -1429.75    , array([ 0.046917   ,  0.25971    ,  8.07633e-15,  0.0380336  ])
2227    , -1335.11    , array([ 0.046917   ,  0.427959   ,  8.07633e-15,  0.0733982  ])
2228    , -1335.11    , array([ 0.046917   ,  0.427959   ,  8.07633e-15,  0.0733982  ])
2229    , -1335.11    , array([ 0.0469639  ,  0.427959   ,  8.07633e-15,  0.0733982  ])
2230    , -1335.97    , array([ 0.046917   ,  0.428387   ,  8.07633e-15,  0.0733982  ])
2231    , -1335.11    , array([ 0.046917   ,  0.427959   ,  8.08441e-15,  0.0733982  ])
2232    , -1334.49    , array([ 0.046917   ,  0.427959   ,  8.07633e-15,  0.0734716  ])
2239    , -1335.11    , array([ 0.046917   ,  0.427961   ,  8.07633e-15,  0.0733988  ])
2240    , -1335.11    , array([ 0.046917   ,  0.427961   ,  8.07633e-15,  0.0733988  ])
2241    , -1335.11    , array([ 0.0469639  ,  0.427961   ,  8.07633e-15,  0.0733988  ])
2242    , -1335.97    , array([ 0.046917   ,  0.428389   ,  8.07633e-15,  0.0733988  ])
2243    , -1335.11    , array([ 0.046917   ,  0.427961   ,  8.08441e-15,  0.0733988  ])
2244    , -1334.49    , array([ 0.046917   ,  0.427961   ,  8.07633e-15,  0.0734722  ])
2245    , -1335.11    , array([ 0.046917   ,  0.427972   ,  8.07633e-15,  0.0734018  ])
2246    , -1335.11    , array([ 0.046917   ,  0.427972   ,  8.07633e-15,  0.0734018  ])
2247    , -1335.11    , array([ 0.0469639  ,  0.427972   ,  8.07633e-15,  0.0734018  ])
2248    , -1335.97    , array([ 0.046917   ,  0.428401   ,  8.07633e-15,  0.0734018  ])
2249    , -1335.11    , array([ 0.046917   ,  0.427972   ,  8.08441e-15,  0.0734018  ])
2250    , -1334.49    , array([ 0.046917   ,  0.427972   ,  8.07633e-15,  0.0734752  ])
2257    , -1335.11    , array([ 0.046917   ,  0.427973   ,  8.07633e-15,  0.0734019  ])
2258    , -1335.11    , array([ 0.046917   ,  0.427973   ,  8.07633e-15,  0.0734019  ])
2259    , -1335.11    , array([ 0.0469639  ,  0.427973   ,  8.07633e-15,  0.0734019  ])
2260    , -1335.97    , array([ 0.046917   ,  0.428401   ,  8.07633e-15,  0.0734019  ])
2261    , -1335.11    , array([ 0.046917   ,  0.427973   ,  8.08441e-15,  0.0734019  ])
2262    , -1334.49    , array([ 0.046917   ,  0.427973   ,  8.07633e-15,  0.0734754  ])
2263    , -1335.11    , array([ 0.046917   ,  0.427976   ,  8.07633e-15,  0.0734027  ])
2264    , -1335.11    , array([ 0.046917   ,  0.427976   ,  8.07633e-15,  0.0734027  ])
2265    , -1335.11    , array([ 0.0469639  ,  0.427976   ,  8.07633e-15,  0.0734027  ])
2266    , -1335.97    , array([ 0.046917   ,  0.428404   ,  8.07633e-15,  0.0734027  ])
2267    , -1335.11    , array([ 0.046917   ,  0.427976   ,  8.08441e-15,  0.0734027  ])
2268    , -1334.49    , array([ 0.046917   ,  0.427976   ,  8.07633e-15,  0.0734761  ])
2269    , -5680.72    , array([ 0.046917   ,  1.93539    ,  8.07633e-15,  0.72222    ])
2270    , -5680.72    , array([ 0.046917   ,  1.93539    ,  8.07633e-15,  0.72222    ])
2271    , -5680.72    , array([ 0.0469639  ,  1.93539    ,  8.07633e-15,  0.72222    ])
2272    , -5687.1     , array([ 0.046917   ,  1.93733    ,  8.07633e-15,  0.72222    ])
2273    , -5680.72    , array([ 0.046917   ,  1.93539    ,  8.08441e-15,  0.72222    ])
2274    , -5680.89    , array([ 0.046917   ,  1.93539    ,  8.07633e-15,  0.722942   ])
2275    , -1333.23    , array([ 0.046917   ,  0.439515   ,  8.07633e-15,  0.0764221  ])
2276    , -1333.23    , array([ 0.046917   ,  0.439515   ,  8.07633e-15,  0.0764221  ])
2277    , -1333.23    , array([ 0.0469639  ,  0.439515   ,  8.07633e-15,  0.0764221  ])
2278    , -1334.14    , array([ 0.046917   ,  0.439955   ,  8.07633e-15,  0.0764221  ])
2279    , -1333.23    , array([ 0.046917   ,  0.439515   ,  8.08441e-15,  0.0764221  ])
2280    , -1332.61    , array([ 0.046917   ,  0.439515   ,  8.07633e-15,  0.0764986  ])
2281    , -1329.43    , array([ 0.046917   ,  0.439794   ,  8.07633e-15,  0.0769554  ])
2282    , -1329.43    , array([ 0.046917   ,  0.439794   ,  8.07633e-15,  0.0769554  ])
2283    , -1329.43    , array([ 0.0469639  ,  0.439794   ,  8.07633e-15,  0.0769554  ])
2284    , -1330.34    , array([ 0.046917   ,  0.440234   ,  8.07633e-15,  0.0769554  ])
2285    , -1329.43    , array([ 0.046917   ,  0.439794   ,  8.08441e-15,  0.0769554  ])
2286    , -1328.8     , array([ 0.046917   ,  0.439794   ,  8.07633e-15,  0.0770324  ])
2287    , -1314.17    , array([ 0.046917   ,  0.440908   ,  8.07633e-15,  0.079126   ])
2288    , -1314.17    , array([ 0.046917   ,  0.440908   ,  8.07633e-15,  0.079126   ])
2289    , -1314.17    , array([ 0.0469639  ,  0.440908   ,  8.07633e-15,  0.079126   ])
2290    , -1315.09    , array([ 0.046917   ,  0.441349   ,  8.07633e-15,  0.079126   ])
2291    , -1314.17    , array([ 0.046917   ,  0.440908   ,  8.08441e-15,  0.079126   ])
2292    , -1313.54    , array([ 0.046917   ,  0.440908   ,  8.07633e-15,  0.0792052  ])
2293    , -1252.33    , array([ 0.046917   ,  0.445394   ,  8.07633e-15,  0.0884381  ])
2294    , -1252.33    , array([ 0.046917   ,  0.445394   ,  8.07633e-15,  0.0884381  ])
2295    , -1252.33    , array([ 0.0469639  ,  0.445394   ,  8.07633e-15,  0.0884381  ])
2296    , -1253.28    , array([ 0.046917   ,  0.445839   ,  8.07633e-15,  0.0884381  ])
2297    , -1252.33    , array([ 0.046917   ,  0.445394   ,  8.08441e-15,  0.0884381  ])
2298    , -1251.68    , array([ 0.046917   ,  0.445394   ,  8.07633e-15,  0.0885265  ])
2299    , -1003.54    , array([ 0.046917   ,  0.463798   ,  8.07633e-15,  0.138013   ])
2300    , -1003.54    , array([ 0.046917   ,  0.463798   ,  8.07633e-15,  0.138013   ])
2301    , -1003.54    , array([ 0.0469639  ,  0.463798   ,  8.07633e-15,  0.138013   ])
2302    , -1004.63    , array([ 0.046917   ,  0.464262   ,  8.07633e-15,  0.138013   ])
2303    , -1003.54    , array([ 0.046917   ,  0.463798   ,  8.08441e-15,  0.138013   ])
2304    , -1002.91    , array([ 0.046917   ,  0.463798   ,  8.07633e-15,  0.138151   ])
2305    , -1190.8     , array([ 0.046917   ,  0.54534    ,  8.07633e-15,  0.81854    ])
2306    , -1190.8     , array([ 0.046917   ,  0.54534    ,  8.07633e-15,  0.81854    ])
2307    , -1190.8     , array([ 0.0469639  ,  0.54534    ,  8.07633e-15,  0.81854    ])
2308    , -1191.46    , array([ 0.046917   ,  0.545886   ,  8.07633e-15,  0.81854    ])
2309    , -1190.8     , array([ 0.046917   ,  0.54534    ,  8.08441e-15,  0.81854    ])
2310    , -1191.81    , array([ 0.046917   ,  0.54534    ,  8.07633e-15,  0.819359   ])
2311    , -713.947    , array([ 0.046917   ,  0.498986   ,  8.07633e-15,  0.308316   ])
2312    , -713.947    , array([ 0.046917   ,  0.498986   ,  8.07633e-15,  0.308316   ])
2313    , -713.947    , array([ 0.0469639  ,  0.498986   ,  8.07633e-15,  0.308316   ])
2314    , -715.165    , array([ 0.046917   ,  0.499485   ,  8.07633e-15,  0.308316   ])
2315    , -713.947    , array([ 0.046917   ,  0.498986   ,  8.08441e-15,  0.308316   ])
2316    , -713.756    , array([ 0.046917   ,  0.498986   ,  8.07633e-15,  0.308625   ])
2317    , -821.374    , array([ 0.046917   ,  0.276581   ,  8.07634e-15,  0.611553   ])
2318    , -821.374    , array([ 0.046917   ,  0.276581   ,  8.07634e-15,  0.611553   ])
2319    , -821.374    , array([ 0.0469639  ,  0.276581   ,  8.07634e-15,  0.611553   ])
2320    , -820.788    , array([ 0.046917   ,  0.276858   ,  8.07634e-15,  0.611553   ])
2321    , -821.374    , array([ 0.046917   ,  0.276581   ,  8.08442e-15,  0.611553   ])
2322    , -823.016    , array([ 0.046917   ,  0.276581   ,  8.07634e-15,  0.612165   ])
2323    , -509.304    , array([ 0.046917   ,  0.377988   ,  8.07633e-15,  0.425583   ])
2324    , -509.304    , array([ 0.046917   ,  0.377988   ,  8.07633e-15,  0.425583   ])
2325    , -509.304    , array([ 0.0469639  ,  0.377988   ,  8.07633e-15,  0.425583   ])
2326    , -509.719    , array([ 0.046917   ,  0.378366   ,  8.07633e-15,  0.425583   ])
2327    , -509.304    , array([ 0.046917   ,  0.377988   ,  8.08441e-15,  0.425583   ])
2328    , -509.599    , array([ 0.046917   ,  0.377988   ,  8.07633e-15,  0.426009   ])
2329    , -611.999    , array([ 0.046917   ,  0.243055   ,  8.07634e-15,  0.213727   ])
2330    , -611.999    , array([ 0.046917   ,  0.243055   ,  8.07634e-15,  0.213727   ])
2331    , -611.999    , array([ 0.0469639  ,  0.243055   ,  8.07634e-15,  0.213727   ])
2332    , -611.626    , array([ 0.046917   ,  0.243298   ,  8.07634e-15,  0.213727   ])
2333    , -611.999    , array([ 0.046917   ,  0.243055   ,  8.08442e-15,  0.213727   ])
2334    , -611.452    , array([ 0.046917   ,  0.243055   ,  8.07634e-15,  0.213941   ])
2335    , -435.32     , array([ 0.046917   ,  0.319885   ,  8.07633e-15,  0.328038   ])
2336    , -435.32     , array([ 0.046917   ,  0.319885   ,  8.07633e-15,  0.328038   ])
2337    , -435.32     , array([ 0.0469639  ,  0.319885   ,  8.07633e-15,  0.328038   ])
2338    , -435.488    , array([ 0.046917   ,  0.320205   ,  8.07633e-15,  0.328038   ])
2339    , -435.32     , array([ 0.046917   ,  0.319885   ,  8.08442e-15,  0.328038   ])
2340    , -435.22     , array([ 0.046917   ,  0.319885   ,  8.07633e-15,  0.328366   ])
2341    , -421.443    , array([ 0.046917   ,  0.296703   ,  8.07634e-15,  0.34195    ])
2342    , -421.443    , array([ 0.046917   ,  0.296703   ,  8.07634e-15,  0.34195    ])
2343    , -421.443    , array([ 0.0469639  ,  0.296703   ,  8.07634e-15,  0.34195    ])
2344    , -421.555    , array([ 0.046917   ,  0.297      ,  8.07634e-15,  0.34195    ])
2345    , -421.443    , array([ 0.046917   ,  0.296703   ,  8.08442e-15,  0.34195    ])
2346    , -421.374    , array([ 0.046917   ,  0.296703   ,  8.07634e-15,  0.342292   ])
2347    , -408.866    , array([ 0.046917   ,  0.254471   ,  8.07634e-15,  0.374063   ])
2348    , -408.866    , array([ 0.046917   ,  0.254471   ,  8.07634e-15,  0.374063   ])
2349    , -408.866    , array([ 0.0469639  ,  0.254471   ,  8.07634e-15,  0.374063   ])
2350    , -408.915    , array([ 0.046917   ,  0.254725   ,  8.07634e-15,  0.374063   ])
2351    , -408.866    , array([ 0.046917   ,  0.254471   ,  8.08442e-15,  0.374063   ])
2352    , -408.967    , array([ 0.046917   ,  0.254471   ,  8.07634e-15,  0.374437   ])
2353    , -403.626    , array([ 0.046917   ,  0.236374   ,  8.07634e-15,  0.360411   ])
2354    , -403.626    , array([ 0.046917   ,  0.236374   ,  8.07634e-15,  0.360411   ])
2355    , -403.626    , array([ 0.046964   ,  0.236374   ,  8.07634e-15,  0.360411   ])
2356    , -403.663    , array([ 0.046917   ,  0.23661    ,  8.07634e-15,  0.360411   ])
2357    , -403.626    , array([ 0.046917   ,  0.236374   ,  8.08442e-15,  0.360411   ])
2358    , -403.644    , array([ 0.046917   ,  0.236374   ,  8.07634e-15,  0.360772   ])
2359    , -399.613    , array([ 0.046917   ,  0.201934   ,  8.07634e-15,  0.353666   ])
2360    , -399.613    , array([ 0.046917   ,  0.201934   ,  8.07634e-15,  0.353666   ])
2361    , -399.613    , array([ 0.046964   ,  0.201934   ,  8.07634e-15,  0.353666   ])
2362    , -399.618    , array([ 0.046917   ,  0.202136   ,  8.07634e-15,  0.353666   ])
2363    , -399.613    , array([ 0.046917   ,  0.201934   ,  8.08442e-15,  0.353666   ])
2364    , -399.674    , array([ 0.046917   ,  0.201934   ,  8.07634e-15,  0.35402    ])
2365    , -397.314    , array([ 0.046917   ,  0.17917    ,  8.07634e-15,  0.337908   ])
2366    , -397.314    , array([ 0.046917   ,  0.17917    ,  8.07634e-15,  0.337908   ])
2367    , -397.314    , array([ 0.046964   ,  0.17917    ,  8.07634e-15,  0.337908   ])
2368    , -397.321    , array([ 0.046917   ,  0.17935    ,  8.07634e-15,  0.337908   ])
2369    , -397.314    , array([ 0.046917   ,  0.17917    ,  8.08442e-15,  0.337908   ])
2370    , -397.334    , array([ 0.046917   ,  0.17917    ,  8.07634e-15,  0.338246   ])
2371    , -396.531    , array([ 0.046917   ,  0.150404   ,  8.07634e-15,  0.320413   ])
2372    , -396.531    , array([ 0.046917   ,  0.150404   ,  8.07634e-15,  0.320413   ])
2373    , -396.531    , array([ 0.046964   ,  0.150404   ,  8.07634e-15,  0.320413   ])
2374    , -396.491    , array([ 0.046917   ,  0.150554   ,  8.07634e-15,  0.320413   ])
2375    , -396.531    , array([ 0.046917   ,  0.150404   ,  8.08442e-15,  0.320413   ])
2376    , -396.643    , array([ 0.046917   ,  0.150404   ,  8.07634e-15,  0.320733   ])
2377    , -395.441    , array([ 0.046917   ,  0.142654   ,  8.07634e-15,  0.310067   ])
2378    , -395.441    , array([ 0.046917   ,  0.142654   ,  8.07634e-15,  0.310067   ])
2379    , -395.441    , array([ 0.046964   ,  0.142654   ,  8.07634e-15,  0.310067   ])
2380    , -395.426    , array([ 0.046917   ,  0.142797   ,  8.07634e-15,  0.310067   ])
2381    , -395.441    , array([ 0.046917   ,  0.142654   ,  8.08442e-15,  0.310067   ])
2382    , -395.494    , array([ 0.046917   ,  0.142654   ,  8.07634e-15,  0.310377   ])
2383    , -394.633    , array([ 0.046917   ,  0.116266   ,  8.07634e-15,  0.280994   ])
2384    , -394.633    , array([ 0.046917   ,  0.116266   ,  8.07634e-15,  0.280994   ])
2385    , -394.633    , array([ 0.046964   ,  0.116266   ,  8.07634e-15,  0.280994   ])
2386    , -394.599    , array([ 0.046917   ,  0.116382   ,  8.07634e-15,  0.280994   ])
2387    , -394.633    , array([ 0.046917   ,  0.116266   ,  8.08442e-15,  0.280994   ])
2388    , -394.709    , array([ 0.046917   ,  0.116266   ,  8.07634e-15,  0.281275   ])
2389    , -393.952    , array([ 0.046917   ,  0.100748   ,  8.07634e-15,  0.258403   ])
2390    , -393.952    , array([ 0.046917   ,  0.100748   ,  8.07634e-15,  0.258403   ])
2391    , -393.952    , array([ 0.046964   ,  0.100748   ,  8.07634e-15,  0.258403   ])
2392    , -393.943    , array([ 0.046917   ,  0.100849   ,  8.07634e-15,  0.258403   ])
2393    , -393.952    , array([ 0.046917   ,  0.100748   ,  8.08442e-15,  0.258403   ])
2394    , -393.979    , array([ 0.046917   ,  0.100748   ,  8.07634e-15,  0.258661   ])
2395    , -394.568    , array([ 0.046917   ,  0.0802438  ,  8.07634e-15,  0.228546   ])
2396    , -394.568    , array([ 0.046917   ,  0.0802438  ,  8.07634e-15,  0.228546   ])
2397    , -394.568    , array([ 0.046964   ,  0.0802438  ,  8.07634e-15,  0.228546   ])
2398    , -394.474    , array([ 0.046917   ,  0.080324   ,  8.07634e-15,  0.228546   ])
2399    , -394.568    , array([ 0.046917   ,  0.0802438  ,  8.08442e-15,  0.228546   ])
2400    , -394.733    , array([ 0.046917   ,  0.0802438  ,  8.07634e-15,  0.228774   ])
2401    , -393.885    , array([ 0.046917   ,  0.0954546  ,  8.07634e-15,  0.250986   ])
2402    , -393.885    , array([ 0.046917   ,  0.0954546  ,  8.07634e-15,  0.250986   ])
2403    , -393.885    , array([ 0.046964   ,  0.0954546  ,  8.07634e-15,  0.250986   ])
2404    , -393.866    , array([ 0.046917   ,  0.0955501  ,  8.07634e-15,  0.250986   ])
2405    , -393.885    , array([ 0.046917   ,  0.0954546  ,  8.08442e-15,  0.250986   ])
2406    , -393.929    , array([ 0.046917   ,  0.0954546  ,  8.07634e-15,  0.251237   ])
2407    , -393.85     , array([ 0.046917   ,  0.0934872  ,  8.07634e-15,  0.24802    ])
2408    , -393.85     , array([ 0.046917   ,  0.0934872  ,  8.07634e-15,  0.24802    ])
2409    , -393.85     , array([ 0.046964   ,  0.0934872  ,  8.07634e-15,  0.24802    ])
2410    , -393.83     , array([ 0.046917   ,  0.0935808  ,  8.07634e-15,  0.24802    ])
2411    , -393.85     , array([ 0.046917   ,  0.0934872  ,  8.08442e-15,  0.24802    ])
2412    , -393.897    , array([ 0.046917   ,  0.0934872  ,  8.07634e-15,  0.248268   ])
2413    , -393.791    , array([ 0.046917   ,  0.0860149  ,  8.07634e-15,  0.236504   ])
2414    , -393.791    , array([ 0.046917   ,  0.0860149  ,  8.07634e-15,  0.236504   ])
2415    , -393.791    , array([ 0.046964   ,  0.0860149  ,  8.07634e-15,  0.236504   ])
2416    , -393.757    , array([ 0.046917   ,  0.0861009  ,  8.07634e-15,  0.236504   ])
2417    , -393.791    , array([ 0.046917   ,  0.0860149  ,  8.08442e-15,  0.236504   ])
2418    , -393.858    , array([ 0.046917   ,  0.0860149  ,  8.07634e-15,  0.236741   ])
2419    , -393.766    , array([ 0.046917   ,  0.0835683  ,  8.07634e-15,  0.232495   ])
2420    , -393.766    , array([ 0.046917   ,  0.0835683  ,  8.07634e-15,  0.232495   ])
2421    , -393.766    , array([ 0.046964   ,  0.0835683  ,  8.07634e-15,  0.232495   ])
2422    , -393.73     , array([ 0.046917   ,  0.0836519  ,  8.07634e-15,  0.232495   ])
2423    , -393.766    , array([ 0.046917   ,  0.0835683  ,  8.08442e-15,  0.232495   ])
2424    , -393.838    , array([ 0.046917   ,  0.0835683  ,  8.07634e-15,  0.232728   ])
2425    , -393.86     , array([ 0.046917   ,  0.0744584  ,  8.07634e-15,  0.217128   ])
