7715    , -2201.06    , array([ 0.0153236  ,  8.5154     ,  0.00012378 ,  1.54506e-56])
7716    , -2201.18    , array([ 0.0153389  ,  8.5154     ,  0.00012378 ,  1.54506e-56])
7717    , -2201.06    , array([ 0.0153236  ,  8.52392    ,  0.00012378 ,  1.54506e-56])
7718    , -2200.94    , array([ 0.0153236  ,  8.5154     ,  0.000123904,  1.54506e-56])
7719    , -2201.06    , array([ 0.0153236  ,  8.5154     ,  0.00012378 ,  1.5466e-56 ])
7720    , -2201.06    , array([ 0.0153236  ,  8.5154     ,  0.00012378 ,  1.54506e-56])
7721    , -1931.75    , array([ 0.00746438 ,  8.5154     ,  0.000251533,  1.54506e-56])
7722    , -1931.75    , array([ 0.00746438 ,  8.5154     ,  0.000251533,  1.54506e-56])
7723    , -1931.98    , array([ 0.00747185 ,  8.5154     ,  0.000251533,  1.54506e-56])
7724    , -1931.75    , array([ 0.00746438 ,  8.52392    ,  0.000251533,  1.54506e-56])
7725    , -1931.52    , array([ 0.00746438 ,  8.5154     ,  0.000251785,  1.54506e-56])
7726    , -1931.75    , array([ 0.00746438 ,  8.5154     ,  0.000251533,  1.5466e-56 ])
7733    , -1931.75    , array([ 0.00746433 ,  8.5154     ,  0.000251535,  1.54506e-56])
7734    , -1931.75    , array([ 0.00746433 ,  8.5154     ,  0.000251535,  1.54506e-56])
7735    , -1931.98    , array([ 0.0074718  ,  8.5154     ,  0.000251535,  1.54506e-56])
7736    , -1931.75    , array([ 0.00746433 ,  8.52392    ,  0.000251535,  1.54506e-56])
7737    , -1931.52    , array([ 0.00746433 ,  8.5154     ,  0.000251786,  1.54506e-56])
7738    , -1931.75    , array([ 0.00746433 ,  8.5154     ,  0.000251535,  1.5466e-56 ])
7739    , -8258.69    , array([ 0.00111775 ,  8.5154     ,  0.0016352  ,  1.54506e-56])
7740    , -8258.69    , array([ 0.00111775 ,  8.5154     ,  0.0016352  ,  1.54506e-56])
7741    , -8256.23    , array([ 0.00111887 ,  8.5154     ,  0.0016352  ,  1.54506e-56])
7742    , -8258.69    , array([ 0.00111775 ,  8.52392    ,  0.0016352  ,  1.54506e-56])
7743    , -8260.92    , array([ 0.00111775 ,  8.5154     ,  0.00163683 ,  1.54506e-56])
7744    , -8258.69    , array([ 0.00111775 ,  8.5154     ,  0.0016352  ,  1.5466e-56 ])
7745    , -1899.06    , array([ 0.00694836 ,  8.5154     ,  0.00026994 ,  1.54506e-56])
7746    , -1899.06    , array([ 0.00694836 ,  8.5154     ,  0.00026994 ,  1.54506e-56])
7747    , -1899.28    , array([ 0.00695531 ,  8.5154     ,  0.00026994 ,  1.54506e-56])
7748    , -1899.06    , array([ 0.00694836 ,  8.52392    ,  0.00026994 ,  1.54506e-56])
7749    , -1898.83    , array([ 0.00694836 ,  8.5154     ,  0.00027021 ,  1.54506e-56])
7750    , -1899.06    , array([ 0.00694836 ,  8.5154     ,  0.00026994 ,  1.5466e-56 ])
7751    , -1803.48    , array([ 0.00444499 ,  8.5154     ,  0.000419307,  1.54506e-56])
7752    , -1803.48    , array([ 0.00444499 ,  8.5154     ,  0.000419307,  1.54506e-56])
7753    , -1803.35    , array([ 0.00444944 ,  8.5154     ,  0.000419307,  1.54506e-56])
7754    , -1803.48    , array([ 0.00444499 ,  8.52392    ,  0.000419307,  1.54506e-56])
7755    , -1803.59    , array([ 0.00444499 ,  8.5154     ,  0.000419726,  1.54506e-56])
7756    , -1803.48    , array([ 0.00444499 ,  8.5154     ,  0.000419307,  1.5466e-56 ])
7757    , -1799.83    , array([ 0.00518263 ,  8.5154     ,  0.00036041 ,  1.54506e-56])
7758    , -1799.83    , array([ 0.00518263 ,  8.5154     ,  0.00036041 ,  1.54506e-56])
7759    , -1799.9     , array([ 0.00518781 ,  8.5154     ,  0.00036041 ,  1.54506e-56])
7760    , -1799.83    , array([ 0.00518263 ,  8.52392    ,  0.00036041 ,  1.54506e-56])
7761    , -1799.75    , array([ 0.00518263 ,  8.5154     ,  0.00036077 ,  1.54506e-56])
7762    , -1799.83    , array([ 0.00518263 ,  8.5154     ,  0.00036041 ,  1.5466e-56 ])
7763    , -1914.46    , array([ 0.113815   ,  8.5154     ,  0.573112   ,  1.54506e-56])
7764    , -1914.46    , array([ 0.113815   ,  8.5154     ,  0.573112   ,  1.54506e-56])
7765    , -1912.98    , array([ 0.113929   ,  8.5154     ,  0.573112   ,  1.54506e-56])
7766    , -1914.46    , array([ 0.113815   ,  8.52392    ,  0.573112   ,  1.54506e-56])
7767    , -1916.36    , array([ 0.113815   ,  8.5154     ,  0.573686   ,  1.54506e-56])
7768    , -1914.46    , array([ 0.113815   ,  8.5154     ,  0.573112   ,  1.5466e-56 ])
7769    , -4154.31    , array([ 0.0253218  ,  8.5154     ,  0.0158765  ,  1.54506e-56])
7770    , -4154.31    , array([ 0.0253218  ,  8.5154     ,  0.0158765  ,  1.54506e-56])
7771    , -4150.91    , array([ 0.0253472  ,  8.5154     ,  0.0158765  ,  1.54506e-56])
7772    , -4154.31    , array([ 0.0253218  ,  8.52392    ,  0.0158765  ,  1.54506e-56])
7773    , -4156.76    , array([ 0.0253218  ,  8.5154     ,  0.0158924  ,  1.54506e-56])
7774    , -4154.31    , array([ 0.0253218  ,  8.5154     ,  0.0158765  ,  1.5466e-56 ])
7775    , -1796.06    , array([ 0.00539415 ,  8.5154     ,  0.000396508,  1.54506e-56])
7776    , -1796.06    , array([ 0.00539415 ,  8.5154     ,  0.000396508,  1.54506e-56])
7777    , -1796.11    , array([ 0.00539955 ,  8.5154     ,  0.000396508,  1.54506e-56])
7778    , -1796.06    , array([ 0.00539415 ,  8.52392    ,  0.000396508,  1.54506e-56])
7779    , -1796.01    , array([ 0.00539415 ,  8.5154     ,  0.000396904,  1.54506e-56])
7780    , -1796.06    , array([ 0.00539415 ,  8.5154     ,  0.000396508,  1.5466e-56 ])
7781    , -1784.6     , array([ 0.0155262  ,  8.5154     ,  0.0012331  ,  1.54506e-56])
7782    , -1784.6     , array([ 0.0155262  ,  8.5154     ,  0.0012331  ,  1.54506e-56])
7783    , -1784.62    , array([ 0.0155417  ,  8.5154     ,  0.0012331  ,  1.54506e-56])
7784    , -1784.6     , array([ 0.0155262  ,  8.52392    ,  0.0012331  ,  1.54506e-56])
7785    , -1784.57    , array([ 0.0155262  ,  8.5154     ,  0.00123434 ,  1.54506e-56])
7786    , -1784.6     , array([ 0.0155262  ,  8.5154     ,  0.0012331  ,  1.5466e-56 ])
7787    , -2457.9     , array([ 1.06569    ,  8.5154     ,  0.115343   ,  1.54506e-56])
7788    , -2457.9     , array([ 1.06569    ,  8.5154     ,  0.115343   ,  1.54506e-56])
7789    , -2459.81    , array([ 1.06676    ,  8.5154     ,  0.115343   ,  1.54506e-56])
7790    , -2457.9     , array([ 1.06569    ,  8.52392    ,  0.115343   ,  1.54506e-56])
7791    , -2457.99    , array([ 1.06569    ,  8.5154     ,  0.115458   ,  1.54506e-56])
7792    , -2457.9     , array([ 1.06569    ,  8.5154     ,  0.115343   ,  1.5466e-56 ])
7793    , -1737.82    , array([ 0.060933   ,  8.5154     ,  0.0053487  ,  1.54506e-56])
7794    , -1737.82    , array([ 0.060933   ,  8.5154     ,  0.0053487  ,  1.54506e-56])
7795    , -1737.87    , array([ 0.0609939  ,  8.5154     ,  0.0053487  ,  1.54506e-56])
7796    , -1737.82    , array([ 0.060933   ,  8.52392    ,  0.0053487  ,  1.54506e-56])
7797    , -1737.72    , array([ 0.060933   ,  8.5154     ,  0.00535405 ,  1.54506e-56])
7798    , -1737.82    , array([ 0.060933   ,  8.5154     ,  0.0053487  ,  1.5466e-56 ])
7799    , -1606.82    , array([ 0.292548   ,  8.5154     ,  0.0288046  ,  1.54506e-56])
7800    , -1606.82    , array([ 0.292548   ,  8.5154     ,  0.0288046  ,  1.54506e-56])
7801    , -1607.29    , array([ 0.29284    ,  8.5154     ,  0.0288046  ,  1.54506e-56])
7802    , -1606.82    , array([ 0.292548   ,  8.52392    ,  0.0288046  ,  1.54506e-56])
7803    , -1606.37    , array([ 0.292548   ,  8.5154     ,  0.0288335  ,  1.54506e-56])
7804    , -1606.82    , array([ 0.292548   ,  8.5154     ,  0.0288046  ,  1.5466e-56 ])
7805    , -1606.65    , array([ 0.322267   ,  8.5154     ,  0.0319564  ,  1.54506e-56])
7806    , -1606.65    , array([ 0.322267   ,  8.5154     ,  0.0319564  ,  1.54506e-56])
7807    , -1607.18    , array([ 0.32259    ,  8.5154     ,  0.0319564  ,  1.54506e-56])
7808    , -1606.65    , array([ 0.322267   ,  8.52392    ,  0.0319564  ,  1.54506e-56])
7809    , -1606.18    , array([ 0.322267   ,  8.5154     ,  0.0319884  ,  1.54506e-56])
7810    , -1606.65    , array([ 0.322267   ,  8.5154     ,  0.0319564  ,  1.5466e-56 ])
7811    , -1606.28    , array([ 0.307649   ,  8.5154     ,  0.0304033  ,  1.54506e-56])
7812    , -1606.28    , array([ 0.307649   ,  8.5154     ,  0.0304033  ,  1.54506e-56])
7813    , -1606.78    , array([ 0.307957   ,  8.5154     ,  0.0304033  ,  1.54506e-56])
7814    , -1606.28    , array([ 0.307649   ,  8.52392    ,  0.0304033  ,  1.54506e-56])
7815    , -1605.82    , array([ 0.307649   ,  8.5154     ,  0.0304337  ,  1.54506e-56])
7816    , -1606.28    , array([ 0.307649   ,  8.5154     ,  0.0304033  ,  1.5466e-56 ])
7823    , -1606.28    , array([ 0.307658   ,  8.5154     ,  0.0304044  ,  1.54506e-56])
7824    , -1606.28    , array([ 0.307658   ,  8.5154     ,  0.0304044  ,  1.54506e-56])
7825    , -1606.78    , array([ 0.307966   ,  8.5154     ,  0.0304044  ,  1.54506e-56])
7826    , -1606.28    , array([ 0.307658   ,  8.52392    ,  0.0304044  ,  1.54506e-56])
7827    , -1605.82    , array([ 0.307658   ,  8.5154     ,  0.0304348  ,  1.54506e-56])
7828    , -1606.28    , array([ 0.307658   ,  8.5154     ,  0.0304044  ,  1.5466e-56 ])
7829    , -1606.28    , array([ 0.307678   ,  8.5154     ,  0.0304065  ,  1.54506e-56])
7830    , -1606.28    , array([ 0.307678   ,  8.5154     ,  0.0304065  ,  1.54506e-56])
7831    , -1606.78    , array([ 0.307986   ,  8.5154     ,  0.0304065  ,  1.54506e-56])
