1051    , -3970.06    , array([ 0.198341   ,  0.0489869  ,  8.47808    ,  1.29629    ,  0.0194369  ])
1052    , -3964.82    , array([ 0.19854    ,  0.0489869  ,  8.47808    ,  1.29629    ,  0.0194369  ])
1053    , -3970.87    , array([ 0.198341   ,  0.0490359  ,  8.47808    ,  1.29629    ,  0.0194369  ])
1054    , -3969.09    , array([ 0.198341   ,  0.0489869  ,  8.48656    ,  1.29629    ,  0.0194369  ])
1055    , -3970.04    , array([ 0.198341   ,  0.0489869  ,  8.47808    ,  1.29759    ,  0.0194369  ])
1056    , -3972.12    , array([ 0.198341   ,  0.0489869  ,  8.47808    ,  1.29629    ,  0.0194564  ])
1057    , -3970.06    , array([ 0.198341   ,  0.0489869  ,  8.47808    ,  1.29629    ,  0.0194369  ])
1065    , -3970       , array([ 0.198343   ,  0.0489868  ,  8.4781     ,  1.29629    ,  0.0194368  ])
1066    , -3970       , array([ 0.198343   ,  0.0489868  ,  8.4781     ,  1.29629    ,  0.0194368  ])
1067    , -3964.77    , array([ 0.198541   ,  0.0489868  ,  8.4781     ,  1.29629    ,  0.0194368  ])
1068    , -3970.81    , array([ 0.198343   ,  0.0490358  ,  8.4781     ,  1.29629    ,  0.0194368  ])
1069    , -3969.03    , array([ 0.198343   ,  0.0489868  ,  8.48658    ,  1.29629    ,  0.0194368  ])
1070    , -3969.98    , array([ 0.198343   ,  0.0489868  ,  8.4781     ,  1.29759    ,  0.0194368  ])
1071    , -3972.06    , array([ 0.198343   ,  0.0489868  ,  8.4781     ,  1.29629    ,  0.0194563  ])
1072    , -2477.96    , array([ 0.296227   ,  0.0460439  ,  9.13365    ,  1.29852    ,  0.0165929  ])
1073    , -2477.96    , array([ 0.296227   ,  0.0460439  ,  9.13365    ,  1.29852    ,  0.0165929  ])
1074    , -2476.12    , array([ 0.296523   ,  0.0460439  ,  9.13365    ,  1.29852    ,  0.0165929  ])
1075    , -2480.57    , array([ 0.296227   ,  0.0460899  ,  9.13365    ,  1.29852    ,  0.0165929  ])
1076    , -2477.93    , array([ 0.296227   ,  0.0460439  ,  9.14279    ,  1.29852    ,  0.0165929  ])
1077    , -2478.02    , array([ 0.296227   ,  0.0460439  ,  9.13365    ,  1.29982    ,  0.0165929  ])
1078    , -2476.29    , array([ 0.296227   ,  0.0460439  ,  9.13365    ,  1.29852    ,  0.0166095  ])
1079    , -9878.96    , array([ 0.531094   ,  0.0259503  ,  9.5461     ,  1.28293    ,  0.0216283  ])
1080    , -9878.96    , array([ 0.531094   ,  0.0259503  ,  9.5461     ,  1.28293    ,  0.0216283  ])
1081    , -9878.89    , array([ 0.531626   ,  0.0259503  ,  9.5461     ,  1.28293    ,  0.0216283  ])
1082    , -9855.01    , array([ 0.531094   ,  0.0259763  ,  9.5461     ,  1.28293    ,  0.0216283  ])
1083    , -9877.59    , array([ 0.531094   ,  0.0259503  ,  9.55565    ,  1.28293    ,  0.0216283  ])
1084    , -9877.71    , array([ 0.531094   ,  0.0259503  ,  9.5461     ,  1.28422    ,  0.0216283  ])
1085    , -9898.42    , array([ 0.531094   ,  0.0259503  ,  9.5461     ,  1.28293    ,  0.02165    ])
1086    , -2236.79    , array([ 0.323407   ,  0.0422402  ,  9.19451    ,  1.29616    ,  0.0172675  ])
1087    , -2236.79    , array([ 0.323407   ,  0.0422402  ,  9.19451    ,  1.29616    ,  0.0172675  ])
1088    , -2235.24    , array([ 0.323731   ,  0.0422402  ,  9.19451    ,  1.29616    ,  0.0172675  ])
