269937  , -79079      , array([ 0.376012   ,  1.28473    ,  2.95663e-20,  7.86844e-15,  3.40778e-06])
269938  , -79079      , array([ 0.376388   ,  1.28473    ,  2.95663e-20,  7.86844e-15,  3.40778e-06])
269939  , -79079      , array([ 0.376012   ,  1.28602    ,  2.95663e-20,  7.86844e-15,  3.40778e-06])
269940  , -79079      , array([ 0.376012   ,  1.28473    ,  2.95959e-20,  7.86844e-15,  3.40778e-06])
269941  , -79079      , array([ 0.376012   ,  1.28473    ,  2.95663e-20,  7.87631e-15,  3.40778e-06])
269942  , -79079      , array([ 0.376012   ,  1.28473    ,  2.95663e-20,  7.86844e-15,  3.41119e-06])
269943  , -79079      , array([ 0.376012   ,  1.28473    ,  2.95663e-20,  7.86844e-15,  3.40778e-06])
269944  , -79052.1    , array([ 0.214891   ,  1.00965    ,  2.95663e-20,  7.86844e-15,  7.62687e-06])
269945  , -79052.1    , array([ 0.214891   ,  1.00965    ,  2.95663e-20,  7.86844e-15,  7.62687e-06])
269946  , -79052.1    , array([ 0.215106   ,  1.00965    ,  2.95663e-20,  7.86844e-15,  7.62687e-06])
269947  , -79052.1    , array([ 0.214891   ,  1.01066    ,  2.95663e-20,  7.86844e-15,  7.62687e-06])
269948  , -79052.1    , array([ 0.214891   ,  1.00965    ,  2.95959e-20,  7.86844e-15,  7.62687e-06])
269949  , -79052.1    , array([ 0.214891   ,  1.00965    ,  2.95663e-20,  7.87631e-15,  7.62687e-06])
269950  , -79052.1    , array([ 0.214891   ,  1.00965    ,  2.95663e-20,  7.86844e-15,  7.6345e-06 ])
269951  , -72662      , array([ 0.0229239  ,  0.385129   ,  2.95663e-20,  7.86844e-15,  0.000191358])
269952  , -72662      , array([ 0.0229239  ,  0.385129   ,  2.95663e-20,  7.86844e-15,  0.000191358])
269953  , -72667.2    , array([ 0.0229468  ,  0.385129   ,  2.95663e-20,  7.86844e-15,  0.000191358])
269954  , -72662.5    , array([ 0.0229239  ,  0.385515   ,  2.95663e-20,  7.86844e-15,  0.000191358])
269955  , -72662      , array([ 0.0229239  ,  0.385129   ,  2.95959e-20,  7.86844e-15,  0.000191358])
269956  , -72662      , array([ 0.0229239  ,  0.385129   ,  2.95663e-20,  7.87631e-15,  0.000191358])
269957  , -72656.3    , array([ 0.0229239  ,  0.385129   ,  2.95663e-20,  7.86844e-15,  0.000191549])
269965  , -72637.4    , array([ 0.0228824  ,  0.384829   ,  2.95663e-20,  7.86844e-15,  0.000191857])
