1       , -3677.55    , array([ 0.0785849  ,  6.57654    ,  0.0015297  ,  0.0757894  ])
2       , -3678.06    , array([ 0.0786635  ,  6.57654    ,  0.0015297  ,  0.0757894  ])
3       , -3678.01    , array([ 0.0785849  ,  6.58312    ,  0.0015297  ,  0.0757894  ])
4       , -3677.09    , array([ 0.0785849  ,  6.57654    ,  0.00153123 ,  0.0757894  ])
5       , -3679.64    , array([ 0.0785849  ,  6.57654    ,  0.0015297  ,  0.0758652  ])
6       , -3677.55    , array([ 0.0785849  ,  6.57654    ,  0.0015297  ,  0.0757894  ])
7       , -2274.52    , array([ 0.0624332  ,  5.35545    ,  0.00188814 ,  0.0296519  ])
8       , -2274.52    , array([ 0.0624332  ,  5.35545    ,  0.00188814 ,  0.0296519  ])
9       , -2275.1     , array([ 0.0624957  ,  5.35545    ,  0.00188814 ,  0.0296519  ])
10      , -2274.64    , array([ 0.0624332  ,  5.36081    ,  0.00188814 ,  0.0296519  ])
11      , -2273.98    , array([ 0.0624332  ,  5.35545    ,  0.00189003 ,  0.0296519  ])
12      , -2275.06    , array([ 0.0624332  ,  5.35545    ,  0.00188814 ,  0.0296815  ])
13      , -25675.8    , array([ 0.00514345 ,  5.24586    ,  0.0196963  ,  0.0238399  ])
14      , -25675.8    , array([ 0.00514345 ,  5.24586    ,  0.0196963  ,  0.0238399  ])
15      , -25611.3    , array([ 0.0051486  ,  5.24586    ,  0.0196963  ,  0.0238399  ])
16      , -25677.6    , array([ 0.00514345 ,  5.25111    ,  0.0196963  ,  0.0238399  ])
17      , -25736.8    , array([ 0.00514345 ,  5.24586    ,  0.019716   ,  0.0238399  ])
18      , -25693.5    , array([ 0.00514345 ,  5.24586    ,  0.0196963  ,  0.0238638  ])
19      , -951.399    , array([ 0.0274929  ,  5.31919    ,  0.00407951 ,  0.0276009  ])
20      , -951.399    , array([ 0.0274929  ,  5.31919    ,  0.00407951 ,  0.0276009  ])
21      , -952.357    , array([ 0.0275204  ,  5.31919    ,  0.00407951 ,  0.0276009  ])
22      , -951.41     , array([ 0.0274929  ,  5.32452    ,  0.00407951 ,  0.0276009  ])
23      , -950.462    , array([ 0.0274929  ,  5.31919    ,  0.00408359 ,  0.0276009  ])
24      , -951.3      , array([ 0.0274929  ,  5.31919    ,  0.00407951 ,  0.0276285  ])
25      , -652.604    , array([ 0.0108505  ,  5.27839    ,  0.0097694  ,  0.025447   ])
26      , -652.604    , array([ 0.0108505  ,  5.27839    ,  0.0097694  ,  0.025447   ])
27      , -651.45     , array([ 0.0108614  ,  5.27839    ,  0.0097694  ,  0.025447   ])
28      , -652.68     , array([ 0.0108505  ,  5.28368    ,  0.0097694  ,  0.025447   ])
29      , -653.665    , array([ 0.0108505  ,  5.27839    ,  0.00977918 ,  0.025447   ])
30      , -652.496    , array([ 0.0108505  ,  5.27839    ,  0.0097694  ,  0.0254725  ])
31      , -343.485    , array([ 0.0179508  ,  5.30045    ,  0.00608843 ,  0.0265916  ])
32      , -343.485    , array([ 0.0179508  ,  5.30045    ,  0.00608843 ,  0.0265916  ])
33      , -343.888    , array([ 0.0179688  ,  5.30045    ,  0.00608843 ,  0.0265916  ])
34      , -343.464    , array([ 0.0179508  ,  5.30575    ,  0.00608843 ,  0.0265916  ])
35      , -343.064    , array([ 0.0179508  ,  5.30045    ,  0.00609453 ,  0.0265916  ])
36      , -342.866    , array([ 0.0179508  ,  5.30045    ,  0.00608843 ,  0.0266182  ])
43      , -343.46     , array([ 0.0179506  ,  5.3001     ,  0.00608864 ,  0.0265919  ])
44      , -343.46     , array([ 0.0179506  ,  5.3001     ,  0.00608864 ,  0.0265919  ])
45      , -343.863    , array([ 0.0179686  ,  5.3001     ,  0.00608864 ,  0.0265919  ])
46      , -343.439    , array([ 0.0179506  ,  5.30541    ,  0.00608864 ,  0.0265919  ])
47      , -343.038    , array([ 0.0179506  ,  5.3001     ,  0.00609473 ,  0.0265919  ])
48      , -342.841    , array([ 0.0179506  ,  5.3001     ,  0.00608864 ,  0.0266185  ])
49      , -343.098    , array([ 0.0179476  ,  5.29519    ,  0.00609155 ,  0.0265967  ])
50      , -343.098    , array([ 0.0179476  ,  5.29519    ,  0.00609155 ,  0.0265967  ])
51      , -343.5      , array([ 0.0179655  ,  5.29519    ,  0.00609155 ,  0.0265967  ])
52      , -343.077    , array([ 0.0179476  ,  5.30049    ,  0.00609155 ,  0.0265967  ])
53      , -342.677    , array([ 0.0179476  ,  5.29519    ,  0.00609765 ,  0.0265967  ])
54      , -342.479    , array([ 0.0179476  ,  5.29519    ,  0.00609155 ,  0.0266233  ])
55      , -3664.65    , array([ 0.00721856 ,  0.0356372  ,  0.0803371  ,  0.0703342  ])
56      , -3664.65    , array([ 0.00721856 ,  0.0356372  ,  0.0803371  ,  0.0703342  ])
57      , -3664.21    , array([ 0.00722578 ,  0.0356372  ,  0.0803371  ,  0.0703342  ])
58      , -3668.35    , array([ 0.00721856 ,  0.0356728  ,  0.0803371  ,  0.0703342  ])
59      , -3664.66    , array([ 0.00721856 ,  0.0356372  ,  0.0804175  ,  0.0703342  ])
60      , -3661.4     , array([ 0.00721856 ,  0.0356372  ,  0.0803371  ,  0.0704046  ])
61      , -292.389    , array([ 0.0174828  ,  4.5847     ,  0.00656143 ,  0.0273524  ])
62      , -292.389    , array([ 0.0174828  ,  4.5847     ,  0.00656143 ,  0.0273524  ])
63      , -292.677    , array([ 0.0175003  ,  4.5847     ,  0.00656143 ,  0.0273524  ])
64      , -292.366    , array([ 0.0174828  ,  4.58929    ,  0.00656143 ,  0.0273524  ])
65      , -292.077    , array([ 0.0174828  ,  4.5847     ,  0.00656799 ,  0.0273524  ])
66      , -291.765    , array([ 0.0174828  ,  4.5847     ,  0.00656143 ,  0.0273797  ])
67      , -219.485    , array([ 0.00875643 ,  1.50191    ,  0.00337864 ,  0.0340104  ])
68      , -219.485    , array([ 0.00875643 ,  1.50191    ,  0.00337864 ,  0.0340104  ])
69      , -219.809    , array([ 0.00876519 ,  1.50191    ,  0.00337864 ,  0.0340104  ])
70      , -219.399    , array([ 0.00875643 ,  1.50341    ,  0.00337864 ,  0.0340104  ])
71      , -219.155    , array([ 0.00875643 ,  1.50191    ,  0.00338202 ,  0.0340104  ])
72      , -218.966    , array([ 0.00875643 ,  1.50191    ,  0.00337864 ,  0.0340444  ])
73      , -128.545    , array([ 0.0191999  ,  1.59898    ,  0.00994288 ,  0.0367873  ])
74      , -128.545    , array([ 0.0191999  ,  1.59898    ,  0.00994288 ,  0.0367873  ])
75      , -128.464    , array([ 0.0192191  ,  1.59898    ,  0.00994288 ,  0.0367873  ])
76      , -128.541    , array([ 0.0191999  ,  1.60057    ,  0.00994288 ,  0.0367873  ])
77      , -128.604    , array([ 0.0191999  ,  1.59898    ,  0.00995283 ,  0.0367873  ])
78      , -128.253    , array([ 0.0191999  ,  1.59898    ,  0.00994288 ,  0.0368241  ])
79      , -94.5638    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428078  ])
80      , -94.5638    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428078  ])
81      , -94.4869    , array([ 0.0375597  ,  1.03486    ,  0.021141   ,  0.0428078  ])
82      , -94.5448    , array([ 0.0375222  ,  1.0359     ,  0.021141   ,  0.0428078  ])
83      , -94.6263    , array([ 0.0375222  ,  1.03486    ,  0.0211621  ,  0.0428078  ])
84      , -94.4663    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428506  ])
91      , -94.5638    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428078  ])
92      , -94.5638    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428078  ])
93      , -94.4868    , array([ 0.0375597  ,  1.03486    ,  0.021141   ,  0.0428078  ])
94      , -94.5448    , array([ 0.0375222  ,  1.0359     ,  0.021141   ,  0.0428078  ])
95      , -94.6263    , array([ 0.0375222  ,  1.03486    ,  0.0211622  ,  0.0428078  ])
96      , -94.4663    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428506  ])
97      , -94.5638    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428078  ])
98      , -94.5638    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428078  ])
99      , -94.4868    , array([ 0.0375597  ,  1.03486    ,  0.021141   ,  0.0428078  ])
100     , -94.5448    , array([ 0.0375222  ,  1.0359     ,  0.021141   ,  0.0428078  ])
101     , -94.6263    , array([ 0.0375222  ,  1.03486    ,  0.0211622  ,  0.0428078  ])
102     , -94.4663    , array([ 0.0375222  ,  1.03486    ,  0.021141   ,  0.0428506  ])
