55177   , -79089.4    , array([ 1.11852    ,  4.33919    ,  9.31619e-38,  0.149685   ,  3.0476e-11 ])
55311   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55312   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55313   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55314   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55315   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55316   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55317   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55318   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55319   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55320   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55321   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55322   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55323   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55324   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55325   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55326   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55327   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55328   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55329   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55330   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55331   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55332   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55333   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55334   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55335   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55336   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55337   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55338   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55339   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55340   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55341   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55342   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55343   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55344   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55345   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55346   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55347   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55348   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55349   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55350   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55351   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55352   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55353   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55354   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55355   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55356   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55357   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55358   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55359   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55360   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55361   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55362   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55363   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55364   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55365   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55366   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55367   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55368   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55369   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55370   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55371   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55372   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55373   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55374   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55375   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55376   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55377   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55378   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55379   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55380   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55381   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55382   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55383   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55384   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55385   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55386   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55387   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55388   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55389   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55390   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55391   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55392   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55393   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55394   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55395   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55396   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55397   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55398   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55399   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55400   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55401   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55402   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55403   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55404   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55405   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55406   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55407   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55408   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55409   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55410   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55411   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55412   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55413   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55414   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55415   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55416   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55417   , -79089.4    , array([ 0.172263   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55418   , -79089.4    , array([ 0.172091   ,  2.12024    ,  9.31619e-38,  0.15218    ,  4.5557e-10 ])
55419   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.32552e-38,  0.15218    ,  4.5557e-10 ])
55420   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.152332   ,  4.5557e-10 ])
55421   , -79089.4    , array([ 0.172091   ,  2.11812    ,  9.31619e-38,  0.15218    ,  4.56026e-10])
55422   , -79089.4    , array([ 1.11849    ,  4.33916    ,  9.31619e-38,  0.149685   ,  3.04769e-11])
