53521   , -65730.1    , array([ 0.0117778  ,  1.03393    ,  3.31589e-54,  1.05371e-73,  0.000264231])
53522   , -65739.4    , array([ 0.0117896  ,  1.03393    ,  3.31589e-54,  1.05371e-73,  0.000264231])
53523   , -65730.4    , array([ 0.0117778  ,  1.03497    ,  3.31589e-54,  1.05371e-73,  0.000264231])
53524   , -65730.1    , array([ 0.0117778  ,  1.03393    ,  3.3192e-54 ,  1.05371e-73,  0.000264231])
53525   , -65730.1    , array([ 0.0117778  ,  1.03393    ,  3.31589e-54,  1.05477e-73,  0.000264231])
53526   , -65720.6    , array([ 0.0117778  ,  1.03393    ,  3.31589e-54,  1.05371e-73,  0.000264495])
53527   , -65730.1    , array([ 0.0117778  ,  1.03393    ,  3.31589e-54,  1.05371e-73,  0.000264231])
53528   , -54550.1    , array([ 0.00582391 ,  1.01628    ,  3.31589e-54,  1.05371e-73,  0.000544894])
53529   , -54550.1    , array([ 0.00582391 ,  1.01628    ,  3.31589e-54,  1.05371e-73,  0.000544894])
53530   , -54550.1    , array([ 0.00582974 ,  1.01628    ,  3.31589e-54,  1.05371e-73,  0.000544894])
53531   , -54550.4    , array([ 0.00582391 ,  1.0173     ,  3.31589e-54,  1.05371e-73,  0.000544894])
53532   , -54550.1    , array([ 0.00582391 ,  1.01628    ,  3.3192e-54 ,  1.05371e-73,  0.000544894])
53533   , -54550.1    , array([ 0.00582391 ,  1.01628    ,  3.31589e-54,  1.05477e-73,  0.000544894])
53534   , -54549.6    , array([ 0.00582391 ,  1.01628    ,  3.31589e-54,  1.05371e-73,  0.000545439])
53542   , -54549.2    , array([ 0.00582944 ,  1.01496    ,  3.31589e-54,  1.05371e-73,  0.000545429])
53543   , -54549.2    , array([ 0.00582944 ,  1.01496    ,  3.31589e-54,  1.05371e-73,  0.000545429])
53544   , -54549.2    , array([ 0.00583527 ,  1.01496    ,  3.31589e-54,  1.05371e-73,  0.000545429])
53545   , -54549.5    , array([ 0.00582944 ,  1.01598    ,  3.31589e-54,  1.05371e-73,  0.000545429])
53546   , -54549.2    , array([ 0.00582944 ,  1.01496    ,  3.3192e-54 ,  1.05371e-73,  0.000545429])
53547   , -54549.2    , array([ 0.00582944 ,  1.01496    ,  3.31589e-54,  1.05477e-73,  0.000545429])
53548   , -54548.7    , array([ 0.00582944 ,  1.01496    ,  3.31589e-54,  1.05371e-73,  0.000545975])
53549   , -54548.3    , array([ 0.00583497 ,  1.01364    ,  3.31589e-54,  1.05371e-73,  0.000545965])
53550   , -54548.3    , array([ 0.00583497 ,  1.01364    ,  3.31589e-54,  1.05371e-73,  0.000545965])
53551   , -54548.3    , array([ 0.00584081 ,  1.01364    ,  3.31589e-54,  1.05371e-73,  0.000545965])
53552   , -54548.6    , array([ 0.00583497 ,  1.01465    ,  3.31589e-54,  1.05371e-73,  0.000545965])
53553   , -54548.3    , array([ 0.00583497 ,  1.01364    ,  3.3192e-54 ,  1.05371e-73,  0.000545965])
53554   , -54548.3    , array([ 0.00583497 ,  1.01364    ,  3.31589e-54,  1.05477e-73,  0.000545965])
53555   , -54547.8    , array([ 0.00583497 ,  1.01364    ,  3.31589e-54,  1.05371e-73,  0.000546511])
53563   , -54548.1    , array([ 0.00583636 ,  1.01331    ,  3.31589e-54,  1.05371e-73,  0.0005461  ])
53564   , -54548.1    , array([ 0.00583636 ,  1.01331    ,  3.31589e-54,  1.05371e-73,  0.0005461  ])
53565   , -54548.1    , array([ 0.0058422  ,  1.01331    ,  3.31589e-54,  1.05371e-73,  0.0005461  ])
53566   , -54548.4    , array([ 0.00583636 ,  1.01432    ,  3.31589e-54,  1.05371e-73,  0.0005461  ])
53567   , -54548.1    , array([ 0.00583636 ,  1.01331    ,  3.3192e-54 ,  1.05371e-73,  0.0005461  ])
53568   , -54548.1    , array([ 0.00583636 ,  1.01331    ,  3.31589e-54,  1.05477e-73,  0.0005461  ])
53569   , -54547.6    , array([ 0.00583636 ,  1.01331    ,  3.31589e-54,  1.05371e-73,  0.000546646])
53570   , -54547.9    , array([ 0.00583775 ,  1.01298    ,  3.31589e-54,  1.05371e-73,  0.000546234])
53571   , -54547.9    , array([ 0.00583775 ,  1.01298    ,  3.31589e-54,  1.05371e-73,  0.000546234])
53572   , -54547.9    , array([ 0.00584359 ,  1.01298    ,  3.31589e-54,  1.05371e-73,  0.000546234])
53573   , -54548.2    , array([ 0.00583775 ,  1.01399    ,  3.31589e-54,  1.05371e-73,  0.000546234])
53574   , -54547.9    , array([ 0.00583775 ,  1.01298    ,  3.3192e-54 ,  1.05371e-73,  0.000546234])
53575   , -54547.9    , array([ 0.00583775 ,  1.01298    ,  3.31589e-54,  1.05477e-73,  0.000546234])
53576   , -54547.4    , array([ 0.00583775 ,  1.01298    ,  3.31589e-54,  1.05371e-73,  0.000546781])
53584   , -54547.8    , array([ 0.0058381  ,  1.0129     ,  3.31589e-54,  1.05371e-73,  0.000546268])
