218393  , -182578     , array([ 3.64208    ,  0.0713     ,  1.18576e-43,  2.6728e-05 ,  0.383862   ])
218394  , -182581     , array([ 3.64572    ,  0.0713     ,  1.18576e-43,  2.6728e-05 ,  0.383862   ])
218395  , -182389     , array([ 3.64208    ,  0.0713713  ,  1.18576e-43,  2.6728e-05 ,  0.383862   ])
218396  , -182578     , array([ 3.64208    ,  0.0713     ,  1.18694e-43,  2.6728e-05 ,  0.383862   ])
218397  , -182578     , array([ 3.64208    ,  0.0713     ,  1.18576e-43,  2.67547e-05,  0.383862   ])
218398  , -182778     , array([ 3.64208    ,  0.0713     ,  1.18576e-43,  2.6728e-05 ,  0.384246   ])
218399  , -182578     , array([ 3.64208    ,  0.0713     ,  1.18576e-43,  2.6728e-05 ,  0.383862   ])
218400  , -33224.9    , array([ 3.6044     ,  0.142732   ,  1.18576e-43,  2.67329e-05,  0.184311   ])
218401  , -33224.9    , array([ 3.6044     ,  0.142732   ,  1.18576e-43,  2.67329e-05,  0.184311   ])
218402  , -33226.4    , array([ 3.60801    ,  0.142732   ,  1.18576e-43,  2.67329e-05,  0.184311   ])
218403  , -33181      , array([ 3.6044     ,  0.142875   ,  1.18576e-43,  2.67329e-05,  0.184311   ])
218404  , -33224.9    , array([ 3.6044     ,  0.142732   ,  1.18694e-43,  2.67329e-05,  0.184311   ])
218405  , -33224.9    , array([ 3.6044     ,  0.142732   ,  1.18576e-43,  2.67597e-05,  0.184311   ])
218406  , -33276      , array([ 3.6044     ,  0.142732   ,  1.18576e-43,  2.67329e-05,  0.184495   ])
218414  , -33076.9    , array([ 3.57494    ,  0.139427   ,  1.18576e-43,  2.67298e-05,  0.180155   ])
218415  , -33076.9    , array([ 3.57494    ,  0.139427   ,  1.18576e-43,  2.67298e-05,  0.180155   ])
218416  , -33078.4    , array([ 3.57851    ,  0.139427   ,  1.18576e-43,  2.67298e-05,  0.180155   ])
218417  , -33033      , array([ 3.57494    ,  0.139567   ,  1.18576e-43,  2.67298e-05,  0.180155   ])
218418  , -33076.9    , array([ 3.57494    ,  0.139427   ,  1.18694e-43,  2.67298e-05,  0.180155   ])
218419  , -33076.9    , array([ 3.57494    ,  0.139427   ,  1.18576e-43,  2.67566e-05,  0.180155   ])
218420  , -33128      , array([ 3.57494    ,  0.139427   ,  1.18576e-43,  2.67298e-05,  0.180336   ])
218421  , -30661      , array([ 2.79008    ,  0.0687294  ,  1.18576e-43,  2.66365e-05,  0.0904848  ])
218422  , -30661      , array([ 2.79008    ,  0.0687294  ,  1.18576e-43,  2.66365e-05,  0.0904848  ])
218423  , -30661.7    , array([ 2.79287    ,  0.0687294  ,  1.18576e-43,  2.66365e-05,  0.0904848  ])
218424  , -30614.6    , array([ 2.79008    ,  0.0687981  ,  1.18576e-43,  2.66365e-05,  0.0904848  ])
218425  , -30661      , array([ 2.79008    ,  0.0687294  ,  1.18694e-43,  2.66365e-05,  0.0904848  ])
218426  , -30661      , array([ 2.79008    ,  0.0687294  ,  1.18576e-43,  2.66631e-05,  0.0904848  ])
218427  , -30709.4    , array([ 2.79008    ,  0.0687294  ,  1.18576e-43,  2.66365e-05,  0.0905753  ])
218435  , -30660.9    , array([ 2.78967    ,  0.0687309  ,  1.18576e-43,  2.6636e-05 ,  0.0904868  ])
218436  , -30660.9    , array([ 2.78967    ,  0.0687309  ,  1.18576e-43,  2.6636e-05 ,  0.0904868  ])
218437  , -30661.6    , array([ 2.79246    ,  0.0687309  ,  1.18576e-43,  2.6636e-05 ,  0.0904868  ])
218438  , -30614.5    , array([ 2.78967    ,  0.0687997  ,  1.18576e-43,  2.6636e-05 ,  0.0904868  ])
218439  , -30660.9    , array([ 2.78967    ,  0.0687309  ,  1.18694e-43,  2.6636e-05 ,  0.0904868  ])
218440  , -30660.9    , array([ 2.78967    ,  0.0687309  ,  1.18576e-43,  2.66626e-05,  0.0904868  ])
218441  , -30709.4    , array([ 2.78967    ,  0.0687309  ,  1.18576e-43,  2.6636e-05 ,  0.0905773  ])
218442  , -30660.8    , array([ 2.78878    ,  0.0687343  ,  1.18576e-43,  2.6635e-05 ,  0.0904913  ])
218443  , -30660.8    , array([ 2.78878    ,  0.0687343  ,  1.18576e-43,  2.6635e-05 ,  0.0904913  ])
218444  , -30661.5    , array([ 2.79157    ,  0.0687343  ,  1.18576e-43,  2.6635e-05 ,  0.0904913  ])
218445  , -30614.4    , array([ 2.78878    ,  0.068803   ,  1.18576e-43,  2.6635e-05 ,  0.0904913  ])
218446  , -30660.8    , array([ 2.78878    ,  0.0687343  ,  1.18694e-43,  2.6635e-05 ,  0.0904913  ])
218447  , -30660.8    , array([ 2.78878    ,  0.0687343  ,  1.18576e-43,  2.66616e-05,  0.0904913  ])
218448  , -30709.3    , array([ 2.78878    ,  0.0687343  ,  1.18576e-43,  2.6635e-05 ,  0.0905818  ])
218456  , -30660.8    , array([ 2.78868    ,  0.0687346  ,  1.18576e-43,  2.66348e-05,  0.0904918  ])
218457  , -30660.8    , array([ 2.78868    ,  0.0687346  ,  1.18576e-43,  2.66348e-05,  0.0904918  ])
218458  , -30661.5    , array([ 2.79147    ,  0.0687346  ,  1.18576e-43,  2.66348e-05,  0.0904918  ])
218459  , -30614.4    , array([ 2.78868    ,  0.0688034  ,  1.18576e-43,  2.66348e-05,  0.0904918  ])
218460  , -30660.8    , array([ 2.78868    ,  0.0687346  ,  1.18694e-43,  2.66348e-05,  0.0904918  ])
218461  , -30660.8    , array([ 2.78868    ,  0.0687346  ,  1.18576e-43,  2.66615e-05,  0.0904918  ])
218462  , -30709.2    , array([ 2.78868    ,  0.0687346  ,  1.18576e-43,  2.66348e-05,  0.0905823  ])
218463  , -30660.8    , array([ 2.78846    ,  0.0687355  ,  1.18576e-43,  2.66346e-05,  0.0904929  ])
218464  , -30660.8    , array([ 2.78846    ,  0.0687355  ,  1.18576e-43,  2.66346e-05,  0.0904929  ])
218465  , -30661.5    , array([ 2.79125    ,  0.0687355  ,  1.18576e-43,  2.66346e-05,  0.0904929  ])
218466  , -30614.4    , array([ 2.78846    ,  0.0688043  ,  1.18576e-43,  2.66346e-05,  0.0904929  ])
218467  , -30660.8    , array([ 2.78846    ,  0.0687355  ,  1.18694e-43,  2.66346e-05,  0.0904929  ])
218468  , -30660.8    , array([ 2.78846    ,  0.0687355  ,  1.18576e-43,  2.66612e-05,  0.0904929  ])
218469  , -30709.2    , array([ 2.78846    ,  0.0687355  ,  1.18576e-43,  2.66346e-05,  0.0905835  ])
218470  , -235111     , array([ 0.0409562  ,  0.131393   ,  1.18576e-43,  1.59711e-05,  0.174232   ])
218471  , -235111     , array([ 0.0409562  ,  0.131393   ,  1.18576e-43,  1.59711e-05,  0.174232   ])
218472  , -234916     , array([ 0.0409971  ,  0.131393   ,  1.18576e-43,  1.59711e-05,  0.174232   ])
218473  , -235090     , array([ 0.0409562  ,  0.131524   ,  1.18576e-43,  1.59711e-05,  0.174232   ])
218474  , -235111     , array([ 0.0409562  ,  0.131393   ,  1.18694e-43,  1.59711e-05,  0.174232   ])
218475  , -235111     , array([ 0.0409562  ,  0.131393   ,  1.18576e-43,  1.5987e-05 ,  0.174232   ])
218476  , -235314     , array([ 0.0409562  ,  0.131393   ,  1.18576e-43,  1.59711e-05,  0.174406   ])
218477  , -31199      , array([ 1.16341    ,  0.0786064  ,  1.18576e-43,  2.39577e-05,  0.103643   ])
218478  , -31199      , array([ 1.16341    ,  0.0786064  ,  1.18576e-43,  2.39577e-05,  0.103643   ])
218479  , -31197.2    , array([ 1.16458    ,  0.0786064  ,  1.18576e-43,  2.39577e-05,  0.103643   ])
218480  , -31153.7    , array([ 1.16341    ,  0.078685   ,  1.18576e-43,  2.39577e-05,  0.103643   ])
218481  , -31199      , array([ 1.16341    ,  0.0786064  ,  1.18694e-43,  2.39577e-05,  0.103643   ])
218482  , -31199      , array([ 1.16341    ,  0.0786064  ,  1.18576e-43,  2.39817e-05,  0.103643   ])
218483  , -31248      , array([ 1.16341    ,  0.0786064  ,  1.18576e-43,  2.39577e-05,  0.103746   ])
218484  , -30615.2    , array([ 2.24837    ,  0.071045   ,  1.18576e-43,  2.59488e-05,  0.0935678  ])
218485  , -30615.2    , array([ 2.24837    ,  0.071045   ,  1.18576e-43,  2.59488e-05,  0.0935678  ])
218486  , -30615.7    , array([ 2.25062    ,  0.071045   ,  1.18576e-43,  2.59488e-05,  0.0935678  ])
218487  , -30569      , array([ 2.24837    ,  0.0711161  ,  1.18576e-43,  2.59488e-05,  0.0935678  ])
218488  , -30615.2    , array([ 2.24837    ,  0.071045   ,  1.18694e-43,  2.59488e-05,  0.0935678  ])
218489  , -30615.2    , array([ 2.24837    ,  0.071045   ,  1.18576e-43,  2.59747e-05,  0.0935678  ])
218490  , -30663.6    , array([ 2.24837    ,  0.071045   ,  1.18576e-43,  2.59488e-05,  0.0936614  ])
218491  , -30523      , array([ 2.24971    ,  0.0710657  ,  1.18576e-43,  2.42949e-05,  0.0934146  ])
218492  , -30523      , array([ 2.24971    ,  0.0710657  ,  1.18576e-43,  2.42949e-05,  0.0934146  ])
218493  , -30523.5    , array([ 2.25196    ,  0.0710657  ,  1.18576e-43,  2.42949e-05,  0.0934146  ])
218494  , -30476.9    , array([ 2.24971    ,  0.0711368  ,  1.18576e-43,  2.42949e-05,  0.0934146  ])
218495  , -30523      , array([ 2.24971    ,  0.0710657  ,  1.18694e-43,  2.42949e-05,  0.0934146  ])
218496  , -30523      , array([ 2.24971    ,  0.0710657  ,  1.18576e-43,  2.43192e-05,  0.0934146  ])
218497  , -30571.3    , array([ 2.24971    ,  0.0710657  ,  1.18576e-43,  2.42949e-05,  0.0935081  ])
218498  , -30155.8    , array([ 2.25506    ,  0.0711484  ,  1.18576e-43,  1.86683e-05,  0.0928045  ])
218499  , -30155.8    , array([ 2.25506    ,  0.0711484  ,  1.18576e-43,  1.86683e-05,  0.0928045  ])
218500  , -30156.3    , array([ 2.25732    ,  0.0711484  ,  1.18576e-43,  1.86683e-05,  0.0928045  ])
218501  , -30110.1    , array([ 2.25506    ,  0.0712196  ,  1.18576e-43,  1.86683e-05,  0.0928045  ])
218502  , -30155.8    , array([ 2.25506    ,  0.0711484  ,  1.18694e-43,  1.86683e-05,  0.0928045  ])
218503  , -30155.8    , array([ 2.25506    ,  0.0711484  ,  1.18576e-43,  1.86869e-05,  0.0928045  ])
218504  , -30203.7    , array([ 2.25506    ,  0.0711484  ,  1.18576e-43,  1.86683e-05,  0.0928973  ])
218505  , -28715.8    , array([ 2.27659    ,  0.0714802  ,  1.18576e-43,  6.50822e-06,  0.0904035  ])
218506  , -28715.8    , array([ 2.27659    ,  0.0714802  ,  1.18576e-43,  6.50822e-06,  0.0904035  ])
218507  , -28716.2    , array([ 2.27887    ,  0.0714802  ,  1.18576e-43,  6.50822e-06,  0.0904035  ])
218508  , -28671.4    , array([ 2.27659    ,  0.0715517  ,  1.18576e-43,  6.50822e-06,  0.0904035  ])
218509  , -28715.8    , array([ 2.27659    ,  0.0714802  ,  1.18694e-43,  6.50822e-06,  0.0904035  ])
218510  , -28715.8    , array([ 2.27659    ,  0.0714802  ,  1.18576e-43,  6.51473e-06,  0.0904035  ])
218511  , -28762.2    , array([ 2.27659    ,  0.0714802  ,  1.18576e-43,  6.50822e-06,  0.090494   ])
