4746    , -2942.16    , array([ 0.0332265  ,  1.52811    ,  4.77572e-73,  0.0829984  ])
4747    , -2942.16    , array([ 0.0332598  ,  1.52811    ,  4.77572e-73,  0.0829984  ])
4748    , -2943.53    , array([ 0.0332265  ,  1.52964    ,  4.77572e-73,  0.0829984  ])
4749    , -2942.16    , array([ 0.0332265  ,  1.52811    ,  4.78049e-73,  0.0829984  ])
4750    , -2942.72    , array([ 0.0332265  ,  1.52811    ,  4.77572e-73,  0.0830814  ])
4751    , -2942.16    , array([ 0.0332265  ,  1.52811    ,  4.77572e-73,  0.0829984  ])
4752    , -1801.73    , array([ 0.0332265  ,  0.599962   ,  4.77572e-73,  0.0566387  ])
4753    , -1801.73    , array([ 0.0332265  ,  0.599962   ,  4.77572e-73,  0.0566387  ])
4754    , -1801.73    , array([ 0.0332598  ,  0.599962   ,  4.77572e-73,  0.0566387  ])
4755    , -1802.74    , array([ 0.0332265  ,  0.600563   ,  4.77572e-73,  0.0566387  ])
4756    , -1801.73    , array([ 0.0332265  ,  0.599962   ,  4.78049e-73,  0.0566387  ])
4757    , -1801.31    , array([ 0.0332265  ,  0.599962   ,  4.77572e-73,  0.0566953  ])
4758    , -1881       , array([ 0.0332265  ,  0.0828463  ,  4.77572e-73,  0.11793    ])
4759    , -1881       , array([ 0.0332265  ,  0.0828463  ,  4.77572e-73,  0.11793    ])
4760    , -1881       , array([ 0.0332598  ,  0.0828463  ,  4.77572e-73,  0.11793    ])
4761    , -1881.12    , array([ 0.0332265  ,  0.0829292  ,  4.77572e-73,  0.11793    ])
4762    , -1881       , array([ 0.0332265  ,  0.0828463  ,  4.78049e-73,  0.11793    ])
4763    , -1878.45    , array([ 0.0332265  ,  0.0828463  ,  4.77572e-73,  0.118048   ])
4764    , -1340.54    , array([ 0.0332265  ,  0.396885   ,  4.77572e-73,  0.0660069  ])
4765    , -1340.54    , array([ 0.0332265  ,  0.396885   ,  4.77572e-73,  0.0660069  ])
4766    , -1340.54    , array([ 0.0332598  ,  0.396885   ,  4.77572e-73,  0.0660069  ])
4767    , -1341.29    , array([ 0.0332265  ,  0.397282   ,  4.77572e-73,  0.0660069  ])
4768    , -1340.54    , array([ 0.0332265  ,  0.396885   ,  4.78049e-73,  0.0660069  ])
4769    , -1339.92    , array([ 0.0332265  ,  0.396885   ,  4.77572e-73,  0.066073   ])
4770    , -1152.97    , array([ 0.0332265  ,  0.182117   ,  4.77572e-73,  0.115898   ])
4771    , -1152.97    , array([ 0.0332265  ,  0.182117   ,  4.77572e-73,  0.115898   ])
4772    , -1152.97    , array([ 0.0332598  ,  0.182117   ,  4.77572e-73,  0.115898   ])
4773    , -1151.84    , array([ 0.0332265  ,  0.182299   ,  4.77572e-73,  0.115898   ])
4774    , -1152.97    , array([ 0.0332265  ,  0.182117   ,  4.78049e-73,  0.115898   ])
4775    , -1152.58    , array([ 0.0332265  ,  0.182117   ,  4.77572e-73,  0.116014   ])
4776    , -885.577    , array([ 0.0332265  ,  0.253648   ,  4.77572e-73,  0.117477   ])
4777    , -885.577    , array([ 0.0332265  ,  0.253648   ,  4.77572e-73,  0.117477   ])
4778    , -885.577    , array([ 0.0332598  ,  0.253648   ,  4.77572e-73,  0.117477   ])
4779    , -885.179    , array([ 0.0332265  ,  0.253902   ,  4.77572e-73,  0.117477   ])
4780    , -885.577    , array([ 0.0332265  ,  0.253648   ,  4.78049e-73,  0.117477   ])
4781    , -885.11     , array([ 0.0332265  ,  0.253648   ,  4.77572e-73,  0.117595   ])
4782    , -662.687    , array([ 0.0332265  ,  0.319986   ,  4.77572e-73,  0.169526   ])
4783    , -662.687    , array([ 0.0332265  ,  0.319986   ,  4.77572e-73,  0.169526   ])
4784    , -662.687    , array([ 0.0332598  ,  0.319986   ,  4.77572e-73,  0.169526   ])
4785    , -662.758    , array([ 0.0332265  ,  0.320306   ,  4.77572e-73,  0.169526   ])
4786    , -662.687    , array([ 0.0332265  ,  0.319986   ,  4.78049e-73,  0.169526   ])
4787    , -662.189    , array([ 0.0332265  ,  0.319986   ,  4.77572e-73,  0.169695   ])
4788    , -571.43     , array([ 0.0332265  ,  0.421222   ,  4.77572e-73,  0.435083   ])
4789    , -571.43     , array([ 0.0332265  ,  0.421222   ,  4.77572e-73,  0.435083   ])
4790    , -571.43     , array([ 0.0332598  ,  0.421222   ,  4.77572e-73,  0.435083   ])
4791    , -572.054    , array([ 0.0332265  ,  0.421643   ,  4.77572e-73,  0.435083   ])
4792    , -571.43     , array([ 0.0332265  ,  0.421222   ,  4.78049e-73,  0.435083   ])
4793    , -571.723    , array([ 0.0332265  ,  0.421222   ,  4.77572e-73,  0.435518   ])
