106412  , -112049     , array([ 2.38884    ,  3.3074     ,  2.2179e-13 ,  1.30522e-18,  2.58781    ])
106413  , -111997     , array([ 2.39123    ,  3.3074     ,  2.2179e-13 ,  1.30522e-18,  2.58781    ])
106414  , -112043     , array([ 2.38884    ,  3.31071    ,  2.2179e-13 ,  1.30522e-18,  2.58781    ])
106415  , -112049     , array([ 2.38884    ,  3.3074     ,  2.22012e-13,  1.30522e-18,  2.58781    ])
106416  , -112049     , array([ 2.38884    ,  3.3074     ,  2.2179e-13 ,  1.30653e-18,  2.58781    ])
106417  , -112137     , array([ 2.38884    ,  3.3074     ,  2.2179e-13 ,  1.30522e-18,  2.5904     ])
106418  , -112049     , array([ 2.38884    ,  3.3074     ,  2.2179e-13 ,  1.30522e-18,  2.58781    ])
106419  , -47573.5    , array([ 3.98829    ,  3.5023     ,  2.2179e-13 ,  1.30522e-18,  1.08591    ])
106420  , -47573.5    , array([ 3.98829    ,  3.5023     ,  2.2179e-13 ,  1.30522e-18,  1.08591    ])
106421  , -47561.4    , array([ 3.99228    ,  3.5023     ,  2.2179e-13 ,  1.30522e-18,  1.08591    ])
106422  , -47580.1    , array([ 3.98829    ,  3.5058     ,  2.2179e-13 ,  1.30522e-18,  1.08591    ])
106423  , -47573.5    , array([ 3.98829    ,  3.5023     ,  2.22012e-13,  1.30522e-18,  1.08591    ])
106424  , -47573.5    , array([ 3.98829    ,  3.5023     ,  2.2179e-13 ,  1.30653e-18,  1.08591    ])
106425  , -47605.3    , array([ 3.98829    ,  3.5023     ,  2.2179e-13 ,  1.30522e-18,  1.087      ])
106426  , -254137     , array([ 0.14991    ,  0.00303476 ,  2.2179e-13 ,  1.30522e-18,  0.0223172  ])
106427  , -254137     , array([ 0.14991    ,  0.00303476 ,  2.2179e-13 ,  1.30522e-18,  0.0223172  ])
106428  , -254129     , array([ 0.15006    ,  0.00303476 ,  2.2179e-13 ,  1.30522e-18,  0.0223172  ])
106429  , -253875     , array([ 0.14991    ,  0.0030378  ,  2.2179e-13 ,  1.30522e-18,  0.0223172  ])
106430  , -254137     , array([ 0.14991    ,  0.00303476 ,  2.22012e-13,  1.30522e-18,  0.0223172  ])
106431  , -254137     , array([ 0.14991    ,  0.00303476 ,  2.2179e-13 ,  1.30653e-18,  0.0223172  ])
106432  , -254399     , array([ 0.14991    ,  0.00303476 ,  2.2179e-13 ,  1.30522e-18,  0.0223395  ])
106433  , -27419.9    , array([ 1.65392    ,  0.528261   ,  2.2179e-13 ,  1.30522e-18,  0.382984   ])
106434  , -27419.9    , array([ 1.65392    ,  0.528261   ,  2.2179e-13 ,  1.30522e-18,  0.382984   ])
106435  , -27410.3    , array([ 1.65557    ,  0.528261   ,  2.2179e-13 ,  1.30522e-18,  0.382984   ])
106436  , -27404.2    , array([ 1.65392    ,  0.528789   ,  2.2179e-13 ,  1.30522e-18,  0.382984   ])
106437  , -27419.9    , array([ 1.65392    ,  0.528261   ,  2.22012e-13,  1.30522e-18,  0.382984   ])
106438  , -27419.9    , array([ 1.65392    ,  0.528261   ,  2.2179e-13 ,  1.30653e-18,  0.382984   ])
106439  , -27459      , array([ 1.65392    ,  0.528261   ,  2.2179e-13 ,  1.30522e-18,  0.383367   ])
106440  , -34831.8    , array([ 0.118369   ,  0.199351   ,  2.2179e-13 ,  1.30522e-18,  0.0476334  ])
106441  , -34831.8    , array([ 0.118369   ,  0.199351   ,  2.2179e-13 ,  1.30522e-18,  0.0476334  ])
106442  , -34793.5    , array([ 0.118487   ,  0.199351   ,  2.2179e-13 ,  1.30522e-18,  0.0476334  ])
106443  , -34843.2    , array([ 0.118369   ,  0.19955    ,  2.2179e-13 ,  1.30522e-18,  0.0476334  ])
106444  , -34831.8    , array([ 0.118369   ,  0.199351   ,  2.22012e-13,  1.30522e-18,  0.0476334  ])
106445  , -34831.8    , array([ 0.118369   ,  0.199351   ,  2.2179e-13 ,  1.30653e-18,  0.0476334  ])
106446  , -34853.6    , array([ 0.118369   ,  0.199351   ,  2.2179e-13 ,  1.30522e-18,  0.0476811  ])
106447  , -19769.8    , array([ 0.598855   ,  0.362918   ,  2.2179e-13 ,  1.30522e-18,  0.171572   ])
106448  , -19769.8    , array([ 0.598855   ,  0.362918   ,  2.2179e-13 ,  1.30522e-18,  0.171572   ])
106449  , -19750.3    , array([ 0.599454   ,  0.362918   ,  2.2179e-13 ,  1.30522e-18,  0.171572   ])
106450  , -19766.8    , array([ 0.598855   ,  0.363281   ,  2.2179e-13 ,  1.30522e-18,  0.171572   ])
106451  , -19769.8    , array([ 0.598855   ,  0.362918   ,  2.22012e-13,  1.30522e-18,  0.171572   ])
106452  , -19769.8    , array([ 0.598855   ,  0.362918   ,  2.2179e-13 ,  1.30653e-18,  0.171572   ])
106453  , -19795.9    , array([ 0.598855   ,  0.362918   ,  2.2179e-13 ,  1.30522e-18,  0.171743   ])
106454  , -8577.78    , array([ 0.736172   ,  0.265179   ,  2.2179e-13 ,  1.30522e-18,  0.10684    ])
106455  , -8577.78    , array([ 0.736172   ,  0.265179   ,  2.2179e-13 ,  1.30522e-18,  0.10684    ])
106456  , -8568.78    , array([ 0.736908   ,  0.265179   ,  2.2179e-13 ,  1.30522e-18,  0.10684    ])
106457  , -8576.19    , array([ 0.736172   ,  0.265444   ,  2.2179e-13 ,  1.30522e-18,  0.10684    ])
106458  , -8577.78    , array([ 0.736172   ,  0.265179   ,  2.22012e-13,  1.30522e-18,  0.10684    ])
106459  , -8577.78    , array([ 0.736172   ,  0.265179   ,  2.2179e-13 ,  1.30653e-18,  0.10684    ])
106460  , -8590.78    , array([ 0.736172   ,  0.265179   ,  2.2179e-13 ,  1.30522e-18,  0.106947   ])
106461  , -3800.57    , array([ 0.795886   ,  0.178983   ,  2.2179e-13 ,  1.30522e-18,  0.0614681  ])
106462  , -3800.57    , array([ 0.795886   ,  0.178983   ,  2.2179e-13 ,  1.30522e-18,  0.0614681  ])
106463  , -3796.86    , array([ 0.796682   ,  0.178983   ,  2.2179e-13 ,  1.30522e-18,  0.0614681  ])
106464  , -3802.04    , array([ 0.795886   ,  0.179162   ,  2.2179e-13 ,  1.30522e-18,  0.0614681  ])
106465  , -3800.57    , array([ 0.795886   ,  0.178983   ,  2.22012e-13,  1.30522e-18,  0.0614681  ])
106466  , -3800.57    , array([ 0.795886   ,  0.178983   ,  2.2179e-13 ,  1.30653e-18,  0.0614681  ])
106467  , -3803.87    , array([ 0.795886   ,  0.178983   ,  2.2179e-13 ,  1.30522e-18,  0.0615296  ])
106468  , -2409.55    , array([ 0.823126   ,  0.120211   ,  2.2179e-13 ,  1.30522e-18,  0.0418501  ])
106469  , -2409.55    , array([ 0.823126   ,  0.120211   ,  2.2179e-13 ,  1.30522e-18,  0.0418501  ])
106470  , -2407.72    , array([ 0.82395    ,  0.120211   ,  2.2179e-13 ,  1.30522e-18,  0.0418501  ])
106471  , -2410.44    , array([ 0.823126   ,  0.120331   ,  2.2179e-13 ,  1.30522e-18,  0.0418501  ])
106472  , -2409.55    , array([ 0.823126   ,  0.120211   ,  2.22012e-13,  1.30522e-18,  0.0418501  ])
106473  , -2409.55    , array([ 0.823126   ,  0.120211   ,  2.2179e-13 ,  1.30653e-18,  0.0418501  ])
106474  , -2410.85    , array([ 0.823126   ,  0.120211   ,  2.2179e-13 ,  1.30522e-18,  0.041892   ])
106475  , -1875.04    , array([ 0.865909   ,  0.0856789  ,  2.2179e-13 ,  1.30522e-18,  0.0305816  ])
