214841  , -62030.5    , array([ 0.137201   ,  1.05275    ,  1.27749e-53,  0.000116768,  0.0770341  ])
214842  , -61981.3    , array([ 0.137338   ,  1.05275    ,  1.27749e-53,  0.000116768,  0.0770341  ])
214843  , -62042.3    , array([ 0.137201   ,  1.0538     ,  1.27749e-53,  0.000116768,  0.0770341  ])
214844  , -62030.5    , array([ 0.137201   ,  1.05275    ,  1.27877e-53,  0.000116768,  0.0770341  ])
214845  , -62030.5    , array([ 0.137201   ,  1.05275    ,  1.27749e-53,  0.000116885,  0.0770341  ])
214846  , -62060.4    , array([ 0.137201   ,  1.05275    ,  1.27749e-53,  0.000116768,  0.0771112  ])
214847  , -62030.5    , array([ 0.137201   ,  1.05275    ,  1.27749e-53,  0.000116768,  0.0770341  ])
214848  , -30547.1    , array([ 0.31956    ,  0.858625   ,  1.27749e-53,  0.000116768,  0.0460968  ])
214849  , -30547.1    , array([ 0.31956    ,  0.858625   ,  1.27749e-53,  0.000116768,  0.0460968  ])
214850  , -30538.3    , array([ 0.319879   ,  0.858625   ,  1.27749e-53,  0.000116768,  0.0460968  ])
214851  , -30559.8    , array([ 0.31956    ,  0.859484   ,  1.27749e-53,  0.000116768,  0.0460968  ])
214852  , -30547.1    , array([ 0.31956    ,  0.858625   ,  1.27877e-53,  0.000116768,  0.0460968  ])
214853  , -30547.1    , array([ 0.31956    ,  0.858625   ,  1.27749e-53,  0.000116885,  0.0460968  ])
214854  , -30540.9    , array([ 0.31956    ,  0.858625   ,  1.27749e-53,  0.000116768,  0.0461429  ])
214855  , -207915     , array([ 1.69202    ,  0.0444442  ,  1.27749e-53,  0.000116764,  0.276342   ])
214856  , -207915     , array([ 1.69202    ,  0.0444442  ,  1.27749e-53,  0.000116764,  0.276342   ])
214857  , -207914     , array([ 1.69372    ,  0.0444442  ,  1.27749e-53,  0.000116764,  0.276342   ])
214858  , -207698     , array([ 1.69202    ,  0.0444886  ,  1.27749e-53,  0.000116764,  0.276342   ])
214859  , -207915     , array([ 1.69202    ,  0.0444442  ,  1.27877e-53,  0.000116764,  0.276342   ])
214860  , -207915     , array([ 1.69202    ,  0.0444442  ,  1.27749e-53,  0.000116881,  0.276342   ])
214861  , -208141     , array([ 1.69202    ,  0.0444442  ,  1.27749e-53,  0.000116764,  0.276619   ])
214862  , -10902.4    , array([ 0.532553   ,  0.346528   ,  1.27749e-53,  0.000116767,  0.0798004  ])
214863  , -10902.4    , array([ 0.532553   ,  0.346528   ,  1.27749e-53,  0.000116767,  0.0798004  ])
214864  , -10891.3    , array([ 0.533086   ,  0.346528   ,  1.27749e-53,  0.000116767,  0.0798004  ])
214865  , -10911.7    , array([ 0.532553   ,  0.346874   ,  1.27749e-53,  0.000116767,  0.0798004  ])
214866  , -10902.4    , array([ 0.532553   ,  0.346528   ,  1.27877e-53,  0.000116767,  0.0798004  ])
214867  , -10902.4    , array([ 0.532553   ,  0.346528   ,  1.27749e-53,  0.000116884,  0.0798004  ])
214868  , -10904.7    , array([ 0.532553   ,  0.346528   ,  1.27749e-53,  0.000116767,  0.0798803  ])
214876  , -10899.8    , array([ 0.532446   ,  0.346368   ,  1.27749e-53,  0.000116767,  0.0797816  ])
214877  , -10899.8    , array([ 0.532446   ,  0.346368   ,  1.27749e-53,  0.000116767,  0.0797816  ])
214878  , -10888.7    , array([ 0.532979   ,  0.346368   ,  1.27749e-53,  0.000116767,  0.0797816  ])
214879  , -10909.1    , array([ 0.532446   ,  0.346714   ,  1.27749e-53,  0.000116767,  0.0797816  ])
214880  , -10899.8    , array([ 0.532446   ,  0.346368   ,  1.27877e-53,  0.000116767,  0.0797816  ])
214881  , -10899.8    , array([ 0.532446   ,  0.346368   ,  1.27749e-53,  0.000116884,  0.0797816  ])
214882  , -10902.1    , array([ 0.532446   ,  0.346368   ,  1.27749e-53,  0.000116767,  0.0798614  ])
214883  , -8046.38    , array([ 0.306375   ,  0.0973509  ,  1.27749e-53,  0.000116771,  0.0417214  ])
214884  , -8046.38    , array([ 0.306375   ,  0.0973509  ,  1.27749e-53,  0.000116771,  0.0417214  ])
214885  , -8035.93    , array([ 0.306682   ,  0.0973509  ,  1.27749e-53,  0.000116771,  0.0417214  ])
214886  , -8042.59    , array([ 0.306375   ,  0.0974483  ,  1.27749e-53,  0.000116771,  0.0417214  ])
214887  , -8046.38    , array([ 0.306375   ,  0.0973509  ,  1.27877e-53,  0.000116771,  0.0417214  ])
214888  , -8046.38    , array([ 0.306375   ,  0.0973509  ,  1.27749e-53,  0.000116888,  0.0417214  ])
214889  , -8059.33    , array([ 0.306375   ,  0.0973509  ,  1.27749e-53,  0.000116771,  0.0417632  ])
214890  , -4977.86    , array([ 0.460141   ,  0.126288   ,  1.27749e-53,  0.000120011,  0.0457085  ])
214891  , -4977.86    , array([ 0.460141   ,  0.126288   ,  1.27749e-53,  0.000120011,  0.0457085  ])
214892  , -4971.27    , array([ 0.460601   ,  0.126288   ,  1.27749e-53,  0.000120011,  0.0457085  ])
214893  , -4977.96    , array([ 0.460141   ,  0.126414   ,  1.27749e-53,  0.000120011,  0.0457085  ])
214894  , -4977.86    , array([ 0.460141   ,  0.126288   ,  1.27877e-53,  0.000120011,  0.0457085  ])
214895  , -4977.86    , array([ 0.460141   ,  0.126288   ,  1.27749e-53,  0.000120131,  0.0457085  ])
214896  , -4983.91    , array([ 0.460141   ,  0.126288   ,  1.27749e-53,  0.000120011,  0.0457542  ])
214897  , -2673.27    , array([ 0.706375   ,  0.116151   ,  1.27749e-53,  0.00012811 ,  0.0408496  ])
214898  , -2673.27    , array([ 0.706375   ,  0.116151   ,  1.27749e-53,  0.00012811 ,  0.0408496  ])
214899  , -2670.78    , array([ 0.707082   ,  0.116151   ,  1.27749e-53,  0.00012811 ,  0.0408496  ])
