144332  , -7671.75    , array([ 0.153954   ,  0.0610369  ,  3.03102e-28,  1.681e-12  ,  0.0160838  ])
144333  , -7662.75    , array([ 0.154108   ,  0.0610369  ,  3.03102e-28,  1.681e-12  ,  0.0160838  ])
144334  , -7678.92    , array([ 0.153954   ,  0.061098   ,  3.03102e-28,  1.681e-12  ,  0.0160838  ])
144335  , -7671.75    , array([ 0.153954   ,  0.0610369  ,  3.03405e-28,  1.681e-12  ,  0.0160838  ])
144336  , -7671.75    , array([ 0.153954   ,  0.0610369  ,  3.03102e-28,  1.68269e-12,  0.0160838  ])
144337  , -7672.39    , array([ 0.153954   ,  0.0610369  ,  3.03102e-28,  1.681e-12  ,  0.0160999  ])
144338  , -7671.75    , array([ 0.153954   ,  0.0610369  ,  3.03102e-28,  1.681e-12  ,  0.0160838  ])
144339  , -3766.75    , array([ 0.338663   ,  0.0325461  ,  3.03102e-28,  1.681e-12  ,  0.0152011  ])
144340  , -3766.75    , array([ 0.338663   ,  0.0325461  ,  3.03102e-28,  1.681e-12  ,  0.0152011  ])
144341  , -3764.78    , array([ 0.339002   ,  0.0325461  ,  3.03102e-28,  1.681e-12  ,  0.0152011  ])
144342  , -3758.08    , array([ 0.338663   ,  0.0325787  ,  3.03102e-28,  1.681e-12  ,  0.0152011  ])
144343  , -3766.75    , array([ 0.338663   ,  0.0325461  ,  3.03405e-28,  1.681e-12  ,  0.0152011  ])
144344  , -3766.75    , array([ 0.338663   ,  0.0325461  ,  3.03102e-28,  1.68269e-12,  0.0152011  ])
144345  , -3776.53    , array([ 0.338663   ,  0.0325461  ,  3.03102e-28,  1.681e-12  ,  0.0152163  ])
144346  , -3811.84    , array([ 0.766652   ,  0.0320125  ,  3.03102e-28,  1.681e-12  ,  0.00788068 ])
144347  , -3811.84    , array([ 0.766652   ,  0.0320125  ,  3.03102e-28,  1.681e-12  ,  0.00788068 ])
144348  , -3811.98    , array([ 0.767419   ,  0.0320125  ,  3.03102e-28,  1.681e-12  ,  0.00788068 ])
144349  , -3821.81    , array([ 0.766652   ,  0.0320445  ,  3.03102e-28,  1.681e-12  ,  0.00788068 ])
144350  , -3811.84    , array([ 0.766652   ,  0.0320125  ,  3.03405e-28,  1.681e-12  ,  0.00788068 ])
144351  , -3811.84    , array([ 0.766652   ,  0.0320125  ,  3.03102e-28,  1.68269e-12,  0.00788068 ])
144352  , -3801.51    , array([ 0.766652   ,  0.0320125  ,  3.03102e-28,  1.681e-12  ,  0.00788856 ])
144353  , -1973.59    , array([ 0.499577   ,  0.0322911  ,  3.03102e-28,  1.681e-12  ,  0.0111204  ])
144354  , -1973.59    , array([ 0.499577   ,  0.0322911  ,  3.03102e-28,  1.681e-12  ,  0.0111204  ])
144355  , -1973.16    , array([ 0.500077   ,  0.0322911  ,  3.03102e-28,  1.681e-12  ,  0.0111204  ])
144356  , -1974.06    , array([ 0.499577   ,  0.0323234  ,  3.03102e-28,  1.681e-12  ,  0.0111204  ])
144357  , -1973.59    , array([ 0.499577   ,  0.0322911  ,  3.03405e-28,  1.681e-12  ,  0.0111204  ])
144358  , -1973.59    , array([ 0.499577   ,  0.0322911  ,  3.03102e-28,  1.68269e-12,  0.0111204  ])
144359  , -1973.07    , array([ 0.499577   ,  0.0322911  ,  3.03102e-28,  1.681e-12  ,  0.0111315  ])
144367  , -1973.56    , array([ 0.499599   ,  0.0322927  ,  3.03102e-28,  1.681e-12  ,  0.0111209  ])
144368  , -1973.56    , array([ 0.499599   ,  0.0322927  ,  3.03102e-28,  1.681e-12  ,  0.0111209  ])
144369  , -1973.14    , array([ 0.500099   ,  0.0322927  ,  3.03102e-28,  1.681e-12  ,  0.0111209  ])
144370  , -1974.03    , array([ 0.499599   ,  0.032325   ,  3.03102e-28,  1.681e-12  ,  0.0111209  ])
144371  , -1973.56    , array([ 0.499599   ,  0.0322927  ,  3.03405e-28,  1.681e-12  ,  0.0111209  ])
144372  , -1973.56    , array([ 0.499599   ,  0.0322927  ,  3.03102e-28,  1.68269e-12,  0.0111209  ])
144373  , -1973.05    , array([ 0.499599   ,  0.0322927  ,  3.03102e-28,  1.681e-12  ,  0.011132   ])
144374  , -1973.54    , array([ 0.499622   ,  0.0322942  ,  3.03102e-28,  1.681e-12  ,  0.0111215  ])
144375  , -1973.54    , array([ 0.499622   ,  0.0322942  ,  3.03102e-28,  1.681e-12  ,  0.0111215  ])
144376  , -1973.12    , array([ 0.500121   ,  0.0322942  ,  3.03102e-28,  1.681e-12  ,  0.0111215  ])
144377  , -1974.01    , array([ 0.499622   ,  0.0323266  ,  3.03102e-28,  1.681e-12  ,  0.0111215  ])
144378  , -1973.54    , array([ 0.499622   ,  0.0322942  ,  3.03405e-28,  1.681e-12  ,  0.0111215  ])
144379  , -1973.54    , array([ 0.499622   ,  0.0322942  ,  3.03102e-28,  1.68269e-12,  0.0111215  ])
144380  , -1973.03    , array([ 0.499622   ,  0.0322942  ,  3.03102e-28,  1.681e-12  ,  0.0111326  ])
144381  , -37113.3    , array([ 20.597     ,  1.82865    ,  3.03102e-28,  1.681e-12  ,  0.696731   ])
144382  , -37113.3    , array([ 20.597     ,  1.82865    ,  3.03102e-28,  1.681e-12  ,  0.696731   ])
144383  , -37118.9    , array([ 20.6176    ,  1.82865    ,  3.03102e-28,  1.681e-12  ,  0.696731   ])
144384  , -37115.8    , array([ 20.597     ,  1.83048    ,  3.03102e-28,  1.681e-12  ,  0.696731   ])
144385  , -37113.3    , array([ 20.597     ,  1.82865    ,  3.03405e-28,  1.681e-12  ,  0.696731   ])
144386  , -37113.3    , array([ 20.597     ,  1.82865    ,  3.03102e-28,  1.68269e-12,  0.696731   ])
144387  , -37134.3    , array([ 20.597     ,  1.82865    ,  3.03102e-28,  1.681e-12  ,  0.697428   ])
144388  , -1771.42    , array([ 0.753479   ,  0.0504409  ,  3.03102e-28,  1.681e-12  ,  0.0175659  ])
144389  , -1771.42    , array([ 0.753479   ,  0.0504409  ,  3.03102e-28,  1.681e-12  ,  0.0175659  ])
144390  , -1771.04    , array([ 0.754232   ,  0.0504409  ,  3.03102e-28,  1.681e-12  ,  0.0175659  ])
144391  , -1771.87    , array([ 0.753479   ,  0.0504913  ,  3.03102e-28,  1.681e-12  ,  0.0175659  ])
144392  , -1771.42    , array([ 0.753479   ,  0.0504409  ,  3.03405e-28,  1.681e-12  ,  0.0175659  ])
144393  , -1771.42    , array([ 0.753479   ,  0.0504409  ,  3.03102e-28,  1.68269e-12,  0.0175659  ])
144394  , -1770.99    , array([ 0.753479   ,  0.0504409  ,  3.03102e-28,  1.681e-12  ,  0.0175834  ])
144395  , -2256.03    , array([ 2.15095    ,  0.151849   ,  3.03102e-28,  1.681e-12  ,  0.0544993  ])
144396  , -2256.03    , array([ 2.15095    ,  0.151849   ,  3.03102e-28,  1.681e-12  ,  0.0544993  ])
144397  , -2256.19    , array([ 2.15311    ,  0.151849   ,  3.03102e-28,  1.681e-12  ,  0.0544993  ])
144398  , -2256.68    , array([ 2.15095    ,  0.152001   ,  3.03102e-28,  1.681e-12  ,  0.0544993  ])
144399  , -2256.03    , array([ 2.15095    ,  0.151849   ,  3.03405e-28,  1.681e-12  ,  0.0544993  ])
144400  , -2256.03    , array([ 2.15095    ,  0.151849   ,  3.03102e-28,  1.68269e-12,  0.0544993  ])
144401  , -2257.28    , array([ 2.15095    ,  0.151849   ,  3.03102e-28,  1.681e-12  ,  0.0545539  ])
144402  , -1677.74    , array([ 1.0457     ,  0.0711747  ,  3.03102e-28,  1.681e-12  ,  0.0250209  ])
144403  , -1677.74    , array([ 1.0457     ,  0.0711747  ,  3.03102e-28,  1.681e-12  ,  0.0250209  ])
144404  , -1677.46    , array([ 1.04674    ,  0.0711747  ,  3.03102e-28,  1.681e-12  ,  0.0250209  ])
144405  , -1678.19    , array([ 1.0457     ,  0.0712459  ,  3.03102e-28,  1.681e-12  ,  0.0250209  ])
144406  , -1677.74    , array([ 1.0457     ,  0.0711747  ,  3.03405e-28,  1.681e-12  ,  0.0250209  ])
144407  , -1677.74    , array([ 1.0457     ,  0.0711747  ,  3.03102e-28,  1.68269e-12,  0.0250209  ])
144408  , -1677.5     , array([ 1.0457     ,  0.0711747  ,  3.03102e-28,  1.681e-12  ,  0.0250459  ])
144409  , -1657.42    , array([ 1.17612    ,  0.0747584  ,  3.03102e-28,  1.681e-12  ,  0.0264781  ])
144410  , -1657.42    , array([ 1.17612    ,  0.0747584  ,  3.03102e-28,  1.681e-12  ,  0.0264781  ])
144411  , -1657.23    , array([ 1.1773     ,  0.0747584  ,  3.03102e-28,  1.681e-12  ,  0.0264781  ])
144412  , -1657.73    , array([ 1.17612    ,  0.0748332  ,  3.03102e-28,  1.681e-12  ,  0.0264781  ])
144413  , -1657.42    , array([ 1.17612    ,  0.0747584  ,  3.03405e-28,  1.681e-12  ,  0.0264781  ])
144414  , -1657.42    , array([ 1.17612    ,  0.0747584  ,  3.03102e-28,  1.68269e-12,  0.0264781  ])
144415  , -1657.33    , array([ 1.17612    ,  0.0747584  ,  3.03102e-28,  1.681e-12  ,  0.0265046  ])
144416  , -1635.08    , array([ 1.32666    ,  0.0700331  ,  3.03102e-28,  1.681e-12  ,  0.0250958  ])
144417  , -1635.08    , array([ 1.32666    ,  0.0700331  ,  3.03102e-28,  1.681e-12  ,  0.0250958  ])
144418  , -1635.02    , array([ 1.32799    ,  0.0700331  ,  3.03102e-28,  1.681e-12  ,  0.0250958  ])
