16384   , -2290.11    , array([ 0.418091   ,  0.364717   ,  2.62883    ,  1.23446    ])
16385   , -2289.75    , array([ 0.41851    ,  0.364717   ,  2.62883    ,  1.23446    ])
16386   , -2290.31    , array([ 0.418091   ,  0.365082   ,  2.62883    ,  1.23446    ])
16387   , -2290.11    , array([ 0.418091   ,  0.364717   ,  2.63146    ,  1.23446    ])
16388   , -2290.26    , array([ 0.418091   ,  0.364717   ,  2.62883    ,  1.2357     ])
16389   , -2290.11    , array([ 0.418091   ,  0.364717   ,  2.62883    ,  1.23446    ])
16390   , -1744.96    , array([ 0.954324   ,  0.230428   ,  2.59448    ,  0.863233   ])
16391   , -1744.96    , array([ 0.954324   ,  0.230428   ,  2.59448    ,  0.863233   ])
16392   , -1744.34    , array([ 0.955279   ,  0.230428   ,  2.59448    ,  0.863233   ])
16393   , -1743.75    , array([ 0.954324   ,  0.230659   ,  2.59448    ,  0.863233   ])
16394   , -1744.97    , array([ 0.954324   ,  0.230428   ,  2.59708    ,  0.863233   ])
16395   , -1746.84    , array([ 0.954324   ,  0.230428   ,  2.59448    ,  0.864097   ])
16396   , -738.94     , array([ 25.9056    ,  0.036716   ,  2.46151    ,  0.206409   ])
16397   , -738.94     , array([ 25.9056    ,  0.036716   ,  2.46151    ,  0.206409   ])
16398   , -738.895    , array([ 25.9315    ,  0.036716   ,  2.46151    ,  0.206409   ])
16399   , -735.555    , array([ 25.9056    ,  0.0367528  ,  2.46151    ,  0.206409   ])
16400   , -738.45     , array([ 25.9056    ,  0.036716   ,  2.46398    ,  0.206409   ])
16401   , -743.079    , array([ 25.9056    ,  0.036716   ,  2.46151    ,  0.206616   ])
16408   , -738.924    , array([ 25.9064    ,  0.0367155  ,  2.46151    ,  0.206406   ])
16409   , -738.924    , array([ 25.9064    ,  0.0367155  ,  2.46151    ,  0.206406   ])
16410   , -738.879    , array([ 25.9323    ,  0.0367155  ,  2.46151    ,  0.206406   ])
16411   , -735.539    , array([ 25.9064    ,  0.0367522  ,  2.46151    ,  0.206406   ])
16412   , -738.434    , array([ 25.9064    ,  0.0367155  ,  2.46397    ,  0.206406   ])
16413   , -743.063    , array([ 25.9064    ,  0.0367155  ,  2.46151    ,  0.206612   ])
16420   , -738.921    , array([ 25.9065    ,  0.0367154  ,  2.46151    ,  0.206405   ])
16421   , -738.921    , array([ 25.9065    ,  0.0367154  ,  2.46151    ,  0.206405   ])
16422   , -738.877    , array([ 25.9325    ,  0.0367154  ,  2.46151    ,  0.206405   ])
16423   , -735.536    , array([ 25.9065    ,  0.0367521  ,  2.46151    ,  0.206405   ])
16424   , -738.432    , array([ 25.9065    ,  0.0367154  ,  2.46397    ,  0.206405   ])
16425   , -743.061    , array([ 25.9065    ,  0.0367154  ,  2.46151    ,  0.206612   ])
16432   , -738.92     , array([ 25.9066    ,  0.0367154  ,  2.46151    ,  0.206405   ])
16433   , -738.92     , array([ 25.9066    ,  0.0367154  ,  2.46151    ,  0.206405   ])
16434   , -738.875    , array([ 25.9325    ,  0.0367154  ,  2.46151    ,  0.206405   ])
16435   , -735.535    , array([ 25.9066    ,  0.0367521  ,  2.46151    ,  0.206405   ])
16436   , -738.431    , array([ 25.9066    ,  0.0367154  ,  2.46397    ,  0.206405   ])
16437   , -743.059    , array([ 25.9066    ,  0.0367154  ,  2.46151    ,  0.206612   ])
16438   , -395.891    , array([ 72.2292    ,  0.0222928  ,  2.44666    ,  0.121385   ])
16439   , -395.891    , array([ 72.2292    ,  0.0222928  ,  2.44666    ,  0.121385   ])
16440   , -395.889    , array([ 72.3015    ,  0.0222928  ,  2.44666    ,  0.121385   ])
16441   , -395.49     , array([ 72.2292    ,  0.0223151  ,  2.44666    ,  0.121385   ])
16442   , -395.827    , array([ 72.2292    ,  0.0222928  ,  2.4491     ,  0.121385   ])
16443   , -396.424    , array([ 72.2292    ,  0.0222928  ,  2.44666    ,  0.121507   ])
16450   , -395.891    , array([ 72.2282    ,  0.0222924  ,  2.44667    ,  0.121383   ])
16451   , -395.891    , array([ 72.2282    ,  0.0222924  ,  2.44667    ,  0.121383   ])
16452   , -395.889    , array([ 72.3005    ,  0.0222924  ,  2.44667    ,  0.121383   ])
16453   , -395.49     , array([ 72.2282    ,  0.0223147  ,  2.44667    ,  0.121383   ])
16454   , -395.827    , array([ 72.2282    ,  0.0222924  ,  2.44911    ,  0.121383   ])
16455   , -396.424    , array([ 72.2282    ,  0.0222924  ,  2.44667    ,  0.121505   ])
16456   , -461.821    , array([ 17.25      ,  0.00337656 ,  3.89064    ,  0.0264018  ])
16457   , -461.821    , array([ 17.25      ,  0.00337656 ,  3.89064    ,  0.0264018  ])
16458   , -461.768    , array([ 17.2673    ,  0.00337656 ,  3.89064    ,  0.0264018  ])
16459   , -459.024    , array([ 17.25      ,  0.00337994 ,  3.89064    ,  0.0264018  ])
16460   , -461.54     , array([ 17.25      ,  0.00337656 ,  3.89453    ,  0.0264018  ])
16461   , -465.091    , array([ 17.25      ,  0.00337656 ,  3.89064    ,  0.0264283  ])
16462   , -393.833    , array([ 47.6794    ,  0.012895   ,  2.79899    ,  0.077984   ])
16463   , -393.833    , array([ 47.6794    ,  0.012895   ,  2.79899    ,  0.077984   ])
16464   , -393.831    , array([ 47.7271    ,  0.012895   ,  2.79899    ,  0.077984   ])
16465   , -393.589    , array([ 47.6794    ,  0.0129079  ,  2.79899    ,  0.077984   ])
16466   , -393.796    , array([ 47.6794    ,  0.012895   ,  2.80179    ,  0.077984   ])
