275610  , -215364     , array([ 0.0153919  ,  0.08622    ,  2.00297e-12,  1.206e-79  ,  0.0540033  ])
275611  , -215186     , array([ 0.0154073  ,  0.08622    ,  2.00297e-12,  1.206e-79  ,  0.0540033  ])
275612  , -215370     , array([ 0.0153919  ,  0.0863063  ,  2.00297e-12,  1.206e-79  ,  0.0540033  ])
275613  , -215364     , array([ 0.0153919  ,  0.08622    ,  2.00497e-12,  1.206e-79  ,  0.0540033  ])
275614  , -215364     , array([ 0.0153919  ,  0.08622    ,  2.00297e-12,  1.20721e-79,  0.0540033  ])
275615  , -215517     , array([ 0.0153919  ,  0.08622    ,  2.00297e-12,  1.206e-79  ,  0.0540573  ])
275616  , -215364     , array([ 0.0153919  ,  0.08622    ,  2.00297e-12,  1.206e-79  ,  0.0540033  ])
275617  , -72880.7    , array([ 0.0331487  ,  0.0839642  ,  2.00297e-12,  1.206e-79  ,  0.0280124  ])
275618  , -72880.7    , array([ 0.0331487  ,  0.0839642  ,  2.00297e-12,  1.206e-79  ,  0.0280124  ])
275619  , -72813.5    , array([ 0.0331819  ,  0.0839642  ,  2.00297e-12,  1.206e-79  ,  0.0280124  ])
275620  , -72893.9    , array([ 0.0331487  ,  0.0840482  ,  2.00297e-12,  1.206e-79  ,  0.0280124  ])
275621  , -72880.7    , array([ 0.0331487  ,  0.0839642  ,  2.00497e-12,  1.206e-79  ,  0.0280124  ])
275622  , -72880.7    , array([ 0.0331487  ,  0.0839642  ,  2.00297e-12,  1.20721e-79,  0.0280124  ])
275623  , -72927      , array([ 0.0331487  ,  0.0839642  ,  2.00297e-12,  1.206e-79  ,  0.0280404  ])
275631  , -72743.1    , array([ 0.033245   ,  0.0835339  ,  2.00297e-12,  1.206e-79  ,  0.0280879  ])
275632  , -72743.1    , array([ 0.033245   ,  0.0835339  ,  2.00297e-12,  1.206e-79  ,  0.0280879  ])
275633  , -72676      , array([ 0.0332783  ,  0.0835339  ,  2.00297e-12,  1.206e-79  ,  0.0280879  ])
275634  , -72756.2    , array([ 0.033245   ,  0.0836174  ,  2.00297e-12,  1.206e-79  ,  0.0280879  ])
275635  , -72743.1    , array([ 0.033245   ,  0.0835339  ,  2.00497e-12,  1.206e-79  ,  0.0280879  ])
275636  , -72743.1    , array([ 0.033245   ,  0.0835339  ,  2.00297e-12,  1.20721e-79,  0.0280879  ])
275637  , -72789.4    , array([ 0.033245   ,  0.0835339  ,  2.00297e-12,  1.206e-79  ,  0.028116   ])
275638  , -70727      , array([ 0.0347798  ,  0.0771192  ,  2.00297e-12,  1.206e-79  ,  0.0292898  ])
275639  , -70727      , array([ 0.0347798  ,  0.0771192  ,  2.00297e-12,  1.206e-79  ,  0.0292898  ])
275640  , -70661.2    , array([ 0.0348146  ,  0.0771192  ,  2.00297e-12,  1.206e-79  ,  0.0292898  ])
275641  , -70738.2    , array([ 0.0347798  ,  0.0771964  ,  2.00297e-12,  1.206e-79  ,  0.0292898  ])
275642  , -70727      , array([ 0.0347798  ,  0.0771192  ,  2.00497e-12,  1.206e-79  ,  0.0292898  ])
275643  , -70727      , array([ 0.0347798  ,  0.0771192  ,  2.00297e-12,  1.20721e-79,  0.0292898  ])
275644  , -70774.1    , array([ 0.0347798  ,  0.0771192  ,  2.00297e-12,  1.206e-79  ,  0.0293191  ])
275652  , -70726.9    , array([ 0.0347789  ,  0.0771167  ,  2.00297e-12,  1.206e-79  ,  0.0292888  ])
275653  , -70726.9    , array([ 0.0347789  ,  0.0771167  ,  2.00297e-12,  1.206e-79  ,  0.0292888  ])
275654  , -70661.2    , array([ 0.0348137  ,  0.0771167  ,  2.00297e-12,  1.206e-79  ,  0.0292888  ])
275655  , -70738.2    , array([ 0.0347789  ,  0.0771938  ,  2.00297e-12,  1.206e-79  ,  0.0292888  ])
275656  , -70726.9    , array([ 0.0347789  ,  0.0771167  ,  2.00497e-12,  1.206e-79  ,  0.0292888  ])
275657  , -70726.9    , array([ 0.0347789  ,  0.0771167  ,  2.00297e-12,  1.20721e-79,  0.0292888  ])
275658  , -70774.1    , array([ 0.0347789  ,  0.0771167  ,  2.00297e-12,  1.206e-79  ,  0.0293181  ])
275659  , -70726.9    , array([ 0.0347779  ,  0.0771142  ,  2.00297e-12,  1.206e-79  ,  0.0292879  ])
275660  , -70726.9    , array([ 0.0347779  ,  0.0771142  ,  2.00297e-12,  1.206e-79  ,  0.0292879  ])
275661  , -70661.1    , array([ 0.0348127  ,  0.0771142  ,  2.00297e-12,  1.206e-79  ,  0.0292879  ])
275662  , -70738.1    , array([ 0.0347779  ,  0.0771913  ,  2.00297e-12,  1.206e-79  ,  0.0292879  ])
275663  , -70726.9    , array([ 0.0347779  ,  0.0771142  ,  2.00497e-12,  1.206e-79  ,  0.0292879  ])
275664  , -70726.9    , array([ 0.0347779  ,  0.0771142  ,  2.00297e-12,  1.20721e-79,  0.0292879  ])
275665  , -70774      , array([ 0.0347779  ,  0.0771142  ,  2.00297e-12,  1.206e-79  ,  0.0293172  ])
275666  , -61776.5    , array([ 0.00522502 ,  0.00808286 ,  2.00297e-12,  1.206e-79  ,  0.00339213 ])
275667  , -61776.5    , array([ 0.00522502 ,  0.00808286 ,  2.00297e-12,  1.206e-79  ,  0.00339213 ])
275668  , -61716.8    , array([ 0.00523025 ,  0.00808286 ,  2.00297e-12,  1.206e-79  ,  0.00339213 ])
275669  , -61786.3    , array([ 0.00522502 ,  0.00809095 ,  2.00297e-12,  1.206e-79  ,  0.00339213 ])
275670  , -61776.5    , array([ 0.00522502 ,  0.00808286 ,  2.00497e-12,  1.206e-79  ,  0.00339213 ])
275671  , -61776.5    , array([ 0.00522502 ,  0.00808286 ,  2.00297e-12,  1.20721e-79,  0.00339213 ])
275672  , -61824.9    , array([ 0.00522502 ,  0.00808286 ,  2.00297e-12,  1.206e-79  ,  0.00339552 ])
275673  , -61776.2    , array([ 0.00522479 ,  0.00808245 ,  2.00297e-12,  1.206e-79  ,  0.00339196 ])
275674  , -61776.2    , array([ 0.00522479 ,  0.00808245 ,  2.00297e-12,  1.206e-79  ,  0.00339196 ])
275675  , -61716.5    , array([ 0.00523002 ,  0.00808245 ,  2.00297e-12,  1.206e-79  ,  0.00339196 ])
275676  , -61786      , array([ 0.00522479 ,  0.00809053 ,  2.00297e-12,  1.206e-79  ,  0.00339196 ])
275677  , -61776.2    , array([ 0.00522479 ,  0.00808245 ,  2.00497e-12,  1.206e-79  ,  0.00339196 ])
275678  , -61776.2    , array([ 0.00522479 ,  0.00808245 ,  2.00297e-12,  1.20721e-79,  0.00339196 ])
275679  , -61824.6    , array([ 0.00522479 ,  0.00808245 ,  2.00297e-12,  1.206e-79  ,  0.00339536 ])
275680  , -61775.9    , array([ 0.00522457 ,  0.00808203 ,  2.00297e-12,  1.206e-79  ,  0.0033918  ])
275681  , -61775.9    , array([ 0.00522457 ,  0.00808203 ,  2.00297e-12,  1.206e-79  ,  0.0033918  ])
275682  , -61716.2    , array([ 0.0052298  ,  0.00808203 ,  2.00297e-12,  1.206e-79  ,  0.0033918  ])
275683  , -61785.7    , array([ 0.00522457 ,  0.00809012 ,  2.00297e-12,  1.206e-79  ,  0.0033918  ])
