Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.33	798.66	600.53	26658.46	2.5711,0.2791,3.2747,0.6327
our_model	Round_1_Replicate_2	-394.26	796.52	599.34	50938.56	29.9999,0.1458,0.7187,0.3975
our_model	Round_1_Replicate_3	-394.57	797.14	599.68	60609.97	0.5163,0.1226,0.0941,0.2749
our_model	Round_1_Replicate_4	-395.51	799.02	600.82	29996.51	2.6168,0.2481,2.1968,0.5659
our_model	Round_1_Replicate_5	-398.88	805.76	607.88	17819.91	30.0,0.4144,2.1289,0.9026
our_model	Round_1_Replicate_6	-396.85	801.7	604.16	19123.69	2.2398,0.387,30.0,0.7448
our_model	Round_1_Replicate_7	-395.77	799.54	601.25	32967.63	1.5383,0.2257,4.194,0.4756
our_model	Round_1_Replicate_8	-393.8	795.6	598.47	4921.41	29.7277,1.5102,29.7919,4.2743
our_model	Round_1_Replicate_9	-394.44	796.88	599.68	6573.56	29.9479,1.1295,15.4836,3.0418
our_model	Round_1_Replicate_10	-395.65	799.3	601.01	46936.83	2.8416,0.1585,0.3193,0.3572
our_model	Round_2_Replicate_1	-394.3	796.6	599.4	4031.47	29.7926,1.8421,29.9997,4.8184
our_model	Round_2_Replicate_2	-397.0	802.0	604.45	2801.46	23.8835,2.6411,30.0,5.4841
our_model	Round_2_Replicate_3	-395.11	798.22	600.93	3329.66	29.9626,2.2276,30.0,5.3522
our_model	Round_2_Replicate_4	-396.39	800.78	603.31	6350.28	7.1999,1.166,30.0,2.318
our_model	Round_2_Replicate_5	-400.2	808.4	610.27	2163.49	30.0,3.4094,30.0,6.4452
our_model	Round_2_Replicate_6	-395.08	798.16	600.87	5566.79	10.4239,1.3325,30.0,2.9653
our_model	Round_2_Replicate_7	-400.76	809.52	611.29	2113.72	30.0,3.4881,30.0,6.4929
our_model	Round_2_Replicate_8	-398.97	805.94	608.06	2295.48	30.0,3.2167,30.0,6.3163
our_model	Round_2_Replicate_9	-398.82	805.64	607.77	2315.43	30.0,3.1894,30.0,6.2966
our_model	Round_2_Replicate_10	-401.17	810.34	612.01	2080.87	30.0,3.5423,30.0,6.5246
our_model	Round_3_Replicate_1	-397.94	803.88	606.16	3381.23	30.0,2.186,19.8131,4.645
our_model	Round_3_Replicate_2	-393.84	795.68	598.54	22361.35	3.433,0.3324,30.0,0.8653
our_model	Round_3_Replicate_3	-396.93	801.86	604.31	5485.04	7.9969,1.3491,30.0,2.6013
our_model	Round_3_Replicate_4	-400.92	809.84	611.59	2100.05	30.0,3.5104,30.0,6.5058
our_model	Round_3_Replicate_5	-396.99	801.98	604.42	4610.27	9.7795,1.6049,30.0,3.1054
our_model	Round_3_Replicate_6	-395.28	798.56	600.69	10001.45	5.2774,0.7432,25.0924,1.6139
our_model	Round_3_Replicate_7	-393.28	794.56	597.48	7431.87	29.9973,1.001,29.7477,3.2785
our_model	Round_3_Replicate_8	-393.92	795.84	598.06	12756.57	6.1561,0.5841,21.4902,1.5215
our_model	Round_3_Replicate_9	-398.5	805.0	607.2	5582.55	30.0,1.3232,10.4231,2.8793
our_model	Round_3_Replicate_10	-394.63	797.26	599.26	13873.03	4.3331,0.5368,30.0,1.2519
our_model	Round_4_Replicate_1	-395.21	798.42	600.37	5645.54	10.9444,1.3179,24.5917,2.961
our_model	Round_4_Replicate_2	-395.51	799.02	600.84	6512.4	11.6633,1.1425,15.4753,2.6062
our_model	Round_4_Replicate_3	-398.23	804.46	606.7	4207.34	30.0,1.7562,14.8752,3.776
our_model	Round_4_Replicate_4	-394.12	796.24	599.07	11310.94	6.0976,0.6567,30.0,1.6266
our_model	Round_4_Replicate_5	-395.35	798.7	600.66	8618.92	6.4393,0.863,18.9542,1.8867
our_model	Round_4_Replicate_6	-396.01	800.02	602.61	9086.66	5.1636,0.8153,30.0,1.6572
our_model	Round_4_Replicate_7	-395.69	799.38	602.01	11672.86	4.179,0.6349,30.0,1.3216
our_model	Round_4_Replicate_8	-394.53	797.06	598.96	12229.74	5.1484,0.6094,22.4405,1.4473
our_model	Round_4_Replicate_9	-399.95	807.9	609.83	2186.95	30.0,3.3735,30.0,6.4225
our_model	Round_4_Replicate_10	-399.62	807.24	609.23	2221.38	30.0,3.3221,30.0,6.389
our_model	Round_5_Replicate_1	-393.51	795.02	597.91	6664.24	30.0,1.1158,25.4427,3.4183
our_model	Round_5_Replicate_2	-393.78	795.56	598.42	5202.57	30.0,1.4287,28.0563,4.0833
our_model	Round_5_Replicate_3	-393.48	794.96	597.87	5992.31	30.0,1.241,29.9193,3.7847
our_model	Round_5_Replicate_4	-397.81	803.62	605.93	2467.36	30.0,2.9961,30.0,6.1464
our_model	Round_5_Replicate_5	-394.84	797.68	600.41	10271.73	5.5095,0.7224,30.0,1.6277
our_model	Round_5_Replicate_6	-396.45	800.9	603.42	7709.64	5.8186,0.9604,30.0,1.8971
our_model	Round_5_Replicate_7	-393.23	794.46	597.37	8057.91	30.0,0.9233,29.7646,3.1031
our_model	Round_5_Replicate_8	-395.8	799.6	602.22	6864.55	7.127,1.0795,30.0,2.2349
our_model	Round_5_Replicate_9	-395.21	798.42	601.12	3268.09	30.0,2.2692,30.0,5.4051
our_model	Round_5_Replicate_10	-398.22	804.44	606.69	3101.62	30.0,2.3824,21.5256,4.9704
our_model	Round_5_Replicate_11	-396.54	801.08	603.58	6556.16	6.84,1.1292,30.0,2.222
our_model	Round_5_Replicate_12	-394.11	796.22	599.05	5949.56	13.5255,1.2486,29.832,3.1661
our_model	Round_5_Replicate_13	-397.75	803.5	605.82	3069.05	30.0,2.4088,22.7081,5.0937
our_model	Round_5_Replicate_14	-398.81	805.62	607.76	2316.65	30.0,3.1878,30.0,6.2954
our_model	Round_5_Replicate_15	-394.38	796.76	599.49	9425.92	6.7802,0.788,29.9981,1.8802
our_model	Round_5_Replicate_16	-393.06	794.12	597.05	12258.08	30.0,0.6071,29.7766,2.3057
our_model	Round_5_Replicate_17	-395.78	799.56	602.17	6166.06	8.066,1.2018,30.0,2.4994
our_model	Round_5_Replicate_18	-393.56	795.12	598.01	7987.8	24.9329,0.9308,20.0295,2.8203
our_model	Round_5_Replicate_19	-393.34	794.68	597.59	6925.68	30.0,1.074,29.8331,3.4394
our_model	Round_5_Replicate_20	-395.29	798.58	601.27	4126.81	15.5556,1.7969,30.0,4.0123
