111309  , -77889.7    , array([ 0.637523   ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111310  , -77889.7    , array([ 0.637523   ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111311  , -77997.3    , array([ 1.63752    ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111313  , -77889.7    , array([ 0.637523   ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111314  , -72867.5    , array([ 0.019489   ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111316  , -77724.7    , array([ 0.32849    ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111318  , -77258      , array([ 0.137517   ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111320  , -76375.2    , array([ 0.0645717  ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111322  , -75164.8    , array([ 0.0367091  ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111323  , -69781.4    , array([ 0.0113584  ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111325  , -69781.4    , array([ 0.0113584  ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111326  , -70520.5    , array([ 0.0113584  ,  1.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111328  , -69781.4    , array([ 0.0113584  ,  0.16426    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111330  , -70382.3    , array([ 0.0113584  ,  0.546226   ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111331  , -70242.8    , array([ 0.0113584  ,  0.355238   ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111333  , -68751.3    , array([ 0.0113584  ,  0.07409    ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111334  , -63397.3    , array([ 0.0113584  ,  0.0183619  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111336  , -67161.2    , array([ 0.0113584  ,  0.0396481  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111338  , -65514.8    , array([ 0.0113584  ,  0.0264925  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111339  , -60915.2    , array([ 0.0113584  ,  0.0133369  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111340  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111342  , -59753.5    , array([ 0.0113584  ,  0.0117716  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111343  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111344  , -58305.5    , array([ 0.0113584  ,  0.0102313  ,  1          ,  3.72082e-91,  0.000144005])
111346  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  1.212e-23  ,  3.72082e-91,  0.000144005])
111348  , -58304.3    , array([ 0.0113584  ,  0.0102313  ,  0.381966   ,  3.72082e-91,  0.000144005])
111349  , -58304      , array([ 0.0113584  ,  0.0102313  ,  0.190983   ,  3.72082e-91,  0.000144005])
111352  , -58303.8    , array([ 0.0113584  ,  0.0102313  ,  0.072949   ,  3.72082e-91,  0.000144005])
111354  , -58303.7    , array([ 0.0113584  ,  0.0102313  ,  0.027864   ,  3.72082e-91,  0.000144005])
111356  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  0.0106431  ,  3.72082e-91,  0.000144005])
111358  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  0.00406531 ,  3.72082e-91,  0.000144005])
111360  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  0.00155281 ,  3.72082e-91,  0.000144005])
111362  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  0.000593121,  3.72082e-91,  0.000144005])
111364  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  0.000226552,  3.72082e-91,  0.000144005])
111366  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  8.65351e-05,  3.72082e-91,  0.000144005])
111368  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  3.30535e-05,  3.72082e-91,  0.000144005])
111370  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  1.26253e-05,  3.72082e-91,  0.000144005])
111372  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  4.82244e-06,  3.72082e-91,  0.000144005])
111374  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  1.84201e-06,  3.72082e-91,  0.000144005])
111376  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  7.03584e-07,  3.72082e-91,  0.000144005])
111378  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  2.68745e-07,  3.72082e-91,  0.000144005])
111380  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  1.02651e-07,  3.72082e-91,  0.000144005])
111382  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  3.92094e-08,  3.72082e-91,  0.000144005])
111384  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  1.49767e-08,  3.72082e-91,  0.000144005])
111386  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  5.72057e-09,  3.72082e-91,  0.000144005])
111388  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  2.18506e-09,  3.72082e-91,  0.000144005])
111390  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  8.3462e-10 ,  3.72082e-91,  0.000144005])
111392  , -58303.6    , array([ 0.0113584  ,  0.0102313  ,  3.18796e-10,  3.72082e-91,  0.000144005])
