Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1460.62	2931.24	285.53	19469.16	1.0319,0.15,4.8,1.6775,0.0767
our_model	Round_1_Replicate_2	-1335.27	2680.54	49.02	19995.21	0.9614,0.1175,5.5204,1.6708,0.0575
our_model	Round_1_Replicate_3	-1332.42	2674.84	42.4	19843.37	1.0244,0.1083,4.7973,3.0715,0.0581
our_model	Round_1_Replicate_4	-3232.5	6475.0	3507.68	4325.47	3.7906,0.9618,0.6711,0.7727,30.0
our_model	Round_1_Replicate_5	-2354.69	4719.38	1990.63	4508.09	4.0135,0.6068,0.6689,1.3212,30.0
our_model	Round_1_Replicate_6	-1979.79	3969.58	1271.48	10320.39	1.951,0.1323,1.6083,6.5355,30.0
our_model	Round_1_Replicate_7	-1377.1	2764.2	134.12	20018.57	0.9294,0.1279,5.8225,1.1003,0.0605
our_model	Round_1_Replicate_8	-1345.09	2700.18	67.76	19627.31	1.2484,0.0977,4.395,2.8732,0.0493
our_model	Round_1_Replicate_9	-1986.54	3983.08	1290.54	7448.43	2.6675,0.2051,1.143,4.1733,30.0
our_model	Round_1_Replicate_10	-2080.78	4171.56	1482.55	4909.26	3.885,0.4136,0.7316,2.0116,30.0
our_model	Round_2_Replicate_1	-1382.37	2774.74	141.89	19344.23	1.3179,0.1116,4.0419,2.5917,0.0561
our_model	Round_2_Replicate_2	-1364.27	2738.54	109.13	20012.83	1.1211,0.0731,4.3812,4.1848,0.0363
our_model	Round_2_Replicate_3	-1317.35	2644.7	12.71	19946.37	0.9908,0.1099,5.0614,2.279,0.0563
our_model	Round_2_Replicate_4	-1318.84	2647.68	15.68	19915.85	0.9977,0.1115,5.0191,2.0025,0.0554
our_model	Round_2_Replicate_5	-1568.12	3146.24	542.6	19960.15	1.5526,0.0453,2.2961,6.9282,0.0203
our_model	Round_2_Replicate_6	-1318.89	2647.78	16.02	20074.72	0.9957,0.0889,4.8725,3.0468,0.0441
our_model	Round_2_Replicate_7	-1447.26	2904.52	284.86	19980.61	1.2834,0.0594,3.6463,4.7114,0.0273
our_model	Round_2_Replicate_8	-1527.24	3064.48	450.87	20139.33	1.1606,0.0469,2.7634,7.0767,0.0216
our_model	Round_2_Replicate_9	-1312.6	2635.2	3.34	20021.27	1.0044,0.0949,4.9015,2.7652,0.0475
our_model	Round_2_Replicate_10	-1311.28	2632.56	0.7	19968.84	1.0093,0.1019,4.9975,2.4227,0.0509
our_model	Round_3_Replicate_1	-1311.82	2633.64	1.78	19983.22	0.9941,0.1037,5.0285,2.4131,0.0522
our_model	Round_3_Replicate_2	-1315.59	2641.18	9.3	19922.67	1.01,0.1081,5.0395,2.0928,0.0533
our_model	Round_3_Replicate_3	-1319.38	2648.76	17.06	20008.1	1.0364,0.0894,4.7505,2.7574,0.0435
our_model	Round_3_Replicate_4	-1335.67	2681.34	50.48	20039.57	1.0524,0.083,4.7265,2.7458,0.0389
our_model	Round_3_Replicate_5	-1344.34	2698.68	67.81	19877.52	1.0003,0.1184,5.0975,1.1411,0.0552
our_model	Round_3_Replicate_6	-1311.47	2632.94	1.08	19974.23	1.0026,0.1029,5.0053,2.3939,0.0516
our_model	Round_3_Replicate_7	-1313.37	2636.74	4.88	19912.8	1.0331,0.1042,4.9808,2.4546,0.0528
our_model	Round_3_Replicate_8	-1327.49	2664.98	33.58	19956.53	1.0908,0.0872,4.7287,2.7726,0.0418
our_model	Round_3_Replicate_9	-1311.08	2632.16	0.29	20013.59	0.9952,0.0988,4.976,2.5358,0.0493
our_model	Round_3_Replicate_10	-1369.5	2749.0	120.47	20210.64	0.9799,0.0727,4.8166,3.3765,0.0336
our_model	Round_3_Replicate_11	-1310.99	2631.98	0.11	20002.7	1.0016,0.0991,4.982,2.5398,0.0495
our_model	Round_3_Replicate_12	-1348.47	2706.94	76.4	20130.29	1.0029,0.0769,4.5793,3.427,0.0366
our_model	Round_3_Replicate_13	-1323.66	2657.32	25.89	20115.34	0.9948,0.0861,4.9857,3.0064,0.0423
our_model	Round_3_Replicate_14	-1318.65	2647.3	15.35	20008.03	1.0135,0.0903,4.6156,3.0744,0.0447
our_model	Round_3_Replicate_15	-1312.73	2635.46	3.61	20034.14	0.9986,0.0947,4.9343,2.7297,0.0471
our_model	Round_3_Replicate_16	-1315.97	2641.94	10.12	20039.49	1.0106,0.0912,4.8979,3.0097,0.0457
our_model	Round_3_Replicate_17	-1311.58	2633.16	1.29	20004.63	1.0086,0.0969,4.9468,2.6593,0.0484
our_model	Round_3_Replicate_18	-1311.82	2633.64	1.78	19943.14	1.0238,0.1023,4.9893,2.4149,0.0512
our_model	Round_3_Replicate_19	-1321.78	2653.56	21.57	19949.27	1.0495,0.0891,4.4509,3.2055,0.0442
our_model	Round_3_Replicate_20	-1314.6	2639.2	7.3	20079.0	0.9672,0.0954,4.9081,2.8067,0.0484
