22241   , -2175.35    , array([ 23.8501    ,  0.584961   ,  5.46402e-12,  0.0131941  ])
22242   , -2175.35    , array([ 23.8739    ,  0.584961   ,  5.46402e-12,  0.0131941  ])
22243   , -2175.7     , array([ 23.8501    ,  0.585546   ,  5.46402e-12,  0.0131941  ])
22244   , -2175.35    , array([ 23.8501    ,  0.584961   ,  5.46948e-12,  0.0131941  ])
22245   , -2175.2     , array([ 23.8501    ,  0.584961   ,  5.46402e-12,  0.0132073  ])
22246   , -2175.35    , array([ 23.8501    ,  0.584961   ,  5.46402e-12,  0.0131941  ])
22247   , -1670.21    , array([ 23.8501    ,  0.230855   ,  5.46402e-12,  0.0195759  ])
22248   , -1670.21    , array([ 23.8501    ,  0.230855   ,  5.46402e-12,  0.0195759  ])
22249   , -1670.21    , array([ 23.8739    ,  0.230855   ,  5.46402e-12,  0.0195759  ])
22250   , -1670.57    , array([ 23.8501    ,  0.231086   ,  5.46402e-12,  0.0195759  ])
22251   , -1670.21    , array([ 23.8501    ,  0.230855   ,  5.46948e-12,  0.0195759  ])
22252   , -1669.83    , array([ 23.8501    ,  0.230855   ,  5.46402e-12,  0.0195955  ])
22253   , -2336.74    , array([ 23.8501    ,  0.00559996 ,  5.46402e-12,  0.0948606  ])
22254   , -2336.74    , array([ 23.8501    ,  0.00559996 ,  5.46402e-12,  0.0948606  ])
22255   , -2336.74    , array([ 23.8739    ,  0.00559996 ,  5.46402e-12,  0.0948606  ])
22256   , -2336.73    , array([ 23.8501    ,  0.00560556 ,  5.46402e-12,  0.0948606  ])
22257   , -2336.74    , array([ 23.8501    ,  0.00559996 ,  5.46948e-12,  0.0948606  ])
22258   , -2336.74    , array([ 23.8501    ,  0.00559996 ,  5.46402e-12,  0.0949555  ])
22259   , -1676.88    , array([ 23.8501    ,  0.110351   ,  5.46402e-12,  0.0267761  ])
22260   , -1676.88    , array([ 23.8501    ,  0.110351   ,  5.46402e-12,  0.0267761  ])
22261   , -1676.88    , array([ 23.8739    ,  0.110351   ,  5.46402e-12,  0.0267761  ])
22262   , -1676.07    , array([ 23.8501    ,  0.110461   ,  5.46402e-12,  0.0267761  ])
22263   , -1676.88    , array([ 23.8501    ,  0.110351   ,  5.46948e-12,  0.0267761  ])
22264   , -1677.11    , array([ 23.8501    ,  0.110351   ,  5.46402e-12,  0.0268029  ])
22265   , -1541.77    , array([ 23.8501    ,  0.156881   ,  5.46402e-12,  0.0230628  ])
22266   , -1541.77    , array([ 23.8501    ,  0.156881   ,  5.46402e-12,  0.0230628  ])
22267   , -1541.77    , array([ 23.8739    ,  0.156881   ,  5.46402e-12,  0.0230628  ])
22268   , -1541.73    , array([ 23.8501    ,  0.157038   ,  5.46402e-12,  0.0230628  ])
22269   , -1541.77    , array([ 23.8501    ,  0.156881   ,  5.46948e-12,  0.0230628  ])
22270   , -1541.55    , array([ 23.8501    ,  0.156881   ,  5.46402e-12,  0.0230859  ])
22277   , -1541.77    , array([ 23.8501    ,  0.15688    ,  5.46402e-12,  0.0230631  ])
22278   , -1541.77    , array([ 23.8501    ,  0.15688    ,  5.46402e-12,  0.0230631  ])
22279   , -1541.77    , array([ 23.8739    ,  0.15688    ,  5.46402e-12,  0.0230631  ])
22280   , -1541.73    , array([ 23.8501    ,  0.157037   ,  5.46402e-12,  0.0230631  ])
22281   , -1541.77    , array([ 23.8501    ,  0.15688    ,  5.46948e-12,  0.0230631  ])
22282   , -1541.55    , array([ 23.8501    ,  0.15688    ,  5.46402e-12,  0.0230862  ])
22283   , -1508.55    , array([ 23.8501    ,  0.145719   ,  5.46402e-12,  0.0345876  ])
22284   , -1508.55    , array([ 23.8501    ,  0.145719   ,  5.46402e-12,  0.0345876  ])
22285   , -1508.55    , array([ 23.8739    ,  0.145719   ,  5.46402e-12,  0.0345876  ])
22286   , -1507.99    , array([ 23.8501    ,  0.145864   ,  5.46402e-12,  0.0345876  ])
22287   , -1508.55    , array([ 23.8501    ,  0.145719   ,  5.46948e-12,  0.0345876  ])
22288   , -1508.52    , array([ 23.8501    ,  0.145719   ,  5.46402e-12,  0.0346222  ])
22289   , -1428.99    , array([ 23.8501    ,  0.161401   ,  5.46402e-12,  0.0455587  ])
22290   , -1428.99    , array([ 23.8501    ,  0.161401   ,  5.46402e-12,  0.0455587  ])
22291   , -1428.99    , array([ 23.8739    ,  0.161401   ,  5.46402e-12,  0.0455587  ])
22292   , -1428.32    , array([ 23.8501    ,  0.161562   ,  5.46402e-12,  0.0455587  ])
22293   , -1428.99    , array([ 23.8501    ,  0.161401   ,  5.46948e-12,  0.0455587  ])
22294   , -1428.9     , array([ 23.8501    ,  0.161401   ,  5.46402e-12,  0.0456043  ])
22295   , -835.468    , array([ 23.8501    ,  0.242923   ,  5.46402e-12,  0.137143   ])
22296   , -835.468    , array([ 23.8501    ,  0.242923   ,  5.46402e-12,  0.137143   ])
22297   , -835.468    , array([ 23.8739    ,  0.242923   ,  5.46402e-12,  0.137143   ])
22298   , -834.907    , array([ 23.8501    ,  0.243166   ,  5.46402e-12,  0.137143   ])
22299   , -835.468    , array([ 23.8501    ,  0.242923   ,  5.46948e-12,  0.137143   ])
22300   , -835.009    , array([ 23.8501    ,  0.242923   ,  5.46402e-12,  0.13728    ])
22307   , -835.454    , array([ 23.8501    ,  0.242925   ,  5.46402e-12,  0.137146   ])
22308   , -835.454    , array([ 23.8501    ,  0.242925   ,  5.46402e-12,  0.137146   ])
22309   , -835.454    , array([ 23.8739    ,  0.242925   ,  5.46402e-12,  0.137146   ])
22310   , -834.892    , array([ 23.8501    ,  0.243168   ,  5.46402e-12,  0.137146   ])
22311   , -835.454    , array([ 23.8501    ,  0.242925   ,  5.46948e-12,  0.137146   ])
22312   , -834.995    , array([ 23.8501    ,  0.242925   ,  5.46402e-12,  0.137283   ])
22313   , -835.205    , array([ 23.8501    ,  0.242958   ,  5.46402e-12,  0.137197   ])
22314   , -835.205    , array([ 23.8501    ,  0.242958   ,  5.46402e-12,  0.137197   ])
