Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1495.09	3000.18	365.57	19386.2	1.2907,0.106,2.4362,0.6942,0.0407
our_model	Round_1_Replicate_2	-2014.6	4039.2	1350.95	9566.5	2.0395,0.1824,1.4444,4.6344,30.0
our_model	Round_1_Replicate_3	-1677.42	3364.84	709.31	20257.07	0.784,0.1744,6.0576,0.9419,0.1005
our_model	Round_1_Replicate_4	-2449.06	4908.12	2159.29	5291.71	3.3696,0.5522,0.7864,1.4375,30.0
our_model	Round_1_Replicate_5	-2071.95	4153.9	1465.27	8029.8	2.3804,0.2491,1.1983,3.3464,30.0
our_model	Round_1_Replicate_6	-2268.55	4547.1	1845.08	2352.98	7.9868,1.0423,0.3431,0.7834,30.0
our_model	Round_1_Replicate_7	-1525.68	3061.36	407.87	19315.43	1.0523,0.1616,4.7084,1.3973,0.0807
our_model	Round_1_Replicate_8	-1384.67	2779.34	151.18	20036.85	0.9392,0.1204,5.7697,0.6264,0.0531
our_model	Round_1_Replicate_9	-1983.77	3977.54	1283.88	7464.57	2.6705,0.1995,1.1497,4.3005,30.0
our_model	Round_1_Replicate_10	-2051.38	4112.76	1424.94	7716.48	2.4928,0.2488,1.1549,3.3642,30.0
our_model	Round_2_Replicate_1	-1488.24	2986.48	369.81	20085.56	1.177,0.0531,3.0156,5.0551,0.0234
our_model	Round_2_Replicate_2	-1372.89	2755.78	124.32	19971.43	0.9355,0.1293,5.6125,1.1262,0.0616
our_model	Round_2_Replicate_3	-1353.1	2716.2	86.02	20119.31	1.0105,0.0771,4.5413,2.9977,0.0355
our_model	Round_2_Replicate_4	-2274.4	4558.8	1837.19	40666.91	0.4232,0.0628,6.278,12.7691,1.2561
our_model	Round_2_Replicate_5	-1367.09	2744.18	111.98	19922.12	0.9588,0.1308,5.5567,1.4364,0.0661
our_model	Round_2_Replicate_6	-1311.5	2633.0	1.14	19985.78	0.9995,0.1024,5.0276,2.4995,0.0519
our_model	Round_2_Replicate_7	-1629.42	3268.84	673.87	20214.79	1.1219,0.0382,1.2127,6.9264,0.0162
our_model	Round_2_Replicate_8	-1321.16	2652.32	20.59	20094.64	0.9834,0.0888,4.8669,2.7041,0.0427
our_model	Round_2_Replicate_9	-1566.94	3143.88	543.94	20030.67	1.4511,0.0442,2.73,7.4141,0.0203
our_model	Round_2_Replicate_10	-1349.72	2709.44	79.35	19814.08	1.0578,0.108,4.5094,1.0402,0.0481
our_model	Round_3_Replicate_1	-1314.27	2638.54	6.69	20005.27	1.0005,0.0985,4.9457,2.1619,0.0471
our_model	Round_3_Replicate_2	-1336.09	2682.18	51.51	20197.03	0.9803,0.0827,5.3597,2.9787,0.04
our_model	Round_3_Replicate_3	-1311.05	2632.1	0.24	20012.28	0.9993,0.0987,5.0087,2.578,0.0495
our_model	Round_3_Replicate_4	-1311.46	2632.92	1.06	20016.5	0.989,0.1,4.9908,2.633,0.0508
our_model	Round_3_Replicate_5	-1333.51	2677.02	45.57	20009.16	0.9636,0.1176,5.5742,1.8116,0.0595
our_model	Round_3_Replicate_6	-1311.46	2632.92	1.05	20024.33	0.9925,0.0975,4.95,2.6284,0.0487
our_model	Round_3_Replicate_7	-1311.05	2632.1	0.23	19985.83	1.0031,0.1013,5.0082,2.4481,0.0506
our_model	Round_3_Replicate_8	-1312.12	2634.24	2.37	20001.89	1.0026,0.0966,4.8336,2.6118,0.0478
our_model	Round_3_Replicate_9	-1371.03	2752.06	123.45	20012.8	1.1083,0.0782,4.516,2.1564,0.0343
our_model	Round_3_Replicate_10	-1321.5	2653.0	21.24	20092.95	0.9843,0.0887,4.9163,2.9198,0.043
our_model	Round_3_Replicate_11	-1321.84	2653.68	21.64	19930.01	0.9862,0.1134,5.0775,1.9063,0.0564
our_model	Round_3_Replicate_12	-1322.78	2655.56	23.97	20213.78	0.9441,0.0884,5.3402,2.9506,0.0442
our_model	Round_3_Replicate_13	-1344.49	2698.98	68.51	19997.07	1.0889,0.0837,4.7128,2.3041,0.0381
our_model	Round_3_Replicate_14	-1322.77	2655.54	23.75	20078.54	0.9978,0.0883,4.9676,3.2345,0.0438
our_model	Round_3_Replicate_15	-1311.89	2633.78	1.91	19970.27	1.0208,0.0988,4.9632,2.7099,0.0499
our_model	Round_3_Replicate_16	-1315.48	2640.96	9.14	20075.22	0.99,0.0916,4.9505,2.8816,0.0457
our_model	Round_3_Replicate_17	-1371.06	2752.12	123.56	20070.13	1.0932,0.0709,4.4499,4.3604,0.0353
our_model	Round_3_Replicate_18	-1323.48	2656.96	24.99	19728.35	1.1004,0.1077,4.6075,2.4427,0.0539
our_model	Round_3_Replicate_19	-1314.76	2639.52	7.59	19957.24	1.0216,0.0949,4.613,2.8775,0.0473
our_model	Round_3_Replicate_20	-1318.17	2646.34	14.52	20080.26	0.9918,0.0897,4.9022,3.1538,0.0454
