23441   , -79089.4    , array([ 7.99838    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23442   , -79089.4    , array([ 7.99838    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23443   , -79089.4    , array([ 8.99838    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23444   , -79089.4    , array([ 10.6164    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23445   , -79089.4    , array([ 8.99838    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23446   , -79089.4    , array([ 9.61642    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23447   , -79089.4    , array([ 9.99838    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23448   , -79089.4    , array([ 10.2345    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23449   , -79089.4    , array([ 10.3804    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23450   , -79089.4    , array([ 10.4705    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23451   , -79089.4    , array([ 10.5262    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23452   , -79089.4    , array([ 10.5607    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23453   , -79089.4    , array([ 10.5863    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23454   , -79089.4    , array([ 10.5863    ,  2.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23455   , -79089.4    , array([ 10.5863    ,  3.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23456   , -79089.4    , array([ 10.5863    ,  5.09113    ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23457   , -79089.4    , array([ 10.5863    ,  3.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23458   , -79089.4    , array([ 10.5863    ,  4.09113    ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23459   , -79089.4    , array([ 10.5863    ,  4.4731     ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23460   , -79089.4    , array([ 10.5863    ,  4.70917    ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23461   , -79089.4    , array([ 10.5863    ,  4.85506    ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23462   , -79089.4    , array([ 10.5863    ,  4.94523    ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
23463   , -79089.4    , array([ 10.5863    ,  5.00096    ,  1.58261e-26,  1.6926e-64 ,  2.63626e-31])
