95893   , -55816.1    , array([ 0.544606   ,  0.0160642  ,  0.00029754 ,  1.8732e-28 ,  0.000390782])
95958   , -2602.77    , array([ 0.531995   ,  0.0044802  ,  0.00029754 ,  1.8732e-28 ,  0.00144037 ])
95959   , -2604.92    , array([ 0.531463   ,  0.00448469 ,  0.00029754 ,  1.8732e-28 ,  0.00144037 ])
95960   , -2602.72    , array([ 0.531463   ,  0.0044802  ,  0.000297837,  1.8732e-28 ,  0.00144037 ])
95961   , -2602.72    , array([ 0.531463   ,  0.0044802  ,  0.00029754 ,  1.87507e-28,  0.00144037 ])
95962   , -2600.39    , array([ 0.531463   ,  0.0044802  ,  0.00029754 ,  1.8732e-28 ,  0.00144181 ])
95970   , -2602.7     , array([ 0.531451   ,  0.00448084 ,  0.00029754 ,  1.8732e-28 ,  0.00144057 ])
95971   , -2602.7     , array([ 0.531451   ,  0.00448084 ,  0.00029754 ,  1.8732e-28 ,  0.00144057 ])
95972   , -2602.75    , array([ 0.531983   ,  0.00448084 ,  0.00029754 ,  1.8732e-28 ,  0.00144057 ])
95973   , -2604.9     , array([ 0.531451   ,  0.00448533 ,  0.00029754 ,  1.8732e-28 ,  0.00144057 ])
95974   , -2602.7     , array([ 0.531451   ,  0.00448084 ,  0.000297837,  1.8732e-28 ,  0.00144057 ])
95975   , -2602.7     , array([ 0.531451   ,  0.00448084 ,  0.00029754 ,  1.87507e-28,  0.00144057 ])
95976   , -2600.37    , array([ 0.531451   ,  0.00448084 ,  0.00029754 ,  1.8732e-28 ,  0.00144201 ])
95977   , -2602.68    , array([ 0.53144    ,  0.00448149 ,  0.00029754 ,  1.8732e-28 ,  0.00144078 ])
95978   , -2602.68    , array([ 0.53144    ,  0.00448149 ,  0.00029754 ,  1.8732e-28 ,  0.00144078 ])
95979   , -2602.73    , array([ 0.531972   ,  0.00448149 ,  0.00029754 ,  1.8732e-28 ,  0.00144078 ])
95980   , -2604.87    , array([ 0.53144    ,  0.00448597 ,  0.00029754 ,  1.8732e-28 ,  0.00144078 ])
95981   , -2602.68    , array([ 0.53144    ,  0.00448149 ,  0.000297837,  1.8732e-28 ,  0.00144078 ])
95982   , -2602.68    , array([ 0.53144    ,  0.00448149 ,  0.00029754 ,  1.87507e-28,  0.00144078 ])
95983   , -2600.35    , array([ 0.53144    ,  0.00448149 ,  0.00029754 ,  1.8732e-28 ,  0.00144222 ])
95991   , -2602.67    , array([ 0.531437   ,  0.00448165 ,  0.00029754 ,  1.8732e-28 ,  0.00144083 ])
95992   , -2602.67    , array([ 0.531437   ,  0.00448165 ,  0.00029754 ,  1.8732e-28 ,  0.00144083 ])
95993   , -2602.72    , array([ 0.531969   ,  0.00448165 ,  0.00029754 ,  1.8732e-28 ,  0.00144083 ])
95994   , -2604.87    , array([ 0.531437   ,  0.00448613 ,  0.00029754 ,  1.8732e-28 ,  0.00144083 ])
95995   , -2602.67    , array([ 0.531437   ,  0.00448165 ,  0.000297837,  1.8732e-28 ,  0.00144083 ])
95996   , -2602.67    , array([ 0.531437   ,  0.00448165 ,  0.00029754 ,  1.87507e-28,  0.00144083 ])
95997   , -2600.34    , array([ 0.531437   ,  0.00448165 ,  0.00029754 ,  1.8732e-28 ,  0.00144227 ])
95998   , -2602.67    , array([ 0.531434   ,  0.00448181 ,  0.00029754 ,  1.8732e-28 ,  0.00144088 ])
95999   , -2602.67    , array([ 0.531434   ,  0.00448181 ,  0.00029754 ,  1.8732e-28 ,  0.00144088 ])
96000   , -2602.72    , array([ 0.531966   ,  0.00448181 ,  0.00029754 ,  1.8732e-28 ,  0.00144088 ])
96001   , -2604.86    , array([ 0.531434   ,  0.00448629 ,  0.00029754 ,  1.8732e-28 ,  0.00144088 ])
96002   , -2602.67    , array([ 0.531434   ,  0.00448181 ,  0.000297837,  1.8732e-28 ,  0.00144088 ])
96003   , -2602.67    , array([ 0.531434   ,  0.00448181 ,  0.00029754 ,  1.87507e-28,  0.00144088 ])
96004   , -2600.34    , array([ 0.531434   ,  0.00448181 ,  0.00029754 ,  1.8732e-28 ,  0.00144232 ])
96005   , -285488     , array([ 0.197311   ,  3.40912    ,  0.000297463,  1.8732e-28 ,  1.02782    ])
96006   , -285488     , array([ 0.197311   ,  3.40912    ,  0.000297463,  1.8732e-28 ,  1.02782    ])
96007   , -285268     , array([ 0.197508   ,  3.40912    ,  0.000297463,  1.8732e-28 ,  1.02782    ])
96008   , -285506     , array([ 0.197311   ,  3.41253    ,  0.000297463,  1.8732e-28 ,  1.02782    ])
96009   , -285486     , array([ 0.197311   ,  3.40912    ,  0.000297761,  1.8732e-28 ,  1.02782    ])
96010   , -285488     , array([ 0.197311   ,  3.40912    ,  0.000297463,  1.87507e-28,  1.02782    ])
96011   , -285704     , array([ 0.197311   ,  3.40912    ,  0.000297463,  1.8732e-28 ,  1.02884    ])
96012   , -2219.73    , array([ 0.412775   ,  0.0243344  ,  0.00029752 ,  1.8732e-28 ,  0.00769625 ])
96013   , -2219.73    , array([ 0.412775   ,  0.0243344  ,  0.00029752 ,  1.8732e-28 ,  0.00769625 ])
96014   , -2219.47    , array([ 0.413188   ,  0.0243344  ,  0.00029752 ,  1.8732e-28 ,  0.00769625 ])
96015   , -2222.55    , array([ 0.412775   ,  0.0243587  ,  0.00029752 ,  1.8732e-28 ,  0.00769625 ])
96016   , -2219.73    , array([ 0.412775   ,  0.0243344  ,  0.000297818,  1.8732e-28 ,  0.00769625 ])
96017   , -2219.73    , array([ 0.412775   ,  0.0243344  ,  0.00029752 ,  1.87507e-28,  0.00769625 ])
96018   , -2216.79    , array([ 0.412775   ,  0.0243344  ,  0.00029752 ,  1.8732e-28 ,  0.00770395 ])
96019   , -368211     , array([ 0.640696   ,  14.9407    ,  0.000297444,  1.8732e-28 ,  4.55937    ])
96020   , -368211     , array([ 0.640696   ,  14.9407    ,  0.000297444,  1.8732e-28 ,  4.55937    ])
96021   , -368042     , array([ 0.641337   ,  14.9407    ,  0.000297444,  1.8732e-28 ,  4.55937    ])
96022   , -368243     , array([ 0.640696   ,  14.9556    ,  0.000297444,  1.8732e-28 ,  4.55937    ])
96023   , -368189     , array([ 0.640696   ,  14.9407    ,  0.000297741,  1.8732e-28 ,  4.55937    ])
96024   , -368211     , array([ 0.640696   ,  14.9407    ,  0.000297444,  1.87507e-28,  4.55937    ])
96025   , -368346     , array([ 0.640696   ,  14.9407    ,  0.000297444,  1.8732e-28 ,  4.56393    ])
96026   , -2217.52    , array([ 0.413202   ,  0.0247045  ,  0.00029752 ,  1.8732e-28 ,  0.00781266 ])
96027   , -2217.52    , array([ 0.413202   ,  0.0247045  ,  0.00029752 ,  1.8732e-28 ,  0.00781266 ])
96028   , -2217.26    , array([ 0.413616   ,  0.0247045  ,  0.00029752 ,  1.8732e-28 ,  0.00781266 ])
96029   , -2220.35    , array([ 0.413202   ,  0.0247293  ,  0.00029752 ,  1.8732e-28 ,  0.00781266 ])
96030   , -2217.52    , array([ 0.413202   ,  0.0247045  ,  0.000297818,  1.8732e-28 ,  0.00781266 ])
96031   , -2217.52    , array([ 0.413202   ,  0.0247045  ,  0.00029752 ,  1.87507e-28,  0.00781266 ])
96032   , -2214.59    , array([ 0.413202   ,  0.0247045  ,  0.00029752 ,  1.8732e-28 ,  0.00782048 ])
96033   , -2216.59    , array([ 0.41339    ,  0.0248689  ,  0.00029752 ,  1.8732e-28 ,  0.00786435 ])
96034   , -2216.59    , array([ 0.41339    ,  0.0248689  ,  0.00029752 ,  1.8732e-28 ,  0.00786435 ])
96035   , -2216.32    , array([ 0.413804   ,  0.0248689  ,  0.00029752 ,  1.8732e-28 ,  0.00786435 ])
96036   , -2219.42    , array([ 0.41339    ,  0.0248938  ,  0.00029752 ,  1.8732e-28 ,  0.00786435 ])
96037   , -2216.59    , array([ 0.41339    ,  0.0248689  ,  0.000297817,  1.8732e-28 ,  0.00786435 ])
96038   , -2216.59    , array([ 0.41339    ,  0.0248689  ,  0.00029752 ,  1.87507e-28,  0.00786435 ])
96039   , -2213.66    , array([ 0.41339    ,  0.0248689  ,  0.00029752 ,  1.8732e-28 ,  0.00787222 ])
96040   , -26876.2    , array([ 0.514643   ,  0.609556   ,  0.000297482,  1.8732e-28 ,  0.189358   ])
96041   , -26876.2    , array([ 0.514643   ,  0.609556   ,  0.000297482,  1.8732e-28 ,  0.189358   ])
96042   , -26848.8    , array([ 0.515158   ,  0.609556   ,  0.000297482,  1.8732e-28 ,  0.189358   ])
96043   , -26882.8    , array([ 0.514643   ,  0.610165   ,  0.000297482,  1.8732e-28 ,  0.189358   ])
96044   , -26876.2    , array([ 0.514643   ,  0.609556   ,  0.000297779,  1.8732e-28 ,  0.189358   ])
96045   , -26876.2    , array([ 0.514643   ,  0.609556   ,  0.000297482,  1.87507e-28,  0.189358   ])
96046   , -26900.7    , array([ 0.514643   ,  0.609556   ,  0.000297482,  1.8732e-28 ,  0.189547   ])
96047   , -2234.71    , array([ 0.42705    ,  0.0399778  ,  0.000297514,  1.8732e-28 ,  0.0126089  ])
96048   , -2234.71    , array([ 0.42705    ,  0.0399778  ,  0.000297514,  1.8732e-28 ,  0.0126089  ])
96049   , -2233.88    , array([ 0.427477   ,  0.0399778  ,  0.000297514,  1.8732e-28 ,  0.0126089  ])
96050   , -2237.68    , array([ 0.42705    ,  0.0400178  ,  0.000297514,  1.8732e-28 ,  0.0126089  ])
96051   , -2234.71    , array([ 0.42705    ,  0.0399778  ,  0.000297812,  1.8732e-28 ,  0.0126089  ])
96052   , -2234.71    , array([ 0.42705    ,  0.0399778  ,  0.000297514,  1.87507e-28,  0.0126089  ])
96053   , -2232.1     , array([ 0.42705    ,  0.0399778  ,  0.000297514,  1.8732e-28 ,  0.0126215  ])
96054   , -2200.56    , array([ 0.419186   ,  0.0304753  ,  0.000297517,  1.8732e-28 ,  0.00962638 ])
96055   , -2200.56    , array([ 0.419186   ,  0.0304753  ,  0.000297517,  1.8732e-28 ,  0.00962638 ])
96056   , -2200.1     , array([ 0.419605   ,  0.0304753  ,  0.000297517,  1.8732e-28 ,  0.00962638 ])
96057   , -2203.45    , array([ 0.419186   ,  0.0305058  ,  0.000297517,  1.8732e-28 ,  0.00962638 ])
96058   , -2200.56    , array([ 0.419186   ,  0.0304753  ,  0.000297815,  1.8732e-28 ,  0.00962638 ])
96059   , -2200.56    , array([ 0.419186   ,  0.0304753  ,  0.000297517,  1.87507e-28,  0.00962638 ])
96060   , -2197.71    , array([ 0.419186   ,  0.0304753  ,  0.000297517,  1.8732e-28 ,  0.00963601 ])
96061   , -2165.12    , array([ 0.416646   ,  0.0299509  ,  0.000297516,  1.8732e-28 ,  0.00959734 ])
96062   , -2165.12    , array([ 0.416646   ,  0.0299509  ,  0.000297516,  1.8732e-28 ,  0.00959734 ])
96063   , -2164.65    , array([ 0.417063   ,  0.0299509  ,  0.000297516,  1.8732e-28 ,  0.00959734 ])
96064   , -2167.59    , array([ 0.416646   ,  0.0299808  ,  0.000297516,  1.8732e-28 ,  0.00959734 ])
96065   , -2165.12    , array([ 0.416646   ,  0.0299509  ,  0.000297814,  1.8732e-28 ,  0.00959734 ])
96066   , -2165.12    , array([ 0.416646   ,  0.0299509  ,  0.000297516,  1.87507e-28,  0.00959734 ])
96067   , -2162.68    , array([ 0.416646   ,  0.0299509  ,  0.000297516,  1.8732e-28 ,  0.00960695 ])
96068   , -2090.46    , array([ 0.462205   ,  0.0338768  ,  0.000297705,  1.8732e-28 ,  0.0109793  ])
96069   , -2090.46    , array([ 0.462205   ,  0.0338768  ,  0.000297705,  1.8732e-28 ,  0.0109793  ])
96070   , -2089.97    , array([ 0.462668   ,  0.0338768  ,  0.000297705,  1.8732e-28 ,  0.0109793  ])
96071   , -2092.67    , array([ 0.462205   ,  0.0339107  ,  0.000297705,  1.8732e-28 ,  0.0109793  ])
96072   , -2090.46    , array([ 0.462205   ,  0.0338768  ,  0.000298003,  1.8732e-28 ,  0.0109793  ])
96073   , -2090.46    , array([ 0.462205   ,  0.0338768  ,  0.000297705,  1.87507e-28,  0.0109793  ])
96074   , -2088.29    , array([ 0.462205   ,  0.0338768  ,  0.000297705,  1.8732e-28 ,  0.0109903  ])
96075   , -1831.55    , array([ 0.700008   ,  0.0554467  ,  0.000298464,  1.8732e-28 ,  0.0188047  ])
96076   , -1831.55    , array([ 0.700008   ,  0.0554467  ,  0.000298464,  1.8732e-28 ,  0.0188047  ])
96077   , -1830.99    , array([ 0.700709   ,  0.0554467  ,  0.000298464,  1.8732e-28 ,  0.0188047  ])
96078   , -1832.76    , array([ 0.700008   ,  0.0555022  ,  0.000298464,  1.8732e-28 ,  0.0188047  ])
96079   , -1831.55    , array([ 0.700008   ,  0.0554467  ,  0.000298762,  1.8732e-28 ,  0.0188047  ])
96080   , -1831.55    , array([ 0.700008   ,  0.0554467  ,  0.000298464,  1.87507e-28,  0.0188047  ])
96081   , -1830.53    , array([ 0.700008   ,  0.0554467  ,  0.000298464,  1.8732e-28 ,  0.0188235  ])
96082   , -2891.84    , array([ 2.91199    ,  0.182389   ,  0.000309297,  1.8732e-28 ,  0.0688456  ])
96083   , -2891.84    , array([ 2.91199    ,  0.182389   ,  0.000309297,  1.8732e-28 ,  0.0688456  ])
96084   , -2892.27    , array([ 2.9149     ,  0.182389   ,  0.000309297,  1.8732e-28 ,  0.0688456  ])
96085   , -2891.36    , array([ 2.91199    ,  0.182572   ,  0.000309297,  1.8732e-28 ,  0.0688456  ])
96086   , -2891.84    , array([ 2.91199    ,  0.182389   ,  0.000309607,  1.8732e-28 ,  0.0688456  ])
96087   , -2891.84    , array([ 2.91199    ,  0.182389   ,  0.000309297,  1.87507e-28,  0.0688456  ])
96088   , -2895.23    , array([ 2.91199    ,  0.182389   ,  0.000309297,  1.8732e-28 ,  0.0689145  ])
96089   , -1702.31    , array([ 1.03425    ,  0.0768204  ,  0.000301392,  1.8732e-28 ,  0.0268285  ])
96090   , -1702.31    , array([ 1.03425    ,  0.0768204  ,  0.000301392,  1.8732e-28 ,  0.0268285  ])
96091   , -1701.95    , array([ 1.03528    ,  0.0768204  ,  0.000301392,  1.8732e-28 ,  0.0268285  ])
96092   , -1702.98    , array([ 1.03425    ,  0.0768972  ,  0.000301392,  1.8732e-28 ,  0.0268285  ])
96093   , -1702.31    , array([ 1.03425    ,  0.0768204  ,  0.000301693,  1.8732e-28 ,  0.0268285  ])
96094   , -1702.31    , array([ 1.03425    ,  0.0768204  ,  0.000301392,  1.87507e-28,  0.0268285  ])
96095   , -1701.98    , array([ 1.03425    ,  0.0768204  ,  0.000301392,  1.8732e-28 ,  0.0268553  ])
96096   , -1711.41    , array([ 1.31716    ,  0.0512601  ,  0.000312429,  1.8732e-28 ,  0.0192698  ])
96097   , -1711.41    , array([ 1.31716    ,  0.0512601  ,  0.000312429,  1.8732e-28 ,  0.0192698  ])
96098   , -1711.4     , array([ 1.31848    ,  0.0512601  ,  0.000312429,  1.8732e-28 ,  0.0192698  ])
96099   , -1709.75    , array([ 1.31716    ,  0.0513114  ,  0.000312429,  1.8732e-28 ,  0.0192698  ])
96100   , -1711.41    , array([ 1.31716    ,  0.0512601  ,  0.000312742,  1.8732e-28 ,  0.0192698  ])
96101   , -1711.41    , array([ 1.31716    ,  0.0512601  ,  0.000312429,  1.87507e-28,  0.0192698  ])
96102   , -1712.82    , array([ 1.31716    ,  0.0512601  ,  0.000312429,  1.8732e-28 ,  0.019289   ])
96103   , -1649.94    , array([ 1.15183    ,  0.0641561  ,  0.000306258,  1.8732e-28 ,  0.0231524  ])
96104   , -1649.94    , array([ 1.15183    ,  0.0641561  ,  0.000306258,  1.8732e-28 ,  0.0231524  ])
96105   , -1649.8     , array([ 1.15298    ,  0.0641561  ,  0.000306258,  1.8732e-28 ,  0.0231524  ])
96106   , -1649.61    , array([ 1.15183    ,  0.0642203  ,  0.000306258,  1.8732e-28 ,  0.0231524  ])
96107   , -1649.94    , array([ 1.15183    ,  0.0641561  ,  0.000306564,  1.8732e-28 ,  0.0231524  ])
96108   , -1649.94    , array([ 1.15183    ,  0.0641561  ,  0.000306258,  1.87507e-28,  0.0231524  ])
96109   , -1650.29    , array([ 1.15183    ,  0.0641561  ,  0.000306258,  1.8732e-28 ,  0.0231756  ])
96110   , -1634.85    , array([ 1.35153    ,  0.069558   ,  0.000314502,  1.8732e-28 ,  0.0250869  ])
96111   , -1634.85    , array([ 1.35153    ,  0.069558   ,  0.000314502,  1.8732e-28 ,  0.0250869  ])
96112   , -1634.8     , array([ 1.35288    ,  0.069558   ,  0.000314502,  1.8732e-28 ,  0.0250869  ])
96113   , -1634.64    , array([ 1.35153    ,  0.0696276  ,  0.000314502,  1.8732e-28 ,  0.0250869  ])
96114   , -1634.85    , array([ 1.35153    ,  0.069558   ,  0.000314817,  1.8732e-28 ,  0.0250869  ])
96115   , -1634.85    , array([ 1.35153    ,  0.069558   ,  0.000314502,  1.87507e-28,  0.0250869  ])
96116   , -1635.12    , array([ 1.35153    ,  0.069558   ,  0.000314502,  1.8732e-28 ,  0.025112   ])
96117   , -1632.47    , array([ 1.40697    ,  0.0684294  ,  0.000323486,  1.8732e-28 ,  0.0245341  ])
96118   , -1632.47    , array([ 1.40697    ,  0.0684294  ,  0.000323486,  1.8732e-28 ,  0.0245341  ])
96119   , -1632.46    , array([ 1.40838    ,  0.0684294  ,  0.000323486,  1.8732e-28 ,  0.0245341  ])
96120   , -1632.44    , array([ 1.40697    ,  0.0684979  ,  0.000323486,  1.8732e-28 ,  0.0245341  ])
96121   , -1632.47    , array([ 1.40697    ,  0.0684294  ,  0.00032381 ,  1.8732e-28 ,  0.0245341  ])
96122   , -1632.47    , array([ 1.40697    ,  0.0684294  ,  0.000323486,  1.87507e-28,  0.0245341  ])
96123   , -1632.53    , array([ 1.40697    ,  0.0684294  ,  0.000323486,  1.8732e-28 ,  0.0245586  ])
96124   , -1632.49    , array([ 1.43125    ,  0.0677231  ,  0.000333014,  1.8732e-28 ,  0.0242476  ])
96125   , -1632.49    , array([ 1.43125    ,  0.0677231  ,  0.000333014,  1.8732e-28 ,  0.0242476  ])
96126   , -1632.49    , array([ 1.43268    ,  0.0677231  ,  0.000333014,  1.8732e-28 ,  0.0242476  ])
96127   , -1632.5     , array([ 1.43125    ,  0.0677909  ,  0.000333014,  1.8732e-28 ,  0.0242476  ])
96128   , -1632.49    , array([ 1.43125    ,  0.0677231  ,  0.000333347,  1.8732e-28 ,  0.0242476  ])
96129   , -1632.49    , array([ 1.43125    ,  0.0677231  ,  0.000333014,  1.87507e-28,  0.0242476  ])
96130   , -1632.49    , array([ 1.43125    ,  0.0677231  ,  0.000333014,  1.8732e-28 ,  0.0242719  ])
96131   , -1632.43    , array([ 1.41412    ,  0.0682195  ,  0.000326279,  1.8732e-28 ,  0.0244489  ])
96132   , -1632.43    , array([ 1.41412    ,  0.0682195  ,  0.000326279,  1.8732e-28 ,  0.0244489  ])
96133   , -1632.42    , array([ 1.41553    ,  0.0682195  ,  0.000326279,  1.8732e-28 ,  0.0244489  ])
96134   , -1632.4     , array([ 1.41412    ,  0.0682877  ,  0.000326279,  1.8732e-28 ,  0.0244489  ])
96135   , -1632.43    , array([ 1.41412    ,  0.0682195  ,  0.000326605,  1.8732e-28 ,  0.0244489  ])
96136   , -1632.43    , array([ 1.41412    ,  0.0682195  ,  0.000326279,  1.87507e-28,  0.0244489  ])
96137   , -1632.46    , array([ 1.41412    ,  0.0682195  ,  0.000326279,  1.8732e-28 ,  0.0244734  ])
96138   , -1632.42    , array([ 1.4202     ,  0.0680595  ,  0.000330188,  1.8732e-28 ,  0.0243858  ])
96139   , -1632.42    , array([ 1.4202     ,  0.0680595  ,  0.000330188,  1.8732e-28 ,  0.0243858  ])
96140   , -1632.41    , array([ 1.42162    ,  0.0680595  ,  0.000330188,  1.8732e-28 ,  0.0243858  ])
96141   , -1632.4     , array([ 1.4202     ,  0.0681276  ,  0.000330188,  1.8732e-28 ,  0.0243858  ])
96142   , -1632.42    , array([ 1.4202     ,  0.0680595  ,  0.000330519,  1.8732e-28 ,  0.0243858  ])
96143   , -1632.42    , array([ 1.4202     ,  0.0680595  ,  0.000330188,  1.87507e-28,  0.0243858  ])
96144   , -1632.45    , array([ 1.4202     ,  0.0680595  ,  0.000330188,  1.8732e-28 ,  0.0244102  ])
96145   , -1632.42    , array([ 1.42176    ,  0.0680194  ,  0.000331789,  1.8732e-28 ,  0.0243701  ])
96146   , -1632.42    , array([ 1.42176    ,  0.0680194  ,  0.000331789,  1.8732e-28 ,  0.0243701  ])
96147   , -1632.41    , array([ 1.42318    ,  0.0680194  ,  0.000331789,  1.8732e-28 ,  0.0243701  ])
96148   , -1632.41    , array([ 1.42176    ,  0.0680874  ,  0.000331789,  1.8732e-28 ,  0.0243701  ])
96149   , -1632.42    , array([ 1.42176    ,  0.0680194  ,  0.000332121,  1.8732e-28 ,  0.0243701  ])
96150   , -1632.42    , array([ 1.42176    ,  0.0680194  ,  0.000331789,  1.87507e-28,  0.0243701  ])
96151   , -1632.44    , array([ 1.42176    ,  0.0680194  ,  0.000331789,  1.8732e-28 ,  0.0243944  ])
96152   , -1632.42    , array([ 1.42049    ,  0.0680519  ,  0.000330492,  1.8732e-28 ,  0.0243828  ])
96153   , -1632.42    , array([ 1.42049    ,  0.0680519  ,  0.000330492,  1.8732e-28 ,  0.0243828  ])
96154   , -1632.41    , array([ 1.42191    ,  0.0680519  ,  0.000330492,  1.8732e-28 ,  0.0243828  ])
96155   , -1632.4     , array([ 1.42049    ,  0.06812    ,  0.000330492,  1.8732e-28 ,  0.0243828  ])
96156   , -1632.42    , array([ 1.42049    ,  0.0680519  ,  0.000330822,  1.8732e-28 ,  0.0243828  ])
