24889   , -79089.4    , array([ 0.0193863  ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24890   , -79089.4    , array([ 0.0193863  ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24891   , -79089.4    , array([ 1.01939    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24892   , -79089.4    , array([ 2.63742    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24893   , -79089.4    , array([ 1.01939    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24894   , -79089.4    , array([ 1.63742    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24895   , -79089.4    , array([ 2.01939    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24896   , -79089.4    , array([ 2.25545    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24897   , -79089.4    , array([ 2.40135    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24898   , -79089.4    , array([ 2.49152    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24899   , -79089.4    , array([ 2.54725    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24900   , -79089.4    , array([ 2.58169    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24901   , -79089.4    , array([ 2.60732    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24902   , -79089.4    , array([ 2.60732    ,  1.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24903   , -79089.4    , array([ 2.60732    ,  2.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24904   , -79089.4    , array([ 2.60732    ,  3.72284    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24905   , -79089.4    , array([ 2.60732    ,  2.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24906   , -79089.4    , array([ 2.60732    ,  2.72284    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24907   , -79089.4    , array([ 2.60732    ,  3.1048     ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24908   , -79089.4    , array([ 2.60732    ,  3.34087    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24909   , -79089.4    , array([ 2.60732    ,  3.48677    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24910   , -79089.4    , array([ 2.60732    ,  3.57694    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24911   , -79089.4    , array([ 2.60732    ,  3.63267    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24912   , -79089.4    , array([ 2.60732    ,  3.66711    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24913   , -79089.4    , array([ 2.60732    ,  3.69273    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24914   , -79089.4    , array([ 2.60732    ,  3.69273    ,  1.05983e-12,  6.95047e-26,  6.1446e-42 ])
24915   , -79089.4    , array([ 2.60732    ,  3.69273    ,  1          ,  6.95047e-26,  6.1446e-42 ])
24916   , -79089.4    , array([ 2.60732    ,  3.69273    ,  2.61803    ,  6.95047e-26,  6.1446e-42 ])
24917   , -79089.4    , array([ 2.60732    ,  3.69273    ,  1          ,  6.95047e-26,  6.1446e-42 ])
24918   , -79089.4    , array([ 2.60732    ,  3.69273    ,  1.61803    ,  6.95047e-26,  6.1446e-42 ])
