5904    , -2358.31    , array([ 4.27653    ,  0.445127   ,  0.00143526 ,  7.4438e-15 ])
5939    , -2329.63    , array([ 0.555948   ,  0.445127   ,  0.000469752,  7.45124e-15])
5940    , -2045.92    , array([ 0.0169304  ,  0.445127   ,  0.000347468,  7.44379e-15])
5941    , -2045.92    , array([ 0.0169304  ,  0.445127   ,  0.000347468,  7.44379e-15])
5942    , -2046.14    , array([ 0.0169473  ,  0.445127   ,  0.000347468,  7.44379e-15])
5943    , -2045.92    , array([ 0.0169304  ,  0.445573   ,  0.000347468,  7.44379e-15])
5944    , -2045.71    , array([ 0.0169304  ,  0.445127   ,  0.000347816,  7.44379e-15])
5945    , -2045.92    , array([ 0.0169304  ,  0.445127   ,  0.000347468,  7.45124e-15])
5946    , -2045.92    , array([ 0.0169303  ,  0.445127   ,  0.000347468,  7.44379e-15])
5947    , -2045.92    , array([ 0.0169303  ,  0.445127   ,  0.000347468,  7.44379e-15])
5948    , -2046.14    , array([ 0.0169473  ,  0.445127   ,  0.000347468,  7.44379e-15])
5949    , -2045.92    , array([ 0.0169303  ,  0.445573   ,  0.000347468,  7.44379e-15])
5950    , -2045.71    , array([ 0.0169303  ,  0.445127   ,  0.000347816,  7.44379e-15])
5951    , -2045.92    , array([ 0.0169303  ,  0.445127   ,  0.000347468,  7.45124e-15])
5952    , -2045.92    , array([ 0.0169302  ,  0.445127   ,  0.000347468,  7.44379e-15])
5953    , -2045.92    , array([ 0.0169302  ,  0.445127   ,  0.000347468,  7.44379e-15])
5954    , -2046.14    , array([ 0.0169472  ,  0.445127   ,  0.000347468,  7.44379e-15])
5955    , -2045.92    , array([ 0.0169302  ,  0.445573   ,  0.000347468,  7.44379e-15])
5956    , -2045.71    , array([ 0.0169302  ,  0.445127   ,  0.000347816,  7.44379e-15])
5957    , -2045.92    , array([ 0.0169302  ,  0.445127   ,  0.000347468,  7.45124e-15])
5958    , -1816.1     , array([ 0.00295448 ,  0.445127   ,  0.00029884 ,  7.44379e-15])
5959    , -1816.1     , array([ 0.00295448 ,  0.445127   ,  0.00029884 ,  7.44379e-15])
5960    , -1815.92    , array([ 0.00295744 ,  0.445127   ,  0.00029884 ,  7.44379e-15])
5961    , -1816.1     , array([ 0.00295448 ,  0.445573   ,  0.00029884 ,  7.44379e-15])
5962    , -1816.28    , array([ 0.00295448 ,  0.445127   ,  0.000299139,  7.44379e-15])
5963    , -1816.1     , array([ 0.00295448 ,  0.445127   ,  0.00029884 ,  7.45124e-15])
5964    , -1852.05    , array([ 0.00661206 ,  0.445127   ,  0.00032037 ,  7.44379e-15])
5965    , -1852.05    , array([ 0.00661206 ,  0.445127   ,  0.00032037 ,  7.44379e-15])
5966    , -1852.25    , array([ 0.00661868 ,  0.445127   ,  0.00032037 ,  7.44379e-15])
5967    , -1852.05    , array([ 0.00661206 ,  0.445573   ,  0.00032037 ,  7.44379e-15])
5968    , -1851.86    , array([ 0.00661206 ,  0.445127   ,  0.000320691,  7.44379e-15])
5969    , -1852.05    , array([ 0.00661206 ,  0.445127   ,  0.00032037 ,  7.45124e-15])
5970    , -1795.14    , array([ 0.00386474 ,  0.445127   ,  0.000305852,  7.44379e-15])
5971    , -1795.14    , array([ 0.00386474 ,  0.445127   ,  0.000305852,  7.44379e-15])
5972    , -1795.15    , array([ 0.00386861 ,  0.445127   ,  0.000305852,  7.44379e-15])
5973    , -1795.14    , array([ 0.00386474 ,  0.445573   ,  0.000305852,  7.44379e-15])
5974    , -1795.14    , array([ 0.00386474 ,  0.445127   ,  0.000306158,  7.44379e-15])
5975    , -1795.14    , array([ 0.00386474 ,  0.445127   ,  0.000305852,  7.45124e-15])
5982    , -1795.14    , array([ 0.00386466 ,  0.445127   ,  0.000305852,  7.44379e-15])
5983    , -1795.14    , array([ 0.00386466 ,  0.445127   ,  0.000305852,  7.44379e-15])
5984    , -1795.15    , array([ 0.00386853 ,  0.445127   ,  0.000305852,  7.44379e-15])
5985    , -1795.14    , array([ 0.00386466 ,  0.445573   ,  0.000305852,  7.44379e-15])
5986    , -1795.14    , array([ 0.00386466 ,  0.445127   ,  0.000306158,  7.44379e-15])
5987    , -1795.14    , array([ 0.00386466 ,  0.445127   ,  0.000305852,  7.45124e-15])
5988    , -1795.14    , array([ 0.00384512 ,  0.445127   ,  0.00030584 ,  7.44379e-15])
5989    , -1795.14    , array([ 0.00384512 ,  0.445127   ,  0.00030584 ,  7.44379e-15])
5990    , -1795.14    , array([ 0.00384897 ,  0.445127   ,  0.00030584 ,  7.44379e-15])
5991    , -1795.14    , array([ 0.00384512 ,  0.445573   ,  0.00030584 ,  7.44379e-15])
5992    , -1795.13    , array([ 0.00384512 ,  0.445127   ,  0.000306146,  7.44379e-15])
5993    , -1795.14    , array([ 0.00384512 ,  0.445127   ,  0.00030584 ,  7.45124e-15])
5994    , -1795.12    , array([ 0.00386141 ,  0.445127   ,  0.000307148,  7.44379e-15])
5995    , -1795.12    , array([ 0.00386141 ,  0.445127   ,  0.000307148,  7.44379e-15])
5996    , -1795.12    , array([ 0.00386528 ,  0.445127   ,  0.000307148,  7.44379e-15])
5997    , -1795.12    , array([ 0.00386141 ,  0.445573   ,  0.000307148,  7.44379e-15])
5998    , -1795.12    , array([ 0.00386141 ,  0.445127   ,  0.000307455,  7.44379e-15])
5999    , -1795.12    , array([ 0.00386141 ,  0.445127   ,  0.000307148,  7.45124e-15])
6000    , -1795.06    , array([ 0.0039273  ,  0.445127   ,  0.000312434,  7.44379e-15])
6001    , -1795.06    , array([ 0.0039273  ,  0.445127   ,  0.000312434,  7.44379e-15])
6002    , -1795.06    , array([ 0.00393122 ,  0.445127   ,  0.000312434,  7.44379e-15])
6003    , -1795.06    , array([ 0.0039273  ,  0.445573   ,  0.000312434,  7.44379e-15])
6004    , -1795.06    , array([ 0.0039273  ,  0.445127   ,  0.000312747,  7.44379e-15])
6005    , -1795.06    , array([ 0.0039273  ,  0.445127   ,  0.000312434,  7.45124e-15])
6006    , -1794.8     , array([ 0.00420225 ,  0.445127   ,  0.000334506,  7.44379e-15])
6007    , -1794.8     , array([ 0.00420225 ,  0.445127   ,  0.000334506,  7.44379e-15])
6008    , -1794.8     , array([ 0.00420646 ,  0.445127   ,  0.000334506,  7.44379e-15])
6009    , -1794.8     , array([ 0.00420225 ,  0.445573   ,  0.000334506,  7.44379e-15])
6010    , -1794.8     , array([ 0.00420225 ,  0.445127   ,  0.000334841,  7.44379e-15])
6011    , -1794.8     , array([ 0.00420225 ,  0.445127   ,  0.000334506,  7.45124e-15])
6012    , -1793.57    , array([ 0.00550854 ,  0.445127   ,  0.000439528,  7.44379e-15])
6013    , -1793.57    , array([ 0.00550854 ,  0.445127   ,  0.000439528,  7.44379e-15])
6014    , -1793.57    , array([ 0.00551405 ,  0.445127   ,  0.000439528,  7.44379e-15])
6015    , -1793.57    , array([ 0.00550854 ,  0.445573   ,  0.000439528,  7.44379e-15])
6016    , -1793.56    , array([ 0.00550854 ,  0.445127   ,  0.000439968,  7.44379e-15])
6017    , -1793.57    , array([ 0.00550854 ,  0.445127   ,  0.000439528,  7.45124e-15])
6018    , -1783.5     , array([ 0.016265   ,  0.445127   ,  0.00131013 ,  7.44379e-15])
6019    , -1783.5     , array([ 0.016265   ,  0.445127   ,  0.00131013 ,  7.44379e-15])
6020    , -1783.51    , array([ 0.0162812  ,  0.445127   ,  0.00131013 ,  7.44379e-15])
6021    , -1783.5     , array([ 0.016265   ,  0.445573   ,  0.00131013 ,  7.44379e-15])
6022    , -1783.47    , array([ 0.016265   ,  0.445127   ,  0.00131144 ,  7.44379e-15])
6023    , -1783.5     , array([ 0.016265   ,  0.445127   ,  0.00131013 ,  7.45124e-15])
6024    , -2708.25    , array([ 1.23629    ,  0.445128   ,  0.103425   ,  7.44379e-15])
6025    , -2708.25    , array([ 1.23629    ,  0.445128   ,  0.103425   ,  7.44379e-15])
6026    , -2710       , array([ 1.23753    ,  0.445128   ,  0.103425   ,  7.44379e-15])
6027    , -2708.25    , array([ 1.23629    ,  0.445573   ,  0.103425   ,  7.44379e-15])
6028    , -2708.56    , array([ 1.23629    ,  0.445128   ,  0.103529   ,  7.44379e-15])
6029    , -2708.25    , array([ 1.23629    ,  0.445128   ,  0.103425   ,  7.45124e-15])
6030    , -1746.38    , array([ 0.0608913  ,  0.445127   ,  0.00496168 ,  7.44379e-15])
6031    , -1746.38    , array([ 0.0608913  ,  0.445127   ,  0.00496168 ,  7.44379e-15])
6032    , -1746.47    , array([ 0.0609522  ,  0.445127   ,  0.00496168 ,  7.44379e-15])
6033    , -1746.38    , array([ 0.0608913  ,  0.445573   ,  0.00496168 ,  7.44379e-15])
6034    , -1746.25    , array([ 0.0608913  ,  0.445127   ,  0.00496664 ,  7.44379e-15])
6035    , -1746.38    , array([ 0.0608913  ,  0.445127   ,  0.00496168 ,  7.45124e-15])
6036    , -1682.43    , array([ 0.284237   ,  0.445128   ,  0.0234749  ,  7.44379e-15])
6037    , -1682.43    , array([ 0.284237   ,  0.445128   ,  0.0234749  ,  7.44379e-15])
6038    , -1682.88    , array([ 0.284521   ,  0.445128   ,  0.0234749  ,  7.44379e-15])
6039    , -1682.43    , array([ 0.284237   ,  0.445573   ,  0.0234749  ,  7.44379e-15])
6040    , -1682.01    , array([ 0.284237   ,  0.445128   ,  0.0234984  ,  7.44379e-15])
6041    , -1682.43    , array([ 0.284237   ,  0.445128   ,  0.0234749  ,  7.45124e-15])
6042    , -1698.77    , array([ 0.147259   ,  0.445127   ,  0.0120923  ,  7.44379e-15])
6043    , -1698.77    , array([ 0.147259   ,  0.445127   ,  0.0120923  ,  7.44379e-15])
6044    , -1699       , array([ 0.147406   ,  0.445127   ,  0.0120923  ,  7.44379e-15])
6045    , -1698.77    , array([ 0.147259   ,  0.445573   ,  0.0120923  ,  7.44379e-15])
6046    , -1698.49    , array([ 0.147259   ,  0.445127   ,  0.0121044  ,  7.44379e-15])
6047    , -1698.77    , array([ 0.147259   ,  0.445127   ,  0.0120923  ,  7.45124e-15])
6048    , -1680.37    , array([ 0.246857   ,  0.445128   ,  0.0203626  ,  7.44379e-15])
6049    , -1680.37    , array([ 0.246857   ,  0.445128   ,  0.0203626  ,  7.44379e-15])
6050    , -1680.77    , array([ 0.247103   ,  0.445128   ,  0.0203626  ,  7.44379e-15])
6051    , -1680.37    , array([ 0.246857   ,  0.445573   ,  0.0203626  ,  7.44379e-15])
6052    , -1679.98    , array([ 0.246857   ,  0.445128   ,  0.020383   ,  7.44379e-15])
6053    , -1680.37    , array([ 0.246857   ,  0.445128   ,  0.0203626  ,  7.45124e-15])
6060    , -1680.37    , array([ 0.246864   ,  0.445128   ,  0.0203632  ,  7.44379e-15])
6061    , -1680.37    , array([ 0.246864   ,  0.445128   ,  0.0203632  ,  7.44379e-15])
6062    , -1680.76    , array([ 0.247111   ,  0.445128   ,  0.0203632  ,  7.44379e-15])
6063    , -1680.37    , array([ 0.246864   ,  0.445573   ,  0.0203632  ,  7.44379e-15])
6064    , -1679.98    , array([ 0.246864   ,  0.445128   ,  0.0203836  ,  7.44379e-15])
6065    , -1680.37    , array([ 0.246864   ,  0.445128   ,  0.0203632  ,  7.45124e-15])
6066    , -1680.37    , array([ 0.246873   ,  0.445128   ,  0.020364   ,  7.44379e-15])
6067    , -1680.37    , array([ 0.246873   ,  0.445128   ,  0.020364   ,  7.44379e-15])
6068    , -1680.76    , array([ 0.24712    ,  0.445128   ,  0.020364   ,  7.44379e-15])
6069    , -1680.37    , array([ 0.246873   ,  0.445573   ,  0.020364   ,  7.44379e-15])
6070    , -1679.98    , array([ 0.246873   ,  0.445128   ,  0.0203843  ,  7.44379e-15])
6071    , -1680.37    , array([ 0.246873   ,  0.445128   ,  0.020364   ,  7.45124e-15])
6078    , -1680.37    , array([ 0.246875   ,  0.445128   ,  0.0203641  ,  7.44379e-15])
6079    , -1680.37    , array([ 0.246875   ,  0.445128   ,  0.0203641  ,  7.44379e-15])
6080    , -1680.76    , array([ 0.247122   ,  0.445128   ,  0.0203641  ,  7.44379e-15])
6081    , -1680.37    , array([ 0.246875   ,  0.445573   ,  0.0203641  ,  7.44379e-15])
6082    , -1679.98    , array([ 0.246875   ,  0.445128   ,  0.0203845  ,  7.44379e-15])
6083    , -1680.37    , array([ 0.246875   ,  0.445128   ,  0.0203641  ,  7.45124e-15])
6084    , -1680.37    , array([ 0.246877   ,  0.445128   ,  0.0203643  ,  7.44379e-15])
6085    , -1680.37    , array([ 0.246877   ,  0.445128   ,  0.0203643  ,  7.44379e-15])
6086    , -1680.76    , array([ 0.247124   ,  0.445128   ,  0.0203643  ,  7.44379e-15])
6087    , -1680.37    , array([ 0.246877   ,  0.445573   ,  0.0203643  ,  7.44379e-15])
6088    , -1679.98    , array([ 0.246877   ,  0.445128   ,  0.0203847  ,  7.44379e-15])
6089    , -1680.37    , array([ 0.246877   ,  0.445128   ,  0.0203643  ,  7.45124e-15])
6096    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6097    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6098    , -1680.76    , array([ 0.247125   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6099    , -1680.37    , array([ 0.246878   ,  0.445573   ,  0.0203644  ,  7.44379e-15])
6100    , -1679.98    , array([ 0.246878   ,  0.445128   ,  0.0203847  ,  7.44379e-15])
6101    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.45124e-15])
6102    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6103    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6104    , -1680.76    , array([ 0.247125   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6105    , -1680.37    , array([ 0.246878   ,  0.445573   ,  0.0203644  ,  7.44379e-15])
6106    , -1679.98    , array([ 0.246878   ,  0.445128   ,  0.0203848  ,  7.44379e-15])
6107    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.45124e-15])
6114    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6115    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6116    , -1680.76    , array([ 0.247125   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6117    , -1680.37    , array([ 0.246878   ,  0.445573   ,  0.0203644  ,  7.44379e-15])
6118    , -1679.98    , array([ 0.246878   ,  0.445128   ,  0.0203848  ,  7.44379e-15])
6119    , -1680.37    , array([ 0.246878   ,  0.445128   ,  0.0203644  ,  7.45124e-15])
6120    , -1680.37    , array([ 0.246879   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6121    , -1680.37    , array([ 0.246879   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6122    , -1680.76    , array([ 0.247126   ,  0.445128   ,  0.0203644  ,  7.44379e-15])
6123    , -1680.37    , array([ 0.246879   ,  0.445573   ,  0.0203644  ,  7.44379e-15])
6124    , -1679.98    , array([ 0.246879   ,  0.445128   ,  0.0203848  ,  7.44379e-15])
6125    , -1680.37    , array([ 0.246879   ,  0.445128   ,  0.0203644  ,  7.45124e-15])
6126    , -36860.8    , array([ 31.0239    ,  0.445128   ,  2.71889    ,  7.44379e-15])
6127    , -36860.8    , array([ 31.0239    ,  0.445128   ,  2.71889    ,  7.44379e-15])
6128    , -36872.3    , array([ 31.0549    ,  0.445128   ,  2.71889    ,  7.44379e-15])
6129    , -36860.8    , array([ 31.0239    ,  0.445573   ,  2.71889    ,  7.44379e-15])
6130    , -36867.3    , array([ 31.0239    ,  0.445128   ,  2.72161    ,  7.44379e-15])
6131    , -36860.8    , array([ 31.0239    ,  0.445128   ,  2.71889    ,  7.45124e-15])
6132    , -1680.37    , array([ 0.247234   ,  0.445128   ,  0.0203941  ,  7.44379e-15])
6133    , -1680.37    , array([ 0.247234   ,  0.445128   ,  0.0203941  ,  7.44379e-15])
6134    , -1680.76    , array([ 0.247482   ,  0.445128   ,  0.0203941  ,  7.44379e-15])
6135    , -1680.37    , array([ 0.247234   ,  0.445573   ,  0.0203941  ,  7.44379e-15])
6136    , -1679.97    , array([ 0.247234   ,  0.445128   ,  0.0204145  ,  7.44379e-15])
6137    , -1680.37    , array([ 0.247234   ,  0.445128   ,  0.0203941  ,  7.45124e-15])
6138    , -1680.36    , array([ 0.247245   ,  0.445128   ,  0.0203955  ,  7.44379e-15])
6139    , -1680.36    , array([ 0.247245   ,  0.445128   ,  0.0203955  ,  7.44379e-15])
6140    , -1680.75    , array([ 0.247492   ,  0.445128   ,  0.0203955  ,  7.44379e-15])
6141    , -1680.36    , array([ 0.247245   ,  0.445573   ,  0.0203955  ,  7.44379e-15])
6142    , -1679.97    , array([ 0.247245   ,  0.445128   ,  0.0204159  ,  7.44379e-15])
6143    , -1680.36    , array([ 0.247245   ,  0.445128   ,  0.0203955  ,  7.45124e-15])
6144    , -1680.32    , array([ 0.247286   ,  0.445128   ,  0.0204009  ,  7.44379e-15])
6145    , -1680.32    , array([ 0.247286   ,  0.445128   ,  0.0204009  ,  7.44379e-15])
6146    , -1680.71    , array([ 0.247534   ,  0.445128   ,  0.0204009  ,  7.44379e-15])
6147    , -1680.32    , array([ 0.247286   ,  0.445573   ,  0.0204009  ,  7.44379e-15])
6148    , -1679.93    , array([ 0.247286   ,  0.445128   ,  0.0204213  ,  7.44379e-15])
6149    , -1680.32    , array([ 0.247286   ,  0.445128   ,  0.0204009  ,  7.45124e-15])
6150    , -1680.17    , array([ 0.247452   ,  0.445128   ,  0.0204224  ,  7.44379e-15])
6151    , -1680.17    , array([ 0.247452   ,  0.445128   ,  0.0204224  ,  7.44379e-15])
6152    , -1680.57    , array([ 0.2477     ,  0.445128   ,  0.0204224  ,  7.44379e-15])
6153    , -1680.17    , array([ 0.247452   ,  0.445573   ,  0.0204224  ,  7.44379e-15])
6154    , -1679.78    , array([ 0.247452   ,  0.445128   ,  0.0204428  ,  7.44379e-15])
6155    , -1680.17    , array([ 0.247452   ,  0.445128   ,  0.0204224  ,  7.45124e-15])
6156    , -1679.57    , array([ 0.248117   ,  0.445128   ,  0.0205088  ,  7.44379e-15])
6157    , -1679.57    , array([ 0.248117   ,  0.445128   ,  0.0205088  ,  7.44379e-15])
6158    , -1679.97    , array([ 0.248366   ,  0.445128   ,  0.0205088  ,  7.44379e-15])
6159    , -1679.57    , array([ 0.248117   ,  0.445573   ,  0.0205088  ,  7.44379e-15])
6160    , -1679.18    , array([ 0.248117   ,  0.445128   ,  0.0205293  ,  7.44379e-15])
6161    , -1679.57    , array([ 0.248117   ,  0.445128   ,  0.0205088  ,  7.45124e-15])
6162    , -1677.18    , array([ 0.250796   ,  0.445128   ,  0.0208582  ,  7.44379e-15])
6163    , -1677.18    , array([ 0.250796   ,  0.445128   ,  0.0208582  ,  7.44379e-15])
6164    , -1677.58    , array([ 0.251047   ,  0.445128   ,  0.0208582  ,  7.44379e-15])
6165    , -1677.18    , array([ 0.250796   ,  0.445573   ,  0.0208582  ,  7.44379e-15])
6166    , -1676.78    , array([ 0.250796   ,  0.445128   ,  0.020879   ,  7.44379e-15])
6167    , -1677.18    , array([ 0.250796   ,  0.445128   ,  0.0208582  ,  7.45124e-15])
6168    , -1667.56    , array([ 0.261805   ,  0.445128   ,  0.022316   ,  7.44379e-15])
6169    , -1667.56    , array([ 0.261805   ,  0.445128   ,  0.022316   ,  7.44379e-15])
6170    , -1667.98    , array([ 0.262066   ,  0.445128   ,  0.022316   ,  7.44379e-15])
6171    , -1667.56    , array([ 0.261805   ,  0.445573   ,  0.022316   ,  7.44379e-15])
6172    , -1667.16    , array([ 0.261805   ,  0.445128   ,  0.0223383  ,  7.44379e-15])
6173    , -1667.56    , array([ 0.261805   ,  0.445128   ,  0.022316   ,  7.45124e-15])
6174    , -1629.41    , array([ 0.310886   ,  0.445128   ,  0.0292402  ,  7.44379e-15])
6175    , -1629.41    , array([ 0.310886   ,  0.445128   ,  0.0292402  ,  7.44379e-15])
6176    , -1629.91    , array([ 0.311197   ,  0.445128   ,  0.0292402  ,  7.44379e-15])
6177    , -1629.41    , array([ 0.310886   ,  0.445574   ,  0.0292402  ,  7.44379e-15])
6178    , -1628.95    , array([ 0.310886   ,  0.445128   ,  0.0292694  ,  7.44379e-15])
6179    , -1629.41    , array([ 0.310886   ,  0.445128   ,  0.0292402  ,  7.45124e-15])
6180    , -1644.76    , array([ 0.618151   ,  0.445131   ,  0.0861851  ,  7.44377e-15])
6181    , -1644.76    , array([ 0.618151   ,  0.445131   ,  0.0861851  ,  7.44377e-15])
6182    , -1646.07    , array([ 0.618769   ,  0.445131   ,  0.0861851  ,  7.44377e-15])
6183    , -1644.76    , array([ 0.618151   ,  0.445576   ,  0.0861851  ,  7.44377e-15])
6184    , -1644.27    , array([ 0.618151   ,  0.445131   ,  0.0862713  ,  7.44377e-15])
6185    , -1644.76    , array([ 0.618151   ,  0.445131   ,  0.0861851  ,  7.45122e-15])
6186    , -1576.14    , array([ 0.440343   ,  0.445129   ,  0.0505549  ,  7.44378e-15])
6187    , -1576.14    , array([ 0.440343   ,  0.445129   ,  0.0505549  ,  7.44378e-15])
6188    , -1576.93    , array([ 0.440784   ,  0.445129   ,  0.0505549  ,  7.44378e-15])
6189    , -1576.14    , array([ 0.440343   ,  0.445575   ,  0.0505549  ,  7.44378e-15])
6190    , -1575.6     , array([ 0.440343   ,  0.445129   ,  0.0506055  ,  7.44378e-15])
6191    , -1576.14    , array([ 0.440343   ,  0.445129   ,  0.0505549  ,  7.45123e-15])
6192    , -1463.9     , array([ 0.624389   ,  0.445128   ,  0.126209   ,  7.44377e-15])
6193    , -1463.9     , array([ 0.624389   ,  0.445128   ,  0.126209   ,  7.44377e-15])
6194    , -1465.5     , array([ 0.625014   ,  0.445128   ,  0.126209   ,  7.44377e-15])
6195    , -1463.9     , array([ 0.624389   ,  0.445574   ,  0.126209   ,  7.44377e-15])
6196    , -1463.37    , array([ 0.624389   ,  0.445128   ,  0.126335   ,  7.44377e-15])
6197    , -1463.9     , array([ 0.624389   ,  0.445128   ,  0.126209   ,  7.45122e-15])
6198    , -1235.15    , array([ 0.608847   ,  0.445126   ,  0.179876   ,  7.44378e-15])
6199    , -1235.15    , array([ 0.608847   ,  0.445126   ,  0.179876   ,  7.44378e-15])
6200    , -1236.92    , array([ 0.609456   ,  0.445126   ,  0.179876   ,  7.44378e-15])
6201    , -1235.15    , array([ 0.608847   ,  0.445571   ,  0.179876   ,  7.44378e-15])
6202    , -1234.64    , array([ 0.608847   ,  0.445126   ,  0.180056   ,  7.44378e-15])
6203    , -1235.15    , array([ 0.608847   ,  0.445126   ,  0.179876   ,  7.45122e-15])
6204    , -1105.34    , array([ 0.550452   ,  0.445116   ,  0.742187   ,  7.44379e-15])
6205    , -1105.34    , array([ 0.550452   ,  0.445116   ,  0.742187   ,  7.44379e-15])
6206    , -1106.18    , array([ 0.551003   ,  0.445116   ,  0.742187   ,  7.44379e-15])
6207    , -1105.34    , array([ 0.550452   ,  0.445562   ,  0.742187   ,  7.44379e-15])
6208    , -1106.21    , array([ 0.550452   ,  0.445116   ,  0.742929   ,  7.44379e-15])
6209    , -1105.34    , array([ 0.550452   ,  0.445116   ,  0.742187   ,  7.45124e-15])
6210    , -926.093    , array([ 0.582601   ,  0.445122   ,  0.33418    ,  7.44378e-15])
6211    , -926.093    , array([ 0.582601   ,  0.445122   ,  0.33418    ,  7.44378e-15])
6212    , -927.806    , array([ 0.583184   ,  0.445122   ,  0.33418    ,  7.44378e-15])
6213    , -926.093    , array([ 0.582601   ,  0.445567   ,  0.33418    ,  7.44378e-15])
6214    , -925.933    , array([ 0.582601   ,  0.445122   ,  0.334514   ,  7.44378e-15])
6215    , -926.093    , array([ 0.582601   ,  0.445122   ,  0.33418    ,  7.45123e-15])
6216    , -688.794    , array([ 0.3252     ,  0.445111   ,  0.578699   ,  7.44381e-15])
6217    , -688.794    , array([ 0.3252     ,  0.445111   ,  0.578699   ,  7.44381e-15])
6218    , -688.675    , array([ 0.325525   ,  0.445111   ,  0.578699   ,  7.44381e-15])
6219    , -688.794    , array([ 0.3252     ,  0.445557   ,  0.578699   ,  7.44381e-15])
6220    , -689.949    , array([ 0.3252     ,  0.445111   ,  0.579278   ,  7.44381e-15])
6221    , -688.794    , array([ 0.3252     ,  0.445111   ,  0.578699   ,  7.45125e-15])
6222    , -413.731    , array([ 0.273346   ,  0.445112   ,  0.375365   ,  7.44381e-15])
6223    , -413.731    , array([ 0.273346   ,  0.445112   ,  0.375365   ,  7.44381e-15])
6224    , -413.811    , array([ 0.27362    ,  0.445112   ,  0.375365   ,  7.44381e-15])
6225    , -413.731    , array([ 0.273346   ,  0.445557   ,  0.375365   ,  7.44381e-15])
