Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1341.27	2692.54	59.31	19929.55	0.9544,0.1148,4.8948,2.7096,0.061
our_model	Round_1_Replicate_2	-1992.2	3994.4	1303.39	10028.29	1.9712,0.1583,1.5309,5.3883,30.0
our_model	Round_1_Replicate_3	-2322.06	4654.12	1931.47	5756.84	3.1564,0.4634,0.8534,1.7363,30.0
our_model	Round_1_Replicate_4	-1351.14	2712.28	81.2	19819.43	1.0236,0.1225,5.2679,1.2646,0.0576
our_model	Round_1_Replicate_5	-2075.14	4160.28	1471.83	4190.92	4.5632,0.4791,0.6251,1.7393,30.0
our_model	Round_1_Replicate_6	-1320.57	2651.14	19.34	19963.05	0.9867,0.111,5.2144,1.8091,0.054
our_model	Round_1_Replicate_7	-1339.76	2689.52	58.22	20143.9	0.9066,0.1123,5.6168,1.3546,0.0529
our_model	Round_1_Replicate_8	-1312.95	2635.9	4.05	19979.52	1.0083,0.1017,5.0285,2.1245,0.0494
our_model	Round_1_Replicate_9	-2203.53	4417.06	1714.89	4116.54	4.5102,0.5803,0.6094,1.407,30.0
our_model	Round_1_Replicate_10	-2034.97	4079.94	1392.32	9221.59	2.098,0.2005,1.3846,4.1919,30.0
our_model	Round_2_Replicate_1	-1315.9	2641.8	10.03	20070.83	0.997,0.0911,4.9737,2.847,0.0452
our_model	Round_2_Replicate_2	-1797.39	3604.78	1076.18	20377.38	1.0879,0.0237,0.01,13.8086,0.0105
our_model	Round_2_Replicate_3	-1792.95	3595.9	945.47	18653.64	1.2991,0.194,4.5986,0.626,0.0951
our_model	Round_2_Replicate_4	-1974.02	3958.04	1261.06	28775.87	0.6893,0.05,4.6227,17.1533,2.0095
our_model	Round_2_Replicate_5	-1784.47	3578.94	1048.88	20374.49	1.0627,0.0252,0.0102,11.469,0.0108
our_model	Round_2_Replicate_6	-1312.82	2635.64	3.77	19997.68	0.9916,0.1032,5.0652,2.5924,0.0532
our_model	Round_2_Replicate_7	-1547.74	3105.48	499.68	19932.82	1.5713,0.0484,2.8367,6.3851,0.0219
our_model	Round_2_Replicate_8	-1748.35	3506.7	959.59	20328.04	1.0524,0.0303,0.01,6.4762,0.0122
our_model	Round_2_Replicate_9	-1775.69	3561.38	1023.77	20353.61	1.0959,0.0255,0.01,12.0722,0.0111
our_model	Round_2_Replicate_10	-2887.28	5784.56	2988.74	68587.92	0.2292,0.0428,14.3437,16.5347,0.5058
our_model	Round_3_Replicate_1	-1399.79	2809.58	182.45	20194.42	1.0001,0.0651,4.1698,4.2792,0.0303
our_model	Round_3_Replicate_2	-1316.84	2643.68	11.87	20070.23	0.9953,0.0905,4.9257,3.0603,0.0455
our_model	Round_3_Replicate_3	-1348.5	2707.0	73.71	19938.51	0.9518,0.1251,5.3009,1.8621,0.0651
our_model	Round_3_Replicate_4	-1565.22	3140.44	536.4	20320.91	1.0073,0.0422,3.1584,8.2649,0.0199
our_model	Round_3_Replicate_5	-1508.44	3026.88	419.57	20153.41	1.1458,0.0518,3.3262,4.2158,0.0221
our_model	Round_3_Replicate_6	-1556.75	3123.5	520.3	20135.92	1.1915,0.0461,2.414,5.1882,0.0195
our_model	Round_3_Replicate_7	-1420.76	2851.52	222.89	19804.93	1.3693,0.0667,3.6111,5.0819,0.0334
our_model	Round_3_Replicate_8	-1328.28	2666.56	34.68	19740.35	1.1028,0.11,4.8867,2.3742,0.0555
our_model	Round_3_Replicate_9	-1437.02	2884.04	251.12	19185.5	1.3475,0.1293,4.0599,1.2509,0.0588
our_model	Round_3_Replicate_10	-1597.53	3205.06	611.73	20035.19	1.5136,0.0414,2.3582,7.8146,0.0187
our_model	Round_4_Replicate_1	-1317.29	2644.58	12.81	20003.43	1.0255,0.0937,4.9112,2.3322,0.0446
our_model	Round_4_Replicate_2	-1323.16	2656.32	24.31	19790.66	1.0649,0.1077,4.7465,2.7266,0.056
our_model	Round_4_Replicate_3	-1311.67	2633.34	1.48	19952.4	1.0188,0.1023,5.0044,2.4418,0.0512
our_model	Round_4_Replicate_4	-1352.84	2715.68	85.92	20011.0	1.096,0.0797,4.5899,2.5761,0.0363
our_model	Round_4_Replicate_5	-1333.37	2676.74	44.6	20019.6	1.024,0.0833,4.3353,3.4895,0.0407
our_model	Round_4_Replicate_6	-1311.95	2633.9	2.04	19996.23	0.9897,0.1026,4.9973,2.5436,0.0522
our_model	Round_4_Replicate_7	-1311.4	2632.8	0.94	19963.68	1.0104,0.1001,4.853,2.585,0.0503
our_model	Round_4_Replicate_8	-1397.06	2804.12	178.91	20156.06	1.0378,0.068,4.384,3.0994,0.0303
our_model	Round_4_Replicate_9	-1346.46	2702.92	73.19	20095.82	1.0562,0.0791,5.041,3.1709,0.0378
our_model	Round_4_Replicate_10	-1313.27	2636.54	4.69	19913.1	1.0315,0.1044,4.9921,2.4057,0.0524
our_model	Round_4_Replicate_11	-1351.65	2713.3	80.86	19724.13	1.046,0.1259,5.0304,1.4684,0.0615
our_model	Round_4_Replicate_12	-1337.11	2684.22	52.93	20096.22	1.0146,0.08,4.6337,3.6504,0.0397
our_model	Round_4_Replicate_13	-1338.54	2687.08	56.31	20014.97	1.0779,0.0807,4.6376,3.3136,0.0389
our_model	Round_4_Replicate_14	-1316.23	2642.46	10.6	19853.0	1.0668,0.1046,4.9356,2.3786,0.0524
our_model	Round_4_Replicate_15	-1320.67	2651.34	19.3	19950.77	0.9865,0.1112,5.1029,2.3729,0.0581
our_model	Round_4_Replicate_16	-1311.94	2633.88	2.02	20002.09	1.0144,0.0981,5.0767,2.4833,0.0486
our_model	Round_4_Replicate_17	-1311.33	2632.66	0.8	19987.63	1.0148,0.099,5.022,2.5525,0.0495
our_model	Round_4_Replicate_18	-1311.17	2632.34	0.47	20014.27	0.9881,0.1012,5.0354,2.496,0.0509
our_model	Round_4_Replicate_19	-1363.19	2736.38	107.23	19940.42	1.1765,0.0762,4.4143,3.3113,0.0358
our_model	Round_4_Replicate_20	-1312.24	2634.48	2.61	20025.8	1.0028,0.0955,4.9595,2.7443,0.0478
