217264  , -36016.4    , array([ 2.2535     ,  4.48838    ,  1.56659e-14,  1.08316e-39,  0.373566   ])
217265  , -36012.9    , array([ 2.25575    ,  4.48838    ,  1.56659e-14,  1.08316e-39,  0.373566   ])
217266  , -36029.9    , array([ 2.2535     ,  4.49287    ,  1.56659e-14,  1.08316e-39,  0.373566   ])
217267  , -36016.4    , array([ 2.2535     ,  4.48838    ,  1.56816e-14,  1.08316e-39,  0.373566   ])
217268  , -36016.4    , array([ 2.2535     ,  4.48838    ,  1.56659e-14,  1.08424e-39,  0.373566   ])
217269  , -36022.7    , array([ 2.2535     ,  4.48838    ,  1.56659e-14,  1.08316e-39,  0.373939   ])
217270  , -36016.4    , array([ 2.2535     ,  4.48838    ,  1.56659e-14,  1.08316e-39,  0.373566   ])
217271  , -22672.5    , array([ 2.83568    ,  1.84278    ,  1.56659e-14,  1.08316e-39,  0.245916   ])
217272  , -22672.5    , array([ 2.83568    ,  1.84278    ,  1.56659e-14,  1.08316e-39,  0.245916   ])
217273  , -22674.6    , array([ 2.83851    ,  1.84278    ,  1.56659e-14,  1.08316e-39,  0.245916   ])
217274  , -22688.5    , array([ 2.83568    ,  1.84463    ,  1.56659e-14,  1.08316e-39,  0.245916   ])
217275  , -22672.5    , array([ 2.83568    ,  1.84278    ,  1.56816e-14,  1.08316e-39,  0.245916   ])
217276  , -22672.5    , array([ 2.83568    ,  1.84278    ,  1.56659e-14,  1.08424e-39,  0.245916   ])
217277  , -22668      , array([ 2.83568    ,  1.84278    ,  1.56659e-14,  1.08316e-39,  0.246162   ])
217278  , -11191.3    , array([ 3.43602    ,  0.306133   ,  1.56659e-14,  1.08316e-39,  0.178368   ])
217279  , -11191.3    , array([ 3.43602    ,  0.306133   ,  1.56659e-14,  1.08316e-39,  0.178368   ])
217280  , -11192.2    , array([ 3.43945    ,  0.306133   ,  1.56659e-14,  1.08316e-39,  0.178368   ])
217281  , -11178.7    , array([ 3.43602    ,  0.306439   ,  1.56659e-14,  1.08316e-39,  0.178368   ])
217282  , -11191.3    , array([ 3.43602    ,  0.306133   ,  1.56816e-14,  1.08316e-39,  0.178368   ])
217283  , -11191.3    , array([ 3.43602    ,  0.306133   ,  1.56659e-14,  1.08424e-39,  0.178368   ])
217284  , -11213      , array([ 3.43602    ,  0.306133   ,  1.56659e-14,  1.08316e-39,  0.178546   ])
217285  , -9684.64    , array([ 0.184037   ,  0.0626075  ,  1.56659e-14,  1.08316e-39,  0.0271135  ])
217286  , -9684.64    , array([ 0.184037   ,  0.0626075  ,  1.56659e-14,  1.08316e-39,  0.0271135  ])
217287  , -9672.26    , array([ 0.184221   ,  0.0626075  ,  1.56659e-14,  1.08316e-39,  0.0271135  ])
217288  , -9680.68    , array([ 0.184037   ,  0.0626701  ,  1.56659e-14,  1.08316e-39,  0.0271135  ])
217289  , -9684.64    , array([ 0.184037   ,  0.0626075  ,  1.56816e-14,  1.08316e-39,  0.0271135  ])
217290  , -9684.64    , array([ 0.184037   ,  0.0626075  ,  1.56659e-14,  1.08424e-39,  0.0271135  ])
217291  , -9699.22    , array([ 0.184037   ,  0.0626075  ,  1.56659e-14,  1.08316e-39,  0.0271406  ])
