94336   , -86710.5    , array([ 1.23595    ,  1.92932    ,  1.90699e-22,  3.6388e-59 ,  1.22667    ])
94337   , -86659.8    , array([ 1.23718    ,  1.92932    ,  1.90699e-22,  3.6388e-59 ,  1.22667    ])
94338   , -86709.8    , array([ 1.23595    ,  1.93125    ,  1.90699e-22,  3.6388e-59 ,  1.22667    ])
94339   , -86710.5    , array([ 1.23595    ,  1.92932    ,  1.9089e-22 ,  3.6388e-59 ,  1.22667    ])
94340   , -86710.5    , array([ 1.23595    ,  1.92932    ,  1.90699e-22,  3.64244e-59,  1.22667    ])
94341   , -86785.4    , array([ 1.23595    ,  1.92932    ,  1.90699e-22,  3.6388e-59 ,  1.2279     ])
94342   , -86710.5    , array([ 1.23595    ,  1.92932    ,  1.90699e-22,  3.6388e-59 ,  1.22667    ])
94343   , -31006.3    , array([ 2.17623    ,  1.94391    ,  1.90699e-22,  3.6388e-59 ,  0.531351   ])
94344   , -31006.3    , array([ 2.17623    ,  1.94391    ,  1.90699e-22,  3.6388e-59 ,  0.531351   ])
94345   , -30993.9    , array([ 2.17841    ,  1.94391    ,  1.90699e-22,  3.6388e-59 ,  0.531351   ])
94346   , -31014.1    , array([ 2.17623    ,  1.94585    ,  1.90699e-22,  3.6388e-59 ,  0.531351   ])
94347   , -31006.3    , array([ 2.17623    ,  1.94391    ,  1.9089e-22 ,  3.6388e-59 ,  0.531351   ])
94348   , -31006.3    , array([ 2.17623    ,  1.94391    ,  1.90699e-22,  3.64244e-59,  0.531351   ])
94349   , -31029.6    , array([ 2.17623    ,  1.94391    ,  1.90699e-22,  3.6388e-59 ,  0.531883   ])
94357   , -30985.3    , array([ 2.17548    ,  1.94065    ,  1.90699e-22,  3.6388e-59 ,  0.531069   ])
94358   , -30985.3    , array([ 2.17548    ,  1.94065    ,  1.90699e-22,  3.6388e-59 ,  0.531069   ])
94359   , -30972.9    , array([ 2.17766    ,  1.94065    ,  1.90699e-22,  3.6388e-59 ,  0.531069   ])
94360   , -30993      , array([ 2.17548    ,  1.94259    ,  1.90699e-22,  3.6388e-59 ,  0.531069   ])
94361   , -30985.3    , array([ 2.17548    ,  1.94065    ,  1.9089e-22 ,  3.6388e-59 ,  0.531069   ])
94362   , -30985.3    , array([ 2.17548    ,  1.94065    ,  1.90699e-22,  3.64244e-59,  0.531069   ])
94363   , -31008.6    , array([ 2.17548    ,  1.94065    ,  1.90699e-22,  3.6388e-59 ,  0.531601   ])
94364   , -25614.4    , array([ 1.58799    ,  0.421784   ,  1.90699e-22,  3.6388e-59 ,  0.327831   ])
94365   , -25614.4    , array([ 1.58799    ,  0.421784   ,  1.90699e-22,  3.6388e-59 ,  0.327831   ])
94366   , -25606.4    , array([ 1.58958    ,  0.421784   ,  1.90699e-22,  3.6388e-59 ,  0.327831   ])
94367   , -25595.6    , array([ 1.58799    ,  0.422206   ,  1.90699e-22,  3.6388e-59 ,  0.327831   ])
94368   , -25614.4    , array([ 1.58799    ,  0.421784   ,  1.9089e-22 ,  3.6388e-59 ,  0.327831   ])
94369   , -25614.4    , array([ 1.58799    ,  0.421784   ,  1.90699e-22,  3.64244e-59,  0.327831   ])
94370   , -25653.3    , array([ 1.58799    ,  0.421784   ,  1.90699e-22,  3.6388e-59 ,  0.328159   ])
94371   , -18916      , array([ 0.665597   ,  0.236677   ,  1.90699e-22,  3.6388e-59 ,  0.156637   ])
94372   , -18916      , array([ 0.665597   ,  0.236677   ,  1.90699e-22,  3.6388e-59 ,  0.156637   ])
94373   , -18902.1    , array([ 0.666263   ,  0.236677   ,  1.90699e-22,  3.6388e-59 ,  0.156637   ])
94374   , -18902.3    , array([ 0.665597   ,  0.236914   ,  1.90699e-22,  3.6388e-59 ,  0.156637   ])
94375   , -18916      , array([ 0.665597   ,  0.236677   ,  1.9089e-22 ,  3.6388e-59 ,  0.156637   ])
94376   , -18916      , array([ 0.665597   ,  0.236677   ,  1.90699e-22,  3.64244e-59,  0.156637   ])
94377   , -18947.1    , array([ 0.665597   ,  0.236677   ,  1.90699e-22,  3.6388e-59 ,  0.156794   ])
94378   , -9053.4     , array([ 0.768669   ,  0.265879   ,  1.90699e-22,  3.6388e-59 ,  0.113759   ])
94379   , -9053.4     , array([ 0.768669   ,  0.265879   ,  1.90699e-22,  3.6388e-59 ,  0.113759   ])
94380   , -9044.45    , array([ 0.769439   ,  0.265879   ,  1.90699e-22,  3.6388e-59 ,  0.113759   ])
94381   , -9050.36    , array([ 0.768669   ,  0.266145   ,  1.90699e-22,  3.6388e-59 ,  0.113759   ])
94382   , -9053.4     , array([ 0.768669   ,  0.265879   ,  1.9089e-22 ,  3.6388e-59 ,  0.113759   ])
94383   , -9053.4     , array([ 0.768669   ,  0.265879   ,  1.90699e-22,  3.64244e-59,  0.113759   ])
94384   , -9068.15    , array([ 0.768669   ,  0.265879   ,  1.90699e-22,  3.6388e-59 ,  0.113873   ])
94385   , -3775.31    , array([ 0.825725   ,  0.186041   ,  1.90699e-22,  3.6388e-59 ,  0.0622845  ])
