12857   , -1825.02    , array([ 0.498173   ,  0.118412   ,  5.65438e-23,  0.0981408  ])
12858   , -1825.02    , array([ 0.498671   ,  0.118412   ,  5.65438e-23,  0.0981408  ])
12859   , -1823.46    , array([ 0.498173   ,  0.118531   ,  5.65438e-23,  0.0981408  ])
12860   , -1825.02    , array([ 0.498173   ,  0.118412   ,  5.66004e-23,  0.0981408  ])
12861   , -1824.49    , array([ 0.498173   ,  0.118412   ,  5.65438e-23,  0.098239   ])
12862   , -1825.02    , array([ 0.498173   ,  0.118412   ,  5.65438e-23,  0.0981408  ])
12863   , -776.758    , array([ 0.498173   ,  0.308128   ,  5.65438e-23,  0.135806   ])
12864   , -776.758    , array([ 0.498173   ,  0.308128   ,  5.65438e-23,  0.135806   ])
12865   , -776.758    , array([ 0.498671   ,  0.308128   ,  5.65438e-23,  0.135806   ])
12866   , -776.804    , array([ 0.498173   ,  0.308436   ,  5.65438e-23,  0.135806   ])
12867   , -776.758    , array([ 0.498173   ,  0.308128   ,  5.66004e-23,  0.135806   ])
12868   , -776.215    , array([ 0.498173   ,  0.308128   ,  5.65438e-23,  0.135942   ])
12875   , -776.751    , array([ 0.498173   ,  0.308128   ,  5.65438e-23,  0.135808   ])
12876   , -776.751    , array([ 0.498173   ,  0.308128   ,  5.65438e-23,  0.135808   ])
12877   , -776.751    , array([ 0.498671   ,  0.308128   ,  5.65438e-23,  0.135808   ])
12878   , -776.797    , array([ 0.498173   ,  0.308436   ,  5.65438e-23,  0.135808   ])
12879   , -776.751    , array([ 0.498173   ,  0.308128   ,  5.66004e-23,  0.135808   ])
12880   , -776.207    , array([ 0.498173   ,  0.308128   ,  5.65438e-23,  0.135944   ])
12881   , -776.542    , array([ 0.498173   ,  0.308129   ,  5.65438e-23,  0.13586    ])
12882   , -776.542    , array([ 0.498173   ,  0.308129   ,  5.65438e-23,  0.13586    ])
12883   , -776.542    , array([ 0.498671   ,  0.308129   ,  5.65438e-23,  0.13586    ])
12884   , -776.588    , array([ 0.498173   ,  0.308437   ,  5.65438e-23,  0.13586    ])
12885   , -776.542    , array([ 0.498173   ,  0.308129   ,  5.66004e-23,  0.13586    ])
12886   , -775.999    , array([ 0.498173   ,  0.308129   ,  5.65438e-23,  0.135996   ])
12887   , -1561.96    , array([ 0.498173   ,  0.312712   ,  5.65438e-23,  0.955396   ])
12888   , -1561.96    , array([ 0.498173   ,  0.312712   ,  5.65438e-23,  0.955396   ])
12889   , -1561.96    , array([ 0.498671   ,  0.312712   ,  5.65438e-23,  0.955396   ])
12890   , -1560.99    , array([ 0.498173   ,  0.313025   ,  5.65438e-23,  0.955396   ])
12891   , -1561.96    , array([ 0.498173   ,  0.312712   ,  5.66004e-23,  0.955396   ])
12892   , -1563.83    , array([ 0.498173   ,  0.312712   ,  5.65438e-23,  0.956352   ])
12893   , -484.527    , array([ 0.498173   ,  0.309639   ,  5.65438e-23,  0.25925    ])
12894   , -484.527    , array([ 0.498173   ,  0.309639   ,  5.65438e-23,  0.25925    ])
12895   , -484.527    , array([ 0.498671   ,  0.309639   ,  5.65438e-23,  0.25925    ])
12896   , -484.556    , array([ 0.498173   ,  0.309949   ,  5.65438e-23,  0.25925    ])
12897   , -484.527    , array([ 0.498173   ,  0.309639   ,  5.66004e-23,  0.25925    ])
12898   , -484.205    , array([ 0.498173   ,  0.309639   ,  5.65438e-23,  0.25951    ])
12899   , -894.955    , array([ 0.498173   ,  0.310931   ,  5.65438e-23,  0.664978   ])
12900   , -894.955    , array([ 0.498173   ,  0.310931   ,  5.65438e-23,  0.664978   ])
12901   , -894.955    , array([ 0.498671   ,  0.310931   ,  5.65438e-23,  0.664978   ])
12902   , -894.472    , array([ 0.498173   ,  0.311243   ,  5.65438e-23,  0.664978   ])
12903   , -894.955    , array([ 0.498173   ,  0.310931   ,  5.66004e-23,  0.664978   ])
12904   , -896.571    , array([ 0.498173   ,  0.310931   ,  5.65438e-23,  0.665644   ])
12905   , -429.739    , array([ 0.498173   ,  0.309973   ,  5.65438e-23,  0.330677   ])
12906   , -429.739    , array([ 0.498173   ,  0.309973   ,  5.65438e-23,  0.330677   ])
12907   , -429.739    , array([ 0.498671   ,  0.309973   ,  5.65438e-23,  0.330677   ])
12908   , -429.877    , array([ 0.498173   ,  0.310283   ,  5.65438e-23,  0.330677   ])
12909   , -429.739    , array([ 0.498173   ,  0.309973   ,  5.66004e-23,  0.330677   ])
12910   , -429.639    , array([ 0.498173   ,  0.309973   ,  5.65438e-23,  0.331008   ])
12911   , -420.051    , array([ 0.498173   ,  0.277832   ,  5.65438e-23,  0.389248   ])
12912   , -420.051    , array([ 0.498173   ,  0.277832   ,  5.65438e-23,  0.389248   ])
12913   , -420.051    , array([ 0.498671   ,  0.277832   ,  5.65438e-23,  0.389248   ])
12914   , -420.134    , array([ 0.498173   ,  0.278109   ,  5.65438e-23,  0.389248   ])
12915   , -420.051    , array([ 0.498173   ,  0.277832   ,  5.66004e-23,  0.389248   ])
12916   , -420.232    , array([ 0.498173   ,  0.277832   ,  5.65438e-23,  0.389638   ])
