258191  , -7488.4     , array([ 0.21203    ,  0.0516954  ,  2.20963e-06,  5.39079e-19,  0.00979245 ])
258192  , -7486.54    , array([ 0.212242   ,  0.0516954  ,  2.20963e-06,  5.39079e-19,  0.00979245 ])
258193  , -7502.26    , array([ 0.21203    ,  0.0517471  ,  2.20963e-06,  5.39079e-19,  0.00979245 ])
258194  , -7488.4     , array([ 0.21203    ,  0.0516954  ,  2.21184e-06,  5.39079e-19,  0.00979245 ])
258195  , -7488.4     , array([ 0.21203    ,  0.0516954  ,  2.20963e-06,  5.39618e-19,  0.00979245 ])
258196  , -7475.94    , array([ 0.21203    ,  0.0516954  ,  2.20963e-06,  5.39079e-19,  0.00980224 ])
258197  , -7488.4     , array([ 0.21203    ,  0.0516954  ,  2.20963e-06,  5.39079e-19,  0.00979245 ])
258198  , -14093.8    , array([ 0.234438   ,  0.0244877  ,  2.20963e-06,  5.39079e-19,  0.0191767  ])
258199  , -14093.8    , array([ 0.234438   ,  0.0244877  ,  2.20963e-06,  5.39079e-19,  0.0191767  ])
258200  , -14089.5    , array([ 0.234673   ,  0.0244877  ,  2.20963e-06,  5.39079e-19,  0.0191767  ])
258201  , -14068.2    , array([ 0.234438   ,  0.0245122  ,  2.20963e-06,  5.39079e-19,  0.0191767  ])
258202  , -14093.8    , array([ 0.234438   ,  0.0244877  ,  2.21184e-06,  5.39079e-19,  0.0191767  ])
258203  , -14093.8    , array([ 0.234438   ,  0.0244877  ,  2.20963e-06,  5.39618e-19,  0.0191767  ])
258204  , -14122.1    , array([ 0.234438   ,  0.0244877  ,  2.20963e-06,  5.39079e-19,  0.0191959  ])
258205  , -3412.24    , array([ 0.220457   ,  0.0386867  ,  2.20963e-06,  5.39079e-19,  0.0127094  ])
258206  , -3412.24    , array([ 0.220457   ,  0.0386867  ,  2.20963e-06,  5.39079e-19,  0.0127094  ])
258207  , -3408.82    , array([ 0.220677   ,  0.0386867  ,  2.20963e-06,  5.39079e-19,  0.0127094  ])
258208  , -3413.98    , array([ 0.220457   ,  0.0387254  ,  2.20963e-06,  5.39079e-19,  0.0127094  ])
258209  , -3412.24    , array([ 0.220457   ,  0.0386867  ,  2.21184e-06,  5.39079e-19,  0.0127094  ])
258210  , -3412.24    , array([ 0.220457   ,  0.0386867  ,  2.20963e-06,  5.39618e-19,  0.0127094  ])
258211  , -3413.19    , array([ 0.220457   ,  0.0386867  ,  2.20963e-06,  5.39079e-19,  0.0127221  ])
258212  , -2947.47    , array([ 1.3486     ,  0.0163754  ,  2.20963e-06,  5.39079e-19,  0.00721785 ])
258213  , -2947.47    , array([ 1.3486     ,  0.0163754  ,  2.20963e-06,  5.39079e-19,  0.00721785 ])
258214  , -2947.52    , array([ 1.34995    ,  0.0163754  ,  2.20963e-06,  5.39079e-19,  0.00721785 ])
258215  , -2939.92    , array([ 1.3486     ,  0.0163918  ,  2.20963e-06,  5.39079e-19,  0.00721785 ])
258216  , -2947.47    , array([ 1.3486     ,  0.0163754  ,  2.21184e-06,  5.39079e-19,  0.00721785 ])
258217  , -2947.47    , array([ 1.3486     ,  0.0163754  ,  2.20963e-06,  5.39618e-19,  0.00721785 ])
258218  , -2954.47    , array([ 1.3486     ,  0.0163754  ,  2.20963e-06,  5.39079e-19,  0.00722507 ])
258219  , -3577.59    , array([ 9.28142    ,  0.135115   ,  2.20963e-06,  5.39079e-19,  0.060555   ])
258220  , -3577.59    , array([ 9.28142    ,  0.135115   ,  2.20963e-06,  5.39079e-19,  0.060555   ])
258221  , -3577.93    , array([ 9.2907     ,  0.135115   ,  2.20963e-06,  5.39079e-19,  0.060555   ])
258222  , -3571.93    , array([ 9.28142    ,  0.13525    ,  2.20963e-06,  5.39079e-19,  0.060555   ])
258223  , -3577.59    , array([ 9.28142    ,  0.135115   ,  2.21184e-06,  5.39079e-19,  0.060555   ])
258224  , -3577.59    , array([ 9.28142    ,  0.135115   ,  2.20963e-06,  5.39618e-19,  0.060555   ])
258225  , -3586.06    , array([ 9.28142    ,  0.135115   ,  2.20963e-06,  5.39079e-19,  0.0606156  ])
