16874   , -35078.5    , array([ 0.00240976 ,  0.00460238 ,  9.14618e-52,  6.35401e-12,  0.000203816])
16875   , -35075.1    , array([ 0.00241217 ,  0.00460238 ,  9.14618e-52,  6.35401e-12,  0.000203816])
16876   , -35093.4    , array([ 0.00240976 ,  0.00460699 ,  9.14618e-52,  6.35401e-12,  0.000203816])
16877   , -35078.5    , array([ 0.00240976 ,  0.00460238 ,  9.15534e-52,  6.35401e-12,  0.000203816])
16878   , -35078.5    , array([ 0.00240976 ,  0.00460238 ,  9.14618e-52,  6.36037e-12,  0.000203816])
16879   , -35067      , array([ 0.00240976 ,  0.00460238 ,  9.14618e-52,  6.35401e-12,  0.00020402 ])
16880   , -35078.5    , array([ 0.00240976 ,  0.00460238 ,  9.14618e-52,  6.35401e-12,  0.000203816])
16881   , -16169.4    , array([ 0.00288794 ,  0.00209587 ,  9.14618e-52,  6.35401e-12,  0.000374027])
16882   , -16169.4    , array([ 0.00288794 ,  0.00209587 ,  9.14618e-52,  6.35401e-12,  0.000374027])
16883   , -16155.1    , array([ 0.00289083 ,  0.00209587 ,  9.14618e-52,  6.35401e-12,  0.000374027])
16884   , -16183.1    , array([ 0.00288794 ,  0.00209796 ,  9.14618e-52,  6.35401e-12,  0.000374027])
16885   , -16169.4    , array([ 0.00288794 ,  0.00209587 ,  9.15534e-52,  6.35401e-12,  0.000374027])
16886   , -16169.4    , array([ 0.00288794 ,  0.00209587 ,  9.14618e-52,  6.36037e-12,  0.000374027])
16887   , -16169.8    , array([ 0.00288794 ,  0.00209587 ,  9.14618e-52,  6.35401e-12,  0.000374401])
16895   , -16166.9    , array([ 0.00288812 ,  0.00209563 ,  9.14618e-52,  6.35401e-12,  0.000374045])
16896   , -16166.9    , array([ 0.00288812 ,  0.00209563 ,  9.14618e-52,  6.35401e-12,  0.000374045])
16897   , -16152.7    , array([ 0.00289101 ,  0.00209563 ,  9.14618e-52,  6.35401e-12,  0.000374045])
16898   , -16180.7    , array([ 0.00288812 ,  0.00209773 ,  9.14618e-52,  6.35401e-12,  0.000374045])
16899   , -16166.9    , array([ 0.00288812 ,  0.00209563 ,  9.15534e-52,  6.35401e-12,  0.000374045])
16900   , -16166.9    , array([ 0.00288812 ,  0.00209563 ,  9.14618e-52,  6.36037e-12,  0.000374045])
16901   , -16167.3    , array([ 0.00288812 ,  0.00209563 ,  9.14618e-52,  6.35401e-12,  0.000374419])
16902   , -16110.4    , array([ 0.00289243 ,  0.0020902  ,  9.14618e-52,  6.35401e-12,  0.000374461])
16903   , -16110.4    , array([ 0.00289243 ,  0.0020902  ,  9.14618e-52,  6.35401e-12,  0.000374461])
16904   , -16096.2    , array([ 0.00289533 ,  0.0020902  ,  9.14618e-52,  6.35401e-12,  0.000374461])
16905   , -16124.2    , array([ 0.00289243 ,  0.00209229 ,  9.14618e-52,  6.35401e-12,  0.000374461])
16906   , -16110.4    , array([ 0.00289243 ,  0.0020902  ,  9.15534e-52,  6.35401e-12,  0.000374461])
16907   , -16110.4    , array([ 0.00289243 ,  0.0020902  ,  9.14618e-52,  6.36037e-12,  0.000374461])
