129202  , -79082.8    , array([ 0.00791662 ,  0.0116677  ,  5.52914e-40,  8.86424e-36,  3.2989e-08 ])
129203  , -79082.8    , array([ 0.00792454 ,  0.0116677  ,  5.52914e-40,  8.86424e-36,  3.2989e-08 ])
129204  , -79082.8    , array([ 0.00791662 ,  0.0116794  ,  5.52914e-40,  8.86424e-36,  3.2989e-08 ])
129205  , -79082.8    , array([ 0.00791662 ,  0.0116677  ,  5.53467e-40,  8.86424e-36,  3.2989e-08 ])
129206  , -79082.8    , array([ 0.00791662 ,  0.0116677  ,  5.52914e-40,  8.87311e-36,  3.2989e-08 ])
129207  , -79082.8    , array([ 0.00791662 ,  0.0116677  ,  5.52914e-40,  8.86424e-36,  3.3022e-08 ])
129208  , -79082.8    , array([ 0.00791662 ,  0.0116677  ,  5.52914e-40,  8.86424e-36,  3.2989e-08 ])
129209  , -79066.5    , array([ 0.00524138 ,  0.00773023 ,  5.52914e-40,  8.86424e-36,  7.52739e-08])
129210  , -79066.5    , array([ 0.00524138 ,  0.00773023 ,  5.52914e-40,  8.86424e-36,  7.52739e-08])
129211  , -79066.5    , array([ 0.00524662 ,  0.00773023 ,  5.52914e-40,  8.86424e-36,  7.52739e-08])
129212  , -79066.5    , array([ 0.00524138 ,  0.00773797 ,  5.52914e-40,  8.86424e-36,  7.52739e-08])
129213  , -79066.5    , array([ 0.00524138 ,  0.00773023 ,  5.53467e-40,  8.86424e-36,  7.52739e-08])
129214  , -79066.5    , array([ 0.00524138 ,  0.00773023 ,  5.52914e-40,  8.87311e-36,  7.52739e-08])
129215  , -79066.5    , array([ 0.00524138 ,  0.00773023 ,  5.52914e-40,  8.86424e-36,  7.53492e-08])
129216  , -75978.5    , array([ 0.00100709 ,  0.00148943 ,  5.52914e-40,  8.86424e-36,  2.04054e-06])
129217  , -75978.5    , array([ 0.00100709 ,  0.00148943 ,  5.52914e-40,  8.86424e-36,  2.04054e-06])
129218  , -75980      , array([ 0.0010081  ,  0.00148943 ,  5.52914e-40,  8.86424e-36,  2.04054e-06])
129219  , -75980      , array([ 0.00100709 ,  0.00149092 ,  5.52914e-40,  8.86424e-36,  2.04054e-06])
129220  , -75978.5    , array([ 0.00100709 ,  0.00148943 ,  5.53467e-40,  8.86424e-36,  2.04054e-06])
129221  , -75978.5    , array([ 0.00100709 ,  0.00148943 ,  5.52914e-40,  8.87311e-36,  2.04054e-06])
129222  , -75975.5    , array([ 0.00100709 ,  0.00148943 ,  5.52914e-40,  8.86424e-36,  2.04258e-06])
129230  , -75972.6    , array([ 0.00100643 ,  0.00148846 ,  5.52914e-40,  8.86424e-36,  2.0432e-06 ])
129231  , -75972.6    , array([ 0.00100643 ,  0.00148846 ,  5.52914e-40,  8.86424e-36,  2.0432e-06 ])
129232  , -75974.1    , array([ 0.00100744 ,  0.00148846 ,  5.52914e-40,  8.86424e-36,  2.0432e-06 ])
129233  , -75974.2    , array([ 0.00100643 ,  0.00148995 ,  5.52914e-40,  8.86424e-36,  2.0432e-06 ])
129234  , -75972.6    , array([ 0.00100643 ,  0.00148846 ,  5.53467e-40,  8.86424e-36,  2.0432e-06 ])
129235  , -75972.6    , array([ 0.00100643 ,  0.00148846 ,  5.52914e-40,  8.87311e-36,  2.0432e-06 ])
129236  , -75969.6    , array([ 0.00100643 ,  0.00148846 ,  5.52914e-40,  8.86424e-36,  2.04525e-06])
129237  , -75966.7    , array([ 0.00100577 ,  0.00148749 ,  5.52914e-40,  8.86424e-36,  2.04588e-06])
129238  , -75966.7    , array([ 0.00100577 ,  0.00148749 ,  5.52914e-40,  8.86424e-36,  2.04588e-06])
129239  , -75968.2    , array([ 0.00100678 ,  0.00148749 ,  5.52914e-40,  8.86424e-36,  2.04588e-06])
129240  , -75968.3    , array([ 0.00100577 ,  0.00148898 ,  5.52914e-40,  8.86424e-36,  2.04588e-06])
129241  , -75966.7    , array([ 0.00100577 ,  0.00148749 ,  5.53467e-40,  8.86424e-36,  2.04588e-06])
129242  , -75966.7    , array([ 0.00100577 ,  0.00148749 ,  5.52914e-40,  8.87311e-36,  2.04588e-06])
129243  , -75963.7    , array([ 0.00100577 ,  0.00148749 ,  5.52914e-40,  8.86424e-36,  2.04793e-06])
129251  , -75965.3    , array([ 0.00100561 ,  0.00148724 ,  5.52914e-40,  8.86424e-36,  2.04655e-06])
129252  , -75965.3    , array([ 0.00100561 ,  0.00148724 ,  5.52914e-40,  8.86424e-36,  2.04655e-06])
129253  , -75966.8    , array([ 0.00100662 ,  0.00148724 ,  5.52914e-40,  8.86424e-36,  2.04655e-06])
129254  , -75966.8    , array([ 0.00100561 ,  0.00148873 ,  5.52914e-40,  8.86424e-36,  2.04655e-06])
129255  , -75965.3    , array([ 0.00100561 ,  0.00148724 ,  5.53467e-40,  8.86424e-36,  2.04655e-06])
129256  , -75965.3    , array([ 0.00100561 ,  0.00148724 ,  5.52914e-40,  8.87311e-36,  2.04655e-06])
129257  , -75962.3    , array([ 0.00100561 ,  0.00148724 ,  5.52914e-40,  8.86424e-36,  2.0486e-06 ])
129258  , -75963.8    , array([ 0.00100545 ,  0.001487   ,  5.52914e-40,  8.86424e-36,  2.04722e-06])
129259  , -75963.8    , array([ 0.00100545 ,  0.001487   ,  5.52914e-40,  8.86424e-36,  2.04722e-06])
129260  , -75965.3    , array([ 0.00100645 ,  0.001487   ,  5.52914e-40,  8.86424e-36,  2.04722e-06])
129261  , -75965.3    , array([ 0.00100545 ,  0.00148849 ,  5.52914e-40,  8.86424e-36,  2.04722e-06])
129262  , -75963.8    , array([ 0.00100545 ,  0.001487   ,  5.53467e-40,  8.86424e-36,  2.04722e-06])
129263  , -75963.8    , array([ 0.00100545 ,  0.001487   ,  5.52914e-40,  8.87311e-36,  2.04722e-06])
129264  , -75960.8    , array([ 0.00100545 ,  0.001487   ,  5.52914e-40,  8.86424e-36,  2.04927e-06])
129272  , -75963.4    , array([ 0.0010054  ,  0.00148694 ,  5.52914e-40,  8.86424e-36,  2.04739e-06])
129273  , -75963.4    , array([ 0.0010054  ,  0.00148694 ,  5.52914e-40,  8.86424e-36,  2.04739e-06])
129274  , -75964.9    , array([ 0.00100641 ,  0.00148694 ,  5.52914e-40,  8.86424e-36,  2.04739e-06])
129275  , -75964.9    , array([ 0.0010054  ,  0.00148843 ,  5.52914e-40,  8.86424e-36,  2.04739e-06])
129276  , -75963.4    , array([ 0.0010054  ,  0.00148694 ,  5.53467e-40,  8.86424e-36,  2.04739e-06])
