11609   , -49395.6    , array([ 25.1353    ,  0.318551   ,  7.75353e-86,  1.31237e-24,  0.416854   ])
11610   , -49398.7    , array([ 25.1605    ,  0.318551   ,  7.75353e-86,  1.31237e-24,  0.416854   ])
11611   , -49352.1    , array([ 25.1353    ,  0.31887    ,  7.75353e-86,  1.31237e-24,  0.416854   ])
11612   , -49395.6    , array([ 25.1353    ,  0.318551   ,  7.76129e-86,  1.31237e-24,  0.416854   ])
11613   , -49395.6    , array([ 25.1353    ,  0.318551   ,  7.75353e-86,  1.31368e-24,  0.416854   ])
11614   , -49458.4    , array([ 25.1353    ,  0.318551   ,  7.75353e-86,  1.31237e-24,  0.417271   ])
11615   , -49395.6    , array([ 25.1353    ,  0.318551   ,  7.75353e-86,  1.31237e-24,  0.416854   ])
11616   , -12586.9    , array([ 24.1271    ,  0.565365   ,  7.75353e-86,  1.31237e-24,  0.181725   ])
11617   , -12586.9    , array([ 24.1271    ,  0.565365   ,  7.75353e-86,  1.31237e-24,  0.181725   ])
11618   , -12588.1    , array([ 24.1513    ,  0.565365   ,  7.75353e-86,  1.31237e-24,  0.181725   ])
11619   , -12593.4    , array([ 24.1271    ,  0.565931   ,  7.75353e-86,  1.31237e-24,  0.181725   ])
11620   , -12586.9    , array([ 24.1271    ,  0.565365   ,  7.76129e-86,  1.31237e-24,  0.181725   ])
11621   , -12586.9    , array([ 24.1271    ,  0.565365   ,  7.75353e-86,  1.31368e-24,  0.181725   ])
11622   , -12593.7    , array([ 24.1271    ,  0.565365   ,  7.75353e-86,  1.31237e-24,  0.181906   ])
11623   , -8661.32    , array([ 8.8875     ,  0.00169124 ,  7.75353e-86,  1.31237e-24,  0.00105445 ])
11624   , -8661.32    , array([ 8.8875     ,  0.00169124 ,  7.75353e-86,  1.31237e-24,  0.00105445 ])
11625   , -8661.32    , array([ 8.89639    ,  0.00169124 ,  7.75353e-86,  1.31237e-24,  0.00105445 ])
11626   , -8640.44    , array([ 8.8875     ,  0.00169294 ,  7.75353e-86,  1.31237e-24,  0.00105445 ])
11627   , -8661.32    , array([ 8.8875     ,  0.00169124 ,  7.76129e-86,  1.31237e-24,  0.00105445 ])
11628   , -8661.32    , array([ 8.8875     ,  0.00169124 ,  7.75353e-86,  1.31368e-24,  0.00105445 ])
11629   , -8682.03    , array([ 8.8875     ,  0.00169124 ,  7.75353e-86,  1.31237e-24,  0.0010555  ])
11637   , -8661.22    , array([ 8.8896     ,  0.0016912  ,  7.75353e-86,  1.31237e-24,  0.00105441 ])
11638   , -8661.22    , array([ 8.8896     ,  0.0016912  ,  7.75353e-86,  1.31237e-24,  0.00105441 ])
11639   , -8661.22    , array([ 8.89849    ,  0.0016912  ,  7.75353e-86,  1.31237e-24,  0.00105441 ])
11640   , -8640.34    , array([ 8.8896     ,  0.00169289 ,  7.75353e-86,  1.31237e-24,  0.00105441 ])
11641   , -8661.22    , array([ 8.8896     ,  0.0016912  ,  7.76129e-86,  1.31237e-24,  0.00105441 ])
11642   , -8661.22    , array([ 8.8896     ,  0.0016912  ,  7.75353e-86,  1.31368e-24,  0.00105441 ])
11643   , -8681.93    , array([ 8.8896     ,  0.0016912  ,  7.75353e-86,  1.31237e-24,  0.00105547 ])
11651   , -8661.17    , array([ 8.89052    ,  0.00169118 ,  7.75353e-86,  1.31237e-24,  0.0010544  ])
11652   , -8661.17    , array([ 8.89052    ,  0.00169118 ,  7.75353e-86,  1.31237e-24,  0.0010544  ])
11653   , -8661.17    , array([ 8.89941    ,  0.00169118 ,  7.75353e-86,  1.31237e-24,  0.0010544  ])
11654   , -8640.29    , array([ 8.89052    ,  0.00169287 ,  7.75353e-86,  1.31237e-24,  0.0010544  ])
11655   , -8661.17    , array([ 8.89052    ,  0.00169118 ,  7.76129e-86,  1.31237e-24,  0.0010544  ])
11656   , -8661.17    , array([ 8.89052    ,  0.00169118 ,  7.75353e-86,  1.31368e-24,  0.0010544  ])
11657   , -8681.88    , array([ 8.89052    ,  0.00169118 ,  7.75353e-86,  1.31237e-24,  0.00105545 ])
11665   , -8661.15    , array([ 8.89092    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11666   , -8661.15    , array([ 8.89092    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11667   , -8661.15    , array([ 8.89981    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11668   , -8640.27    , array([ 8.89092    ,  0.00169286 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11669   , -8661.15    , array([ 8.89092    ,  0.00169117 ,  7.76129e-86,  1.31237e-24,  0.00105439 ])
11670   , -8661.15    , array([ 8.89092    ,  0.00169117 ,  7.75353e-86,  1.31368e-24,  0.00105439 ])
11671   , -8681.86    , array([ 8.89092    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105545 ])
11679   , -8661.14    , array([ 8.89109    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11680   , -8661.14    , array([ 8.89109    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11681   , -8661.15    , array([ 8.89999    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11682   , -8640.26    , array([ 8.89109    ,  0.00169286 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11683   , -8661.14    , array([ 8.89109    ,  0.00169117 ,  7.76129e-86,  1.31237e-24,  0.00105439 ])
11684   , -8661.14    , array([ 8.89109    ,  0.00169117 ,  7.75353e-86,  1.31368e-24,  0.00105439 ])
11685   , -8681.85    , array([ 8.89109    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105544 ])
11693   , -8661.14    , array([ 8.89117    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11694   , -8661.14    , array([ 8.89117    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
11695   , -8661.14    , array([ 8.90006    ,  0.00169117 ,  7.75353e-86,  1.31237e-24,  0.00105439 ])
