6324    , -2338.75    , array([ 20.962     ,  1.74788    ,  7.02707e-82,  0.000236035])
6325    , -2338.75    , array([ 20.9829    ,  1.74788    ,  7.02707e-82,  0.000236035])
6326    , -2338.75    , array([ 20.962     ,  1.74962    ,  7.02707e-82,  0.000236035])
6327    , -2338.75    , array([ 20.962     ,  1.74788    ,  7.0341e-82 ,  0.000236035])
6328    , -2338.75    , array([ 20.962     ,  1.74788    ,  7.02707e-82,  0.000236271])
6329    , -2338.75    , array([ 20.962     ,  1.74788    ,  7.02707e-82,  0.000236035])
6330    , -2336.1     , array([ 20.962     ,  0.778735   ,  7.02707e-82,  0.000128847])
6331    , -2336.1     , array([ 20.962     ,  0.778735   ,  7.02707e-82,  0.000128847])
6332    , -2336.1     , array([ 20.9829    ,  0.778735   ,  7.02707e-82,  0.000128847])
6333    , -2336.1     , array([ 20.962     ,  0.779514   ,  7.02707e-82,  0.000128847])
6334    , -2336.1     , array([ 20.962     ,  0.778735   ,  7.0341e-82 ,  0.000128847])
6335    , -2336.1     , array([ 20.962     ,  0.778735   ,  7.02707e-82,  0.000128976])
6336    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6337    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6338    , -2326.52    , array([ 20.9829    ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6339    , -2326.53    , array([ 20.962     ,  0.130465   ,  7.02707e-82,  8.08936e-05])
6340    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.0341e-82 ,  8.08936e-05])
6341    , -2326.51    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.09745e-05])
6348    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6349    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6350    , -2326.52    , array([ 20.9829    ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6351    , -2326.53    , array([ 20.962     ,  0.130465   ,  7.02707e-82,  8.08936e-05])
6352    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.0341e-82 ,  8.08936e-05])
6353    , -2326.51    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.09745e-05])
6354    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6355    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6356    , -2326.52    , array([ 20.9829    ,  0.130335   ,  7.02707e-82,  8.08936e-05])
6357    , -2326.53    , array([ 20.962     ,  0.130465   ,  7.02707e-82,  8.08936e-05])
6358    , -2326.52    , array([ 20.962     ,  0.130335   ,  7.0341e-82 ,  8.08936e-05])
6359    , -2326.51    , array([ 20.962     ,  0.130335   ,  7.02707e-82,  8.09745e-05])
6360    , -2189.93    , array([ 20.962     ,  0.00365094 ,  7.02707e-82,  3.18854e-05])
6361    , -2189.93    , array([ 20.962     ,  0.00365094 ,  7.02707e-82,  3.18854e-05])
6362    , -2189.93    , array([ 20.9829    ,  0.00365094 ,  7.02707e-82,  3.18854e-05])
6363    , -2190.06    , array([ 20.962     ,  0.00365459 ,  7.02707e-82,  3.18854e-05])
6364    , -2189.93    , array([ 20.962     ,  0.00365094 ,  7.0341e-82 ,  3.18854e-05])
6365    , -2189.8     , array([ 20.962     ,  0.00365094 ,  7.02707e-82,  3.19173e-05])
6366    , -2189.93    , array([ 20.962     ,  0.00365093 ,  7.02707e-82,  3.18854e-05])
