46525   , -2336.8     , array([ 0.591268   ,  0.00735429 ,  0.110059   ,  0.139071   ])
46526   , -2336.8     , array([ 0.591859   ,  0.00735429 ,  0.110059   ,  0.139071   ])
46527   , -2336.8     , array([ 0.591268   ,  0.00736165 ,  0.110059   ,  0.139071   ])
46528   , -2336.8     , array([ 0.591268   ,  0.00735429 ,  0.110169   ,  0.139071   ])
46529   , -2336.8     , array([ 0.591268   ,  0.00735429 ,  0.110059   ,  0.13921    ])
46530   , -2336.8     , array([ 0.591268   ,  0.00735429 ,  0.110059   ,  0.139071   ])
46531   , -2336.41    , array([ 0.591976   ,  0.00831174 ,  0.110008   ,  0.122465   ])
46532   , -2336.41    , array([ 0.591976   ,  0.00831174 ,  0.110008   ,  0.122465   ])
46533   , -2336.41    , array([ 0.592569   ,  0.00831174 ,  0.110008   ,  0.122465   ])
46534   , -2336.4     , array([ 0.591976   ,  0.00832006 ,  0.110008   ,  0.122465   ])
46535   , -2336.41    , array([ 0.591976   ,  0.00831174 ,  0.110118   ,  0.122465   ])
46536   , -2336.42    , array([ 0.591976   ,  0.00831174 ,  0.110008   ,  0.122588   ])
46537   , -788.766    , array([ 0.594818   ,  0.0135611  ,  0.109805   ,  0.0736413  ])
46538   , -788.766    , array([ 0.594818   ,  0.0135611  ,  0.109805   ,  0.0736413  ])
46539   , -788.633    , array([ 0.595413   ,  0.0135611  ,  0.109805   ,  0.0736413  ])
46540   , -785.43     , array([ 0.594818   ,  0.0135747  ,  0.109805   ,  0.0736413  ])
46541   , -788.817    , array([ 0.594818   ,  0.0135611  ,  0.109915   ,  0.0736413  ])
46542   , -792.878    , array([ 0.594818   ,  0.0135611  ,  0.109805   ,  0.073715   ])
46543   , -1515.88    , array([ 0.606323   ,  0.0960981  ,  0.108995   ,  0.00962843 ])
46544   , -1515.88    , array([ 0.606323   ,  0.0960981  ,  0.108995   ,  0.00962843 ])
46545   , -1516.13    , array([ 0.60693    ,  0.0960981  ,  0.108995   ,  0.00962843 ])
46546   , -1515.5     , array([ 0.606323   ,  0.0961942  ,  0.108995   ,  0.00962843 ])
46547   , -1515.71    , array([ 0.606323   ,  0.0960981  ,  0.109104   ,  0.00962843 ])
46548   , -1516.05    , array([ 0.606323   ,  0.0960981  ,  0.108995   ,  0.00963807 ])
46549   , -4543.54    , array([ 0.598171   ,  0.024089   ,  0.109567   ,  0.040539   ])
46550   , -4543.54    , array([ 0.598171   ,  0.024089   ,  0.109567   ,  0.040539   ])
46551   , -4543.94    , array([ 0.59877    ,  0.024089   ,  0.109567   ,  0.040539   ])
46552   , -4544.38    , array([ 0.598171   ,  0.0241131  ,  0.109567   ,  0.040539   ])
46553   , -4543.39    , array([ 0.598171   ,  0.024089   ,  0.109676   ,  0.040539   ])
46554   , -4539.98    , array([ 0.598171   ,  0.024089   ,  0.109567   ,  0.0405796  ])
46555   , -399.706    , array([ 0.595292   ,  0.0147112  ,  0.109771   ,  0.0676695  ])
46556   , -399.706    , array([ 0.595292   ,  0.0147112  ,  0.109771   ,  0.0676695  ])
46557   , -399.681    , array([ 0.595888   ,  0.0147112  ,  0.109771   ,  0.0676695  ])
46558   , -399.212    , array([ 0.595292   ,  0.0147259  ,  0.109771   ,  0.0676695  ])
46559   , -399.715    , array([ 0.595292   ,  0.0147112  ,  0.109881   ,  0.0676695  ])
46560   , -400.367    , array([ 0.595292   ,  0.0147112  ,  0.109771   ,  0.0677372  ])
46561   , -392.994    , array([ 0.595354   ,  0.0148684  ,  0.109767   ,  0.0669262  ])
46562   , -392.994    , array([ 0.595354   ,  0.0148684  ,  0.109767   ,  0.0669262  ])
46563   , -392.992    , array([ 0.59595    ,  0.0148684  ,  0.109767   ,  0.0669262  ])
46564   , -392.967    , array([ 0.595354   ,  0.0148833  ,  0.109767   ,  0.0669262  ])
46565   , -392.995    , array([ 0.595354   ,  0.0148684  ,  0.109876   ,  0.0669262  ])
46566   , -393.057    , array([ 0.595354   ,  0.0148684  ,  0.109767   ,  0.0669932  ])
46567   , -2464.74    , array([ 0.596761   ,  0.0189252  ,  0.109667   ,  0.0520877  ])
46568   , -2464.74    , array([ 0.596761   ,  0.0189252  ,  0.109667   ,  0.0520877  ])
46569   , -2465.2     , array([ 0.597358   ,  0.0189252  ,  0.109667   ,  0.0520877  ])
46570   , -2469.2     , array([ 0.596761   ,  0.0189442  ,  0.109667   ,  0.0520877  ])
46571   , -2464.56    , array([ 0.596761   ,  0.0189252  ,  0.109776   ,  0.0520877  ])
46572   , -2457.58    , array([ 0.596761   ,  0.0189252  ,  0.109667   ,  0.0521398  ])
46573   , -392.958    , array([ 0.595359   ,  0.0148803  ,  0.109766   ,  0.0668706  ])
46574   , -392.958    , array([ 0.595359   ,  0.0148803  ,  0.109766   ,  0.0668706  ])
46575   , -392.958    , array([ 0.595954   ,  0.0148803  ,  0.109766   ,  0.0668706  ])
46576   , -392.966    , array([ 0.595359   ,  0.0148952  ,  0.109766   ,  0.0668706  ])
46577   , -392.958    , array([ 0.595359   ,  0.0148803  ,  0.109876   ,  0.0668706  ])
46578   , -392.976    , array([ 0.595359   ,  0.0148803  ,  0.109766   ,  0.0669375  ])
46579   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46580   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46581   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46582   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46583   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46584   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46591   , -392.977    , array([ 0.595362   ,  0.0148897  ,  0.109766   ,  0.0668259  ])
46592   , -392.977    , array([ 0.595362   ,  0.0148897  ,  0.109766   ,  0.0668259  ])
46593   , -392.978    , array([ 0.595958   ,  0.0148897  ,  0.109766   ,  0.0668259  ])
46594   , -393.013    , array([ 0.595362   ,  0.0149046  ,  0.109766   ,  0.0668259  ])
46595   , -392.976    , array([ 0.595362   ,  0.0148897  ,  0.109876   ,  0.0668259  ])
46596   , -392.958    , array([ 0.595362   ,  0.0148897  ,  0.109766   ,  0.0668928  ])
46597   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668634  ])
46598   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668634  ])
46599   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668634  ])
46600   , -392.971    , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668634  ])
46601   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668634  ])
46602   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669303  ])
46603   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46604   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46605   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46606   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46607   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46608   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46609   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46610   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46611   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46612   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46613   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46614   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46615   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46616   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46617   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46618   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46619   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46620   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46621   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46622   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46623   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46624   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46625   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46626   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46627   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46628   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46629   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46630   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46631   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46632   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46633   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46634   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46635   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46636   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46637   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46638   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46639   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46640   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46641   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46642   , -392.97     , array([ 0.595359   ,  0.0148967  ,  0.109766   ,  0.0668635  ])
46643   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109876   ,  0.0668635  ])
46644   , -392.97     , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0669304  ])
46645   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46646   , -392.958    , array([ 0.595359   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
46647   , -392.958    , array([ 0.595955   ,  0.0148818  ,  0.109766   ,  0.0668635  ])
