Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2434.58	4879.16	2135.91	3197.28	5.6198,0.9011,0.4739,0.8837,30.0
our_model	Round_1_Replicate_2	-1452.78	2915.56	284.46	19758.03	0.9709,0.145,5.5068,0.6538,0.0654
our_model	Round_1_Replicate_3	-2079.43	4168.86	1479.9	5312.15	3.5912,0.3815,0.7919,2.1816,30.0
our_model	Round_1_Replicate_4	-1991.01	3992.02	1300.74	8358.45	2.3672,0.1886,1.2772,4.5261,30.0
our_model	Round_1_Replicate_5	-1329.91	2669.82	37.98	19995.08	0.9585,0.1153,5.3857,1.7826,0.0563
our_model	Round_1_Replicate_6	-2486.33	4982.66	2229.03	3000.13	5.9595,0.9909,0.4449,0.8,30.0
our_model	Round_1_Replicate_7	-1337.6	2685.2	54.17	19981.08	0.9811,0.1116,5.3383,1.2541,0.0511
our_model	Round_1_Replicate_8	-1429.74	2869.48	228.42	19562.41	1.0198,0.1444,4.9044,1.596,0.0722
our_model	Round_1_Replicate_9	-2158.14	4326.28	1630.67	3628.76	5.1723,0.6236,0.5374,1.3184,30.0
our_model	Round_1_Replicate_10	-1995.34	4000.68	1310.29	8175.08	2.4125,0.1975,1.2453,4.311,30.0
our_model	Round_2_Replicate_1	-1311.06	2632.12	0.26	19991.25	1.0003,0.1013,5.0155,2.4155,0.0505
our_model	Round_2_Replicate_2	-1312.48	2634.96	3.11	20041.29	0.9978,0.0953,5.0028,2.5836,0.0471
our_model	Round_2_Replicate_3	-1314.54	2639.08	7.23	20086.22	0.9515,0.103,5.2672,2.196,0.0506
our_model	Round_2_Replicate_4	-1318.56	2647.12	15.26	20079.29	0.9923,0.0901,4.9121,3.2256,0.0461
our_model	Round_2_Replicate_5	-1311.97	2633.94	2.09	20021.17	1.0036,0.0959,4.9546,2.6378,0.0477
our_model	Round_2_Replicate_6	-1360.4	2730.8	101.0	20099.34	1.046,0.0729,4.4112,4.0602,0.0358
our_model	Round_2_Replicate_7	-1314.12	2638.24	6.41	20053.85	0.9952,0.0929,4.9252,2.8252,0.0463
our_model	Round_2_Replicate_8	-1316.81	2643.62	11.77	20094.89	0.938,0.1065,5.2987,2.1472,0.0533
our_model	Round_2_Replicate_9	-1314.18	2638.36	6.54	20027.1	1.0056,0.0938,4.8871,2.5681,0.0457
our_model	Round_2_Replicate_10	-1314.91	2639.82	7.9	19944.18	0.9983,0.108,5.0198,2.2559,0.0547
our_model	Round_2_Replicate_11	-1313.22	2636.44	4.6	19929.18	1.0259,0.1033,4.9542,2.1602,0.0503
our_model	Round_2_Replicate_12	-1314.26	2638.52	6.66	19882.56	1.054,0.1034,4.9401,2.4335,0.0519
our_model	Round_2_Replicate_13	-1311.14	2632.28	0.42	20005.97	0.9975,0.0999,5.009,2.5963,0.0505
our_model	Round_2_Replicate_14	-1319.42	2648.84	16.97	20080.89	0.9808,0.0895,4.7914,2.9938,0.0441
our_model	Round_2_Replicate_15	-1326.33	2662.66	30.54	19973.97	0.975,0.1122,5.1542,2.4817,0.0603
our_model	Round_2_Replicate_16	-1350.44	2710.88	81.07	20022.84	1.0908,0.078,4.5562,3.0638,0.0364
our_model	Round_2_Replicate_17	-1311.94	2633.88	2.01	20008.45	0.9997,0.0967,4.8612,2.6764,0.0482
our_model	Round_2_Replicate_18	-1312.87	2635.74	3.89	20034.18	0.9996,0.0945,4.9335,2.7363,0.0469
our_model	Round_2_Replicate_19	-1319.37	2648.74	16.97	20155.06	0.9525,0.0905,5.132,2.8497,0.0445
our_model	Round_2_Replicate_20	-1318.03	2646.06	14.33	20066.54	1.0031,0.0894,4.8953,2.9312,0.0442
