11789   , -79089.4    , array([ 2.47584    ,  0.0173869  ,  0.000268528,  8.22248e-05,  1.67744e-11])
11790   , -79089.4    , array([ 2.47832    ,  0.0173869  ,  0.000268528,  8.22248e-05,  1.67744e-11])
11791   , -79089.4    , array([ 2.47584    ,  0.0174043  ,  0.000268528,  8.22248e-05,  1.67744e-11])
11792   , -79089.4    , array([ 2.47584    ,  0.0173869  ,  0.000268797,  8.22248e-05,  1.67744e-11])
11793   , -79089.4    , array([ 2.47584    ,  0.0173869  ,  0.000268528,  8.2307e-05 ,  1.67744e-11])
11794   , -79089.4    , array([ 2.47584    ,  0.0173869  ,  0.000268528,  8.22248e-05,  1.67911e-11])
11795   , -79089.4    , array([ 2.47584    ,  0.0173869  ,  0.000268528,  8.22248e-05,  1.67744e-11])
11796   , -79089.4    , array([ 2.47583    ,  0.0173672  ,  0.000268528,  8.22248e-05,  1.67935e-11])
11797   , -79089.4    , array([ 2.47583    ,  0.0173672  ,  0.000268528,  8.22248e-05,  1.67935e-11])
11798   , -79089.4    , array([ 2.47831    ,  0.0173672  ,  0.000268528,  8.22248e-05,  1.67935e-11])
11799   , -79089.4    , array([ 2.47583    ,  0.0173846  ,  0.000268528,  8.22248e-05,  1.67935e-11])
11800   , -79089.4    , array([ 2.47583    ,  0.0173672  ,  0.000268797,  8.22248e-05,  1.67935e-11])
11801   , -79089.4    , array([ 2.47583    ,  0.0173672  ,  0.000268528,  8.2307e-05 ,  1.67935e-11])
11802   , -79089.4    , array([ 2.47583    ,  0.0173672  ,  0.000268528,  8.22248e-05,  1.68103e-11])
11803   , -79089.4    , array([ 2.47578    ,  0.0172887  ,  0.000268528,  8.22248e-05,  1.68702e-11])
11804   , -79089.4    , array([ 2.47578    ,  0.0172887  ,  0.000268528,  8.22248e-05,  1.68702e-11])
11805   , -79089.4    , array([ 2.47825    ,  0.0172887  ,  0.000268528,  8.22248e-05,  1.68702e-11])
11806   , -79089.4    , array([ 2.47578    ,  0.0173059  ,  0.000268528,  8.22248e-05,  1.68702e-11])
11807   , -79089.4    , array([ 2.47578    ,  0.0172887  ,  0.000268797,  8.22248e-05,  1.68702e-11])
11808   , -79089.4    , array([ 2.47578    ,  0.0172887  ,  0.000268528,  8.2307e-05 ,  1.68702e-11])
11809   , -79089.4    , array([ 2.47578    ,  0.0172887  ,  0.000268528,  8.22248e-05,  1.68871e-11])
11810   , -79089.4    , array([ 2.47556    ,  0.0169781  ,  0.000268528,  8.22248e-05,  1.71808e-11])
11811   , -79089.4    , array([ 2.47556    ,  0.0169781  ,  0.000268528,  8.22248e-05,  1.71808e-11])
11812   , -79089.4    , array([ 2.47804    ,  0.0169781  ,  0.000268528,  8.22248e-05,  1.71808e-11])
11813   , -79089.4    , array([ 2.47556    ,  0.016995   ,  0.000268528,  8.22248e-05,  1.71808e-11])
11814   , -79089.4    , array([ 2.47556    ,  0.0169781  ,  0.000268797,  8.22248e-05,  1.71808e-11])
11815   , -79089.4    , array([ 2.47556    ,  0.0169781  ,  0.000268528,  8.2307e-05 ,  1.71808e-11])
11816   , -79089.4    , array([ 2.47556    ,  0.0169781  ,  0.000268528,  8.22248e-05,  1.7198e-11 ])
11817   , -79089.4    , array([ 2.47471    ,  0.0157905  ,  0.000268528,  8.22248e-05,  1.84811e-11])
11818   , -79089.4    , array([ 2.47471    ,  0.0157905  ,  0.000268528,  8.22248e-05,  1.84811e-11])
11819   , -79089.4    , array([ 2.47719    ,  0.0157905  ,  0.000268528,  8.22248e-05,  1.84811e-11])
11820   , -79089.4    , array([ 2.47471    ,  0.0158063  ,  0.000268528,  8.22248e-05,  1.84811e-11])
11821   , -79089.4    , array([ 2.47471    ,  0.0157905  ,  0.000268797,  8.22248e-05,  1.84811e-11])
11822   , -79089.4    , array([ 2.47471    ,  0.0157905  ,  0.000268528,  8.2307e-05 ,  1.84811e-11])
11823   , -79089.4    , array([ 2.47471    ,  0.0157905  ,  0.000268528,  8.22248e-05,  1.84996e-11])
11824   , -79089.4    , array([ 2.47131    ,  0.0118149  ,  0.000268528,  8.22248e-05,  2.47437e-11])
11825   , -79089.4    , array([ 2.47131    ,  0.0118149  ,  0.000268528,  8.22248e-05,  2.47437e-11])
11826   , -79089.4    , array([ 2.47379    ,  0.0118149  ,  0.000268528,  8.22248e-05,  2.47437e-11])
11827   , -79089.4    , array([ 2.47131    ,  0.0118267  ,  0.000268528,  8.22248e-05,  2.47437e-11])
11828   , -79089.4    , array([ 2.47131    ,  0.0118149  ,  0.000268797,  8.22248e-05,  2.47437e-11])
11829   , -79089.4    , array([ 2.47131    ,  0.0118149  ,  0.000268528,  8.2307e-05 ,  2.47437e-11])
11830   , -79089.4    , array([ 2.47131    ,  0.0118149  ,  0.000268528,  8.22248e-05,  2.47685e-11])
11831   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11832   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11833   , -79089.4    , array([ 2.46022    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11834   , -79089.4    , array([ 2.45776    ,  0.00370674 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11835   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268797,  8.22248e-05,  7.95088e-11])
11836   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.2307e-05 ,  7.95088e-11])
11837   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95884e-11])
11845   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11846   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11847   , -79089.4    , array([ 2.46022    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11848   , -79089.4    , array([ 2.45776    ,  0.00370674 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11849   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268797,  8.22248e-05,  7.95088e-11])
11850   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.2307e-05 ,  7.95088e-11])
11851   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95884e-11])
11852   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11853   , -79089.4    , array([ 2.45776    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
11854   , -79089.4    , array([ 2.46022    ,  0.00370304 ,  0.000268528,  8.22248e-05,  7.95088e-11])
