161741  , -141057     , array([ 0.0143038  ,  0.0914748  ,  4.96925e-14,  6.14586e-34,  0.0251499  ])
161742  , -140946     , array([ 0.0143181  ,  0.0914748  ,  4.96925e-14,  6.14586e-34,  0.0251499  ])
161743  , -141075     , array([ 0.0143038  ,  0.0915663  ,  4.96925e-14,  6.14586e-34,  0.0251499  ])
161744  , -141057     , array([ 0.0143038  ,  0.0914748  ,  4.97422e-14,  6.14586e-34,  0.0251499  ])
161745  , -141057     , array([ 0.0143038  ,  0.0914748  ,  4.96925e-14,  6.15201e-34,  0.0251499  ])
161746  , -141137     , array([ 0.0143038  ,  0.0914748  ,  4.96925e-14,  6.14586e-34,  0.025175   ])
161747  , -141057     , array([ 0.0143038  ,  0.0914748  ,  4.96925e-14,  6.14586e-34,  0.0251499  ])
161748  , -48621.6    , array([ 0.0322373  ,  0.0800922  ,  4.96925e-14,  6.14586e-34,  0.0140123  ])
161749  , -48621.6    , array([ 0.0322373  ,  0.0800922  ,  4.96925e-14,  6.14586e-34,  0.0140123  ])
161750  , -48574.2    , array([ 0.0322696  ,  0.0800922  ,  4.96925e-14,  6.14586e-34,  0.0140123  ])
161751  , -48637.7    , array([ 0.0322373  ,  0.0801723  ,  4.96925e-14,  6.14586e-34,  0.0140123  ])
161752  , -48621.6    , array([ 0.0322373  ,  0.0800922  ,  4.97422e-14,  6.14586e-34,  0.0140123  ])
161753  , -48621.6    , array([ 0.0322373  ,  0.0800922  ,  4.96925e-14,  6.15201e-34,  0.0140123  ])
161754  , -48648.7    , array([ 0.0322373  ,  0.0800922  ,  4.96925e-14,  6.14586e-34,  0.0140263  ])
161762  , -48563.5    , array([ 0.0322727  ,  0.0798676  ,  4.96925e-14,  6.14586e-34,  0.0140324  ])
161763  , -48563.5    , array([ 0.0322727  ,  0.0798676  ,  4.96925e-14,  6.14586e-34,  0.0140324  ])
161764  , -48516.1    , array([ 0.0323049  ,  0.0798676  ,  4.96925e-14,  6.14586e-34,  0.0140324  ])
161765  , -48579.6    , array([ 0.0322727  ,  0.0799475  ,  4.96925e-14,  6.14586e-34,  0.0140324  ])
161766  , -48563.5    , array([ 0.0322727  ,  0.0798676  ,  4.97422e-14,  6.14586e-34,  0.0140324  ])
161767  , -48563.5    , array([ 0.0322727  ,  0.0798676  ,  4.96925e-14,  6.15201e-34,  0.0140324  ])
161768  , -48590.7    , array([ 0.0322727  ,  0.0798676  ,  4.96925e-14,  6.14586e-34,  0.0140465  ])
161769  , -47631.9    , array([ 0.0328522  ,  0.0763045  ,  4.96925e-14,  6.14586e-34,  0.0143634  ])
161770  , -47631.9    , array([ 0.0328522  ,  0.0763045  ,  4.96925e-14,  6.14586e-34,  0.0143634  ])
161771  , -47584.7    , array([ 0.0328851  ,  0.0763045  ,  4.96925e-14,  6.14586e-34,  0.0143634  ])
161772  , -47647.6    , array([ 0.0328522  ,  0.0763808  ,  4.96925e-14,  6.14586e-34,  0.0143634  ])
161773  , -47631.9    , array([ 0.0328522  ,  0.0763045  ,  4.97422e-14,  6.14586e-34,  0.0143634  ])
161774  , -47631.9    , array([ 0.0328522  ,  0.0763045  ,  4.96925e-14,  6.15201e-34,  0.0143634  ])
161775  , -47659.2    , array([ 0.0328522  ,  0.0763045  ,  4.96925e-14,  6.14586e-34,  0.0143777  ])
161783  , -47618.3    , array([ 0.0328609  ,  0.0762529  ,  4.96925e-14,  6.14586e-34,  0.0143683  ])
161784  , -47618.3    , array([ 0.0328609  ,  0.0762529  ,  4.96925e-14,  6.14586e-34,  0.0143683  ])
161785  , -47571.1    , array([ 0.0328938  ,  0.0762529  ,  4.96925e-14,  6.14586e-34,  0.0143683  ])
161786  , -47634      , array([ 0.0328609  ,  0.0763291  ,  4.96925e-14,  6.14586e-34,  0.0143683  ])
161787  , -47618.3    , array([ 0.0328609  ,  0.0762529  ,  4.97422e-14,  6.14586e-34,  0.0143683  ])
161788  , -47618.3    , array([ 0.0328609  ,  0.0762529  ,  4.96925e-14,  6.15201e-34,  0.0143683  ])
161789  , -47645.6    , array([ 0.0328609  ,  0.0762529  ,  4.96925e-14,  6.14586e-34,  0.0143827  ])
161790  , -47393.3    , array([ 0.0330049  ,  0.0754025  ,  4.96925e-14,  6.14586e-34,  0.0144509  ])
161791  , -47393.3    , array([ 0.0330049  ,  0.0754025  ,  4.96925e-14,  6.14586e-34,  0.0144509  ])
161792  , -47346.1    , array([ 0.0330379  ,  0.0754025  ,  4.96925e-14,  6.14586e-34,  0.0144509  ])
161793  , -47408.9    , array([ 0.0330049  ,  0.075478   ,  4.96925e-14,  6.14586e-34,  0.0144509  ])
161794  , -47393.3    , array([ 0.0330049  ,  0.0754025  ,  4.97422e-14,  6.14586e-34,  0.0144509  ])
161795  , -47393.3    , array([ 0.0330049  ,  0.0754025  ,  4.96925e-14,  6.15201e-34,  0.0144509  ])
161796  , -47420.7    , array([ 0.0330049  ,  0.0754025  ,  4.96925e-14,  6.14586e-34,  0.0144653  ])
161797  , -209654     , array([ 0.0790376  ,  0.00803371 ,  4.96925e-14,  6.14586e-34,  0.0453513  ])
161798  , -209654     , array([ 0.0790376  ,  0.00803371 ,  4.96925e-14,  6.14586e-34,  0.0453513  ])
161799  , -209625     , array([ 0.0791167  ,  0.00803371 ,  4.96925e-14,  6.14586e-34,  0.0453513  ])
161800  , -209452     , array([ 0.0790376  ,  0.00804175 ,  4.96925e-14,  6.14586e-34,  0.0453513  ])
161801  , -209654     , array([ 0.0790376  ,  0.00803371 ,  4.97422e-14,  6.14586e-34,  0.0453513  ])
161802  , -209654     , array([ 0.0790376  ,  0.00803371 ,  4.96925e-14,  6.15201e-34,  0.0453513  ])
161803  , -209876     , array([ 0.0790376  ,  0.00803371 ,  4.96925e-14,  6.14586e-34,  0.0453967  ])
161804  , -40371.7    , array([ 0.0404464  ,  0.0447678  ,  4.96925e-14,  6.14586e-34,  0.0188599  ])
161805  , -40371.7    , array([ 0.0404464  ,  0.0447678  ,  4.96925e-14,  6.14586e-34,  0.0188599  ])
161806  , -40328.7    , array([ 0.0404869  ,  0.0447678  ,  4.96925e-14,  6.14586e-34,  0.0188599  ])
161807  , -40376.3    , array([ 0.0404464  ,  0.0448126  ,  4.96925e-14,  6.14586e-34,  0.0188599  ])
161808  , -40371.7    , array([ 0.0404464  ,  0.0447678  ,  4.97422e-14,  6.14586e-34,  0.0188599  ])
161809  , -40371.7    , array([ 0.0404464  ,  0.0447678  ,  4.96925e-14,  6.15201e-34,  0.0188599  ])
161810  , -40406.3    , array([ 0.0404464  ,  0.0447678  ,  4.96925e-14,  6.14586e-34,  0.0188788  ])
161818  , -40371.3    , array([ 0.0404385  ,  0.0447578  ,  4.96925e-14,  6.14586e-34,  0.0188556  ])
161819  , -40371.3    , array([ 0.0404385  ,  0.0447578  ,  4.96925e-14,  6.14586e-34,  0.0188556  ])
161820  , -40328.3    , array([ 0.040479   ,  0.0447578  ,  4.96925e-14,  6.14586e-34,  0.0188556  ])
161821  , -40375.9    , array([ 0.0404385  ,  0.0448026  ,  4.96925e-14,  6.14586e-34,  0.0188556  ])
161822  , -40371.3    , array([ 0.0404385  ,  0.0447578  ,  4.97422e-14,  6.14586e-34,  0.0188556  ])
161823  , -40371.3    , array([ 0.0404385  ,  0.0447578  ,  4.96925e-14,  6.15201e-34,  0.0188556  ])
161824  , -40405.8    , array([ 0.0404385  ,  0.0447578  ,  4.96925e-14,  6.14586e-34,  0.0188745  ])
161825  , -40370.8    , array([ 0.0404306  ,  0.0447478  ,  4.96925e-14,  6.14586e-34,  0.0188513  ])
161826  , -40370.8    , array([ 0.0404306  ,  0.0447478  ,  4.96925e-14,  6.14586e-34,  0.0188513  ])
161827  , -40327.8    , array([ 0.040471   ,  0.0447478  ,  4.96925e-14,  6.14586e-34,  0.0188513  ])
161828  , -40375.4    , array([ 0.0404306  ,  0.0447926  ,  4.96925e-14,  6.14586e-34,  0.0188513  ])
161829  , -40370.8    , array([ 0.0404306  ,  0.0447478  ,  4.97422e-14,  6.14586e-34,  0.0188513  ])
161830  , -40370.8    , array([ 0.0404306  ,  0.0447478  ,  4.96925e-14,  6.15201e-34,  0.0188513  ])
161831  , -40405.4    , array([ 0.0404306  ,  0.0447478  ,  4.96925e-14,  6.14586e-34,  0.0188702  ])
161839  , -40370.7    , array([ 0.0404286  ,  0.0447453  ,  4.96925e-14,  6.14586e-34,  0.0188502  ])
161840  , -40370.7    , array([ 0.0404286  ,  0.0447453  ,  4.96925e-14,  6.14586e-34,  0.0188502  ])
161841  , -40327.7    , array([ 0.040469   ,  0.0447453  ,  4.96925e-14,  6.14586e-34,  0.0188502  ])
161842  , -40375.3    , array([ 0.0404286  ,  0.0447901  ,  4.96925e-14,  6.14586e-34,  0.0188502  ])
161843  , -40370.7    , array([ 0.0404286  ,  0.0447453  ,  4.97422e-14,  6.14586e-34,  0.0188502  ])
161844  , -40370.7    , array([ 0.0404286  ,  0.0447453  ,  4.96925e-14,  6.15201e-34,  0.0188502  ])
161845  , -40405.2    , array([ 0.0404286  ,  0.0447453  ,  4.96925e-14,  6.14586e-34,  0.0188691  ])
161846  , -40370.6    , array([ 0.0404266  ,  0.0447428  ,  4.96925e-14,  6.14586e-34,  0.0188491  ])
161847  , -40370.6    , array([ 0.0404266  ,  0.0447428  ,  4.96925e-14,  6.14586e-34,  0.0188491  ])
161848  , -40327.6    , array([ 0.040467   ,  0.0447428  ,  4.96925e-14,  6.14586e-34,  0.0188491  ])
161849  , -40375.2    , array([ 0.0404266  ,  0.0447875  ,  4.96925e-14,  6.14586e-34,  0.0188491  ])
161850  , -40370.6    , array([ 0.0404266  ,  0.0447428  ,  4.97422e-14,  6.14586e-34,  0.0188491  ])
161851  , -40370.6    , array([ 0.0404266  ,  0.0447428  ,  4.96925e-14,  6.15201e-34,  0.0188491  ])
161852  , -40405.1    , array([ 0.0404266  ,  0.0447428  ,  4.96925e-14,  6.14586e-34,  0.018868   ])
161853  , -33107.9    , array([ 0.00690187 ,  0.00596195 ,  4.96925e-14,  6.14586e-34,  0.00242191 ])
161854  , -33107.9    , array([ 0.00690187 ,  0.00596195 ,  4.96925e-14,  6.14586e-34,  0.00242191 ])
161855  , -33071.5    , array([ 0.00690877 ,  0.00596195 ,  4.96925e-14,  6.14586e-34,  0.00242191 ])
161856  , -33111.8    , array([ 0.00690187 ,  0.00596791 ,  4.96925e-14,  6.14586e-34,  0.00242191 ])
161857  , -33107.9    , array([ 0.00690187 ,  0.00596195 ,  4.97422e-14,  6.14586e-34,  0.00242191 ])
161858  , -33107.9    , array([ 0.00690187 ,  0.00596195 ,  4.96925e-14,  6.15201e-34,  0.00242191 ])
161859  , -33139.8    , array([ 0.00690187 ,  0.00596195 ,  4.96925e-14,  6.14586e-34,  0.00242433 ])
161860  , -33107.8    , array([ 0.00690168 ,  0.00596177 ,  4.96925e-14,  6.14586e-34,  0.00242184 ])
161861  , -33107.8    , array([ 0.00690168 ,  0.00596177 ,  4.96925e-14,  6.14586e-34,  0.00242184 ])
161862  , -33071.4    , array([ 0.00690859 ,  0.00596177 ,  4.96925e-14,  6.14586e-34,  0.00242184 ])
161863  , -33111.7    , array([ 0.00690168 ,  0.00596773 ,  4.96925e-14,  6.14586e-34,  0.00242184 ])
161864  , -33107.8    , array([ 0.00690168 ,  0.00596177 ,  4.97422e-14,  6.14586e-34,  0.00242184 ])
161865  , -33107.8    , array([ 0.00690168 ,  0.00596177 ,  4.96925e-14,  6.15201e-34,  0.00242184 ])
161866  , -33139.6    , array([ 0.00690168 ,  0.00596177 ,  4.96925e-14,  6.14586e-34,  0.00242426 ])
161867  , -33107.6    , array([ 0.0069015  ,  0.00596159 ,  4.96925e-14,  6.14586e-34,  0.00242176 ])
161868  , -33107.6    , array([ 0.0069015  ,  0.00596159 ,  4.96925e-14,  6.14586e-34,  0.00242176 ])
