Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2370.91	4751.82	2020.99	3469.28	5.2176,0.7958,0.5142,1.0067,30.0
our_model	Round_1_Replicate_2	-2028.11	4066.22	1378.5	7532.03	2.5754,0.2411,1.1328,3.4919,30.0
our_model	Round_1_Replicate_3	-1338.16	2686.32	55.13	20077.86	0.9344,0.1145,5.61,1.3713,0.0542
our_model	Round_1_Replicate_4	-1312.81	2635.62	3.75	19958.48	1.0027,0.1052,5.0269,2.1944,0.052
our_model	Round_1_Replicate_5	-1425.59	2861.18	237.65	19919.78	0.9927,0.1234,5.7381,0.2088,0.0518
our_model	Round_1_Replicate_6	-1311.6	2633.2	1.35	20001.72	1.0096,0.0977,4.9796,2.6938,0.0494
our_model	Round_1_Replicate_7	-1984.18	3978.36	1284.74	4608.45	4.3275,0.3229,0.7094,2.657,30.0
our_model	Round_1_Replicate_8	-1316.7	2643.4	11.61	20041.06	0.9742,0.104,5.2369,1.8793,0.05
our_model	Round_1_Replicate_9	-1432.42	2874.84	248.06	19794.32	0.9896,0.1361,5.4715,0.4093,0.0592
our_model	Round_1_Replicate_10	-1465.26	2940.52	310.85	19677.42	1.0012,0.1457,5.3598,0.4911,0.0641
our_model	Round_2_Replicate_1	-1312.79	2635.58	3.72	19952.94	1.0098,0.1045,5.0447,2.2241,0.0516
our_model	Round_2_Replicate_2	-1357.93	2725.86	93.32	19581.31	1.291,0.0945,4.1941,3.3321,0.0484
our_model	Round_2_Replicate_3	-1468.14	2946.28	325.64	20308.69	0.9393,0.0554,3.7551,4.7175,0.0248
our_model	Round_2_Replicate_4	-1973.65	3957.3	1260.13	32735.0	0.6097,0.0428,5.2602,20.0695,2.0777
our_model	Round_2_Replicate_5	-1990.67	3991.34	1295.73	31712.18	0.608,0.0517,5.1292,16.4458,1.6202
our_model	Round_2_Replicate_6	-1328.45	2666.9	35.06	19846.98	1.1304,0.0903,4.3457,2.5012,0.0428
our_model	Round_2_Replicate_7	-1434.3	2878.6	256.13	20342.07	0.9191,0.0607,4.4969,4.1453,0.0275
our_model	Round_2_Replicate_8	-1325.45	2660.9	29.11	20161.65	0.9303,0.1,5.4672,1.8012,0.0468
our_model	Round_2_Replicate_9	-1626.35	3262.7	646.35	19073.77	1.3239,0.1585,4.7841,0.2303,0.0747
our_model	Round_2_Replicate_10	-1317.33	2644.66	12.76	19801.4	1.0704,0.105,4.5748,2.3271,0.0522
our_model	Round_3_Replicate_1	-1404.27	2818.54	182.59	20027.37	0.9058,0.1331,5.353,1.9007,0.0758
our_model	Round_3_Replicate_2	-1465.14	2940.28	319.22	20210.37	1.0509,0.0538,3.7231,6.465,0.0264
our_model	Round_3_Replicate_3	-1361.65	2733.3	104.91	20134.92	1.0347,0.0732,4.5873,3.4793,0.035
our_model	Round_3_Replicate_4	-1316.26	2642.52	10.64	19819.04	1.0763,0.103,4.6416,2.297,0.0502
our_model	Round_3_Replicate_5	-1505.13	3020.26	409.52	20015.35	1.3315,0.0518,3.0824,5.3119,0.023
our_model	Round_3_Replicate_6	-1319.71	2649.42	17.63	20113.57	0.9781,0.0887,4.9637,3.1634,0.0446
our_model	Round_3_Replicate_7	-1318.8	2647.6	15.76	19990.52	0.9769,0.1103,5.253,1.9213,0.0543
our_model	Round_3_Replicate_8	-1397.62	2805.24	177.44	20259.51	0.9419,0.0672,4.3357,3.5975,0.0305
our_model	Round_3_Replicate_9	-1441.01	2892.02	265.83	20138.48	1.085,0.0578,3.8005,6.3848,0.029
our_model	Round_3_Replicate_10	-1312.06	2634.12	2.26	20030.93	0.9756,0.103,5.1161,2.2929,0.0512
our_model	Round_4_Replicate_1	-1323.66	2657.32	25.26	19942.29	0.9784,0.1144,5.1317,1.8506,0.0567
our_model	Round_4_Replicate_2	-1365.6	2741.2	112.56	19992.11	1.136,0.0753,4.4037,3.0465,0.0346
our_model	Round_4_Replicate_3	-1311.35	2632.7	0.84	19993.84	0.9965,0.1025,5.0611,2.3684,0.0512
our_model	Round_4_Replicate_4	-1311.41	2632.82	0.97	20011.13	1.0039,0.0972,4.9642,2.6414,0.0486
our_model	Round_4_Replicate_5	-1327.48	2664.96	33.34	20083.98	1.0038,0.0843,4.7392,3.3443,0.0415
our_model	Round_4_Replicate_6	-1327.8	2665.6	34.11	20196.95	0.9528,0.0847,5.0935,3.307,0.0425
our_model	Round_4_Replicate_7	-1324.84	2659.68	27.42	19836.34	1.0207,0.1145,4.8941,2.1937,0.0589
our_model	Round_4_Replicate_8	-1311.09	2632.18	0.31	19999.07	0.9978,0.101,5.0242,2.3908,0.0502
our_model	Round_4_Replicate_9	-1342.12	2694.24	63.44	20029.97	1.0481,0.0869,4.813,1.9058,0.039
our_model	Round_4_Replicate_10	-1340.49	2690.98	58.06	19756.16	1.0346,0.1223,4.9628,1.9256,0.0625
our_model	Round_4_Replicate_11	-1318.41	2646.82	14.99	19967.67	1.0539,0.0911,4.8074,3.1372,0.046
our_model	Round_4_Replicate_12	-1326.61	2663.22	31.25	20094.22	0.9321,0.1121,5.4319,2.3138,0.0593
our_model	Round_4_Replicate_13	-1313.07	2636.14	4.26	19999.38	1.0124,0.096,4.9178,2.931,0.0489
our_model	Round_4_Replicate_14	-1394.98	2799.96	172.5	20064.2	1.1028,0.0659,3.8817,4.3571,0.0312
our_model	Round_4_Replicate_15	-1321.92	2653.84	22.08	19836.15	1.0617,0.1097,4.9944,1.8432,0.0535
