24605   , -79089.4    , array([ 0.164093   ,  1.84603    ,  0.40533    ,  7.15164e-52,  2.5955e-31 ])
24727   , -3427.16    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.3572     ])
24729   , -3501.06    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.0760634  ])
24730   , -2535.67    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.218429   ])
24731   , -2168.92    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.131791   ])
24732   , -2160.02    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.135834   ])
24733   , -2156.27    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.143052   ])
24734   , -2155.9     , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141179   ])
24735   , -2155.89    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24736   , -2155.91    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141677   ])
24738   , -2155.89    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24739   , -2858.51    , array([ 1.7025     ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24741   , -2155.89    , array([ 0.702499   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24742   , -44287.4    , array([ 0.0844645  ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24743   , -2030.39    , array([ 1.08446    ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24744   , -1930.25    , array([ 0.895903   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24745   , -1933.38    , array([ 0.930443   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24746   , -1930.18    , array([ 0.897837   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24747   , -1930.14    , array([ 0.901346   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24748   , -1930.64    , array([ 0.91246    ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24749   , -1930.16    , array([ 0.903334   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24750   , -1930.14    , array([ 0.901346   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24751   , -29804.4    , array([ 0.901346   ,  1.19789    ,  5.34375    ,  1.95238    ,  0.141429   ])
24753   , -1930.14    , array([ 0.901346   ,  0.197889   ,  5.34375    ,  1.95238    ,  0.141429   ])
24755   , -15591.4    , array([ 0.901346   ,  0.579855   ,  5.34375    ,  1.95238    ,  0.141429   ])
24756   , -8437.11    , array([ 0.901346   ,  0.388762   ,  5.34375    ,  1.95238    ,  0.141429   ])
24758   , -5967.85    , array([ 0.901346   ,  0.107719   ,  5.34375    ,  1.95238    ,  0.141429   ])
24759   , -2591.95    , array([ 0.901346   ,  0.232586   ,  5.34375    ,  1.95238    ,  0.141429   ])
24760   , -1917.26    , array([ 0.901346   ,  0.196588   ,  5.34375    ,  1.95238    ,  0.141429   ])
24761   , -2051.94    , array([ 0.901346   ,  0.162643   ,  5.34375    ,  1.95238    ,  0.141429   ])
24762   , -1852.69    , array([ 0.901346   ,  0.184659   ,  5.34375    ,  1.95238    ,  0.141429   ])
24763   , -1852.26    , array([ 0.901346   ,  0.182638   ,  5.34375    ,  1.95238    ,  0.141429   ])
24764   , -1852.03    , array([ 0.901346   ,  0.183362   ,  5.34375    ,  1.95238    ,  0.141429   ])
24765   , -1852.04    , array([ 0.901346   ,  0.183508   ,  5.34375    ,  1.95238    ,  0.141429   ])
24766   , -1852.04    , array([ 0.901346   ,  0.183217   ,  5.34375    ,  1.95238    ,  0.141429   ])
24767   , -1852.03    , array([ 0.901346   ,  0.183362   ,  5.34375    ,  1.95238    ,  0.141429   ])
24768   , -1988.75    , array([ 0.901346   ,  0.183362   ,  6.34375    ,  1.95238    ,  0.141429   ])
24769   , -2137.36    , array([ 0.901346   ,  0.183362   ,  3.72572    ,  1.95238    ,  0.141429   ])
24770   , -1852.03    , array([ 0.901346   ,  0.183362   ,  5.34375    ,  1.95238    ,  0.141429   ])
24771   , -1875.53    , array([ 0.901346   ,  0.183362   ,  4.72572    ,  1.95238    ,  0.141429   ])
24772   , -1881.05    , array([ 0.901346   ,  0.183362   ,  5.72572    ,  1.95238    ,  0.141429   ])
24773   , -1849.34    , array([ 0.901346   ,  0.183362   ,  5.20148    ,  1.95238    ,  0.141429   ])
24774   , -1849.33    , array([ 0.901346   ,  0.183362   ,  5.1937     ,  1.95238    ,  0.141429   ])
24775   , -1849.33    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  1.95238    ,  0.141429   ])
24776   , -1849.33    , array([ 0.901346   ,  0.183362   ,  5.19165    ,  1.95238    ,  0.141429   ])
24777   , -1849.33    , array([ 0.901346   ,  0.183362   ,  5.18857    ,  1.95238    ,  0.141429   ])
24778   , -1849.33    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  1.95238    ,  0.141429   ])
24779   , -2041.98    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.95238    ,  0.141429   ])
24780   , -3293.6     , array([ 0.901346   ,  0.183362   ,  5.19011    ,  0.334347   ,  0.141429   ])
24781   , -1849.33    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  1.95238    ,  0.141429   ])
24782   , -2050.6     , array([ 0.901346   ,  0.183362   ,  5.19011    ,  1.33435    ,  0.141429   ])
24783   , -1860.93    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.33435    ,  0.141429   ])
24784   , -1843.28    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.10072    ,  0.141429   ])
24785   , -1843.25    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09352    ,  0.141429   ])
24786   , -1843.25    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.141429   ])
24787   , -1843.25    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.08924    ,  0.141429   ])
24788   , -1843.25    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09201    ,  0.141429   ])
24789   , -1843.25    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.141429   ])
24790   , -6331.49    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  1.14143    ])
24792   , -1843.25    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.141429   ])
24794   , -4808.6     , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.523395   ])
24795   , -3665.95    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.332388   ])
24797   , -5353.26    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.0512591  ])
24798   , -2551.35    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.214369   ])
24799   , -1836.21    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.106987   ])
24800   , -1775.91    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.123054   ])
24801   , -1776.34    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.123734   ])
24802   , -1775.65    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.122188   ])
24803   , -1775.64    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.121923   ])
24804   , -1775.65    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.121728   ])
24805   , -1686.66    , array([ 1.10019    ,  0.168835   ,  5.03647    ,  2.22886    ,  0.102418   ])
24806   , -1775.64    , array([ 0.901346   ,  0.183362   ,  5.19011    ,  2.09062    ,  0.121923   ])
24807   , -1686.66    , array([ 1.10019    ,  0.168835   ,  5.03647    ,  2.22886    ,  0.102418   ])
24808   , -1806       , array([ 1.42194    ,  0.14533    ,  4.78787    ,  2.45254    ,  0.0708571  ])
24809   , -1686.66    , array([ 1.10019    ,  0.168835   ,  5.03647    ,  2.22886    ,  0.102418   ])
24810   , -1690.56    , array([ 1.22309    ,  0.159857   ,  4.94151    ,  2.3143     ,  0.0903627  ])
24811   , -1703.26    , array([ 1.02424    ,  0.174384   ,  5.09516    ,  2.17606    ,  0.109868   ])
24812   , -1683.89    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.0976269  ])
24813   , -1683.89    , array([ 1.14656    ,  0.165448   ,  5.00065    ,  2.2611     ,  0.0978699  ])
24814   , -1683.9     , array([ 1.15151    ,  0.165086   ,  4.99682    ,  2.26454    ,  0.097384   ])
24815   , -1683.89    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.0976269  ])
24816   , -7967.7     , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  1.09763    ])
24818   , -1683.89    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.0976269  ])
24820   , -5937.47    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.479593   ])
24821   , -4235.66    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.288576   ])
24823   , -41920.9    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.00745701 ])
24824   , -2525.48    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.170563   ])
24825   , -2824.45    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.0631851  ])
24826   , -1781.52    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.120222   ])
24827   , -1705.14    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.0938538  ])
24828   , -1676.93    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.1032     ])
24829   , -1676.24    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.101744   ])
24830   , -1676.24    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.101906   ])
24831   , -1676.24    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.101863   ])
24832   , -1676.24    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.101821   ])
24833   , -1676.24    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.101863   ])
24834   , -33274.6    , array([ 1.14903    ,  1.16527    ,  4.99873    ,  2.26282    ,  0.101863   ])
24836   , -1676.24    , array([ 1.14903    ,  0.165267   ,  4.99873    ,  2.26282    ,  0.101863   ])
24838   , -17943.6    , array([ 1.14903    ,  0.547233   ,  4.99873    ,  2.26282    ,  0.101863   ])
24839   , -9658.75    , array([ 1.14903    ,  0.356119   ,  4.99873    ,  2.26282    ,  0.101863   ])
24841   , -9353.08    , array([ 1.14903    ,  0.0750974  ,  4.99873    ,  2.26282    ,  0.101863   ])
24842   , -2985.93    , array([ 1.14903    ,  0.214404   ,  4.99873    ,  2.26282    ,  0.101863   ])
24843   , -1786.44    , array([ 1.14903    ,  0.173229   ,  4.99873    ,  2.26282    ,  0.101863   ])
24844   , -1660.47    , array([ 1.14903    ,  0.147002   ,  4.99873    ,  2.26282    ,  0.101863   ])
24845   , -2578.52    , array([ 1.14903    ,  0.119537   ,  4.99873    ,  2.26282    ,  0.101863   ])
24846   , -1621.17    , array([ 1.14903    ,  0.155263   ,  4.99873    ,  2.26282    ,  0.101863   ])
24847   , -1621.2     , array([ 1.14903    ,  0.155367   ,  4.99873    ,  2.26282    ,  0.101863   ])
24848   , -1621.15    , array([ 1.14903    ,  0.15508    ,  4.99873    ,  2.26282    ,  0.101863   ])
24849   , -1621.15    , array([ 1.14903    ,  0.154978   ,  4.99873    ,  2.26282    ,  0.101863   ])
24850   , -1621.15    , array([ 1.14903    ,  0.15508    ,  4.99873    ,  2.26282    ,  0.101863   ])
24851   , -1756.67    , array([ 1.14903    ,  0.15508    ,  5.99873    ,  2.26282    ,  0.101863   ])
24852   , -1758.7     , array([ 1.14903    ,  0.15508    ,  3.3807     ,  2.26282    ,  0.101863   ])
24853   , -1621.15    , array([ 1.14903    ,  0.15508    ,  4.99873    ,  2.26282    ,  0.101863   ])
24854   , -1614.69    , array([ 1.14903    ,  0.15508    ,  4.3807     ,  2.26282    ,  0.101863   ])
24855   , -1645.25    , array([ 1.14903    ,  0.15508    ,  3.99873    ,  2.26282    ,  0.101863   ])
24856   , -1609.4     , array([ 1.14903    ,  0.15508    ,  4.63192    ,  2.26282    ,  0.101863   ])
24857   , -1609.4     , array([ 1.14903    ,  0.15508    ,  4.62825    ,  2.26282    ,  0.101863   ])
24858   , -1609.4     , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.26282    ,  0.101863   ])
24859   , -1610.17    , array([ 1.14903    ,  0.15508    ,  4.5314     ,  2.26282    ,  0.101863   ])
24860   , -1609.4     , array([ 1.14903    ,  0.15508    ,  4.6208     ,  2.26282    ,  0.101863   ])
24861   , -1609.4     , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.26282    ,  0.101863   ])
24862   , -1741.88    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  3.26282    ,  0.101863   ])
24863   , -2423.6     , array([ 1.14903    ,  0.15508    ,  4.62455    ,  0.644785   ,  0.101863   ])
24864   , -1609.4     , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.26282    ,  0.101863   ])
24865   , -1728.72    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  1.64478    ,  0.101863   ])
24866   , -1619.27    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.64478    ,  0.101863   ])
24867   , -1606.39    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.39476    ,  0.101863   ])
24868   , -1606.37    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.38736    ,  0.101863   ])
24869   , -1606.37    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.38521    ,  0.101863   ])
24870   , -1606.37    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.38399    ,  0.101863   ])
24871   , -1606.37    , array([ 1.14903    ,  0.15508    ,  4.62455    ,  2.38521    ,  0.101863   ])
24872   , -1558.68    , array([ 1.39672    ,  0.136985   ,  4.43317    ,  2.55741    ,  0.0775665  ])
24873   , -2493.49    , array([ 1.79749    ,  0.107706   ,  4.12351    ,  2.83603    ,  0.0382539  ])
24874   , -1558.68    , array([ 1.39672    ,  0.136985   ,  4.43317    ,  2.55741    ,  0.0775665  ])
24875   , -1593.15    , array([ 1.5498     ,  0.125801   ,  4.31489    ,  2.66383    ,  0.0625504  ])
24876   , -1571.69    , array([ 1.30211    ,  0.143896   ,  4.50627    ,  2.49163    ,  0.0868469  ])
