207241  , -79061      , array([ 4.71409    ,  0.0417339  ,  1.05203e-60,  8.71737e-14,  1.00479e-06])
207242  , -79061      , array([ 4.71881    ,  0.0417339  ,  1.05203e-60,  8.71737e-14,  1.00479e-06])
207243  , -79061      , array([ 4.71409    ,  0.0417756  ,  1.05203e-60,  8.71737e-14,  1.00479e-06])
207244  , -79061      , array([ 4.71409    ,  0.0417339  ,  1.05309e-60,  8.71737e-14,  1.00479e-06])
207245  , -79061      , array([ 4.71409    ,  0.0417339  ,  1.05203e-60,  8.72609e-14,  1.00479e-06])
207246  , -79060.9    , array([ 4.71409    ,  0.0417339  ,  1.05203e-60,  8.71737e-14,  1.00579e-06])
207247  , -79061      , array([ 4.71409    ,  0.0417339  ,  1.05203e-60,  8.71737e-14,  1.00479e-06])
207248  , -78971.2    , array([ 4.69395    ,  0.0204883  ,  1.05203e-60,  8.71737e-14,  2.05783e-06])
207249  , -78971.2    , array([ 4.69395    ,  0.0204883  ,  1.05203e-60,  8.71737e-14,  2.05783e-06])
207250  , -78971.2    , array([ 4.69865    ,  0.0204883  ,  1.05203e-60,  8.71737e-14,  2.05783e-06])
207251  , -78971.3    , array([ 4.69395    ,  0.0205088  ,  1.05203e-60,  8.71737e-14,  2.05783e-06])
207252  , -78971.2    , array([ 4.69395    ,  0.0204883  ,  1.05309e-60,  8.71737e-14,  2.05783e-06])
207253  , -78971.2    , array([ 4.69395    ,  0.0204883  ,  1.05203e-60,  8.72609e-14,  2.05783e-06])
207254  , -78971      , array([ 4.69395    ,  0.0204883  ,  1.05203e-60,  8.71737e-14,  2.05989e-06])
207255  , -51793      , array([ 4.61426    ,  0.00119008 ,  1.05203e-60,  8.71737e-14,  3.62033e-05])
207256  , -51793      , array([ 4.61426    ,  0.00119008 ,  1.05203e-60,  8.71737e-14,  3.62033e-05])
207257  , -51793      , array([ 4.61888    ,  0.00119008 ,  1.05203e-60,  8.71737e-14,  3.62033e-05])
207258  , -51813.8    , array([ 4.61426    ,  0.00119127 ,  1.05203e-60,  8.71737e-14,  3.62033e-05])
207259  , -51793      , array([ 4.61426    ,  0.00119008 ,  1.05309e-60,  8.71737e-14,  3.62033e-05])
