84281   , -78019.7    , array([ 2.4862     ,  0.153622   ,  2.39835e-72,  4.23197e-46,  0.000135204])
84282   , -78019.8    , array([ 2.48869    ,  0.153622   ,  2.39835e-72,  4.23197e-46,  0.000135204])
84283   , -78020.7    , array([ 2.4862     ,  0.153776   ,  2.39835e-72,  4.23197e-46,  0.000135204])
84284   , -78019.7    , array([ 2.4862     ,  0.153622   ,  2.40075e-72,  4.23197e-46,  0.000135204])
84285   , -78019.7    , array([ 2.4862     ,  0.153622   ,  2.39835e-72,  4.23621e-46,  0.000135204])
84286   , -78018.7    , array([ 2.4862     ,  0.153622   ,  2.39835e-72,  4.23197e-46,  0.000135339])
84287   , -78019.7    , array([ 2.4862     ,  0.153622   ,  2.39835e-72,  4.23197e-46,  0.000135204])
84288   , -74843.9    , array([ 2.4145     ,  0.0764402  ,  2.39835e-72,  4.23197e-46,  0.000280397])
84289   , -74843.9    , array([ 2.4145     ,  0.0764402  ,  2.39835e-72,  4.23197e-46,  0.000280397])
84290   , -74843.9    , array([ 2.41692    ,  0.0764402  ,  2.39835e-72,  4.23197e-46,  0.000280397])
84291   , -74847.8    , array([ 2.4145     ,  0.0765167  ,  2.39835e-72,  4.23197e-46,  0.000280397])
84292   , -74843.9    , array([ 2.4145     ,  0.0764402  ,  2.40075e-72,  4.23197e-46,  0.000280397])
84293   , -74843.9    , array([ 2.4145     ,  0.0764402  ,  2.39835e-72,  4.23621e-46,  0.000280397])
84294   , -74839.8    , array([ 2.4145     ,  0.0764402  ,  2.39835e-72,  4.23197e-46,  0.000280677])
84295   , -25905.1    , array([ 2.1478     ,  0.00468588 ,  2.39835e-72,  4.23197e-46,  0.00518689 ])
84296   , -25905.1    , array([ 2.1478     ,  0.00468588 ,  2.39835e-72,  4.23197e-46,  0.00518689 ])
84297   , -25905.2    , array([ 2.14994    ,  0.00468588 ,  2.39835e-72,  4.23197e-46,  0.00518689 ])
84298   , -25862      , array([ 2.1478     ,  0.00469057 ,  2.39835e-72,  4.23197e-46,  0.00518689 ])
84299   , -25905.1    , array([ 2.1478     ,  0.00468588 ,  2.40075e-72,  4.23197e-46,  0.00518689 ])
84300   , -25905.1    , array([ 2.1478     ,  0.00468588 ,  2.39835e-72,  4.23621e-46,  0.00518689 ])
84301   , -25946.9    , array([ 2.1478     ,  0.00468588 ,  2.39835e-72,  4.23197e-46,  0.00519208 ])
84302   , -72300.6    , array([ 2.39002    ,  0.0599475  ,  2.39835e-72,  4.23197e-46,  0.000361474])
84303   , -72300.6    , array([ 2.39002    ,  0.0599475  ,  2.39835e-72,  4.23197e-46,  0.000361474])
84304   , -72300.7    , array([ 2.39242    ,  0.0599475  ,  2.39835e-72,  4.23197e-46,  0.000361474])
84305   , -72306.9    , array([ 2.39002    ,  0.0600074  ,  2.39835e-72,  4.23197e-46,  0.000361474])
84306   , -72300.6    , array([ 2.39002    ,  0.0599475  ,  2.40075e-72,  4.23197e-46,  0.000361474])
84307   , -72300.6    , array([ 2.39002    ,  0.0599475  ,  2.39835e-72,  4.23621e-46,  0.000361474])
84308   , -72294.2    , array([ 2.39002    ,  0.0599475  ,  2.39835e-72,  4.23197e-46,  0.000361836])
84309   , -2752.41    , array([ 2.20582    ,  0.00884946 ,  2.39835e-72,  4.23197e-46,  0.00266899 ])
84310   , -2752.41    , array([ 2.20582    ,  0.00884946 ,  2.39835e-72,  4.23197e-46,  0.00266899 ])
84311   , -2752.44    , array([ 2.20802    ,  0.00884946 ,  2.39835e-72,  4.23197e-46,  0.00266899 ])
84312   , -2756.74    , array([ 2.20582    ,  0.00885831 ,  2.39835e-72,  4.23197e-46,  0.00266899 ])
84313   , -2752.41    , array([ 2.20582    ,  0.00884946 ,  2.40075e-72,  4.23197e-46,  0.00266899 ])
84314   , -2752.41    , array([ 2.20582    ,  0.00884946 ,  2.39835e-72,  4.23621e-46,  0.00266899 ])
84315   , -2747.9     , array([ 2.20582    ,  0.00884946 ,  2.39835e-72,  4.23197e-46,  0.00267166 ])
84316   , -2433.79    , array([ 2.19939    ,  0.00825475 ,  2.39835e-72,  4.23197e-46,  0.00287025 ])
84317   , -2433.79    , array([ 2.19939    ,  0.00825475 ,  2.39835e-72,  4.23197e-46,  0.00287025 ])
84318   , -2433.81    , array([ 2.20159    ,  0.00825475 ,  2.39835e-72,  4.23197e-46,  0.00287025 ])
84319   , -2433.69    , array([ 2.19939    ,  0.00826301 ,  2.39835e-72,  4.23197e-46,  0.00287025 ])
84320   , -2433.79    , array([ 2.19939    ,  0.00825475 ,  2.40075e-72,  4.23197e-46,  0.00287025 ])
84321   , -2433.79    , array([ 2.19939    ,  0.00825475 ,  2.39835e-72,  4.23621e-46,  0.00287025 ])
84322   , -2433.66    , array([ 2.19939    ,  0.00825475 ,  2.39835e-72,  4.23197e-46,  0.00287313 ])
