279222  , -63915.4    , array([ 2.73526    ,  0.515108   ,  3.92201e-88,  1.0096e-32 ,  0.788847   ])
279223  , -63908.2    , array([ 2.738      ,  0.515108   ,  3.92201e-88,  1.0096e-32 ,  0.788847   ])
279224  , -63869.1    , array([ 2.73526    ,  0.515624   ,  3.92201e-88,  1.0096e-32 ,  0.788847   ])
279225  , -63915.4    , array([ 2.73526    ,  0.515108   ,  3.92593e-88,  1.0096e-32 ,  0.788847   ])
279226  , -63915.4    , array([ 2.73526    ,  0.515108   ,  3.92201e-88,  1.01061e-32,  0.788847   ])
279227  , -63990      , array([ 2.73526    ,  0.515108   ,  3.92201e-88,  1.0096e-32 ,  0.789636   ])
279228  , -63915.4    , array([ 2.73526    ,  0.515108   ,  3.92201e-88,  1.0096e-32 ,  0.788847   ])
279229  , -16874.1    , array([ 2.97126    ,  0.875653   ,  3.92201e-88,  1.0096e-32 ,  0.335347   ])
279230  , -16874.1    , array([ 2.97126    ,  0.875653   ,  3.92201e-88,  1.0096e-32 ,  0.335347   ])
279231  , -16872.5    , array([ 2.97423    ,  0.875653   ,  3.92201e-88,  1.0096e-32 ,  0.335347   ])
279232  , -16874.7    , array([ 2.97126    ,  0.876529   ,  3.92201e-88,  1.0096e-32 ,  0.335347   ])
279233  , -16874.1    , array([ 2.97126    ,  0.875653   ,  3.92593e-88,  1.0096e-32 ,  0.335347   ])
279234  , -16874.1    , array([ 2.97126    ,  0.875653   ,  3.92201e-88,  1.01061e-32,  0.335347   ])
279235  , -16890.9    , array([ 2.97126    ,  0.875653   ,  3.92201e-88,  1.0096e-32 ,  0.335682   ])
279236  , -40513.8    , array([ 5.06301    ,  0.00105937 ,  3.92201e-88,  1.0096e-32 ,  0.00153199 ])
279237  , -40513.8    , array([ 5.06301    ,  0.00105937 ,  3.92201e-88,  1.0096e-32 ,  0.00153199 ])
279238  , -40513.8    , array([ 5.06808    ,  0.00105937 ,  3.92201e-88,  1.0096e-32 ,  0.00153199 ])
279239  , -40456.3    , array([ 5.06301    ,  0.00106043 ,  3.92201e-88,  1.0096e-32 ,  0.00153199 ])
279240  , -40513.8    , array([ 5.06301    ,  0.00105937 ,  3.92593e-88,  1.0096e-32 ,  0.00153199 ])
279241  , -40513.8    , array([ 5.06301    ,  0.00105937 ,  3.92201e-88,  1.01061e-32,  0.00153199 ])
279242  , -40570.5    , array([ 5.06301    ,  0.00105937 ,  3.92201e-88,  1.0096e-32 ,  0.00153352 ])
279243  , -5849.4     , array([ 3.51046    ,  0.107042   ,  3.92201e-88,  1.0096e-32 ,  0.0621249  ])
279244  , -5849.4     , array([ 3.51046    ,  0.107042   ,  3.92201e-88,  1.0096e-32 ,  0.0621249  ])
279245  , -5849.79    , array([ 3.51397    ,  0.107042   ,  3.92201e-88,  1.0096e-32 ,  0.0621249  ])
279246  , -5834.95    , array([ 3.51046    ,  0.107149   ,  3.92201e-88,  1.0096e-32 ,  0.0621249  ])
279247  , -5849.4     , array([ 3.51046    ,  0.107042   ,  3.92593e-88,  1.0096e-32 ,  0.0621249  ])
279248  , -5849.4     , array([ 3.51046    ,  0.107042   ,  3.92201e-88,  1.01061e-32,  0.0621249  ])
279249  , -5865.8     , array([ 3.51046    ,  0.107042   ,  3.92201e-88,  1.0096e-32 ,  0.062187   ])
279257  , -5848.58    , array([ 3.50887    ,  0.107035   ,  3.92201e-88,  1.0096e-32 ,  0.0621192  ])
279258  , -5848.58    , array([ 3.50887    ,  0.107035   ,  3.92201e-88,  1.0096e-32 ,  0.0621192  ])
279259  , -5848.96    , array([ 3.51238    ,  0.107035   ,  3.92201e-88,  1.0096e-32 ,  0.0621192  ])
279260  , -5834.13    , array([ 3.50887    ,  0.107142   ,  3.92201e-88,  1.0096e-32 ,  0.0621192  ])
279261  , -5848.58    , array([ 3.50887    ,  0.107035   ,  3.92593e-88,  1.0096e-32 ,  0.0621192  ])
279262  , -5848.58    , array([ 3.50887    ,  0.107035   ,  3.92201e-88,  1.01061e-32,  0.0621192  ])
279263  , -5864.98    , array([ 3.50887    ,  0.107035   ,  3.92201e-88,  1.0096e-32 ,  0.0621813  ])
279264  , -7687.88    , array([ 0.320766   ,  0.0784686  ,  3.92201e-88,  1.0096e-32 ,  0.0383289  ])
279265  , -7687.88    , array([ 0.320766   ,  0.0784686  ,  3.92201e-88,  1.0096e-32 ,  0.0383289  ])
279266  , -7679.4     , array([ 0.321087   ,  0.0784686  ,  3.92201e-88,  1.0096e-32 ,  0.0383289  ])
279267  , -7679.94    , array([ 0.320766   ,  0.0785471  ,  3.92201e-88,  1.0096e-32 ,  0.0383289  ])
279268  , -7687.88    , array([ 0.320766   ,  0.0784686  ,  3.92593e-88,  1.0096e-32 ,  0.0383289  ])
279269  , -7687.88    , array([ 0.320766   ,  0.0784686  ,  3.92201e-88,  1.01061e-32,  0.0383289  ])
279270  , -7703.07    , array([ 0.320766   ,  0.0784686  ,  3.92201e-88,  1.0096e-32 ,  0.0383673  ])
279271  , -4576.26    , array([ 1.26603    ,  0.0937721  ,  3.92201e-88,  1.0096e-32 ,  0.0505673  ])
279272  , -4576.26    , array([ 1.26603    ,  0.0937721  ,  3.92201e-88,  1.0096e-32 ,  0.0505673  ])
279273  , -4575.51    , array([ 1.26729    ,  0.0937721  ,  3.92201e-88,  1.0096e-32 ,  0.0505673  ])
279274  , -4564.11    , array([ 1.26603    ,  0.0938659  ,  3.92201e-88,  1.0096e-32 ,  0.0505673  ])
279275  , -4576.26    , array([ 1.26603    ,  0.0937721  ,  3.92593e-88,  1.0096e-32 ,  0.0505673  ])
279276  , -4576.26    , array([ 1.26603    ,  0.0937721  ,  3.92201e-88,  1.01061e-32,  0.0505673  ])
279277  , -4589.94    , array([ 1.26603    ,  0.0937721  ,  3.92201e-88,  1.0096e-32 ,  0.0506179  ])
279278  , -2634.41    , array([ 1.49361    ,  0.105738   ,  3.92201e-88,  1.0096e-32 ,  0.0470435  ])
279279  , -2634.41    , array([ 1.49361    ,  0.105738   ,  3.92201e-88,  1.0096e-32 ,  0.0470435  ])
279280  , -2634.07    , array([ 1.49511    ,  0.105738   ,  3.92201e-88,  1.0096e-32 ,  0.0470435  ])
279281  , -2628.34    , array([ 1.49361    ,  0.105844   ,  3.92201e-88,  1.0096e-32 ,  0.0470435  ])
279282  , -2634.41    , array([ 1.49361    ,  0.105738   ,  3.92593e-88,  1.0096e-32 ,  0.0470435  ])
279283  , -2634.41    , array([ 1.49361    ,  0.105738   ,  3.92201e-88,  1.01061e-32,  0.0470435  ])
279284  , -2641.82    , array([ 1.49361    ,  0.105738   ,  3.92201e-88,  1.0096e-32 ,  0.0470906  ])
279285  , -1767.67    , array([ 1.45107    ,  0.102719   ,  3.92201e-88,  1.0096e-32 ,  0.0369897  ])
279286  , -1767.67    , array([ 1.45107    ,  0.102719   ,  3.92201e-88,  1.0096e-32 ,  0.0369897  ])
279287  , -1767.51    , array([ 1.45253    ,  0.102719   ,  3.92201e-88,  1.0096e-32 ,  0.0369897  ])
279288  , -1767.78    , array([ 1.45107    ,  0.102822   ,  3.92201e-88,  1.0096e-32 ,  0.0369897  ])
279289  , -1767.67    , array([ 1.45107    ,  0.102719   ,  3.92593e-88,  1.0096e-32 ,  0.0369897  ])
279290  , -1767.67    , array([ 1.45107    ,  0.102719   ,  3.92201e-88,  1.01061e-32,  0.0369897  ])
279291  , -1768.36    , array([ 1.45107    ,  0.102719   ,  3.92201e-88,  1.0096e-32 ,  0.0370267  ])
279292  , -1698.34    , array([ 1.49867    ,  0.0931819  ,  3.92201e-88,  1.0096e-32 ,  0.0330292  ])
279293  , -1698.34    , array([ 1.49867    ,  0.0931819  ,  3.92201e-88,  1.0096e-32 ,  0.0330292  ])
279294  , -1698.28    , array([ 1.50017    ,  0.0931819  ,  3.92201e-88,  1.0096e-32 ,  0.0330292  ])
279295  , -1698.85    , array([ 1.49867    ,  0.0932752  ,  3.92201e-88,  1.0096e-32 ,  0.0330292  ])
279296  , -1698.34    , array([ 1.49867    ,  0.0931819  ,  3.92593e-88,  1.0096e-32 ,  0.0330292  ])
279297  , -1698.34    , array([ 1.49867    ,  0.0931819  ,  3.92201e-88,  1.01061e-32,  0.0330292  ])
279298  , -1698.34    , array([ 1.49867    ,  0.0931819  ,  3.92201e-88,  1.0096e-32 ,  0.0330622  ])
279299  , -1639.34    , array([ 1.49999    ,  0.0766232  ,  3.92201e-88,  1.0096e-32 ,  0.0272085  ])
279300  , -1639.34    , array([ 1.49999    ,  0.0766232  ,  3.92201e-88,  1.0096e-32 ,  0.0272085  ])
279301  , -1639.34    , array([ 1.50149    ,  0.0766232  ,  3.92201e-88,  1.0096e-32 ,  0.0272085  ])
279302  , -1639.68    , array([ 1.49999    ,  0.0766999  ,  3.92201e-88,  1.0096e-32 ,  0.0272085  ])
279303  , -1639.34    , array([ 1.49999    ,  0.0766232  ,  3.92593e-88,  1.0096e-32 ,  0.0272085  ])
279304  , -1639.34    , array([ 1.49999    ,  0.0766232  ,  3.92201e-88,  1.01061e-32,  0.0272085  ])
279305  , -1639.16    , array([ 1.49999    ,  0.0766232  ,  3.92201e-88,  1.0096e-32 ,  0.0272357  ])
279306  , -1632.28    , array([ 1.47883    ,  0.0697546  ,  3.92201e-88,  1.0096e-32 ,  0.024952   ])
279307  , -1632.28    , array([ 1.47883    ,  0.0697546  ,  3.92201e-88,  1.0096e-32 ,  0.024952   ])
279308  , -1632.29    , array([ 1.48031    ,  0.0697546  ,  3.92201e-88,  1.0096e-32 ,  0.024952   ])
279309  , -1632.34    , array([ 1.47883    ,  0.0698244  ,  3.92201e-88,  1.0096e-32 ,  0.024952   ])
279310  , -1632.28    , array([ 1.47883    ,  0.0697546  ,  3.92593e-88,  1.0096e-32 ,  0.024952   ])
279311  , -1632.28    , array([ 1.47883    ,  0.0697546  ,  3.92201e-88,  1.01061e-32,  0.024952   ])
279312  , -1632.25    , array([ 1.47883    ,  0.0697546  ,  3.92201e-88,  1.0096e-32 ,  0.0249769  ])
279313  , -1632.46    , array([ 1.45867    ,  0.0679307  ,  3.92201e-88,  1.0096e-32 ,  0.0243323  ])
279314  , -1632.46    , array([ 1.45867    ,  0.0679307  ,  3.92201e-88,  1.0096e-32 ,  0.0243323  ])
279315  , -1632.47    , array([ 1.46012    ,  0.0679307  ,  3.92201e-88,  1.0096e-32 ,  0.0243323  ])
279316  , -1632.47    , array([ 1.45867    ,  0.0679986  ,  3.92201e-88,  1.0096e-32 ,  0.0243323  ])
279317  , -1632.46    , array([ 1.45867    ,  0.0679307  ,  3.92593e-88,  1.0096e-32 ,  0.0243323  ])
279318  , -1632.46    , array([ 1.45867    ,  0.0679307  ,  3.92201e-88,  1.01061e-32,  0.0243323  ])
279319  , -1632.47    , array([ 1.45867    ,  0.0679307  ,  3.92201e-88,  1.0096e-32 ,  0.0243567  ])
279320  , -1632.24    , array([ 1.47412    ,  0.0693261  ,  3.92201e-88,  1.0096e-32 ,  0.0248065  ])
