Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2103.3	4216.6	1525.9	7060.29	2.6843,0.2986,1.05,2.7747,30.0
our_model	Round_1_Replicate_2	-2006.44	4022.88	1333.99	11086.11	1.7671,0.1529,1.6791,5.5425,30.0
our_model	Round_1_Replicate_3	-1984.76	3979.52	1286.3	7622.36	2.6118,0.1973,1.1723,4.344,30.0
our_model	Round_1_Replicate_4	-3330.03	6670.06	3673.19	3459.17	4.7118,1.2406,0.5398,0.5943,30.0
our_model	Round_1_Replicate_5	-2011.04	4032.08	1343.63	6136.7	3.1851,0.2809,0.9277,3.0125,30.0
our_model	Round_1_Replicate_6	-1334.74	2679.48	47.25	19669.47	1.2005,0.1009,4.5285,2.5554,0.0504
our_model	Round_1_Replicate_7	-1318.44	2646.88	15.14	20008.48	0.9802,0.1082,5.3004,1.8399,0.0525
our_model	Round_1_Replicate_8	-1310.95	2631.9	0.05	20000.52	1.0014,0.0995,4.9882,2.5336,0.0498
our_model	Round_1_Replicate_9	-1995.93	4001.86	1311.58	6923.38	2.8475,0.2339,1.0542,3.6391,30.0
our_model	Round_1_Replicate_10	-1775.1	3560.2	937.4	19222.12	9.2763,0.0563,0.2255,3.3863,0.0226
our_model	Round_2_Replicate_1	-1569.74	3149.48	547.91	19881.91	1.7652,0.0471,2.5891,6.5263,0.0214
our_model	Round_2_Replicate_2	-1537.96	3085.92	479.67	20056.28	1.3118,0.0476,2.6758,5.8727,0.0209
our_model	Round_2_Replicate_3	-1313.25	2636.5	4.61	19958.64	0.9964,0.1057,4.9822,2.4048,0.0537
our_model	Round_2_Replicate_4	-1368.06	2746.12	116.04	20118.75	1.0239,0.0716,4.3015,4.0793,0.0342
our_model	Round_2_Replicate_5	-1322.76	2655.52	23.85	20101.16	0.9937,0.0866,4.9211,3.2519,0.0432
our_model	Round_2_Replicate_6	-2010.02	4030.04	1335.58	20444.15	0.7697,0.107,3.8078,7.139,0.1064
our_model	Round_2_Replicate_7	-1311.07	2632.14	0.28	19983.46	1.0062,0.1002,4.9604,2.4285,0.0497
our_model	Round_2_Replicate_8	-1386.21	2782.42	156.36	20039.53	1.1374,0.0692,4.3033,3.6142,0.032
our_model	Round_2_Replicate_9	-1722.23	3454.46	892.25	20345.8	1.0585,0.029,0.8554,11.2877,0.0129
our_model	Round_2_Replicate_10	-1445.76	2901.52	277.68	20293.82	0.9665,0.0571,4.2204,5.9733,0.0277
our_model	Round_3_Replicate_1	-1311.35	2632.7	0.84	19984.03	0.9995,0.1022,5.0214,2.473,0.0512
our_model	Round_3_Replicate_2	-1315.4	2640.8	8.92	19906.12	1.0227,0.1071,5.0302,2.3164,0.0535
our_model	Round_3_Replicate_3	-1327.03	2664.06	32.49	19932.76	1.0985,0.0916,4.9166,2.3148,0.0433
our_model	Round_3_Replicate_4	-1316.0	2642.0	10.23	20050.43	1.0132,0.0916,5.0475,2.8987,0.0457
our_model	Round_3_Replicate_5	-1342.11	2694.22	63.52	19960.25	1.12,0.0862,4.8993,2.2829,0.0399
our_model	Round_3_Replicate_6	-1311.62	2633.24	1.36	19967.19	1.0008,0.103,4.943,2.3885,0.0515
our_model	Round_3_Replicate_7	-1316.76	2643.52	11.65	19857.41	1.0555,0.1061,4.9636,2.43,0.0536
our_model	Round_3_Replicate_8	-1332.26	2674.52	43.31	20194.65	0.9538,0.0843,5.1105,2.7875,0.0401
our_model	Round_3_Replicate_9	-1321.4	2652.8	20.98	19898.62	1.013,0.1122,5.0772,1.7989,0.0551
our_model	Round_3_Replicate_10	-1347.14	2704.28	73.1	20061.06	1.0138,0.0843,4.5061,2.0303,0.0376
our_model	Round_3_Replicate_11	-1310.99	2631.98	0.11	20007.81	0.9975,0.0992,4.9833,2.5299,0.0495
our_model	Round_3_Replicate_12	-1327.62	2665.24	33.95	20031.71	1.0453,0.0854,4.7806,2.8326,0.0408
our_model	Round_3_Replicate_13	-1317.92	2645.84	14.06	20003.36	1.0368,0.0902,4.837,3.0931,0.0453
our_model	Round_3_Replicate_14	-1311.36	2632.72	0.85	19960.14	1.0198,0.1008,4.9812,2.4781,0.0503
our_model	Round_3_Replicate_15	-1319.12	2648.24	16.47	20073.27	0.9966,0.0888,4.8589,3.023,0.0439
our_model	Round_3_Replicate_16	-1325.54	2661.08	29.61	20042.08	1.0327,0.0852,4.7192,3.0495,0.0416
our_model	Round_3_Replicate_17	-1317.13	2644.26	12.46	20062.08	0.9983,0.0902,4.8774,2.9483,0.0446
our_model	Round_3_Replicate_18	-1319.41	2648.82	16.94	19816.07	1.0756,0.1068,4.9193,2.3896,0.0537
our_model	Round_3_Replicate_19	-1321.6	2653.2	21.5	20087.52	0.9958,0.0871,4.8313,3.1157,0.0432
our_model	Round_3_Replicate_20	-1311.08	2632.16	0.3	20001.81	0.995,0.1014,5.0353,2.4635,0.0509
