193130  , -54163.8    , array([ 0.0141629  ,  1.13679    ,  2.549e-24  ,  1.86651e-82,  0.00162014 ])
193131  , -54159.1    , array([ 0.014177   ,  1.13679    ,  2.549e-24  ,  1.86651e-82,  0.00162014 ])
193132  , -54164.6    , array([ 0.0141629  ,  1.13793    ,  2.549e-24  ,  1.86651e-82,  0.00162014 ])
193133  , -54163.8    , array([ 0.0141629  ,  1.13679    ,  2.55156e-24,  1.86651e-82,  0.00162014 ])
193134  , -54163.8    , array([ 0.0141629  ,  1.13679    ,  2.549e-24  ,  1.86838e-82,  0.00162014 ])
193135  , -54167.3    , array([ 0.0141629  ,  1.13679    ,  2.549e-24  ,  1.86651e-82,  0.00162177 ])
193136  , -54163.8    , array([ 0.0141629  ,  1.13679    ,  2.549e-24  ,  1.86651e-82,  0.00162014 ])
193137  , -62912.7    , array([ 0.0318576  ,  0.997178   ,  2.549e-24  ,  1.86651e-82,  0.000899869])
193138  , -62912.7    , array([ 0.0318576  ,  0.997178   ,  2.549e-24  ,  1.86651e-82,  0.000899869])
193139  , -62922.5    , array([ 0.0318895  ,  0.997178   ,  2.549e-24  ,  1.86651e-82,  0.000899869])
193140  , -62913.5    , array([ 0.0318576  ,  0.998176   ,  2.549e-24  ,  1.86651e-82,  0.000899869])
193141  , -62912.7    , array([ 0.0318576  ,  0.997178   ,  2.55156e-24,  1.86651e-82,  0.000899869])
193142  , -62912.7    , array([ 0.0318576  ,  0.997178   ,  2.549e-24  ,  1.86838e-82,  0.000899869])
193143  , -62902.2    , array([ 0.0318576  ,  0.997178   ,  2.549e-24  ,  1.86651e-82,  0.000900769])
193144  , -53803      , array([ 0.0157822  ,  1.11707    ,  2.549e-24  ,  1.86651e-82,  0.00149779 ])
193145  , -53803      , array([ 0.0157822  ,  1.11707    ,  2.549e-24  ,  1.86651e-82,  0.00149779 ])
193146  , -53802.8    , array([ 0.0157979  ,  1.11707    ,  2.549e-24  ,  1.86651e-82,  0.00149779 ])
193147  , -53803.7    , array([ 0.0157822  ,  1.11819    ,  2.549e-24  ,  1.86651e-82,  0.00149779 ])
193148  , -53803      , array([ 0.0157822  ,  1.11707    ,  2.55156e-24,  1.86651e-82,  0.00149779 ])
193149  , -53803      , array([ 0.0157822  ,  1.11707    ,  2.549e-24  ,  1.86838e-82,  0.00149779 ])
193150  , -53802      , array([ 0.0157822  ,  1.11707    ,  2.549e-24  ,  1.86651e-82,  0.00149929 ])
193151  , -52756.4    , array([ 0.0220359  ,  0.726542   ,  2.549e-24  ,  1.86651e-82,  0.00211008 ])
193152  , -52756.4    , array([ 0.0220359  ,  0.726542   ,  2.549e-24  ,  1.86651e-82,  0.00211008 ])
193153  , -52755.9    , array([ 0.0220579  ,  0.726542   ,  2.549e-24  ,  1.86651e-82,  0.00211008 ])
193154  , -52758      , array([ 0.0220359  ,  0.727269   ,  2.549e-24  ,  1.86651e-82,  0.00211008 ])
193155  , -52756.4    , array([ 0.0220359  ,  0.726542   ,  2.55156e-24,  1.86651e-82,  0.00211008 ])
193156  , -52756.4    , array([ 0.0220359  ,  0.726542   ,  2.549e-24  ,  1.86838e-82,  0.00211008 ])
193157  , -52754.7    , array([ 0.0220359  ,  0.726542   ,  2.549e-24  ,  1.86651e-82,  0.00211219 ])
193158  , -28732.6    , array([ 0.0837507  ,  0.13001    ,  2.549e-24  ,  1.86651e-82,  0.00831171 ])
