325043  , -79086      , array([ 0.0699077  ,  0.684641   ,  2.9853e-18 ,  1.14325e-07,  2.62746e-07])
325044  , -79086      , array([ 0.0699776  ,  0.684641   ,  2.9853e-18 ,  1.14325e-07,  2.62746e-07])
325045  , -79086      , array([ 0.0699077  ,  0.685326   ,  2.9853e-18 ,  1.14325e-07,  2.62746e-07])
325046  , -79086      , array([ 0.0699077  ,  0.684641   ,  2.98829e-18,  1.14325e-07,  2.62746e-07])
325047  , -79086      , array([ 0.0699077  ,  0.684641   ,  2.9853e-18 ,  1.14439e-07,  2.62746e-07])
325048  , -79086      , array([ 0.0699077  ,  0.684641   ,  2.9853e-18 ,  1.14325e-07,  2.63009e-07])
325049  , -79086      , array([ 0.0699077  ,  0.684641   ,  2.9853e-18 ,  1.14325e-07,  2.62746e-07])
325050  , -79076      , array([ 0.0361816  ,  0.620141   ,  2.9853e-18 ,  1.14325e-07,  5.61424e-07])
325051  , -79076      , array([ 0.0361816  ,  0.620141   ,  2.9853e-18 ,  1.14325e-07,  5.61424e-07])
325052  , -79076      , array([ 0.0362178  ,  0.620141   ,  2.9853e-18 ,  1.14325e-07,  5.61424e-07])
325053  , -79076      , array([ 0.0361816  ,  0.620761   ,  2.9853e-18 ,  1.14325e-07,  5.61424e-07])
325054  , -79076      , array([ 0.0361816  ,  0.620141   ,  2.98829e-18,  1.14325e-07,  5.61424e-07])
325055  , -79076      , array([ 0.0361816  ,  0.620141   ,  2.9853e-18 ,  1.14439e-07,  5.61424e-07])
325056  , -79076      , array([ 0.0361816  ,  0.620141   ,  2.9853e-18 ,  1.14325e-07,  5.61986e-07])
325057  , -75691.1    , array([ 0.0025962  ,  0.417445   ,  2.9853e-18 ,  1.14325e-07,  1.17034e-05])
325058  , -75691.1    , array([ 0.0025962  ,  0.417445   ,  2.9853e-18 ,  1.14325e-07,  1.17034e-05])
325059  , -75694.3    , array([ 0.0025988  ,  0.417445   ,  2.9853e-18 ,  1.14325e-07,  1.17034e-05])
325060  , -75691.2    , array([ 0.0025962  ,  0.417862   ,  2.9853e-18 ,  1.14325e-07,  1.17034e-05])
325061  , -75691.1    , array([ 0.0025962  ,  0.417445   ,  2.98829e-18,  1.14325e-07,  1.17034e-05])
325062  , -75691.1    , array([ 0.0025962  ,  0.417445   ,  2.9853e-18 ,  1.14439e-07,  1.17034e-05])
325063  , -75687.9    , array([ 0.0025962  ,  0.417445   ,  2.9853e-18 ,  1.14325e-07,  1.17152e-05])
325071  , -75682.5    , array([ 0.00259293 ,  0.417366   ,  2.9853e-18 ,  1.14325e-07,  1.17205e-05])
325072  , -75682.5    , array([ 0.00259293 ,  0.417366   ,  2.9853e-18 ,  1.14325e-07,  1.17205e-05])
325073  , -75685.7    , array([ 0.00259552 ,  0.417366   ,  2.9853e-18 ,  1.14325e-07,  1.17205e-05])
325074  , -75682.6    , array([ 0.00259293 ,  0.417783   ,  2.9853e-18 ,  1.14325e-07,  1.17205e-05])
325075  , -75682.5    , array([ 0.00259293 ,  0.417366   ,  2.98829e-18,  1.14325e-07,  1.17205e-05])
325076  , -75682.5    , array([ 0.00259293 ,  0.417366   ,  2.9853e-18 ,  1.14439e-07,  1.17205e-05])
325077  , -75679.3    , array([ 0.00259293 ,  0.417366   ,  2.9853e-18 ,  1.14325e-07,  1.17322e-05])
325078  , -75673.9    , array([ 0.00258966 ,  0.417286   ,  2.9853e-18 ,  1.14325e-07,  1.17376e-05])
325079  , -75673.9    , array([ 0.00258966 ,  0.417286   ,  2.9853e-18 ,  1.14325e-07,  1.17376e-05])
325080  , -75677      , array([ 0.00259225 ,  0.417286   ,  2.9853e-18 ,  1.14325e-07,  1.17376e-05])
325081  , -75673.9    , array([ 0.00258966 ,  0.417704   ,  2.9853e-18 ,  1.14325e-07,  1.17376e-05])
325082  , -75673.9    , array([ 0.00258966 ,  0.417286   ,  2.98829e-18,  1.14325e-07,  1.17376e-05])
325083  , -75673.9    , array([ 0.00258966 ,  0.417286   ,  2.9853e-18 ,  1.14439e-07,  1.17376e-05])
325084  , -75670.7    , array([ 0.00258966 ,  0.417286   ,  2.9853e-18 ,  1.14325e-07,  1.17493e-05])
325092  , -75671.7    , array([ 0.00258884 ,  0.417266   ,  2.9853e-18 ,  1.14325e-07,  1.17418e-05])
325093  , -75671.7    , array([ 0.00258884 ,  0.417266   ,  2.9853e-18 ,  1.14325e-07,  1.17418e-05])
325094  , -75674.9    , array([ 0.00259143 ,  0.417266   ,  2.9853e-18 ,  1.14325e-07,  1.17418e-05])
325095  , -75671.8    , array([ 0.00258884 ,  0.417684   ,  2.9853e-18 ,  1.14325e-07,  1.17418e-05])
325096  , -75671.7    , array([ 0.00258884 ,  0.417266   ,  2.98829e-18,  1.14325e-07,  1.17418e-05])
325097  , -75671.7    , array([ 0.00258884 ,  0.417266   ,  2.9853e-18 ,  1.14439e-07,  1.17418e-05])
325098  , -75668.5    , array([ 0.00258884 ,  0.417266   ,  2.9853e-18 ,  1.14325e-07,  1.17536e-05])
325099  , -75669.6    , array([ 0.00258802 ,  0.417247   ,  2.9853e-18 ,  1.14325e-07,  1.17461e-05])
325100  , -75669.6    , array([ 0.00258802 ,  0.417247   ,  2.9853e-18 ,  1.14325e-07,  1.17461e-05])
325101  , -75672.7    , array([ 0.00259061 ,  0.417247   ,  2.9853e-18 ,  1.14325e-07,  1.17461e-05])
325102  , -75669.6    , array([ 0.00258802 ,  0.417664   ,  2.9853e-18 ,  1.14325e-07,  1.17461e-05])
325103  , -75669.6    , array([ 0.00258802 ,  0.417247   ,  2.98829e-18,  1.14325e-07,  1.17461e-05])
325104  , -75669.6    , array([ 0.00258802 ,  0.417247   ,  2.9853e-18 ,  1.14439e-07,  1.17461e-05])
325105  , -75666.4    , array([ 0.00258802 ,  0.417247   ,  2.9853e-18 ,  1.14325e-07,  1.17579e-05])
325113  , -75669      , array([ 0.00258781 ,  0.417242   ,  2.9853e-18 ,  1.14325e-07,  1.17472e-05])
325114  , -75669      , array([ 0.00258781 ,  0.417242   ,  2.9853e-18 ,  1.14325e-07,  1.17472e-05])
325115  , -75672.2    , array([ 0.0025904  ,  0.417242   ,  2.9853e-18 ,  1.14325e-07,  1.17472e-05])
325116  , -75669      , array([ 0.00258781 ,  0.417659   ,  2.9853e-18 ,  1.14325e-07,  1.17472e-05])
325117  , -75669      , array([ 0.00258781 ,  0.417242   ,  2.98829e-18,  1.14325e-07,  1.17472e-05])
325118  , -75669      , array([ 0.00258781 ,  0.417242   ,  2.9853e-18 ,  1.14439e-07,  1.17472e-05])
325119  , -75665.8    , array([ 0.00258781 ,  0.417242   ,  2.9853e-18 ,  1.14325e-07,  1.1759e-05 ])
325120  , -75668.5    , array([ 0.00258761 ,  0.417237   ,  2.9853e-18 ,  1.14325e-07,  1.17483e-05])
325121  , -75668.5    , array([ 0.00258761 ,  0.417237   ,  2.9853e-18 ,  1.14325e-07,  1.17483e-05])
325122  , -75671.6    , array([ 0.00259019 ,  0.417237   ,  2.9853e-18 ,  1.14325e-07,  1.17483e-05])
325123  , -75668.5    , array([ 0.00258761 ,  0.417654   ,  2.9853e-18 ,  1.14325e-07,  1.17483e-05])
325124  , -75668.5    , array([ 0.00258761 ,  0.417237   ,  2.98829e-18,  1.14325e-07,  1.17483e-05])
325125  , -75668.5    , array([ 0.00258761 ,  0.417237   ,  2.9853e-18 ,  1.14439e-07,  1.17483e-05])
325126  , -75665.3    , array([ 0.00258761 ,  0.417237   ,  2.9853e-18 ,  1.14325e-07,  1.176e-05  ])
325134  , -75668.3    , array([ 0.00258755 ,  0.417235   ,  2.9853e-18 ,  1.14325e-07,  1.17485e-05])
325135  , -75668.3    , array([ 0.00258755 ,  0.417235   ,  2.9853e-18 ,  1.14325e-07,  1.17485e-05])
325136  , -75671.5    , array([ 0.00259014 ,  0.417235   ,  2.9853e-18 ,  1.14325e-07,  1.17485e-05])
325137  , -75668.4    , array([ 0.00258755 ,  0.417653   ,  2.9853e-18 ,  1.14325e-07,  1.17485e-05])
325138  , -75668.3    , array([ 0.00258755 ,  0.417235   ,  2.98829e-18,  1.14325e-07,  1.17485e-05])
325139  , -75668.3    , array([ 0.00258755 ,  0.417235   ,  2.9853e-18 ,  1.14439e-07,  1.17485e-05])
325140  , -75665.1    , array([ 0.00258755 ,  0.417235   ,  2.9853e-18 ,  1.14325e-07,  1.17603e-05])
325141  , -75668.2    , array([ 0.0025875  ,  0.417234   ,  2.9853e-18 ,  1.14325e-07,  1.17488e-05])
325142  , -75668.2    , array([ 0.0025875  ,  0.417234   ,  2.9853e-18 ,  1.14325e-07,  1.17488e-05])
325143  , -75671.4    , array([ 0.00259009 ,  0.417234   ,  2.9853e-18 ,  1.14325e-07,  1.17488e-05])
325144  , -75668.2    , array([ 0.0025875  ,  0.417652   ,  2.9853e-18 ,  1.14325e-07,  1.17488e-05])
325145  , -75668.2    , array([ 0.0025875  ,  0.417234   ,  2.98829e-18,  1.14325e-07,  1.17488e-05])
325146  , -75668.2    , array([ 0.0025875  ,  0.417234   ,  2.9853e-18 ,  1.14439e-07,  1.17488e-05])
325147  , -75665      , array([ 0.0025875  ,  0.417234   ,  2.9853e-18 ,  1.14325e-07,  1.17606e-05])
325148  , -67537.5    , array([ 0.00133959 ,  0.377943   ,  2.9853e-18 ,  1.14325e-07,  2.50958e-05])
325149  , -67537.5    , array([ 0.00133959 ,  0.377943   ,  2.9853e-18 ,  1.14325e-07,  2.50958e-05])
325150  , -67546.1    , array([ 0.00134093 ,  0.377943   ,  2.9853e-18 ,  1.14325e-07,  2.50958e-05])
325151  , -67537.6    , array([ 0.00133959 ,  0.378321   ,  2.9853e-18 ,  1.14325e-07,  2.50958e-05])
325152  , -67537.5    , array([ 0.00133959 ,  0.377943   ,  2.98829e-18,  1.14325e-07,  2.50958e-05])
325153  , -67537.5    , array([ 0.00133959 ,  0.377943   ,  2.9853e-18 ,  1.14439e-07,  2.50958e-05])
325154  , -67528.8    , array([ 0.00133959 ,  0.377943   ,  2.9853e-18 ,  1.14325e-07,  2.51209e-05])
325155  , -67537.3    , array([ 0.00133957 ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.50962e-05])
325156  , -67537.3    , array([ 0.00133957 ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.50962e-05])
325157  , -67545.9    , array([ 0.00134091 ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.50962e-05])
325158  , -67537.3    , array([ 0.00133957 ,  0.37832    ,  2.9853e-18 ,  1.14325e-07,  2.50962e-05])
325159  , -67537.3    , array([ 0.00133957 ,  0.377942   ,  2.98829e-18,  1.14325e-07,  2.50962e-05])
325160  , -67537.3    , array([ 0.00133957 ,  0.377942   ,  2.9853e-18 ,  1.14439e-07,  2.50962e-05])
325161  , -67528.6    , array([ 0.00133957 ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.51213e-05])
325162  , -67537      , array([ 0.00133956 ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.50966e-05])
325163  , -67537      , array([ 0.00133956 ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.50966e-05])
325164  , -67545.6    , array([ 0.0013409  ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.50966e-05])
325165  , -67537.1    , array([ 0.00133956 ,  0.37832    ,  2.9853e-18 ,  1.14325e-07,  2.50966e-05])
325166  , -67537      , array([ 0.00133956 ,  0.377942   ,  2.98829e-18,  1.14325e-07,  2.50966e-05])
325167  , -67537      , array([ 0.00133956 ,  0.377942   ,  2.9853e-18 ,  1.14439e-07,  2.50966e-05])
325168  , -67528.3    , array([ 0.00133956 ,  0.377942   ,  2.9853e-18 ,  1.14325e-07,  2.51217e-05])
325176  , -67537      , array([ 0.00133955 ,  0.377941   ,  2.9853e-18 ,  1.14325e-07,  2.50967e-05])
325177  , -67537      , array([ 0.00133955 ,  0.377941   ,  2.9853e-18 ,  1.14325e-07,  2.50967e-05])
