130961  , -369296     , array([ 0.0146981  ,  3.10182    ,  5.32902e-26,  2.78093e-11,  0.0932079  ])
130962  , -369020     , array([ 0.0147128  ,  3.10182    ,  5.32902e-26,  2.78093e-11,  0.0932079  ])
130963  , -369302     , array([ 0.0146981  ,  3.10492    ,  5.32902e-26,  2.78093e-11,  0.0932079  ])
130964  , -369296     , array([ 0.0146981  ,  3.10182    ,  5.33436e-26,  2.78093e-11,  0.0932079  ])
130965  , -369296     , array([ 0.0146981  ,  3.10182    ,  5.32902e-26,  2.78371e-11,  0.0932079  ])
130966  , -369548     , array([ 0.0146981  ,  3.10182    ,  5.32902e-26,  2.78093e-11,  0.0933011  ])
130967  , -369296     , array([ 0.0146981  ,  3.10182    ,  5.32902e-26,  2.78093e-11,  0.0932079  ])
130968  , -150755     , array([ 0.0309875  ,  3.04965    ,  5.32902e-26,  2.78093e-11,  0.0471827  ])
130969  , -150755     , array([ 0.0309875  ,  3.04965    ,  5.32902e-26,  2.78093e-11,  0.0471827  ])
130970  , -150659     , array([ 0.0310185  ,  3.04965    ,  5.32902e-26,  2.78093e-11,  0.0471827  ])
130971  , -150759     , array([ 0.0309875  ,  3.0527     ,  5.32902e-26,  2.78093e-11,  0.0471827  ])
130972  , -150755     , array([ 0.0309875  ,  3.04965    ,  5.33436e-26,  2.78093e-11,  0.0471827  ])
130973  , -150755     , array([ 0.0309875  ,  3.04965    ,  5.32902e-26,  2.78371e-11,  0.0471827  ])
130974  , -150829     , array([ 0.0309875  ,  3.04965    ,  5.32902e-26,  2.78093e-11,  0.0472299  ])
130982  , -150429     , array([ 0.0314775  ,  3.03433    ,  5.32902e-26,  2.78093e-11,  0.0479449  ])
130983  , -150429     , array([ 0.0314775  ,  3.03433    ,  5.32902e-26,  2.78093e-11,  0.0479449  ])
130984  , -150334     , array([ 0.031509   ,  3.03433    ,  5.32902e-26,  2.78093e-11,  0.0479449  ])
130985  , -150433     , array([ 0.0314775  ,  3.03736    ,  5.32902e-26,  2.78093e-11,  0.0479449  ])
130986  , -150429     , array([ 0.0314775  ,  3.03433    ,  5.33436e-26,  2.78093e-11,  0.0479449  ])
130987  , -150429     , array([ 0.0314775  ,  3.03433    ,  5.32902e-26,  2.78371e-11,  0.0479449  ])
130988  , -150503     , array([ 0.0314775  ,  3.03433    ,  5.32902e-26,  2.78093e-11,  0.0479929  ])
130989  , -150103     , array([ 0.0319753  ,  3.01908    ,  5.32902e-26,  2.78093e-11,  0.0487196  ])
130990  , -150103     , array([ 0.0319753  ,  3.01908    ,  5.32902e-26,  2.78093e-11,  0.0487196  ])
130991  , -150008     , array([ 0.0320073  ,  3.01908    ,  5.32902e-26,  2.78093e-11,  0.0487196  ])
130992  , -150107     , array([ 0.0319753  ,  3.0221     ,  5.32902e-26,  2.78093e-11,  0.0487196  ])
130993  , -150103     , array([ 0.0319753  ,  3.01908    ,  5.33436e-26,  2.78093e-11,  0.0487196  ])
130994  , -150103     , array([ 0.0319753  ,  3.01908    ,  5.32902e-26,  2.78371e-11,  0.0487196  ])
130995  , -150177     , array([ 0.0319753  ,  3.01908    ,  5.32902e-26,  2.78093e-11,  0.0487683  ])
131003  , -150021     , array([ 0.0321011  ,  3.01528    ,  5.32902e-26,  2.78093e-11,  0.0489154  ])
131004  , -150021     , array([ 0.0321011  ,  3.01528    ,  5.32902e-26,  2.78093e-11,  0.0489154  ])
131005  , -149926     , array([ 0.0321333  ,  3.01528    ,  5.32902e-26,  2.78093e-11,  0.0489154  ])
131006  , -150025     , array([ 0.0321011  ,  3.01829    ,  5.32902e-26,  2.78093e-11,  0.0489154  ])
131007  , -150021     , array([ 0.0321011  ,  3.01528    ,  5.33436e-26,  2.78093e-11,  0.0489154  ])
131008  , -150021     , array([ 0.0321011  ,  3.01528    ,  5.32902e-26,  2.78371e-11,  0.0489154  ])
131009  , -150095     , array([ 0.0321011  ,  3.01528    ,  5.32902e-26,  2.78093e-11,  0.0489643  ])
131010  , -149939     , array([ 0.0322274  ,  3.01148    ,  5.32902e-26,  2.78093e-11,  0.0491119  ])
131011  , -149939     , array([ 0.0322274  ,  3.01148    ,  5.32902e-26,  2.78093e-11,  0.0491119  ])
131012  , -149844     , array([ 0.0322597  ,  3.01148    ,  5.32902e-26,  2.78093e-11,  0.0491119  ])
131013  , -149943     , array([ 0.0322274  ,  3.01449    ,  5.32902e-26,  2.78093e-11,  0.0491119  ])
131014  , -149939     , array([ 0.0322274  ,  3.01148    ,  5.33436e-26,  2.78093e-11,  0.0491119  ])
131015  , -149939     , array([ 0.0322274  ,  3.01148    ,  5.32902e-26,  2.78371e-11,  0.0491119  ])
