138812  , -65614.6    , array([ 0.154002   ,  1.2234     ,  4.76923e-85,  3.87539e-09,  0.00278446 ])
138813  , -65622.9    , array([ 0.154156   ,  1.2234     ,  4.76923e-85,  3.87539e-09,  0.00278446 ])
138814  , -65616.6    , array([ 0.154002   ,  1.22463    ,  4.76923e-85,  3.87539e-09,  0.00278446 ])
138815  , -65614.6    , array([ 0.154002   ,  1.2234     ,  4.774e-85  ,  3.87539e-09,  0.00278446 ])
138816  , -65614.6    , array([ 0.154002   ,  1.2234     ,  4.76923e-85,  3.87927e-09,  0.00278446 ])
138817  , -65604.1    , array([ 0.154002   ,  1.2234     ,  4.76923e-85,  3.87539e-09,  0.00278724 ])
138818  , -65614.6    , array([ 0.154002   ,  1.2234     ,  4.76923e-85,  3.87539e-09,  0.00278446 ])
138819  , -50794.1    , array([ 0.0830095  ,  1.05106    ,  4.76923e-85,  3.87539e-09,  0.00610034 ])
138820  , -50794.1    , array([ 0.0830095  ,  1.05106    ,  4.76923e-85,  3.87539e-09,  0.00610034 ])
138821  , -50798.6    , array([ 0.0830926  ,  1.05106    ,  4.76923e-85,  3.87539e-09,  0.00610034 ])
138822  , -50797.4    , array([ 0.0830095  ,  1.05211    ,  4.76923e-85,  3.87539e-09,  0.00610034 ])
138823  , -50794.1    , array([ 0.0830095  ,  1.05106    ,  4.774e-85  ,  3.87539e-09,  0.00610034 ])
138824  , -50794.1    , array([ 0.0830095  ,  1.05106    ,  4.76923e-85,  3.87927e-09,  0.00610034 ])
138825  , -50785.2    , array([ 0.0830095  ,  1.05106    ,  4.76923e-85,  3.87539e-09,  0.00610644 ])
138826  , -56235.3    , array([ 0.130471   ,  0.118657   ,  4.76923e-85,  3.87539e-09,  0.0994097  ])
138827  , -56235.3    , array([ 0.130471   ,  0.118657   ,  4.76923e-85,  3.87539e-09,  0.0994097  ])
138828  , -56187.9    , array([ 0.130602   ,  0.118657   ,  4.76923e-85,  3.87539e-09,  0.0994097  ])
138829  , -56222.9    , array([ 0.130471   ,  0.118776   ,  4.76923e-85,  3.87539e-09,  0.0994097  ])
138830  , -56235.3    , array([ 0.130471   ,  0.118657   ,  4.774e-85  ,  3.87539e-09,  0.0994097  ])
138831  , -56235.3    , array([ 0.130471   ,  0.118657   ,  4.76923e-85,  3.87927e-09,  0.0994097  ])
138832  , -56290.2    , array([ 0.130471   ,  0.118657   ,  4.76923e-85,  3.87539e-09,  0.0995091  ])
138833  , -37470.4    , array([ 0.104762   ,  0.342027   ,  4.76923e-85,  3.87539e-09,  0.0256552  ])
138834  , -37470.4    , array([ 0.104762   ,  0.342027   ,  4.76923e-85,  3.87539e-09,  0.0256552  ])
138835  , -37443.8    , array([ 0.104867   ,  0.342027   ,  4.76923e-85,  3.87539e-09,  0.0256552  ])
138836  , -37484.1    , array([ 0.104762   ,  0.34237    ,  4.76923e-85,  3.87539e-09,  0.0256552  ])
138837  , -37470.4    , array([ 0.104762   ,  0.342027   ,  4.774e-85  ,  3.87539e-09,  0.0256552  ])
138838  , -37470.4    , array([ 0.104762   ,  0.342027   ,  4.76923e-85,  3.87927e-09,  0.0256552  ])
138839  , -37478.6    , array([ 0.104762   ,  0.342027   ,  4.76923e-85,  3.87539e-09,  0.0256809  ])
138840  , -701631     , array([ 0.0228198  ,  0.00206455 ,  4.76923e-85,  3.87539e-09,  0.037281   ])
138841  , -701631     , array([ 0.0228198  ,  0.00206455 ,  4.76923e-85,  3.87539e-09,  0.037281   ])
138842  , -701547     , array([ 0.0228426  ,  0.00206455 ,  4.76923e-85,  3.87539e-09,  0.037281   ])
138843  , -701006     , array([ 0.0228198  ,  0.00206662 ,  4.76923e-85,  3.87539e-09,  0.037281   ])
138844  , -701631     , array([ 0.0228198  ,  0.00206455 ,  4.774e-85  ,  3.87539e-09,  0.037281   ])
138845  , -701631     , array([ 0.0228198  ,  0.00206455 ,  4.76923e-85,  3.87927e-09,  0.037281   ])
138846  , -702328     , array([ 0.0228198  ,  0.00206455 ,  4.76923e-85,  3.87539e-09,  0.0373183  ])
138847  , -34190.3    , array([ 0.0722151  ,  0.0982476  ,  4.76923e-85,  3.87539e-09,  0.0281059  ])
138848  , -34190.3    , array([ 0.0722151  ,  0.0982476  ,  4.76923e-85,  3.87539e-09,  0.0281059  ])
138849  , -34151.8    , array([ 0.0722873  ,  0.0982476  ,  4.76923e-85,  3.87539e-09,  0.0281059  ])
138850  , -34200.2    , array([ 0.0722151  ,  0.0983459  ,  4.76923e-85,  3.87539e-09,  0.0281059  ])
138851  , -34190.3    , array([ 0.0722151  ,  0.0982476  ,  4.774e-85  ,  3.87539e-09,  0.0281059  ])
138852  , -34190.3    , array([ 0.0722151  ,  0.0982476  ,  4.76923e-85,  3.87927e-09,  0.0281059  ])
138853  , -34214.5    , array([ 0.0722151  ,  0.0982476  ,  4.76923e-85,  3.87539e-09,  0.0281341  ])
138854  , -74648.2    , array([ 3.54699    ,  11.7718    ,  4.76923e-85,  3.87539e-09,  1.4923     ])
138855  , -74648.2    , array([ 3.54699    ,  11.7718    ,  4.76923e-85,  3.87539e-09,  1.4923     ])
138856  , -74622.6    , array([ 3.55054    ,  11.7718    ,  4.76923e-85,  3.87539e-09,  1.4923     ])
138857  , -74662.1    , array([ 3.54699    ,  11.7836    ,  4.76923e-85,  3.87539e-09,  1.4923     ])
138858  , -74648.2    , array([ 3.54699    ,  11.7718    ,  4.774e-85  ,  3.87539e-09,  1.4923     ])
138859  , -74648.2    , array([ 3.54699    ,  11.7718    ,  4.76923e-85,  3.87927e-09,  1.4923     ])
138860  , -74688.6    , array([ 3.54699    ,  11.7718    ,  4.76923e-85,  3.87539e-09,  1.49379    ])
138861  , -33221.8    , array([ 0.118197   ,  0.180013   ,  4.76923e-85,  3.87539e-09,  0.0464577  ])
138862  , -33221.8    , array([ 0.118197   ,  0.180013   ,  4.76923e-85,  3.87539e-09,  0.0464577  ])
138863  , -33184.5    , array([ 0.118316   ,  0.180013   ,  4.76923e-85,  3.87539e-09,  0.0464577  ])
138864  , -33232.3    , array([ 0.118197   ,  0.180193   ,  4.76923e-85,  3.87539e-09,  0.0464577  ])
138865  , -33221.8    , array([ 0.118197   ,  0.180013   ,  4.774e-85  ,  3.87539e-09,  0.0464577  ])
138866  , -33221.8    , array([ 0.118197   ,  0.180013   ,  4.76923e-85,  3.87927e-09,  0.0464577  ])
138867  , -33243.7    , array([ 0.118197   ,  0.180013   ,  4.76923e-85,  3.87539e-09,  0.0465042  ])
138868  , -32532.9    , array([ 0.173307   ,  0.28812    ,  4.76923e-85,  3.87539e-09,  0.0686422  ])
138869  , -32532.9    , array([ 0.173307   ,  0.28812    ,  4.76923e-85,  3.87539e-09,  0.0686422  ])
138870  , -32496.9    , array([ 0.173481   ,  0.28812    ,  4.76923e-85,  3.87539e-09,  0.0686422  ])
138871  , -32543.7    , array([ 0.173307   ,  0.288409   ,  4.76923e-85,  3.87539e-09,  0.0686422  ])
138872  , -32532.9    , array([ 0.173307   ,  0.28812    ,  4.774e-85  ,  3.87539e-09,  0.0686422  ])
138873  , -32532.9    , array([ 0.173307   ,  0.28812    ,  4.76923e-85,  3.87927e-09,  0.0686422  ])
138874  , -32553.7    , array([ 0.173307   ,  0.28812    ,  4.76923e-85,  3.87539e-09,  0.0687109  ])
138875  , -34019.7    , array([ 0.58227    ,  1.06679    ,  4.76923e-85,  3.8754e-09 ,  0.239131   ])
138876  , -34019.7    , array([ 0.58227    ,  1.06679    ,  4.76923e-85,  3.8754e-09 ,  0.239131   ])
138877  , -33989.1    , array([ 0.582852   ,  1.06679    ,  4.76923e-85,  3.8754e-09 ,  0.239131   ])
