112573  , -79073      , array([ 0.0112252  ,  0.710729   ,  7.23195e-16,  2.11843e-42,  2.25607e-07])
112574  , -79073      , array([ 0.0112364  ,  0.710729   ,  7.23195e-16,  2.11843e-42,  2.25607e-07])
112575  , -79073      , array([ 0.0112252  ,  0.71144    ,  7.23195e-16,  2.11843e-42,  2.25607e-07])
112576  , -79073      , array([ 0.0112252  ,  0.710729   ,  7.23918e-16,  2.11843e-42,  2.25607e-07])
112577  , -79073      , array([ 0.0112252  ,  0.710729   ,  7.23195e-16,  2.12055e-42,  2.25607e-07])
112578  , -79073      , array([ 0.0112252  ,  0.710729   ,  7.23195e-16,  2.11843e-42,  2.25833e-07])
112579  , -79073      , array([ 0.0112252  ,  0.710729   ,  7.23195e-16,  2.11843e-42,  2.25607e-07])
112580  , -79021.8    , array([ 0.0055443  ,  0.699171   ,  7.23195e-16,  2.11843e-42,  4.64736e-07])
112581  , -79021.8    , array([ 0.0055443  ,  0.699171   ,  7.23195e-16,  2.11843e-42,  4.64736e-07])
112582  , -79021.9    , array([ 0.00554984 ,  0.699171   ,  7.23195e-16,  2.11843e-42,  4.64736e-07])
112583  , -79021.8    , array([ 0.0055443  ,  0.69987    ,  7.23195e-16,  2.11843e-42,  4.64736e-07])
112584  , -79021.8    , array([ 0.0055443  ,  0.699171   ,  7.23918e-16,  2.11843e-42,  4.64736e-07])
112585  , -79021.8    , array([ 0.0055443  ,  0.699171   ,  7.23195e-16,  2.12055e-42,  4.64736e-07])
112586  , -79021.7    , array([ 0.0055443  ,  0.699171   ,  7.23195e-16,  2.11843e-42,  4.65201e-07])
112594  , -79021.8    , array([ 0.00554429 ,  0.699171   ,  7.23195e-16,  2.11843e-42,  4.64737e-07])
112595  , -79021.8    , array([ 0.00554429 ,  0.699171   ,  7.23195e-16,  2.11843e-42,  4.64737e-07])
112596  , -79021.9    , array([ 0.00554983 ,  0.699171   ,  7.23195e-16,  2.11843e-42,  4.64737e-07])
112597  , -79021.8    , array([ 0.00554429 ,  0.69987    ,  7.23195e-16,  2.11843e-42,  4.64737e-07])
112598  , -79021.8    , array([ 0.00554429 ,  0.699171   ,  7.23918e-16,  2.11843e-42,  4.64737e-07])
112599  , -79021.8    , array([ 0.00554429 ,  0.699171   ,  7.23195e-16,  2.12055e-42,  4.64737e-07])
