79415   , -26959.7    , array([ 7.47858    ,  0.253069   ,  4.91395e-60,  0.0136913  ,  0.0208774  ])
79467   , -1862.17    , array([ 6.38506    ,  0.0764595  ,  4.91395e-60,  0.0136841  ,  0.0268252  ])
79468   , -1861.1     , array([ 6.38506    ,  0.0763831  ,  4.91886e-60,  0.0136841  ,  0.0268252  ])
79469   , -1861.1     , array([ 6.38506    ,  0.0763831  ,  4.91395e-60,  0.0136978  ,  0.0268252  ])
79470   , -1860.38    , array([ 6.38506    ,  0.0763831  ,  4.91395e-60,  0.0136841  ,  0.0268521  ])
79471   , -64601.9    , array([ 0.0516945  ,  0.123778   ,  4.91395e-60,  0.0140793  ,  0.0398099  ])
79472   , -64601.9    , array([ 0.0516945  ,  0.123778   ,  4.91395e-60,  0.0140793  ,  0.0398099  ])
79473   , -64540.5    , array([ 0.0517462  ,  0.123778   ,  4.91395e-60,  0.0140793  ,  0.0398099  ])
79474   , -64614.1    , array([ 0.0516945  ,  0.123902   ,  4.91395e-60,  0.0140793  ,  0.0398099  ])
79475   , -64601.9    , array([ 0.0516945  ,  0.123778   ,  4.91886e-60,  0.0140793  ,  0.0398099  ])
79476   , -64601.9    , array([ 0.0516945  ,  0.123778   ,  4.91395e-60,  0.0140934  ,  0.0398099  ])
79477   , -64643.2    , array([ 0.0516945  ,  0.123778   ,  4.91395e-60,  0.0140793  ,  0.0398497  ])
79478   , -1712.94    , array([ 2.14635    ,  0.0852022  ,  4.91395e-60,  0.0137726  ,  0.0293326  ])
79479   , -1712.94    , array([ 2.14635    ,  0.0852022  ,  4.91395e-60,  0.0137726  ,  0.0293326  ])
79480   , -1713.1     , array([ 2.14849    ,  0.0852022  ,  4.91395e-60,  0.0137726  ,  0.0293326  ])
79481   , -1714.41    , array([ 2.14635    ,  0.0852875  ,  4.91395e-60,  0.0137726  ,  0.0293326  ])
79482   , -1712.94    , array([ 2.14635    ,  0.0852022  ,  4.91886e-60,  0.0137726  ,  0.0293326  ])
79483   , -1712.94    , array([ 2.14635    ,  0.0852022  ,  4.91395e-60,  0.0137863  ,  0.0293326  ])
79484   , -1711.75    , array([ 2.14635    ,  0.0852022  ,  4.91395e-60,  0.0137726  ,  0.029362   ])
79485   , -2373.64    , array([ 0.655833   ,  0.0959529  ,  4.91395e-60,  0.0138694  ,  0.0323262  ])
79486   , -2373.64    , array([ 0.655833   ,  0.0959529  ,  4.91395e-60,  0.0138694  ,  0.0323262  ])
79487   , -2371.69    , array([ 0.656489   ,  0.0959529  ,  4.91395e-60,  0.0138694  ,  0.0323262  ])
79488   , -2375.25    , array([ 0.655833   ,  0.0960489  ,  4.91395e-60,  0.0138694  ,  0.0323262  ])
79489   , -2373.64    , array([ 0.655833   ,  0.0959529  ,  4.91886e-60,  0.0138694  ,  0.0323262  ])
79490   , -2373.64    , array([ 0.655833   ,  0.0959529  ,  4.91395e-60,  0.0138833  ,  0.0323262  ])
79491   , -2373.86    , array([ 0.655833   ,  0.0959529  ,  4.91395e-60,  0.0138694  ,  0.0323586  ])
79492   , -1695.15    , array([ 1.69966    ,  0.0872183  ,  4.91395e-60,  0.0137916  ,  0.029899   ])
79493   , -1695.15    , array([ 1.69966    ,  0.0872183  ,  4.91395e-60,  0.0137916  ,  0.029899   ])
79494   , -1695.22    , array([ 1.70136    ,  0.0872183  ,  4.91395e-60,  0.0137916  ,  0.029899   ])
79495   , -1696.65    , array([ 1.69966    ,  0.0873056  ,  4.91395e-60,  0.0137916  ,  0.029899   ])
79496   , -1695.15    , array([ 1.69966    ,  0.0872183  ,  4.91886e-60,  0.0137916  ,  0.029899   ])
79497   , -1695.15    , array([ 1.69966    ,  0.0872183  ,  4.91395e-60,  0.0138054  ,  0.029899   ])
79498   , -1693.95    , array([ 1.69966    ,  0.0872183  ,  4.91395e-60,  0.0137916  ,  0.0299289  ])
79499   , -1989.61    , array([ 0.759111   ,  0.0807943  ,  4.91395e-60,  0.0203507  ,  0.02962    ])
79500   , -1989.61    , array([ 0.759111   ,  0.0807943  ,  4.91395e-60,  0.0203507  ,  0.02962    ])
79501   , -1988.42    , array([ 0.759871   ,  0.0807943  ,  4.91395e-60,  0.0203507  ,  0.02962    ])
79502   , -1988.87    , array([ 0.759111   ,  0.0808752  ,  4.91395e-60,  0.0203507  ,  0.02962    ])
79503   , -1989.61    , array([ 0.759111   ,  0.0807943  ,  4.91886e-60,  0.0203507  ,  0.02962    ])
79504   , -1989.61    , array([ 0.759111   ,  0.0807943  ,  4.91395e-60,  0.0203711  ,  0.02962    ])
79505   , -1991.39    , array([ 0.759111   ,  0.0807943  ,  4.91395e-60,  0.0203507  ,  0.0296497  ])
79506   , -1674.19    , array([ 1.42208    ,  0.0857546  ,  4.91395e-60,  0.0150311  ,  0.0298371  ])
79507   , -1674.19    , array([ 1.42208    ,  0.0857546  ,  4.91395e-60,  0.0150311  ,  0.0298371  ])
79508   , -1674.13    , array([ 1.4235     ,  0.0857546  ,  4.91395e-60,  0.0150311  ,  0.0298371  ])
79509   , -1675.19    , array([ 1.42208    ,  0.0858404  ,  4.91395e-60,  0.0150311  ,  0.0298371  ])
79510   , -1674.19    , array([ 1.42208    ,  0.0857546  ,  4.91886e-60,  0.0150311  ,  0.0298371  ])
79511   , -1674.19    , array([ 1.42208    ,  0.0857546  ,  4.91395e-60,  0.0150462  ,  0.0298371  ])
79512   , -1673.54    , array([ 1.42208    ,  0.0857546  ,  4.91395e-60,  0.0150311  ,  0.0298669  ])
79513   , -1645.7     , array([ 1.52564    ,  0.0801157  ,  4.91395e-60,  0.0184486  ,  0.0285062  ])
79514   , -1645.7     , array([ 1.52564    ,  0.0801157  ,  4.91395e-60,  0.0184486  ,  0.0285062  ])
79515   , -1645.7     , array([ 1.52716    ,  0.0801157  ,  4.91395e-60,  0.0184486  ,  0.0285062  ])
79516   , -1646.04    , array([ 1.52564    ,  0.0801959  ,  4.91395e-60,  0.0184486  ,  0.0285062  ])
79517   , -1645.7     , array([ 1.52564    ,  0.0801157  ,  4.91886e-60,  0.0184486  ,  0.0285062  ])
79518   , -1645.7     , array([ 1.52564    ,  0.0801157  ,  4.91395e-60,  0.0184671  ,  0.0285062  ])
79519   , -1645.58    , array([ 1.52564    ,  0.0801157  ,  4.91395e-60,  0.0184486  ,  0.0285347  ])
79520   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79521   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79522   , -1629.55    , array([ 1.47203    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79523   , -1629.51    , array([ 1.47056    ,  0.0707351  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79524   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91886e-60,  0.0707904  ,  0.0254489  ])
79525   , -1629.54    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0708612  ,  0.0254489  ])
79526   , -1629.64    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254744  ])
79534   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79535   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79536   , -1629.55    , array([ 1.47203    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79537   , -1629.51    , array([ 1.47056    ,  0.0707351  ,  4.91395e-60,  0.0707904  ,  0.0254489  ])
79538   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91886e-60,  0.0707904  ,  0.0254489  ])
79539   , -1629.54    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0708613  ,  0.0254489  ])
79540   , -1629.64    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707904  ,  0.0254744  ])
79541   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707905  ,  0.0254489  ])
79542   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707905  ,  0.0254489  ])
79543   , -1629.55    , array([ 1.47203    ,  0.0706644  ,  4.91395e-60,  0.0707905  ,  0.0254489  ])
79544   , -1629.51    , array([ 1.47056    ,  0.0707351  ,  4.91395e-60,  0.0707905  ,  0.0254489  ])
79545   , -1629.55    , array([ 1.47056    ,  0.0706644  ,  4.91886e-60,  0.0707905  ,  0.0254489  ])
79546   , -1629.54    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0708613  ,  0.0254489  ])
79547   , -1629.64    , array([ 1.47056    ,  0.0706644  ,  4.91395e-60,  0.0707905  ,  0.0254744  ])
79548   , -1610.67    , array([ 1.43968    ,  0.0663299  ,  4.91395e-60,  1.16944    ,  0.0239996  ])
79549   , -1610.67    , array([ 1.43968    ,  0.0663299  ,  4.91395e-60,  1.16944    ,  0.0239996  ])
79550   , -1610.69    , array([ 1.44112    ,  0.0663299  ,  4.91395e-60,  1.16944    ,  0.0239996  ])
79551   , -1611.66    , array([ 1.43968    ,  0.0663962  ,  4.91395e-60,  1.16944    ,  0.0239996  ])
79552   , -1610.67    , array([ 1.43968    ,  0.0663299  ,  4.91886e-60,  1.16944    ,  0.0239996  ])
79553   , -1610.68    , array([ 1.43968    ,  0.0663299  ,  4.91395e-60,  1.17061    ,  0.0239996  ])
79554   , -1609.69    , array([ 1.43968    ,  0.0663299  ,  4.91395e-60,  1.16944    ,  0.0240237  ])
79555   , -1625.32    , array([ 1.46106    ,  0.0693109  ,  4.91395e-60,  0.16676    ,  0.0249971  ])
79556   , -1625.32    , array([ 1.46106    ,  0.0693109  ,  4.91395e-60,  0.16676    ,  0.0249971  ])
79557   , -1625.32    , array([ 1.46252    ,  0.0693109  ,  4.91395e-60,  0.16676    ,  0.0249971  ])
79558   , -1625.33    , array([ 1.46106    ,  0.0693802  ,  4.91395e-60,  0.16676    ,  0.0249971  ])
79559   , -1625.32    , array([ 1.46106    ,  0.0693109  ,  4.91886e-60,  0.16676    ,  0.0249971  ])
79560   , -1625.31    , array([ 1.46106    ,  0.0693109  ,  4.91395e-60,  0.166927   ,  0.0249971  ])
79561   , -1625.33    , array([ 1.46106    ,  0.0693109  ,  4.91395e-60,  0.16676    ,  0.0250221  ])
79562   , -1610.12    , array([ 1.44305    ,  0.0667936  ,  4.91395e-60,  0.858881   ,  0.024155   ])
79563   , -1610.12    , array([ 1.44305    ,  0.0667936  ,  4.91395e-60,  0.858881   ,  0.024155   ])
79564   , -1610.13    , array([ 1.44449    ,  0.0667936  ,  4.91395e-60,  0.858881   ,  0.024155   ])
79565   , -1610.8     , array([ 1.44305    ,  0.0668604  ,  4.91395e-60,  0.858881   ,  0.024155   ])
79566   , -1610.12    , array([ 1.44305    ,  0.0667936  ,  4.91886e-60,  0.858881   ,  0.024155   ])
79567   , -1610.11    , array([ 1.44305    ,  0.0667936  ,  4.91395e-60,  0.859741   ,  0.024155   ])
79568   , -1609.43    , array([ 1.44305    ,  0.0667936  ,  4.91395e-60,  0.858881   ,  0.0241792  ])
79569   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79570   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79571   , -1609.83    , array([ 1.44317    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79572   , -1610.6     , array([ 1.44173    ,  0.0666783  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79573   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91886e-60,  0.9692     ,  0.0240941  ])
79574   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.970169   ,  0.0240941  ])
79575   , -1609.02    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0241182  ])
79583   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79584   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79585   , -1609.83    , array([ 1.44317    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79586   , -1610.6     , array([ 1.44173    ,  0.0666783  ,  4.91395e-60,  0.9692     ,  0.0240941  ])
79587   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91886e-60,  0.9692     ,  0.0240941  ])
79588   , -1609.81    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.97017    ,  0.0240941  ])
79589   , -1609.02    , array([ 1.44173    ,  0.0666116  ,  4.91395e-60,  0.9692     ,  0.0241182  ])
79590   , -1609.7     , array([ 1.44046    ,  0.0664503  ,  4.91395e-60,  1.07379    ,  0.0240488  ])
79591   , -1609.7     , array([ 1.44046    ,  0.0664503  ,  4.91395e-60,  1.07379    ,  0.0240488  ])
79592   , -1609.72    , array([ 1.4419     ,  0.0664503  ,  4.91395e-60,  1.07379    ,  0.0240488  ])
79593   , -1610.59    , array([ 1.44046    ,  0.0665168  ,  4.91395e-60,  1.07379    ,  0.0240488  ])
79594   , -1609.7     , array([ 1.44046    ,  0.0664503  ,  4.91886e-60,  1.07379    ,  0.0240488  ])
79595   , -1609.71    , array([ 1.44046    ,  0.0664503  ,  4.91395e-60,  1.07487    ,  0.0240488  ])
79596   , -1608.82    , array([ 1.44046    ,  0.0664503  ,  4.91395e-60,  1.07379    ,  0.0240728  ])
79597   , -1609.51    , array([ 1.4398     ,  0.0663862  ,  4.91395e-60,  1.07978    ,  0.0240321  ])
79598   , -1609.51    , array([ 1.4398     ,  0.0663862  ,  4.91395e-60,  1.07978    ,  0.0240321  ])
79599   , -1609.52    , array([ 1.44125    ,  0.0663862  ,  4.91395e-60,  1.07978    ,  0.0240321  ])
79600   , -1610.39    , array([ 1.4398     ,  0.0664526  ,  4.91395e-60,  1.07978    ,  0.0240321  ])
79601   , -1609.51    , array([ 1.4398     ,  0.0663862  ,  4.91886e-60,  1.07978    ,  0.0240321  ])
79602   , -1609.51    , array([ 1.4398     ,  0.0663862  ,  4.91395e-60,  1.08086    ,  0.0240321  ])
79603   , -1608.62    , array([ 1.4398     ,  0.0663862  ,  4.91395e-60,  1.07978    ,  0.0240562  ])
79604   , -1608.73    , array([ 1.43717    ,  0.0661302  ,  4.91395e-60,  1.10407    ,  0.0239658  ])
79605   , -1608.73    , array([ 1.43717    ,  0.0661302  ,  4.91395e-60,  1.10407    ,  0.0239658  ])
79606   , -1608.74    , array([ 1.43861    ,  0.0661302  ,  4.91395e-60,  1.10407    ,  0.0239658  ])
79607   , -1609.6     , array([ 1.43717    ,  0.0661964  ,  4.91395e-60,  1.10407    ,  0.0239658  ])
79608   , -1608.73    , array([ 1.43717    ,  0.0661302  ,  4.91886e-60,  1.10407    ,  0.0239658  ])
79609   , -1608.73    , array([ 1.43717    ,  0.0661302  ,  4.91395e-60,  1.10518    ,  0.0239658  ])
79610   , -1607.85    , array([ 1.43717    ,  0.0661302  ,  4.91395e-60,  1.10407    ,  0.0239898  ])
79611   , -1605.82    , array([ 1.42669    ,  0.0651162  ,  4.91395e-60,  1.20684    ,  0.0237023  ])
79612   , -1605.82    , array([ 1.42669    ,  0.0651162  ,  4.91395e-60,  1.20684    ,  0.0237023  ])
79613   , -1605.83    , array([ 1.42812    ,  0.0651162  ,  4.91395e-60,  1.20684    ,  0.0237023  ])
79614   , -1606.64    , array([ 1.42669    ,  0.0651814  ,  4.91395e-60,  1.20684    ,  0.0237023  ])
79615   , -1605.82    , array([ 1.42669    ,  0.0651162  ,  4.91886e-60,  1.20684    ,  0.0237023  ])
79616   , -1605.82    , array([ 1.42669    ,  0.0651162  ,  4.91395e-60,  1.20805    ,  0.0237023  ])
79617   , -1604.97    , array([ 1.42669    ,  0.0651162  ,  4.91395e-60,  1.20684    ,  0.0237261  ])
79618   , -1599.01    , array([ 1.41401    ,  0.0636245  ,  4.91395e-60,  1.46399    ,  0.0234095  ])
79619   , -1599.01    , array([ 1.41401    ,  0.0636245  ,  4.91395e-60,  1.46399    ,  0.0234095  ])
79620   , -1599.02    , array([ 1.41543    ,  0.0636245  ,  4.91395e-60,  1.46399    ,  0.0234095  ])
79621   , -1599.77    , array([ 1.41401    ,  0.0636882  ,  4.91395e-60,  1.46399    ,  0.0234095  ])
79622   , -1599.01    , array([ 1.41401    ,  0.0636245  ,  4.91886e-60,  1.46399    ,  0.0234095  ])
79623   , -1599.01    , array([ 1.41401    ,  0.0636245  ,  4.91395e-60,  1.46545    ,  0.0234095  ])
79624   , -1598.22    , array([ 1.41401    ,  0.0636245  ,  4.91395e-60,  1.46399    ,  0.0234329  ])
79625   , -1587.39    , array([ 1.402      ,  0.0617507  ,  4.91395e-60,  1.98213    ,  0.0231949  ])
79626   , -1587.39    , array([ 1.402      ,  0.0617507  ,  4.91395e-60,  1.98213    ,  0.0231949  ])
79627   , -1587.4     , array([ 1.4034     ,  0.0617507  ,  4.91395e-60,  1.98213    ,  0.0231949  ])
79628   , -1588.05    , array([ 1.402      ,  0.0618125  ,  4.91395e-60,  1.98213    ,  0.0231949  ])
79629   , -1587.39    , array([ 1.402      ,  0.0617507  ,  4.91886e-60,  1.98213    ,  0.0231949  ])
79630   , -1587.4     , array([ 1.402      ,  0.0617507  ,  4.91395e-60,  1.98411    ,  0.0231949  ])
79631   , -1586.69    , array([ 1.402      ,  0.0617507  ,  4.91395e-60,  1.98213    ,  0.0232181  ])
79632   , -1569.83    , array([ 1.39322    ,  0.0592963  ,  4.91395e-60,  2.8438     ,  0.0231972  ])
79633   , -1569.83    , array([ 1.39322    ,  0.0592963  ,  4.91395e-60,  2.8438     ,  0.0231972  ])
79634   , -1569.83    , array([ 1.39461    ,  0.0592963  ,  4.91395e-60,  2.8438     ,  0.0231972  ])
79635   , -1570.17    , array([ 1.39322    ,  0.0593556  ,  4.91395e-60,  2.8438     ,  0.0231972  ])
79636   , -1569.83    , array([ 1.39322    ,  0.0592963  ,  4.91886e-60,  2.8438     ,  0.0231972  ])
79637   , -1569.83    , array([ 1.39322    ,  0.0592963  ,  4.91395e-60,  2.84664    ,  0.0231972  ])
79638   , -1569.43    , array([ 1.39322    ,  0.0592963  ,  4.91395e-60,  2.8438     ,  0.0232204  ])
79639   , -1591.22    , array([ 1.40612    ,  0.0573007  ,  4.91395e-60,  5.59124    ,  0.0238245  ])
79640   , -1591.22    , array([ 1.40612    ,  0.0573007  ,  4.91395e-60,  5.59124    ,  0.0238245  ])
79641   , -1591.22    , array([ 1.40753    ,  0.0573007  ,  4.91395e-60,  5.59124    ,  0.0238245  ])
79642   , -1592.51    , array([ 1.40612    ,  0.0573581  ,  4.91395e-60,  5.59124    ,  0.0238245  ])
79643   , -1591.22    , array([ 1.40612    ,  0.0573007  ,  4.91886e-60,  5.59124    ,  0.0238245  ])
79644   , -1591.49    , array([ 1.40612    ,  0.0573007  ,  4.91395e-60,  5.59684    ,  0.0238245  ])
79645   , -1590.17    , array([ 1.40612    ,  0.0573007  ,  4.91395e-60,  5.59124    ,  0.0238483  ])
79646   , -1565.12    , array([ 1.39749    ,  0.0586269  ,  4.91395e-60,  3.55853    ,  0.0234033  ])
79647   , -1565.12    , array([ 1.39749    ,  0.0586269  ,  4.91395e-60,  3.55853    ,  0.0234033  ])
79648   , -1565.12    , array([ 1.39888    ,  0.0586269  ,  4.91395e-60,  3.55853    ,  0.0234033  ])
79649   , -1565.61    , array([ 1.39749    ,  0.0586856  ,  4.91395e-60,  3.55853    ,  0.0234033  ])
79650   , -1565.12    , array([ 1.39749    ,  0.0586269  ,  4.91886e-60,  3.55853    ,  0.0234033  ])
79651   , -1565.16    , array([ 1.39749    ,  0.0586269  ,  4.91395e-60,  3.56209    ,  0.0234033  ])
79652   , -1564.62    , array([ 1.39749    ,  0.0586269  ,  4.91395e-60,  3.55853    ,  0.0234268  ])
79653   , -1558.36    , array([ 1.40676    ,  0.0580962  ,  4.91395e-60,  3.91744    ,  0.0238113  ])
79654   , -1558.36    , array([ 1.40676    ,  0.0580962  ,  4.91395e-60,  3.91744    ,  0.0238113  ])
79655   , -1558.35    , array([ 1.40817    ,  0.0580962  ,  4.91395e-60,  3.91744    ,  0.0238113  ])
79656   , -1558.52    , array([ 1.40676    ,  0.0581543  ,  4.91395e-60,  3.91744    ,  0.0238113  ])
79657   , -1558.36    , array([ 1.40676    ,  0.0580962  ,  4.91886e-60,  3.91744    ,  0.0238113  ])
79658   , -1558.37    , array([ 1.40676    ,  0.0580962  ,  4.91395e-60,  3.92136    ,  0.0238113  ])
79659   , -1558.16    , array([ 1.40676    ,  0.0580962  ,  4.91395e-60,  3.91744    ,  0.0238351  ])
79660   , -1555.71    , array([ 1.4263     ,  0.0583438  ,  4.91395e-60,  4.41963    ,  0.0245184  ])
79661   , -1555.71    , array([ 1.4263     ,  0.0583438  ,  4.91395e-60,  4.41963    ,  0.0245184  ])
79662   , -1555.71    , array([ 1.42773    ,  0.0583438  ,  4.91395e-60,  4.41963    ,  0.0245184  ])
79663   , -1555.79    , array([ 1.4263     ,  0.0584022  ,  4.91395e-60,  4.41963    ,  0.0245184  ])
79664   , -1555.71    , array([ 1.4263     ,  0.0583438  ,  4.91886e-60,  4.41963    ,  0.0245184  ])
79665   , -1555.72    , array([ 1.4263     ,  0.0583438  ,  4.91395e-60,  4.42405    ,  0.0245184  ])
79666   , -1555.62    , array([ 1.4263     ,  0.0583438  ,  4.91395e-60,  4.41963    ,  0.024543   ])
79667   , -1555.25    , array([ 1.43555    ,  0.0590562  ,  4.91395e-60,  4.23967    ,  0.0248906  ])
79668   , -1555.25    , array([ 1.43555    ,  0.0590562  ,  4.91395e-60,  4.23967    ,  0.0248906  ])
79669   , -1555.25    , array([ 1.43699    ,  0.0590562  ,  4.91395e-60,  4.23967    ,  0.0248906  ])
79670   , -1555.15    , array([ 1.43555    ,  0.0591153  ,  4.91395e-60,  4.23967    ,  0.0248906  ])
79671   , -1555.25    , array([ 1.43555    ,  0.0590562  ,  4.91886e-60,  4.23967    ,  0.0248906  ])
79672   , -1555.23    , array([ 1.43555    ,  0.0590562  ,  4.91395e-60,  4.24391    ,  0.0248906  ])
79673   , -1555.32    , array([ 1.43555    ,  0.0590562  ,  4.91395e-60,  4.23967    ,  0.0249155  ])
79674   , -1555.03    , array([ 1.43536    ,  0.0591213  ,  4.91395e-60,  4.32294    ,  0.0249205  ])
79675   , -1555.03    , array([ 1.43536    ,  0.0591213  ,  4.91395e-60,  4.32294    ,  0.0249205  ])
79676   , -1555.03    , array([ 1.43679    ,  0.0591213  ,  4.91395e-60,  4.32294    ,  0.0249205  ])
79677   , -1555.01    , array([ 1.43536    ,  0.0591804  ,  4.91395e-60,  4.32294    ,  0.0249205  ])
79678   , -1555.03    , array([ 1.43536    ,  0.0591213  ,  4.91886e-60,  4.32294    ,  0.0249205  ])
79679   , -1555.03    , array([ 1.43536    ,  0.0591213  ,  4.91395e-60,  4.32726    ,  0.0249205  ])
79680   , -1555.04    , array([ 1.43536    ,  0.0591213  ,  4.91395e-60,  4.32294    ,  0.0249454  ])
79681   , -1554.95    , array([ 1.43608    ,  0.0592983  ,  4.91395e-60,  4.30407    ,  0.0249782  ])
