138136  , -36036.2    , array([ 1.25459    ,  0.53633    ,  1.10069    ,  1.89005e-10,  0.0264044  ])
138183  , -1937.7     , array([ 1.67196    ,  0.0739975  ,  1.22529    ,  1.89194e-10,  0.0318903  ])
138184  , -1942.29    , array([ 1.67196    ,  0.0739975  ,  1.22529    ,  1.89005e-10,  0.0319222  ])
138192  , -1937.7     , array([ 1.67196    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138193  , -1937.7     , array([ 1.67196    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138194  , -1937.8     , array([ 1.67364    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138195  , -1932.97    , array([ 1.67196    ,  0.0740716  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138196  , -1937.52    , array([ 1.67196    ,  0.0739976  ,  1.22652    ,  1.89005e-10,  0.0318903  ])
138197  , -1937.7     , array([ 1.67196    ,  0.0739976  ,  1.2253     ,  1.89194e-10,  0.0318903  ])
138198  , -1942.29    , array([ 1.67196    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0319222  ])
138199  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138200  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138201  , -1937.8     , array([ 1.67364    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138202  , -1932.97    , array([ 1.67197    ,  0.0740716  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138203  , -1937.52    , array([ 1.67197    ,  0.0739976  ,  1.22653    ,  1.89005e-10,  0.0318903  ])
138204  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89194e-10,  0.0318903  ])
138205  , -1942.29    , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0319222  ])
138213  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138214  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138215  , -1937.8     , array([ 1.67364    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138216  , -1932.97    , array([ 1.67197    ,  0.0740716  ,  1.2253     ,  1.89005e-10,  0.0318903  ])
138217  , -1937.52    , array([ 1.67197    ,  0.0739976  ,  1.22653    ,  1.89005e-10,  0.0318903  ])
138218  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89194e-10,  0.0318903  ])
138219  , -1942.29    , array([ 1.67197    ,  0.0739976  ,  1.2253     ,  1.89005e-10,  0.0319222  ])
138220  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.22531    ,  1.89005e-10,  0.0318903  ])
138221  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.22531    ,  1.89005e-10,  0.0318903  ])
138222  , -1937.8     , array([ 1.67364    ,  0.0739976  ,  1.22531    ,  1.89005e-10,  0.0318903  ])
138223  , -1932.97    , array([ 1.67197    ,  0.0740716  ,  1.22531    ,  1.89005e-10,  0.0318903  ])
138224  , -1937.52    , array([ 1.67197    ,  0.0739976  ,  1.22653    ,  1.89005e-10,  0.0318903  ])
138225  , -1937.7     , array([ 1.67197    ,  0.0739976  ,  1.22531    ,  1.89194e-10,  0.0318903  ])
138226  , -1942.29    , array([ 1.67197    ,  0.0739976  ,  1.22531    ,  1.89005e-10,  0.0319222  ])
138227  , -1863.32    , array([ 1.90342    ,  0.0820651  ,  6.48617    ,  1.89005e-10,  0.0369154  ])
138228  , -1863.32    , array([ 1.90342    ,  0.0820651  ,  6.48617    ,  1.89005e-10,  0.0369154  ])
138229  , -1863.87    , array([ 1.90532    ,  0.0820651  ,  6.48617    ,  1.89005e-10,  0.0369154  ])
138230  , -1860.64    , array([ 1.90342    ,  0.0821472  ,  6.48617    ,  1.89005e-10,  0.0369154  ])
138231  , -1863.69    , array([ 1.90342    ,  0.0820651  ,  6.49266    ,  1.89005e-10,  0.0369154  ])
138232  , -1863.32    , array([ 1.90342    ,  0.0820651  ,  6.48617    ,  1.89194e-10,  0.0369154  ])
138233  , -1865.73    , array([ 1.90342    ,  0.0820651  ,  6.48617    ,  1.89005e-10,  0.0369523  ])
138234  , -1921.54    , array([ 1.69829    ,  0.0749261  ,  1.49781    ,  1.89005e-10,  0.0324576  ])
138235  , -1921.54    , array([ 1.69829    ,  0.0749261  ,  1.49781    ,  1.89005e-10,  0.0324576  ])
138236  , -1921.66    , array([ 1.69999    ,  0.0749261  ,  1.49781    ,  1.89005e-10,  0.0324576  ])
138237  , -1916.84    , array([ 1.69829    ,  0.075001   ,  1.49781    ,  1.89005e-10,  0.0324576  ])
138238  , -1921.33    , array([ 1.69829    ,  0.0749261  ,  1.4993     ,  1.89005e-10,  0.0324576  ])
138239  , -1921.54    , array([ 1.69829    ,  0.0749261  ,  1.49781    ,  1.89194e-10,  0.0324576  ])
138240  , -1926.05    , array([ 1.69829    ,  0.0749261  ,  1.49781    ,  1.89005e-10,  0.0324901  ])
138241  , -1794.48    , array([ 1.83687    ,  0.0797668  ,  4.10512    ,  1.89005e-10,  0.035462   ])
138242  , -1794.48    , array([ 1.83687    ,  0.0797668  ,  4.10512    ,  1.89005e-10,  0.035462   ])
138243  , -1794.85    , array([ 1.83871    ,  0.0797668  ,  4.10512    ,  1.89005e-10,  0.035462   ])
138244  , -1790.7     , array([ 1.83687    ,  0.0798466  ,  4.10512    ,  1.89005e-10,  0.035462   ])
138245  , -1794.35    , array([ 1.83687    ,  0.0797668  ,  4.10922    ,  1.89005e-10,  0.035462   ])
138246  , -1794.48    , array([ 1.83687    ,  0.0797668  ,  4.10512    ,  1.89194e-10,  0.035462   ])
138247  , -1797.81    , array([ 1.83687    ,  0.0797668  ,  4.10512    ,  1.89005e-10,  0.0354975  ])
138255  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10512    ,  1.89005e-10,  0.0354621  ])
138256  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10512    ,  1.89005e-10,  0.0354621  ])
138257  , -1794.85    , array([ 1.83871    ,  0.0797669  ,  4.10512    ,  1.89005e-10,  0.0354621  ])
138258  , -1790.7     , array([ 1.83687    ,  0.0798467  ,  4.10512    ,  1.89005e-10,  0.0354621  ])
138259  , -1794.34    , array([ 1.83687    ,  0.0797669  ,  4.10923    ,  1.89005e-10,  0.0354621  ])
138260  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10512    ,  1.89194e-10,  0.0354621  ])
138261  , -1797.81    , array([ 1.83687    ,  0.0797669  ,  4.10512    ,  1.89005e-10,  0.0354975  ])
138262  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10513    ,  1.89005e-10,  0.0354621  ])
138263  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10513    ,  1.89005e-10,  0.0354621  ])
138264  , -1794.85    , array([ 1.83871    ,  0.0797669  ,  4.10513    ,  1.89005e-10,  0.0354621  ])
138265  , -1790.7     , array([ 1.83687    ,  0.0798467  ,  4.10513    ,  1.89005e-10,  0.0354621  ])
138266  , -1794.34    , array([ 1.83687    ,  0.0797669  ,  4.10924    ,  1.89005e-10,  0.0354621  ])
138267  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10513    ,  1.89194e-10,  0.0354621  ])
138268  , -1797.81    , array([ 1.83687    ,  0.0797669  ,  4.10513    ,  1.89005e-10,  0.0354975  ])
138276  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138277  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138278  , -1794.85    , array([ 1.83871    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138279  , -1790.7     , array([ 1.83687    ,  0.0798467  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138280  , -1794.34    , array([ 1.83687    ,  0.0797669  ,  4.10924    ,  1.89005e-10,  0.0354621  ])
138281  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89194e-10,  0.0354621  ])
138282  , -1797.81    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354975  ])
138283  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138284  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138285  , -1794.85    , array([ 1.83871    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138286  , -1790.7     , array([ 1.83687    ,  0.0798467  ,  4.10514    ,  1.89005e-10,  0.0354621  ])
138287  , -1794.34    , array([ 1.83687    ,  0.0797669  ,  4.10925    ,  1.89005e-10,  0.0354621  ])
138288  , -1794.48    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89194e-10,  0.0354621  ])
138289  , -1797.81    , array([ 1.83687    ,  0.0797669  ,  4.10514    ,  1.89005e-10,  0.0354975  ])
138290  , -2036.54    , array([ 1.87582    ,  0.0844135  ,  8.46507    ,  1.89005e-10,  0.0380321  ])
138291  , -2036.54    , array([ 1.87582    ,  0.0844135  ,  8.46507    ,  1.89005e-10,  0.0380321  ])
138292  , -2037.23    , array([ 1.8777     ,  0.0844135  ,  8.46507    ,  1.89005e-10,  0.0380321  ])
138293  , -2035.01    , array([ 1.87582    ,  0.084498   ,  8.46507    ,  1.89005e-10,  0.0380321  ])
138294  , -2037.6     , array([ 1.87582    ,  0.0844135  ,  8.47354    ,  1.89005e-10,  0.0380321  ])
138295  , -2036.54    , array([ 1.87582    ,  0.0844135  ,  8.46507    ,  1.89194e-10,  0.0380321  ])
138296  , -2038.23    , array([ 1.87582    ,  0.0844135  ,  8.46507    ,  1.89005e-10,  0.0380701  ])
138297  , -1786.28    , array([ 1.84375    ,  0.080576   ,  4.6704     ,  1.89005e-10,  0.0359071  ])
138298  , -1786.28    , array([ 1.84375    ,  0.080576   ,  4.6704     ,  1.89005e-10,  0.0359071  ])
138299  , -1786.69    , array([ 1.8456     ,  0.080576   ,  4.6704     ,  1.89005e-10,  0.0359071  ])
138300  , -1782.79    , array([ 1.84375    ,  0.0806566  ,  4.6704     ,  1.89005e-10,  0.0359071  ])
138301  , -1786.23    , array([ 1.84375    ,  0.080576   ,  4.67508    ,  1.89005e-10,  0.0359071  ])
138302  , -1786.28    , array([ 1.84375    ,  0.080576   ,  4.6704     ,  1.89194e-10,  0.0359071  ])
138303  , -1789.33    , array([ 1.84375    ,  0.080576   ,  4.6704     ,  1.89005e-10,  0.035943   ])
138304  , -1769.87    , array([ 1.82409    ,  0.0808349  ,  4.64185    ,  1.89005e-10,  0.0358927  ])
138305  , -1769.87    , array([ 1.82409    ,  0.0808349  ,  4.64185    ,  1.89005e-10,  0.0358927  ])
138306  , -1770.28    , array([ 1.82591    ,  0.0808349  ,  4.64185    ,  1.89005e-10,  0.0358927  ])
138307  , -1766.48    , array([ 1.82409    ,  0.0809158  ,  4.64185    ,  1.89005e-10,  0.0358927  ])
138308  , -1769.82    , array([ 1.82409    ,  0.0808349  ,  4.6465     ,  1.89005e-10,  0.0358927  ])
138309  , -1769.87    , array([ 1.82409    ,  0.0808349  ,  4.64185    ,  1.89194e-10,  0.0358927  ])
138310  , -1772.83    , array([ 1.82409    ,  0.0808349  ,  4.64185    ,  1.89005e-10,  0.0359286  ])
138311  , -1708.15    , array([ 1.7475     ,  0.081879   ,  4.52939    ,  1.89005e-10,  0.0358352  ])
138312  , -1708.15    , array([ 1.7475     ,  0.081879   ,  4.52939    ,  1.89005e-10,  0.0358352  ])
138313  , -1708.54    , array([ 1.74925    ,  0.081879   ,  4.52939    ,  1.89005e-10,  0.0358352  ])
138314  , -1705.15    , array([ 1.7475     ,  0.0819609  ,  4.52939    ,  1.89005e-10,  0.0358352  ])
138315  , -1708.11    , array([ 1.7475     ,  0.081879   ,  4.53392    ,  1.89005e-10,  0.0358352  ])
138316  , -1708.15    , array([ 1.7475     ,  0.081879   ,  4.52939    ,  1.89194e-10,  0.0358352  ])
138317  , -1710.75    , array([ 1.7475     ,  0.081879   ,  4.52939    ,  1.89005e-10,  0.035871   ])
138318  , -1572.83    , array([ 1.51962    ,  0.0834807  ,  4.39248    ,  1.89005e-10,  0.0352019  ])
138319  , -1572.83    , array([ 1.51962    ,  0.0834807  ,  4.39248    ,  1.89005e-10,  0.0352019  ])
138320  , -1573.16    , array([ 1.52114    ,  0.0834807  ,  4.39248    ,  1.89005e-10,  0.0352019  ])
138321  , -1570.85    , array([ 1.51962    ,  0.0835643  ,  4.39248    ,  1.89005e-10,  0.0352019  ])
138322  , -1572.81    , array([ 1.51962    ,  0.0834807  ,  4.39687    ,  1.89005e-10,  0.0352019  ])
138323  , -1572.83    , array([ 1.51962    ,  0.0834807  ,  4.39248    ,  1.89194e-10,  0.0352019  ])
138324  , -1574.48    , array([ 1.51962    ,  0.0834807  ,  4.39248    ,  1.89005e-10,  0.0352371  ])
138325  , -1445.64    , array([ 1.07449    ,  0.0881787  ,  4.17412    ,  1.89005e-10,  0.034072   ])
138326  , -1445.64    , array([ 1.07449    ,  0.0881787  ,  4.17412    ,  1.89005e-10,  0.034072   ])
138327  , -1445.65    , array([ 1.07556    ,  0.0881787  ,  4.17412    ,  1.89005e-10,  0.034072   ])
138328  , -1446.02    , array([ 1.07449    ,  0.0882669  ,  4.17412    ,  1.89005e-10,  0.034072   ])
138329  , -1445.63    , array([ 1.07449    ,  0.0881787  ,  4.1783     ,  1.89005e-10,  0.034072   ])
138330  , -1445.64    , array([ 1.07449    ,  0.0881787  ,  4.17412    ,  1.89194e-10,  0.034072   ])
138331  , -1445.15    , array([ 1.07449    ,  0.0881787  ,  4.17412    ,  1.89005e-10,  0.0341061  ])
138332  , -1440.88    , array([ 1.13467    ,  0.090247   ,  4.32839    ,  1.89005e-10,  0.035214   ])
138333  , -1440.88    , array([ 1.13467    ,  0.090247   ,  4.32839    ,  1.89005e-10,  0.035214   ])
138334  , -1440.98    , array([ 1.13581    ,  0.090247   ,  4.32839    ,  1.89005e-10,  0.035214   ])
138335  , -1441.18    , array([ 1.13467    ,  0.0903373  ,  4.32839    ,  1.89005e-10,  0.035214   ])
138336  , -1440.9     , array([ 1.13467    ,  0.090247   ,  4.33272    ,  1.89005e-10,  0.035214   ])
138337  , -1440.88    , array([ 1.13467    ,  0.090247   ,  4.32839    ,  1.89194e-10,  0.035214   ])
138338  , -1440.47    , array([ 1.13467    ,  0.090247   ,  4.32839    ,  1.89005e-10,  0.0352492  ])
138339  , -1438.64    , array([ 1.14046    ,  0.0915323  ,  4.3533     ,  1.89005e-10,  0.0357955  ])
138340  , -1438.64    , array([ 1.14046    ,  0.0915323  ,  4.3533     ,  1.89005e-10,  0.0357955  ])
138341  , -1438.74    , array([ 1.14161    ,  0.0915323  ,  4.3533     ,  1.89005e-10,  0.0357955  ])
138342  , -1438.94    , array([ 1.14046    ,  0.0916239  ,  4.3533     ,  1.89005e-10,  0.0357955  ])
138343  , -1438.66    , array([ 1.14046    ,  0.0915323  ,  4.35765    ,  1.89005e-10,  0.0357955  ])
138344  , -1438.64    , array([ 1.14046    ,  0.0915323  ,  4.3533     ,  1.89194e-10,  0.0357955  ])
138345  , -1438.23    , array([ 1.14046    ,  0.0915323  ,  4.3533     ,  1.89005e-10,  0.0358313  ])
138346  , -1433.69    , array([ 1.13722    ,  0.0938586  ,  4.41972    ,  1.89005e-10,  0.036886   ])
138347  , -1433.69    , array([ 1.13722    ,  0.0938586  ,  4.41972    ,  1.89005e-10,  0.036886   ])
138348  , -1433.8     , array([ 1.13836    ,  0.0938586  ,  4.41972    ,  1.89005e-10,  0.036886   ])
138349  , -1433.99    , array([ 1.13722    ,  0.0939525  ,  4.41972    ,  1.89005e-10,  0.036886   ])
138350  , -1433.71    , array([ 1.13722    ,  0.0938586  ,  4.42414    ,  1.89005e-10,  0.036886   ])
138351  , -1433.69    , array([ 1.13722    ,  0.0938586  ,  4.41972    ,  1.89194e-10,  0.036886   ])
138352  , -1433.31    , array([ 1.13722    ,  0.0938586  ,  4.41972    ,  1.89005e-10,  0.0369229  ])
138353  , -1423.78    , array([ 1.11086    ,  0.0985265  ,  4.61919    ,  1.89005e-10,  0.039187   ])
138354  , -1423.78    , array([ 1.11086    ,  0.0985265  ,  4.61919    ,  1.89005e-10,  0.039187   ])
138355  , -1423.88    , array([ 1.11197    ,  0.0985265  ,  4.61919    ,  1.89005e-10,  0.039187   ])
138356  , -1424.06    , array([ 1.11086    ,  0.0986251  ,  4.61919    ,  1.89005e-10,  0.039187   ])
138357  , -1423.8     , array([ 1.11086    ,  0.0985265  ,  4.62381    ,  1.89005e-10,  0.039187   ])
138358  , -1423.78    , array([ 1.11086    ,  0.0985265  ,  4.61919    ,  1.89194e-10,  0.039187   ])
138359  , -1423.47    , array([ 1.11086    ,  0.0985265  ,  4.61919    ,  1.89005e-10,  0.0392262  ])
138360  , -1411.74    , array([ 1.0243     ,  0.108081   ,  5.15272    ,  1.89005e-10,  0.0443156  ])
138361  , -1411.74    , array([ 1.0243     ,  0.108081   ,  5.15272    ,  1.89005e-10,  0.0443156  ])
138362  , -1411.76    , array([ 1.02533    ,  0.108081   ,  5.15272    ,  1.89005e-10,  0.0443156  ])
138363  , -1411.93    , array([ 1.0243     ,  0.108189   ,  5.15272    ,  1.89005e-10,  0.0443156  ])
138364  , -1411.76    , array([ 1.0243     ,  0.108081   ,  5.15787    ,  1.89005e-10,  0.0443156  ])
138365  , -1411.74    , array([ 1.0243     ,  0.108081   ,  5.15272    ,  1.89195e-10,  0.0443156  ])
138366  , -1411.6     , array([ 1.0243     ,  0.108081   ,  5.15272    ,  1.89005e-10,  0.04436    ])
138367  , -1411.36    , array([ 1.01918    ,  0.10627    ,  5.08407    ,  1.89005e-10,  0.0436954  ])
138368  , -1411.36    , array([ 1.01918    ,  0.10627    ,  5.08407    ,  1.89005e-10,  0.0436954  ])
138369  , -1411.36    , array([ 1.0202     ,  0.10627    ,  5.08407    ,  1.89005e-10,  0.0436954  ])
138370  , -1411.36    , array([ 1.01918    ,  0.106376   ,  5.08407    ,  1.89005e-10,  0.0436954  ])
138371  , -1411.34    , array([ 1.01918    ,  0.10627    ,  5.08916    ,  1.89005e-10,  0.0436954  ])
138372  , -1411.36    , array([ 1.01918    ,  0.10627    ,  5.08407    ,  1.89195e-10,  0.0436954  ])
138373  , -1411.37    , array([ 1.01918    ,  0.10627    ,  5.08407    ,  1.89005e-10,  0.0437391  ])
138374  , -1411.35    , array([ 1.00804    ,  0.105212   ,  5.22335    ,  1.89005e-10,  0.0433513  ])
138375  , -1411.35    , array([ 1.00804    ,  0.105212   ,  5.22335    ,  1.89005e-10,  0.0433513  ])
138376  , -1411.35    , array([ 1.00905    ,  0.105212   ,  5.22335    ,  1.89005e-10,  0.0433513  ])
138377  , -1411.33    , array([ 1.00804    ,  0.105317   ,  5.22335    ,  1.89005e-10,  0.0433513  ])
138378  , -1411.35    , array([ 1.00804    ,  0.105212   ,  5.22858    ,  1.89005e-10,  0.0433513  ])
138379  , -1411.35    , array([ 1.00804    ,  0.105212   ,  5.22335    ,  1.89195e-10,  0.0433513  ])
138380  , -1411.36    , array([ 1.00804    ,  0.105212   ,  5.22335    ,  1.89005e-10,  0.0433947  ])
138381  , -1411.32    , array([ 1.00687    ,  0.105286   ,  5.21357    ,  1.89005e-10,  0.0433628  ])
138382  , -1411.32    , array([ 1.00687    ,  0.105286   ,  5.21357    ,  1.89005e-10,  0.0433628  ])
138383  , -1411.32    , array([ 1.00788    ,  0.105286   ,  5.21357    ,  1.89005e-10,  0.0433628  ])
138384  , -1411.31    , array([ 1.00687    ,  0.105392   ,  5.21357    ,  1.89005e-10,  0.0433628  ])
138385  , -1411.32    , array([ 1.00687    ,  0.105286   ,  5.21879    ,  1.89005e-10,  0.0433628  ])
138386  , -1411.32    , array([ 1.00687    ,  0.105286   ,  5.21357    ,  1.89195e-10,  0.0433628  ])
138387  , -1411.32    , array([ 1.00687    ,  0.105286   ,  5.21357    ,  1.89005e-10,  0.0434062  ])
138388  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138389  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138390  , -1411.31    , array([ 1.00708    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138391  , -1411.31    , array([ 1.00608    ,  0.105428   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138392  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20711    ,  1.89005e-10,  0.0433533  ])
138393  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89195e-10,  0.0433533  ])
138394  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433967  ])
138395  , -1411.31    , array([ 1.00605    ,  0.105321   ,  5.20205    ,  1.89005e-10,  0.0433525  ])
138396  , -1411.31    , array([ 1.00605    ,  0.105321   ,  5.20205    ,  1.89005e-10,  0.0433525  ])
138397  , -1411.31    , array([ 1.00705    ,  0.105321   ,  5.20205    ,  1.89005e-10,  0.0433525  ])
138398  , -1411.31    , array([ 1.00605    ,  0.105426   ,  5.20205    ,  1.89005e-10,  0.0433525  ])
138399  , -1411.31    , array([ 1.00605    ,  0.105321   ,  5.20725    ,  1.89005e-10,  0.0433525  ])
138400  , -1411.31    , array([ 1.00605    ,  0.105321   ,  5.20205    ,  1.89195e-10,  0.0433525  ])
138401  , -1411.31    , array([ 1.00605    ,  0.105321   ,  5.20205    ,  1.89005e-10,  0.0433959  ])
138402  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138403  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138404  , -1411.31    , array([ 1.00708    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138405  , -1411.31    , array([ 1.00608    ,  0.105428   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138406  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20711    ,  1.89005e-10,  0.0433533  ])
138407  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89195e-10,  0.0433533  ])
138408  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433967  ])
138409  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138410  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138411  , -1411.31    , array([ 1.00708    ,  0.105323   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138412  , -1411.31    , array([ 1.00608    ,  0.105428   ,  5.20191    ,  1.89005e-10,  0.0433533  ])
138413  , -1411.31    , array([ 1.00608    ,  0.105323   ,  5.20711    ,  1.89005e-10,  0.0433533  ])
