52527   , -2346.84    , array([ 1.00638    ,  1.23955    ,  5.29186e-09,  0.00267818 ])
52528   , -2346.84    , array([ 1.00738    ,  1.23955    ,  5.29186e-09,  0.00267818 ])
52529   , -2346.88    , array([ 1.00638    ,  1.24079    ,  5.29186e-09,  0.00267818 ])
52530   , -2346.84    , array([ 1.00638    ,  1.23955    ,  5.29715e-09,  0.00267818 ])
52531   , -2346.85    , array([ 1.00638    ,  1.23955    ,  5.29186e-09,  0.00268085 ])
52532   , -2346.84    , array([ 1.00638    ,  1.23955    ,  5.29186e-09,  0.00267818 ])
52533   , -2291.48    , array([ 1.00638    ,  0.464238   ,  5.29186e-09,  0.00211574 ])
52534   , -2291.48    , array([ 1.00638    ,  0.464238   ,  5.29186e-09,  0.00211574 ])
52535   , -2291.48    , array([ 1.00738    ,  0.464238   ,  5.29186e-09,  0.00211574 ])
52536   , -2291.56    , array([ 1.00638    ,  0.464703   ,  5.29186e-09,  0.00211574 ])
52537   , -2291.48    , array([ 1.00638    ,  0.464238   ,  5.29715e-09,  0.00211574 ])
52538   , -2291.44    , array([ 1.00638    ,  0.464238   ,  5.29186e-09,  0.00211786 ])
52539   , -1793.07    , array([ 1.00637    ,  0.00913374 ,  5.29186e-09,  0.00082406 ])
52540   , -1793.07    , array([ 1.00637    ,  0.00913374 ,  5.29186e-09,  0.00082406 ])
52541   , -1793.07    , array([ 1.00737    ,  0.00913374 ,  5.29186e-09,  0.00082406 ])
52542   , -1793       , array([ 1.00637    ,  0.00914288 ,  5.29186e-09,  0.00082406 ])
52543   , -1793.07    , array([ 1.00637    ,  0.00913374 ,  5.29715e-09,  0.00082406 ])
52544   , -1793.14    , array([ 1.00637    ,  0.00913374 ,  5.29186e-09,  0.000824884])
52545   , -2029.26    , array([ 1.00637    ,  0.0555127  ,  5.29186e-09,  0.0012708  ])
52546   , -2029.26    , array([ 1.00637    ,  0.0555127  ,  5.29186e-09,  0.0012708  ])
52547   , -2029.26    , array([ 1.00738    ,  0.0555127  ,  5.29186e-09,  0.0012708  ])
52548   , -2029.49    , array([ 1.00637    ,  0.0555683  ,  5.29186e-09,  0.0012708  ])
52549   , -2029.26    , array([ 1.00637    ,  0.0555127  ,  5.29715e-09,  0.0012708  ])
52550   , -2029.03    , array([ 1.00637    ,  0.0555127  ,  5.29186e-09,  0.00127207 ])
52551   , -1788.83    , array([ 1.00637    ,  0.0108702  ,  5.29186e-09,  0.000859216])
52552   , -1788.83    , array([ 1.00637    ,  0.0108702  ,  5.29186e-09,  0.000859216])
52553   , -1788.83    , array([ 1.00737    ,  0.0108702  ,  5.29186e-09,  0.000859216])
52554   , -1788.85    , array([ 1.00637    ,  0.0108811  ,  5.29186e-09,  0.000859216])
52555   , -1788.83    , array([ 1.00637    ,  0.0108702  ,  5.29715e-09,  0.000859216])
52556   , -1788.81    , array([ 1.00637    ,  0.0108702  ,  5.29186e-09,  0.000860075])
52563   , -1788.83    , array([ 1.00637    ,  0.0108695  ,  5.29186e-09,  0.000859254])
52564   , -1788.83    , array([ 1.00637    ,  0.0108695  ,  5.29186e-09,  0.000859254])
52565   , -1788.83    , array([ 1.00737    ,  0.0108695  ,  5.29186e-09,  0.000859254])
52566   , -1788.85    , array([ 1.00637    ,  0.0108804  ,  5.29186e-09,  0.000859254])
52567   , -1788.83    , array([ 1.00637    ,  0.0108695  ,  5.29715e-09,  0.000859254])
52568   , -1788.81    , array([ 1.00637    ,  0.0108695  ,  5.29186e-09,  0.000860114])
52569   , -1788.52    , array([ 1.00637    ,  0.0106637  ,  5.29186e-09,  0.000871117])
