1248    , -2663.67    , array([ 0.294178   ,  14.2535    ,  7.30474e-65,  0.015257   ])
1284    , -1841.64    , array([ 0.294178   ,  0.0182512  ,  7.30474e-65,  0.0023292  ])
1285    , -1841.64    , array([ 0.294178   ,  0.0182512  ,  7.30474e-65,  0.0023292  ])
1286    , -1841.64    , array([ 0.294472   ,  0.0182512  ,  7.30474e-65,  0.0023292  ])
1287    , -1841.26    , array([ 0.294178   ,  0.0182695  ,  7.30474e-65,  0.0023292  ])
1288    , -1841.64    , array([ 0.294178   ,  0.0182512  ,  7.31205e-65,  0.0023292  ])
1289    , -1841.98    , array([ 0.294178   ,  0.0182512  ,  7.30474e-65,  0.00233153 ])
1290    , -1770.79    , array([ 0.294178   ,  0.0293929  ,  7.30474e-65,  0.00242079 ])
1291    , -1770.79    , array([ 0.294178   ,  0.0293929  ,  7.30474e-65,  0.00242079 ])
1292    , -1770.79    , array([ 0.294472   ,  0.0293929  ,  7.30474e-65,  0.00242079 ])
1293    , -1770.82    , array([ 0.294178   ,  0.0294223  ,  7.30474e-65,  0.00242079 ])
1294    , -1770.79    , array([ 0.294178   ,  0.0293929  ,  7.31205e-65,  0.00242079 ])
1295    , -1770.74    , array([ 0.294178   ,  0.0293929  ,  7.30474e-65,  0.00242321 ])
1296    , -1770.45    , array([ 0.294178   ,  0.0283395  ,  7.30474e-65,  0.00241365 ])
1297    , -1770.45    , array([ 0.294178   ,  0.0283395  ,  7.30474e-65,  0.00241365 ])
1298    , -1770.45    , array([ 0.294472   ,  0.0283395  ,  7.30474e-65,  0.00241365 ])
1299    , -1770.45    , array([ 0.294178   ,  0.0283678  ,  7.30474e-65,  0.00241365 ])
1300    , -1770.45    , array([ 0.294178   ,  0.0283395  ,  7.31205e-65,  0.00241365 ])
1301    , -1770.42    , array([ 0.294178   ,  0.0283395  ,  7.30474e-65,  0.00241607 ])
1302    , -2337.3     , array([ 0.294178   ,  0.0119059  ,  7.30474e-65,  0.00276243 ])
1303    , -2337.3     , array([ 0.294178   ,  0.0119059  ,  7.30474e-65,  0.00276243 ])
1304    , -2337.3     , array([ 0.294472   ,  0.0119059  ,  7.30474e-65,  0.00276243 ])
1305    , -2335.88    , array([ 0.294178   ,  0.0119178  ,  7.30474e-65,  0.00276243 ])
1306    , -2337.3     , array([ 0.294178   ,  0.0119059  ,  7.31205e-65,  0.00276243 ])
1307    , -2338.61    , array([ 0.294178   ,  0.0119059  ,  7.30474e-65,  0.0027652  ])
1308    , -1770.43    , array([ 0.294178   ,  0.0281762  ,  7.30474e-65,  0.00241582 ])
1309    , -1770.43    , array([ 0.294178   ,  0.0281762  ,  7.30474e-65,  0.00241582 ])
1310    , -1770.43    , array([ 0.294472   ,  0.0281762  ,  7.30474e-65,  0.00241582 ])
1311    , -1770.43    , array([ 0.294178   ,  0.0282044  ,  7.30474e-65,  0.00241582 ])
1312    , -1770.43    , array([ 0.294178   ,  0.0281762  ,  7.31205e-65,  0.00241582 ])
1313    , -1770.41    , array([ 0.294178   ,  0.0281762  ,  7.30474e-65,  0.00241824 ])
1314    , -1770.4     , array([ 0.294178   ,  0.0282115  ,  7.30474e-65,  0.00241913 ])
1315    , -1770.4     , array([ 0.294178   ,  0.0282115  ,  7.30474e-65,  0.00241913 ])
1316    , -1770.4     , array([ 0.294472   ,  0.0282115  ,  7.30474e-65,  0.00241913 ])
1317    , -1770.39    , array([ 0.294178   ,  0.0282397  ,  7.30474e-65,  0.00241913 ])
1318    , -1770.4     , array([ 0.294178   ,  0.0282115  ,  7.31205e-65,  0.00241913 ])
1319    , -1770.37    , array([ 0.294178   ,  0.0282115  ,  7.30474e-65,  0.00242155 ])
1320    , -1770.24    , array([ 0.294178   ,  0.0283531  ,  7.30474e-65,  0.00243241 ])
1321    , -1770.24    , array([ 0.294178   ,  0.0283531  ,  7.30474e-65,  0.00243241 ])
1322    , -1770.24    , array([ 0.294472   ,  0.0283531  ,  7.30474e-65,  0.00243241 ])
1323    , -1770.24    , array([ 0.294178   ,  0.0283815  ,  7.30474e-65,  0.00243241 ])
1324    , -1770.24    , array([ 0.294178   ,  0.0283531  ,  7.31205e-65,  0.00243241 ])
1325    , -1770.22    , array([ 0.294178   ,  0.0283531  ,  7.30474e-65,  0.00243484 ])
1326    , -1769.61    , array([ 0.294178   ,  0.0289266  ,  7.30474e-65,  0.00248624 ])
1327    , -1769.61    , array([ 0.294178   ,  0.0289266  ,  7.30474e-65,  0.00248624 ])
1328    , -1769.61    , array([ 0.294472   ,  0.0289266  ,  7.30474e-65,  0.00248624 ])
1329    , -1769.61    , array([ 0.294178   ,  0.0289555  ,  7.30474e-65,  0.00248624 ])
1330    , -1769.61    , array([ 0.294178   ,  0.0289266  ,  7.31205e-65,  0.00248624 ])
1331    , -1769.59    , array([ 0.294178   ,  0.0289266  ,  7.30474e-65,  0.00248873 ])
1332    , -1766.96    , array([ 0.294178   ,  0.0313388  ,  7.30474e-65,  0.00271377 ])
1333    , -1766.96    , array([ 0.294178   ,  0.0313388  ,  7.30474e-65,  0.00271377 ])
1334    , -1766.96    , array([ 0.294472   ,  0.0313388  ,  7.30474e-65,  0.00271377 ])
1335    , -1766.96    , array([ 0.294178   ,  0.0313701  ,  7.30474e-65,  0.00271377 ])
1336    , -1766.96    , array([ 0.294178   ,  0.0313388  ,  7.31205e-65,  0.00271377 ])
1337    , -1766.93    , array([ 0.294178   ,  0.0313388  ,  7.30474e-65,  0.00271649 ])
1338    , -1753.71    , array([ 0.294178   ,  0.043174   ,  7.30474e-65,  0.00385206 ])
1339    , -1753.71    , array([ 0.294178   ,  0.043174   ,  7.30474e-65,  0.00385206 ])
1340    , -1753.71    , array([ 0.294472   ,  0.043174   ,  7.30474e-65,  0.00385206 ])
1341    , -1753.71    , array([ 0.294178   ,  0.0432172  ,  7.30474e-65,  0.00385206 ])
1342    , -1753.71    , array([ 0.294178   ,  0.043174   ,  7.31205e-65,  0.00385206 ])
1343    , -1753.66    , array([ 0.294178   ,  0.043174   ,  7.30474e-65,  0.00385591 ])
1344    , -1638.08    , array([ 0.294178   ,  0.15552    ,  7.30474e-65,  0.0156377  ])
1345    , -1638.08    , array([ 0.294178   ,  0.15552    ,  7.30474e-65,  0.0156377  ])
1346    , -1638.08    , array([ 0.294472   ,  0.15552    ,  7.30474e-65,  0.0156377  ])
1347    , -1638.25    , array([ 0.294178   ,  0.155675   ,  7.30474e-65,  0.0156377  ])
1348    , -1638.08    , array([ 0.294178   ,  0.15552    ,  7.31205e-65,  0.0156377  ])
1349    , -1637.8     , array([ 0.294178   ,  0.15552    ,  7.30474e-65,  0.0156533  ])
1350    , -35742.9    , array([ 0.294178   ,  26.1839    ,  7.30474e-65,  4.24705    ])
1351    , -35742.9    , array([ 0.294178   ,  26.1839    ,  7.30474e-65,  4.24705    ])
1352    , -35742.9    , array([ 0.294472   ,  26.1839    ,  7.30474e-65,  4.24705    ])
1353    , -35759.3    , array([ 0.294178   ,  26.2101    ,  7.30474e-65,  4.24705    ])
1354    , -35742.9    , array([ 0.294178   ,  26.1839    ,  7.31205e-65,  4.24705    ])
1355    , -35741.6    , array([ 0.294178   ,  26.1839    ,  7.30474e-65,  4.2513     ])
1356    , -1630.91    , array([ 0.294178   ,  0.164436   ,  7.30474e-65,  0.0166204  ])
1357    , -1630.91    , array([ 0.294178   ,  0.164436   ,  7.30474e-65,  0.0166204  ])
1358    , -1630.91    , array([ 0.294472   ,  0.164436   ,  7.30474e-65,  0.0166204  ])
1359    , -1631.1     , array([ 0.294178   ,  0.1646     ,  7.30474e-65,  0.0166204  ])
1360    , -1630.91    , array([ 0.294178   ,  0.164436   ,  7.31205e-65,  0.0166204  ])
1361    , -1630.61    , array([ 0.294178   ,  0.164436   ,  7.30474e-65,  0.016637   ])
1362    , -1623.15    , array([ 0.294178   ,  0.174641   ,  7.30474e-65,  0.0177513  ])
1363    , -1623.15    , array([ 0.294178   ,  0.174641   ,  7.30474e-65,  0.0177513  ])
1364    , -1623.15    , array([ 0.294472   ,  0.174641   ,  7.30474e-65,  0.0177513  ])
1365    , -1623.36    , array([ 0.294178   ,  0.174816   ,  7.30474e-65,  0.0177513  ])
1366    , -1623.15    , array([ 0.294178   ,  0.174641   ,  7.31205e-65,  0.0177513  ])
1367    , -1622.84    , array([ 0.294178   ,  0.174641   ,  7.30474e-65,  0.0177691  ])
1368    , -5116.58    , array([ 0.294178   ,  2.13841    ,  7.30474e-65,  0.274574   ])
1369    , -5116.58    , array([ 0.294178   ,  2.13841    ,  7.30474e-65,  0.274574   ])
1370    , -5116.58    , array([ 0.294472   ,  2.13841    ,  7.30474e-65,  0.274574   ])
1371    , -5120.44    , array([ 0.294178   ,  2.14055    ,  7.30474e-65,  0.274574   ])
1372    , -5116.58    , array([ 0.294178   ,  2.13841    ,  7.31205e-65,  0.274574   ])
1373    , -5118.29    , array([ 0.294178   ,  2.13841    ,  7.30474e-65,  0.274849   ])
1374    , -1571.62    , array([ 0.294178   ,  0.284452   ,  7.30474e-65,  0.0302591  ])
1375    , -1571.62    , array([ 0.294178   ,  0.284452   ,  7.30474e-65,  0.0302591  ])
1376    , -1571.62    , array([ 0.294472   ,  0.284452   ,  7.30474e-65,  0.0302591  ])
1377    , -1572.06    , array([ 0.294178   ,  0.284736   ,  7.30474e-65,  0.0302591  ])
1378    , -1571.62    , array([ 0.294178   ,  0.284452   ,  7.31205e-65,  0.0302591  ])
1379    , -1571.16    , array([ 0.294178   ,  0.284452   ,  7.30474e-65,  0.0302893  ])
1380    , -1567.33    , array([ 0.294178   ,  0.334462   ,  7.30474e-65,  0.0361206  ])
1381    , -1567.33    , array([ 0.294178   ,  0.334462   ,  7.30474e-65,  0.0361206  ])
1382    , -1567.33    , array([ 0.294472   ,  0.334462   ,  7.30474e-65,  0.0361206  ])
1383    , -1567.89    , array([ 0.294178   ,  0.334797   ,  7.30474e-65,  0.0361206  ])
1384    , -1567.33    , array([ 0.294178   ,  0.334462   ,  7.31205e-65,  0.0361206  ])
1385    , -1566.84    , array([ 0.294178   ,  0.334462   ,  7.30474e-65,  0.0361568  ])
1392    , -1567.33    , array([ 0.294178   ,  0.334463   ,  7.30474e-65,  0.0361208  ])
1393    , -1567.33    , array([ 0.294178   ,  0.334463   ,  7.30474e-65,  0.0361208  ])
1394    , -1567.33    , array([ 0.294472   ,  0.334463   ,  7.30474e-65,  0.0361208  ])
1395    , -1567.89    , array([ 0.294178   ,  0.334798   ,  7.30474e-65,  0.0361208  ])
1396    , -1567.33    , array([ 0.294178   ,  0.334463   ,  7.31205e-65,  0.0361208  ])
1397    , -1566.84    , array([ 0.294178   ,  0.334463   ,  7.30474e-65,  0.0361569  ])
1398    , -1567.33    , array([ 0.294178   ,  0.334468   ,  7.30474e-65,  0.0361214  ])
1399    , -1567.33    , array([ 0.294178   ,  0.334468   ,  7.30474e-65,  0.0361214  ])
1400    , -1567.33    , array([ 0.294472   ,  0.334468   ,  7.30474e-65,  0.0361214  ])
1401    , -1567.89    , array([ 0.294178   ,  0.334803   ,  7.30474e-65,  0.0361214  ])
1402    , -1567.33    , array([ 0.294178   ,  0.334468   ,  7.31205e-65,  0.0361214  ])
1403    , -1566.84    , array([ 0.294178   ,  0.334468   ,  7.30474e-65,  0.0361575  ])
1404    , -23530.8    , array([ 0.294178   ,  11.29      ,  7.30474e-65,  2.35097    ])
1405    , -23530.8    , array([ 0.294178   ,  11.29      ,  7.30474e-65,  2.35097    ])
1406    , -23530.8    , array([ 0.294472   ,  11.29      ,  7.30474e-65,  2.35097    ])
1407    , -23544.4    , array([ 0.294178   ,  11.3013    ,  7.30474e-65,  2.35097    ])
1408    , -23530.8    , array([ 0.294178   ,  11.29      ,  7.31205e-65,  2.35097    ])
1409    , -23530.6    , array([ 0.294178   ,  11.29      ,  7.30474e-65,  2.35332    ])
1410    , -1566.97    , array([ 0.294178   ,  0.338078   ,  7.30474e-65,  0.0365845  ])
1411    , -1566.97    , array([ 0.294178   ,  0.338078   ,  7.30474e-65,  0.0365845  ])
1412    , -1566.97    , array([ 0.294472   ,  0.338078   ,  7.30474e-65,  0.0365845  ])
1413    , -1567.53    , array([ 0.294178   ,  0.338416   ,  7.30474e-65,  0.0365845  ])
1414    , -1566.97    , array([ 0.294178   ,  0.338078   ,  7.31205e-65,  0.0365845  ])
1415    , -1566.47    , array([ 0.294178   ,  0.338078   ,  7.30474e-65,  0.0366211  ])
1416    , -1566.24    , array([ 0.294178   ,  0.338395   ,  7.30474e-65,  0.0366768  ])
1417    , -1566.24    , array([ 0.294178   ,  0.338395   ,  7.30474e-65,  0.0366768  ])
1418    , -1566.24    , array([ 0.294472   ,  0.338395   ,  7.30474e-65,  0.0366768  ])
1419    , -1566.8     , array([ 0.294178   ,  0.338734   ,  7.30474e-65,  0.0366768  ])
1420    , -1566.24    , array([ 0.294178   ,  0.338395   ,  7.31205e-65,  0.0366768  ])
1421    , -1565.74    , array([ 0.294178   ,  0.338395   ,  7.30474e-65,  0.0367135  ])
1422    , -1563.31    , array([ 0.294178   ,  0.339667   ,  7.30474e-65,  0.0370486  ])
1423    , -1563.31    , array([ 0.294178   ,  0.339667   ,  7.30474e-65,  0.0370486  ])
1424    , -1563.31    , array([ 0.294472   ,  0.339667   ,  7.30474e-65,  0.0370486  ])
1425    , -1563.87    , array([ 0.294178   ,  0.340007   ,  7.30474e-65,  0.0370486  ])
1426    , -1563.31    , array([ 0.294178   ,  0.339667   ,  7.31205e-65,  0.0370486  ])
1427    , -1562.8     , array([ 0.294178   ,  0.339667   ,  7.30474e-65,  0.0370857  ])
1428    , -1551.48    , array([ 0.294178   ,  0.344801   ,  7.30474e-65,  0.0385737  ])
1429    , -1551.48    , array([ 0.294178   ,  0.344801   ,  7.30474e-65,  0.0385737  ])
1430    , -1551.48    , array([ 0.294472   ,  0.344801   ,  7.30474e-65,  0.0385737  ])
1431    , -1552.06    , array([ 0.294178   ,  0.345146   ,  7.30474e-65,  0.0385737  ])
1432    , -1551.48    , array([ 0.294178   ,  0.344801   ,  7.31205e-65,  0.0385737  ])
1433    , -1550.98    , array([ 0.294178   ,  0.344801   ,  7.30474e-65,  0.0386123  ])
1434    , -1502.99    , array([ 0.294178   ,  0.366126   ,  7.30474e-65,  0.0453282  ])
1435    , -1502.99    , array([ 0.294178   ,  0.366126   ,  7.30474e-65,  0.0453282  ])
1436    , -1502.99    , array([ 0.294472   ,  0.366126   ,  7.30474e-65,  0.0453282  ])
1437    , -1503.62    , array([ 0.294178   ,  0.366492   ,  7.30474e-65,  0.0453282  ])
1438    , -1502.99    , array([ 0.294178   ,  0.366126   ,  7.31205e-65,  0.0453282  ])
1439    , -1502.44    , array([ 0.294178   ,  0.366126   ,  7.30474e-65,  0.0453735  ])
1440    , -1310.11    , array([ 0.294178   ,  0.465453   ,  7.30474e-65,  0.0864323  ])
1441    , -1310.11    , array([ 0.294178   ,  0.465453   ,  7.30474e-65,  0.0864323  ])
1442    , -1310.11    , array([ 0.294472   ,  0.465453   ,  7.30474e-65,  0.0864323  ])
1443    , -1311.12    , array([ 0.294178   ,  0.465919   ,  7.30474e-65,  0.0864323  ])
1444    , -1310.11    , array([ 0.294178   ,  0.465453   ,  7.31205e-65,  0.0864323  ])
1445    , -1309.48    , array([ 0.294178   ,  0.465453   ,  7.30474e-65,  0.0865188  ])
1446    , -1521.02    , array([ 0.294178   ,  0.773016   ,  7.30474e-65,  0.438747   ])
1447    , -1521.02    , array([ 0.294178   ,  0.773016   ,  7.30474e-65,  0.438747   ])
1448    , -1521.02    , array([ 0.294472   ,  0.773016   ,  7.30474e-65,  0.438747   ])
1449    , -1523.7     , array([ 0.294178   ,  0.773789   ,  7.30474e-65,  0.438747   ])
1450    , -1521.02    , array([ 0.294178   ,  0.773016   ,  7.31205e-65,  0.438747   ])
1451    , -1521       , array([ 0.294178   ,  0.773016   ,  7.30474e-65,  0.439186   ])
1452    , -1169.71    , array([ 0.294178   ,  0.568902   ,  7.30474e-65,  0.164364   ])
1453    , -1169.71    , array([ 0.294178   ,  0.568902   ,  7.30474e-65,  0.164364   ])
1454    , -1169.71    , array([ 0.294472   ,  0.568902   ,  7.30474e-65,  0.164364   ])
1455    , -1171.29    , array([ 0.294178   ,  0.569472   ,  7.30474e-65,  0.164364   ])
1456    , -1169.71    , array([ 0.294178   ,  0.568902   ,  7.31205e-65,  0.164364   ])
1457    , -1169.15    , array([ 0.294178   ,  0.568902   ,  7.30474e-65,  0.164529   ])
1458    , -929.196    , array([ 0.294178   ,  0.564767   ,  7.30474e-65,  0.268032   ])
1459    , -929.196    , array([ 0.294178   ,  0.564767   ,  7.30474e-65,  0.268032   ])
1460    , -929.196    , array([ 0.294472   ,  0.564767   ,  7.30474e-65,  0.268032   ])
1461    , -930.842    , array([ 0.294178   ,  0.565332   ,  7.30474e-65,  0.268032   ])
1462    , -929.196    , array([ 0.294178   ,  0.564767   ,  7.31205e-65,  0.268032   ])
1463    , -928.86     , array([ 0.294178   ,  0.564767   ,  7.30474e-65,  0.268301   ])
1464    , -613.168    , array([ 0.294178   ,  0.456492   ,  7.30474e-65,  0.401321   ])
1465    , -613.168    , array([ 0.294178   ,  0.456492   ,  7.30474e-65,  0.401321   ])
1466    , -613.168    , array([ 0.294472   ,  0.456492   ,  7.30474e-65,  0.401321   ])
1467    , -614.025    , array([ 0.294178   ,  0.456948   ,  7.30474e-65,  0.401321   ])
1468    , -613.168    , array([ 0.294178   ,  0.456492   ,  7.31205e-65,  0.401321   ])
1469    , -613.312    , array([ 0.294178   ,  0.456492   ,  7.30474e-65,  0.401722   ])
1470    , -450.284    , array([ 0.294178   ,  0.332116   ,  7.30474e-65,  0.308082   ])
1471    , -450.284    , array([ 0.294178   ,  0.332116   ,  7.30474e-65,  0.308082   ])
1472    , -450.284    , array([ 0.294472   ,  0.332116   ,  7.30474e-65,  0.308082   ])
1473    , -450.482    , array([ 0.294178   ,  0.332448   ,  7.30474e-65,  0.308082   ])
1474    , -450.284    , array([ 0.294178   ,  0.332116   ,  7.31205e-65,  0.308082   ])
1475    , -450.126    , array([ 0.294178   ,  0.332116   ,  7.30474e-65,  0.30839    ])
1476    , -423.613    , array([ 0.294178   ,  0.304132   ,  7.30474e-65,  0.34777    ])
1477    , -423.613    , array([ 0.294178   ,  0.304132   ,  7.30474e-65,  0.34777    ])
1478    , -423.613    , array([ 0.294472   ,  0.304132   ,  7.30474e-65,  0.34777    ])
1479    , -423.75     , array([ 0.294178   ,  0.304436   ,  7.30474e-65,  0.34777    ])
1480    , -423.613    , array([ 0.294178   ,  0.304132   ,  7.31205e-65,  0.34777    ])
1481    , -423.577    , array([ 0.294178   ,  0.304132   ,  7.30474e-65,  0.348118   ])
1482    , -411.211    , array([ 0.294178   ,  0.266794   ,  7.30474e-65,  0.372254   ])
1483    , -411.211    , array([ 0.294178   ,  0.266794   ,  7.30474e-65,  0.372254   ])
1484    , -411.211    , array([ 0.294472   ,  0.266794   ,  7.30474e-65,  0.372254   ])
1485    , -411.28     , array([ 0.294178   ,  0.267061   ,  7.30474e-65,  0.372254   ])
1486    , -411.211    , array([ 0.294178   ,  0.266794   ,  7.31205e-65,  0.372254   ])
1487    , -411.29     , array([ 0.294178   ,  0.266794   ,  7.30474e-65,  0.372626   ])
1488    , -404.251    , array([ 0.294178   ,  0.240009   ,  7.30474e-65,  0.361253   ])
1489    , -404.251    , array([ 0.294178   ,  0.240009   ,  7.30474e-65,  0.361253   ])
1490    , -404.251    , array([ 0.294472   ,  0.240009   ,  7.30474e-65,  0.361253   ])
1491    , -404.291    , array([ 0.294178   ,  0.240249   ,  7.30474e-65,  0.361253   ])
1492    , -404.251    , array([ 0.294178   ,  0.240009   ,  7.31205e-65,  0.361253   ])
1493    , -404.271    , array([ 0.294178   ,  0.240009   ,  7.30474e-65,  0.361614   ])
1494    , -400.376    , array([ 0.294178   ,  0.20866    ,  7.30474e-65,  0.356948   ])
1495    , -400.376    , array([ 0.294178   ,  0.20866    ,  7.30474e-65,  0.356948   ])
1496    , -400.376    , array([ 0.294472   ,  0.20866    ,  7.30474e-65,  0.356948   ])
1497    , -400.384    , array([ 0.294178   ,  0.208868   ,  7.30474e-65,  0.356948   ])
1498    , -400.376    , array([ 0.294178   ,  0.20866    ,  7.31205e-65,  0.356948   ])
1499    , -400.44     , array([ 0.294178   ,  0.20866    ,  7.30474e-65,  0.357305   ])
1500    , -397.503    , array([ 0.294178   ,  0.182177   ,  7.30474e-65,  0.338147   ])
1501    , -397.503    , array([ 0.294178   ,  0.182177   ,  7.30474e-65,  0.338147   ])
1502    , -397.503    , array([ 0.294472   ,  0.182177   ,  7.30474e-65,  0.338147   ])
1503    , -397.518    , array([ 0.294178   ,  0.182359   ,  7.30474e-65,  0.338147   ])
1504    , -397.503    , array([ 0.294178   ,  0.182177   ,  7.31205e-65,  0.338147   ])
1505    , -397.5      , array([ 0.294178   ,  0.182177   ,  7.30474e-65,  0.338485   ])
1506    , -397.892    , array([ 0.294178   ,  0.147801   ,  7.30474e-65,  0.32124    ])
1507    , -397.892    , array([ 0.294178   ,  0.147801   ,  7.30474e-65,  0.32124    ])
1508    , -397.892    , array([ 0.294472   ,  0.147801   ,  7.30474e-65,  0.32124    ])
1509    , -397.819    , array([ 0.294178   ,  0.147949   ,  7.30474e-65,  0.32124    ])
1510    , -397.892    , array([ 0.294178   ,  0.147801   ,  7.31205e-65,  0.32124    ])
1511    , -398.075    , array([ 0.294178   ,  0.147801   ,  7.30474e-65,  0.321562   ])
1512    , -396.613    , array([ 0.294178   ,  0.164819   ,  7.30474e-65,  0.329943   ])
1513    , -396.613    , array([ 0.294178   ,  0.164819   ,  7.30474e-65,  0.329943   ])
1514    , -396.613    , array([ 0.294472   ,  0.164819   ,  7.30474e-65,  0.329943   ])
1515    , -396.602    , array([ 0.294178   ,  0.164984   ,  7.30474e-65,  0.329943   ])
1516    , -396.613    , array([ 0.294178   ,  0.164819   ,  7.31205e-65,  0.329943   ])
1517    , -396.669    , array([ 0.294178   ,  0.164819   ,  7.30474e-65,  0.330273   ])
1518    , -395.719    , array([ 0.294178   ,  0.143279   ,  7.30474e-65,  0.31192    ])
1519    , -395.719    , array([ 0.294178   ,  0.143279   ,  7.30474e-65,  0.31192    ])
1520    , -395.719    , array([ 0.294472   ,  0.143279   ,  7.30474e-65,  0.31192    ])
1521    , -395.691    , array([ 0.294178   ,  0.143422   ,  7.30474e-65,  0.31192    ])
1522    , -395.719    , array([ 0.294178   ,  0.143279   ,  7.31205e-65,  0.31192    ])
1523    , -395.799    , array([ 0.294178   ,  0.143279   ,  7.30474e-65,  0.312232   ])
1524    , -394.721    , array([ 0.294178   ,  0.127964   ,  7.30474e-65,  0.2932     ])
1525    , -394.721    , array([ 0.294178   ,  0.127964   ,  7.30474e-65,  0.2932     ])
1526    , -394.721    , array([ 0.294472   ,  0.127964   ,  7.30474e-65,  0.2932     ])
1527    , -394.718    , array([ 0.294178   ,  0.128092   ,  7.30474e-65,  0.2932     ])
1528    , -394.721    , array([ 0.294178   ,  0.127964   ,  7.31205e-65,  0.2932     ])
1529    , -394.744    , array([ 0.294178   ,  0.127964   ,  7.30474e-65,  0.293493   ])
1530    , -395.562    , array([ 0.294178   ,  0.0964943  ,  7.30474e-65,  0.256242   ])
1531    , -395.562    , array([ 0.294178   ,  0.0964943  ,  7.30474e-65,  0.256242   ])
1532    , -395.562    , array([ 0.294472   ,  0.0964943  ,  7.30474e-65,  0.256242   ])
1533    , -395.456    , array([ 0.294178   ,  0.0965909  ,  7.30474e-65,  0.256242   ])
1534    , -395.562    , array([ 0.294178   ,  0.0964943  ,  7.31205e-65,  0.256242   ])
1535    , -395.757    , array([ 0.294178   ,  0.0964943  ,  7.30474e-65,  0.256498   ])
1536    , -394.439    , array([ 0.294178   ,  0.115879   ,  7.30474e-65,  0.279639   ])
1537    , -394.439    , array([ 0.294178   ,  0.115879   ,  7.30474e-65,  0.279639   ])
1538    , -394.439    , array([ 0.294472   ,  0.115879   ,  7.30474e-65,  0.279639   ])
1539    , -394.42     , array([ 0.294178   ,  0.115994   ,  7.30474e-65,  0.279639   ])
1540    , -394.439    , array([ 0.294178   ,  0.115879   ,  7.31205e-65,  0.279639   ])
1541    , -394.49     , array([ 0.294178   ,  0.115879   ,  7.30474e-65,  0.279919   ])
1542    , -394.248    , array([ 0.294178   ,  0.10652    ,  7.30474e-65,  0.267566   ])
1543    , -394.248    , array([ 0.294178   ,  0.10652    ,  7.30474e-65,  0.267566   ])
1544    , -394.248    , array([ 0.294472   ,  0.10652    ,  7.30474e-65,  0.267566   ])
1545    , -394.22     , array([ 0.294178   ,  0.106626   ,  7.30474e-65,  0.267566   ])
1546    , -394.248    , array([ 0.294178   ,  0.10652    ,  7.31205e-65,  0.267566   ])
