222938  , -207317     , array([ 0.127937   ,  9.20315    ,  8.82948e-39,  0.202578   ,  0.405795   ])
222939  , -207174     , array([ 0.128065   ,  9.20315    ,  8.82948e-39,  0.202578   ,  0.405795   ])
222940  , -207327     , array([ 0.127937   ,  9.21235    ,  8.82948e-39,  0.202578   ,  0.405795   ])
222941  , -207317     , array([ 0.127937   ,  9.20315    ,  8.83832e-39,  0.202578   ,  0.405795   ])
222942  , -207313     , array([ 0.127937   ,  9.20315    ,  8.82948e-39,  0.202781   ,  0.405795   ])
222943  , -207448     , array([ 0.127937   ,  9.20315    ,  8.82948e-39,  0.202578   ,  0.406201   ])
222944  , -207317     , array([ 0.127937   ,  9.20315    ,  8.82948e-39,  0.202578   ,  0.405795   ])
222945  , -83464.5    , array([ 0.26844    ,  8.71056    ,  8.82948e-39,  0.206093   ,  0.204805   ])
222946  , -83464.5    , array([ 0.26844    ,  8.71056    ,  8.82948e-39,  0.206093   ,  0.204805   ])
222947  , -83409.6    , array([ 0.268708   ,  8.71056    ,  8.82948e-39,  0.206093   ,  0.204805   ])
222948  , -83470.3    , array([ 0.26844    ,  8.71927    ,  8.82948e-39,  0.206093   ,  0.204805   ])
222949  , -83464.5    , array([ 0.26844    ,  8.71056    ,  8.83832e-39,  0.206093   ,  0.204805   ])
222950  , -83464.6    , array([ 0.26844    ,  8.71056    ,  8.82948e-39,  0.2063     ,  0.204805   ])
222951  , -83513.5    , array([ 0.26844    ,  8.71056    ,  8.82948e-39,  0.206093   ,  0.20501    ])
222959  , -83358.8    , array([ 0.270647   ,  8.55548    ,  8.82948e-39,  0.203367   ,  0.206696   ])
222960  , -83358.8    , array([ 0.270647   ,  8.55548    ,  8.82948e-39,  0.203367   ,  0.206696   ])
222961  , -83303.9    , array([ 0.270918   ,  8.55548    ,  8.82948e-39,  0.203367   ,  0.206696   ])
222962  , -83364.7    , array([ 0.270647   ,  8.56404    ,  8.82948e-39,  0.203367   ,  0.206696   ])
222963  , -83358.8    , array([ 0.270647   ,  8.55548    ,  8.83832e-39,  0.203367   ,  0.206696   ])
222964  , -83358.8    , array([ 0.270647   ,  8.55548    ,  8.82948e-39,  0.20357    ,  0.206696   ])
222965  , -83407.7    , array([ 0.270647   ,  8.55548    ,  8.82948e-39,  0.203367   ,  0.206903   ])
222966  , -83248.7    , array([ 0.272918   ,  8.40015    ,  8.82948e-39,  0.200623   ,  0.208642   ])
222967  , -83248.7    , array([ 0.272918   ,  8.40015    ,  8.82948e-39,  0.200623   ,  0.208642   ])
222968  , -83193.8    , array([ 0.273191   ,  8.40015    ,  8.82948e-39,  0.200623   ,  0.208642   ])
222969  , -83254.7    , array([ 0.272918   ,  8.40855    ,  8.82948e-39,  0.200623   ,  0.208642   ])
222970  , -83248.7    , array([ 0.272918   ,  8.40015    ,  8.83832e-39,  0.200623   ,  0.208642   ])
222971  , -83248.7    , array([ 0.272918   ,  8.40015    ,  8.82948e-39,  0.200823   ,  0.208642   ])
222972  , -83297.6    , array([ 0.272918   ,  8.40015    ,  8.82948e-39,  0.200623   ,  0.208851   ])
222980  , -83220.2    , array([ 0.2735     ,  8.36095    ,  8.82948e-39,  0.199928   ,  0.209142   ])
222981  , -83220.2    , array([ 0.2735     ,  8.36095    ,  8.82948e-39,  0.199928   ,  0.209142   ])
222982  , -83165.4    , array([ 0.273774   ,  8.36095    ,  8.82948e-39,  0.199928   ,  0.209142   ])
222983  , -83226.3    , array([ 0.2735     ,  8.36931    ,  8.82948e-39,  0.199928   ,  0.209142   ])
